X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,collectionCode,occurrenceID,type,catalogNumber,recordedBy,otherCatalogNumbers,institutionCode,occurrenceRemarks,identifiedBy,name,elevation,elevationAccuracy,modified,language,ownerInstitutionCode,dateIdentified,institutionKey,collectionKey,fieldNotes,gadm,continent,references,created,associatedSequences,higherClassification,taxonID,higherGeography,georeferenceProtocol,eventRemarks,identificationQualifier,habitat,coordinateUncertaintyInMeters,institutionID,county,preparations,identificationRemarks,verbatimEventDate,nomenclaturalCode,endDayOfYear,startDayOfYear,collectionID,georeferenceSources,nomenclaturalStatus,bibliographicCitation,typeStatus,fieldNumber,organismID,locationID,datasetID,accessRights,individualCount,dynamicProperties,http...unknown.org.recordId,rights,http...unknown.org.recordEnteredBy,reproductiveCondition,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,verbatimElevation,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,verbatimLocality,identificationID,previousIdentifications,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,typifiedName,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.74,-23.838889,"2521037667",Myrcia flagellaris (D.Legrand) Sobral,-23.838889,-46.74,"gass84,colmafu,inmano",e1278068-7d2d-44e0-8274-a46ae6ebf957,69e3ffff-c8fa-43a5-8d76-0c24261df2d7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:18Z,2021-04-08T12:17:24Z,"267",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7865935","6","7707728","220","690","5014","3173889","7865935","7865935",Myrcia flagellaris (D.Legrand) Sobral,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia flagellaris,Myrcia,flagellaris,SPECIES,ACCEPTED,São Paulo,"2016","12","20",2016-12-20T00:00:00Z,2021-04-08T12:17:24Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade,BRA:UFSCAR:SORO:7851,"1153",Estrada de Marsilac. Mata.,São Paulo,SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade,"2521037667",SORO,BRA:UFSCAR:SORO:7851,Collection,"7851","Barretto, E.H.P.; Garcia, R.J.F.; Pascalicchio, F.F.; Carvalho, A.G.",NA,UFSCar,"Arvoreta, 2m alt., botões brancos.",E.H.P. Barretto & M.F.Santos,Myrcia flagellaris (D.Legrand) Sobral,"899","0",2019-12-05T17:48:39Z,pt,Universidade Federal de São Carlos,2017-01-01T00:00:00Z,NA,9351dbb9-194e-4cf3-8ad2-774ee7efc326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.297778,-24.402778,"1086916644",Myrcia flagellaris (D.Legrand) Sobral,-24.402778,-48.297778,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:41Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7865935","6","7707728","220","690","5014","3173889","7865935","7865935",Myrcia flagellaris (D.Legrand) Sobral,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia flagellaris,Myrcia,flagellaris,SPECIES,ACCEPTED,Sp,"2014","2","4",2014-02-04T00:00:00Z,2021-04-08T12:14:41Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:48499,"1656",Fazenda Nova Trieste,Eldorado,SPSF - Herbário Dom Bento José Pickel,"1086916644",SPSF,BRA:IF:SPSF:48499,Collection,"48499",F.A.R.D.P.Arzolla & A.Z.Antunes,NA,IF,"COLETA: Árvore com botão floral.; GEOGRAFIA: Moquem.&nf;Floresta Ombrófila Densa Submontana.;",O.T. Aguiar,Myrcia flagellaris (D.Legrand) Sobral,"300","0",2021-03-04T18:45:31Z,pt,Instituto Florestal,2014-02-04T00:00:00Z,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.533333,-24.033889,"1086916584",Myrcia flagellaris (D.Legrand) Sobral,-24.033889,-47.533333,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:41Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7865935","6","7707728","220","690","5014","3173889","7865935","7865935",Myrcia flagellaris (D.Legrand) Sobral,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia flagellaris,Myrcia,flagellaris,SPECIES,ACCEPTED,Sp,"2013","3","26",2013-03-26T00:00:00Z,2021-04-08T12:14:41Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:48464,"1800",Reserva Particular da Votorantim (CBA),Tapiraí,SPSF - Herbário Dom Bento José Pickel,"1086916584",SPSF,BRA:IF:SPSF:48464,Collection,"48464",T.B.Flores & F.N.A. Mello & D.P.P. Braga & M.L. Bettinardi & V.C.Souza & R.R.Rodrigues & J.Y.Tamashiro & N.M.Ivanauskas,NA,IF,"GEOGRAFIA: UHE da Barra da Trilha, Trilha da Caixa D'água para vila dos moradores.&nf;Floresta Ombrófila Densa com perturbações antrópica (presença de plantas exóticas como Nêspera, Citrus e Araucária).;",O.T. Aguiar,Myrcia flagellaris (D.Legrand) Sobral,"480","0",2021-03-04T18:45:31Z,pt,Instituto Florestal,2014-07-12T00:00:00Z,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47,-24,"1094926908",Myrcia flagellaris (D.Legrand) Sobral,-24,-47,"gass84,incomis,diffown",2e684fd6-09e2-4661-910a-0a188b610c04,60545be9-4f28-4245-b4b4-07635c8dfa54,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:35:39Z,2021-04-08T12:39:31Z,"251",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7865935","6","7707728","220","690","5014","3173889","7865935","7865935",Myrcia flagellaris (D.Legrand) Sobral,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia flagellaris,Myrcia,flagellaris,SPECIES,ACCEPTED,São Paulo,"2013","3","26",2013-03-26T00:00:00Z,2021-04-08T12:39:31Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,HUEFS - Herbario da Universidade Estadual de Feira de Santana,BRA:UEFS:HUEFS:210388,"1800","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores.",Tapiraí,HUEFS - Herbario da Universidade Estadual de Feira de Santana,"1094926908",HUEFS,BRA:UEFS:HUEFS:210388,Collection,"210388","Flores, T.B.",NA,UEFS,Floresta Ombrófila Densa com perturbação antrópica.,NA,Myrcia flagellaris (D.Legrand) Sobral,"480","0",2019-10-07T12:35:35Z,pt,Universidade Estadual de Feira de Santana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.533472,-24.033947,"1143435980",Myrcia flagellaris (D.Legrand) Mattos,-24.033947,-47.533472,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"6306307","6","7707728","220","690","5014","3173889","7865935","7865935",Myrcia flagellaris (D.Legrand) Sobral,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia flagellaris,Myrcia,flagellaris,SPECIES,SYNONYM,São Paulo,"2013","3","26",2013-03-26T00:00:00Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:179994,"1800","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores.",Tapiraí,UEC - Herbário da Universidade Estadual de Campinas,"1143435980",UEC,BRA:UNICAMP:UEC:179994,Collection,"179994","Flores, TB; Mello, FNA; Braga, DPP; Bettinardi, ML; Souza, VC; Rodrigues, RR",NA,UNICAMP,"Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária).",NA,Myrcia flagellaris (D.Legrand) Mattos,"480","0",2021-03-01T19:36:36Z,pt,Universidade Estadual de Campinas,NA,NA,a995cf02-345c-46db-8674-3415572615a6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.533333,-24.033889,"1213657159",Myrcia flagellaris (D.Legrand) Mattos,-24.033889,-47.533333,"gass84,colmafu,inmano",d82d5a18-0428-4e52-be16-f509153e8126,e97090cb-7731-41c7-ac24-31a841730654,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T14:29:39Z,2021-03-30T12:56:10Z,"241",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"6306307","6","7707728","220","690","5014","3173889","7865935","7865935",Myrcia flagellaris (D.Legrand) Sobral,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia flagellaris,Myrcia,flagellaris,SPECIES,SYNONYM,São Paulo,"2013","3","26",2013-03-26T00:00:00Z,2021-03-30T12:56:10Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UB - Herbário da Universidade de Brasília,BRA:UNB:UB:200721,"1800","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha caixa d'água para vila de moradores",Tapiraí,UB - Herbário da Universidade de Brasília,"1213657159",UB,BRA:UNB:UB:200721,Collection,"200721","Flores, TB; et al.",NA,UnB,Floresta ombrófila densa,NA,Myrcia flagellaris (D.Legrand) Mattos,"480","0",2019-11-01T18:06:09Z,pt,Universidade de Brasília,NA,NA,8b3ca7ca-6147-496a-8c97-7109f988ea2a,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.558425,-24.166549,"2459849896",Myrcia flagellaris (D.Legrand) Sobral,-24.166549,-47.558425,"gass84,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:43Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7865935","6","7707728","220","690","5014","3173889","7865935","7865935",Myrcia flagellaris (D.Legrand) Sobral,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia flagellaris,Myrcia,flagellaris,SPECIES,ACCEPTED,São Paulo,"2013","3","28",2013-03-28T00:00:00Z,2021-04-08T12:22:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:128477,"71.0","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha Casa de Pedra.",Tapiraí,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459849896",ESA,BRA:ESALQ:ESA:128477,Collection,"128477","Virillo, C.B.",NA,Universidade de São Paulo,"arvoreta, 6m, frutos verdes",NA,Myrcia flagellaris (D.Legrand) Sobral,"45","0",2020-11-04T14:14:50Z,pt,Universidade de São Paulo,NA,NA,51c61583-68fb-4e49-bc5d-729aa098bc43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.31605,-24.02021,"2459849944",Myrcia flagellaris (D.Legrand) Sobral,-24.02021,-47.31605,"gass84,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:42Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7865935","6","7707728","220","690","5014","3173889","7865935","7865935",Myrcia flagellaris (D.Legrand) Sobral,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia flagellaris,Myrcia,flagellaris,SPECIES,ACCEPTED,São Paulo,"2013","3","26",2013-03-26T00:00:00Z,2021-04-08T12:22:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:128478,"1800.0","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária).",Tapiraí,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459849944",ESA,BRA:ESALQ:ESA:128478,Collection,"128478","Flores, T.B.",NA,Universidade de São Paulo,NA,NA,Myrcia flagellaris (D.Legrand) Sobral,"480","0",2020-11-04T14:14:50Z,pt,Universidade de São Paulo,NA,NA,51c61583-68fb-4e49-bc5d-729aa098bc43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.2975,-24.402778,"1086916649",Myrcia flagellaris (D.Legrand) Sobral,-24.402778,-48.2975,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:41Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7865935","6","7707728","220","690","5014","3173889","7865935","7865935",Myrcia flagellaris (D.Legrand) Sobral,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia flagellaris,Myrcia,flagellaris,SPECIES,ACCEPTED,Sp,"2013","10","31",2013-10-31T00:00:00Z,2021-04-08T12:14:41Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:48525,"1637",Fazenda Nova Trieste,Eldorado,SPSF - Herbário Dom Bento José Pickel,"1086916649",SPSF,BRA:IF:SPSF:48525,Collection,"48525",F.A.R.D.P.Arzolla & C.de Moura & F.E.S.P.Vilela & N.M.Ivanauskas,NA,IF,"COLETA: Árvore com botão floral.; GEOGRAFIA: Região do Turvo. &nf;Floresta Ombrófila Densa Submontana.;",O.T. Aguiar,Myrcia flagellaris (D.Legrand) Sobral,"80","0",2021-03-04T18:45:31Z,pt,Instituto Florestal,2014-03-01T00:00:00Z,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.92,-24.18,"2306378716",Myrcia flagellaris (D.Legrand) Sobral,-24.18,-47.92,"cudc,gass84",ad43e954-dd79-4986-ae34-9ccdbd8bf568,ada9d123-ddb4-467d-8891-806ea8d94230,9e4f3516-2b98-4700-a39a-3f109252508c,GB,DWC_ARCHIVE,2019-08-05T13:47:28Z,2021-03-30T12:22:55Z,"128",ada9d123-ddb4-467d-8891-806ea8d94230,PRESERVED_SPECIMEN,PRESENT,"7865935","6","7707728","220","690","5014","3173889","7865935","7865935",Myrcia flagellaris (D.Legrand) Sobral,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia flagellaris,Myrcia,flagellaris,SPECIES,ACCEPTED,NA,"2012","6","1",2012-06-01T00:00:00Z,2021-03-30T12:22:55Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,MG718172,NA,"Brazil:Parcela permanente 10.24ha, Parque Estadual Carlos Botelho, Sete Barras county, Sao Paulo State",NA,NA,"2306378716",NA,MG718172,NA,NA,R.A.F. Lima,NA,NA,NA,NA,Myrcia flagellaris (D.Legrand) Sobral,"400",NA,2018-10-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,http://www.ebi.ac.uk/ena/data/view/MG718172,2018-10-04,MG718172,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliopsida;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Myrtales;Myrtaceae;Myrtoideae;Myrteae;Myrcia group;Myrcia","1134184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
