X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,stateProvince,year,month,day,eventDate,typeStatus,modified,lastInterpreted,license,identifiers,facts,relations,institutionKey,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,identifiedBy,name,continent,occurrenceRemarks,gadm,elevation,elevationAccuracy,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,individualCount,verbatimEventDate,higherGeography,institutionID,endDayOfYear,startDayOfYear,higherClassification,county,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.931067,-25.095417,"2452944911",Lepidagathis meridionalis Kameyama,-25.095417,-47.931067,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:14Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3776239","6","7707728","220","408","2393","6360058","3776239","3776239",Lepidagathis meridionalis Kameyama,Plantae,Tracheophyta,Lamiales,Acanthaceae,Lepidagathis,Lepidagathis meridionalis,Lepidagathis,meridionalis,SPECIES,ACCEPTED,2008-01-01T00:00:00Z,São Paulo,"2006","12","6",2006-12-06T00:00:00Z,PARATYPE,2020-11-05T12:51:19Z,2021-04-12T14:22:14Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,ef48401a-d9e5-467c-b40a-0146618d38de,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:490766,"164","Ilha do Cardoso, Trilha da captação, próximo ao rio Pereque",Cananéia,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452944911",pt,SP,BRA:IBT:SP:490766,Collection,"490766","Kameyama, C",Instituto de Botânica,Instituto de Botânica,"Kameyama, C",Lepidagathis meridionalis Kameyama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.403611,-24.630556,"1086904702",Lepidagathis meridionalis Kameyama,-24.630556,-48.403611,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:44Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3776239","6","7707728","220","408","2393","6360058","3776239","3776239",Lepidagathis meridionalis Kameyama,Plantae,Tracheophyta,Lamiales,Acanthaceae,Lepidagathis,Lepidagathis meridionalis,Lepidagathis,meridionalis,SPECIES,ACCEPTED,2011-01-20T00:00:00Z,Sp,"2005","3","25",2005-03-25T00:00:00Z,NA,2021-03-04T18:46:56Z,2021-04-08T12:14:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:36004,"247",P.E.Jacupiranga- Núcleo Caverna do Diabo,Eldorado,SPSF - Herbário Dom Bento José Pickel,"1086904702",pt,SPSF,BRA:IF:SPSF:36004,Collection,"36004",J.E.Meireles & R.R.Rodrigues & V.C.Souza & J.Y.Tamashiro,IF,Instituto Florestal,C.Kameyama,Lepidagathis meridionalis Kameyama,SOUTH_AMERICA,"COLETA: XLS: SPSFNovo&nf;Floresta Ombrófila Densa Baixo Montana.&nf;Herbácea 50cm altura; brácteas pardas; flores de corola e anteras brancas.; GEOGRAFIA: Floresta pouco degradada sobre afloramento de calcário.;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
