X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,collectionCode,occurrenceID,type,catalogNumber,recordedBy,otherCatalogNumbers,institutionCode,occurrenceRemarks,identifiedBy,name,fieldNotes,dateIdentified,elevation,elevationAccuracy,modified,institutionKey,collectionKey,language,ownerInstitutionCode,continent,gadm,county,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,individualCount,higherGeography,institutionID,endDayOfYear,startDayOfYear,higherClassification,verbatimEventDate,datasetID,dynamicProperties,nomenclaturalStatus,nomenclaturalCode,taxonID,bibliographicCitation,collectionID,georeferenceProtocol,references,preparations,verbatimElevation,habitat,identificationID,fieldNumber,rights,coordinateUncertaintyInMeters,georeferenceSources,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,typeStatus,organismID,locationID,accessRights,verbatimLocality,disposition,reproductiveCondition,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.020833,-23.236667,"1089187662",Galium nigroramosum (Ehrend.) Dempster,-23.236667,-45.020833,"gass84,incomis,diffown",c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7,f4cf14c8-58db-4947-a93c-e43f2b7fe171,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:26:22Z,2021-04-08T12:26:46Z,"258",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2913141","6","7707728","220","412","8798","2913027","2913141","2913141",Galium nigroramosum (Ehrend.) Dempster,Plantae,Tracheophyta,Gentianales,Rubiaceae,Galium,Galium nigroramosum,Galium,nigroramosum,SPECIES,ACCEPTED,São Paulo,"2006","6","22",2006-06-22T00:00:00Z,2021-04-08T12:26:46Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,JPB - Herbário Lauro Pires Xavier,BRA:UFPB:JPB:51526,"671","Parque Estadual da Serra do Mar, Núcleo Cunha-Indaiá. Trilh",Cunha,JPB - Herbário Lauro Pires Xavier,"1089187662",JPB,BRA:UFPB:JPB:51526,Collection,"51526","Mamede, MCH; Martins, SE; Santos, AL; Silva, GO; Fiaschi, P; Peralta, DF",NA,UFPB,"; DESC: Herbácea rasteira, na beira da trilha. Frutos cor de laranja. Flores alvas.","Costa, CB",Galium nigroramosum (Ehrend.) Dempster,NA,2006-07-01T00:00:00Z,NA,NA,2020-04-22T19:24:03Z,NA,NA,pt,Universidade Federal da Paraíba,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.020833,-23.236667,"2452924346",Galium nigroramosum (Ehrend.) Dempster,-23.236667,-45.020833,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:16Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2913141","6","7707728","220","412","8798","2913027","2913141","2913141",Galium nigroramosum (Ehrend.) Dempster,Plantae,Tracheophyta,Gentianales,Rubiaceae,Galium,Galium nigroramosum,Galium,nigroramosum,SPECIES,ACCEPTED,São Paulo,"2006","6","22",2006-06-22T00:00:00Z,2021-04-12T14:22:16Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:390487,"671","Parque Estadual da Serra do Mar, Núcleo Cunha-Indaiá. Trilha do Rio Bonito",Cunha,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452924346",SP,BRA:IBT:SP:390487,Collection,"390487","Mamede, MCH; Martins, SE; Santos, AL; Silva, GO; Peralta, DF",NA,Instituto de Botânica,NA,"Costa, CB",Galium nigroramosum (Ehrend.) Dempster,NA,2006-07-01T00:00:00Z,NA,NA,2019-11-21T13:17:58Z,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,ef48401a-d9e5-467c-b40a-0146618d38de,pt,Instituto de Botânica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49,-22,"1228435688",Relbunium nigroramosum Ehrend.,-22,-49,"gass84,rdativ,txmatfuz,ambcol,inmafu",90c853e6-56bd-480b-8e8f-6285c3f8d42b,7b8aff00-a9f8-11d8-944b-b8a03c50a862,3b84ff5b-79ce-427c-acb7-b4004e160f66,US,DWC_ARCHIVE,2021-03-28T07:22:01Z,2021-03-30T11:52:52Z,"165",7b8aff00-a9f8-11d8-944b-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2913142","6","7707728","220","412","8798","2913027","2913141","2913141",Galium nigroramosum (Ehrend.) Dempster,Plantae,Tracheophyta,Gentianales,Rubiaceae,Galium,Galium nigroramosum,Relbunium,nigroramosum,SPECIES,SYNONYM,São Paulo,"1945","2",NA,1945-02-01T00:00:00Z,2021-03-30T11:52:52Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,The Field Museum of Natural History,106f17b2-0913-45ce-8ee0-56ab3f086caa,"3413",NA,NA,Negatives/Types,"1228435688",Botany,106f17b2-0913-45ce-8ee0-56ab3f086caa,PhysicalObject,V0361450F,J. E. Leite,NA,F,NA,NA,Relbunium nigroramosum Ehrend.,NA,NA,NA,NA,NA,689b4219-8256-4c6e-890b-2e81405d4c58,NA,en,F,SOUTH_AMERICA,NA,NA,NA,NA,"South America, Brazil, São Paulo",F,NA,NA,Plantae Spermatophyta Dicotyledoneae Rubiaceae,NA,seeds-11-may-2020,NA,NA,ICBN,NA,NA,Botany,TGN - Centroid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HOLOTYPE,"267105",5824e63c-ac9d-4257-aebe-39fc017f9c9c,http://fieldmuseum.org/about/copyright-information,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
