X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,gadm,otherCatalogNumbers,fieldNotes,institutionKey,county,dynamicProperties,higherGeography,institutionID,nomenclaturalCode,georeferenceProtocol,organismID,locationID,datasetID,accessRights,higherClassification,collectionID,rights,coordinateUncertaintyInMeters,references,habitat,preparations,verbatimEventDate,endDayOfYear,startDayOfYear,georeferenceSources,individualCount,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,fieldNumber,verbatimLocality,nomenclaturalStatus,taxonID,bibliographicCitation,recordedByIDs.type,recordedByIDs.value,informationWithheld,previousIdentifications,georeferencedDate,locationRemarks,typeStatus,disposition,reproductiveCondition,identificationID,verbatimElevation,identificationRemarks,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.4233,-24.5136,"1275056161",Mollinedia clavigera Tul.,-24.5136,-48.4233,"gass84,colmafu,inmano",0ec3229f-2b53-484e-817a-de8ceb1fce2b,cc8ec135-6ade-4a8e-8b31-475dc1d3c433,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:10:28Z,2021-04-08T12:10:35Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3783039","6","7707728","220","407","2494","3034105","3783039","3783039",Mollinedia clavigera Tul.,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia clavigera,Mollinedia,clavigera,SPECIES,ACCEPTED,LC,2014-09-09T00:00:00Z,"990","0",NA,Paraná,"2014","8","27",2014-08-27T00:00:00Z,2020-11-24T20:10:51Z,2021-04-08T12:10:35Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,519e669b-b888-481a-a303-2389e9b90f60,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,DVPR - Herbário da Universidade Tecnológica Federal do Paraná - Dois Vizinhos,BRA:UTFPR:DVPR:3167,"1773",Parque Estadual das Lauráceas,Adrianópolis,DVPR - Herbário da Universidade Tecnológica Federal do Paraná - Dois Vizinhos,"1275056161",pt,DVPR,BRA:UTFPR:DVPR:3167,Collection,"3167","Brotto, ML; Silva, JM; Mello, MCH",UTFPR,Universidade Tecnológica Federal do Paraná,"Árvore 3,5 m, flores esverdeadas.; Floresta Ombrófila Densa Montana","Brotto, ML",Mollinedia clavigera Tul.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.5225,-23.585556,"1801144202",Mollinedia clavigera Tul.,-23.585556,-47.5225,"gass84,txmatfuz,colmafu,inmano",e1278068-7d2d-44e0-8274-a46ae6ebf957,69e3ffff-c8fa-43a5-8d76-0c24261df2d7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:18Z,2021-04-08T12:17:25Z,"267",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3783039","6","7707728","220","407","2494","3034105","3783039","3783039",Mollinedia clavigera Tul.,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia clavigera,Mollinedia,clavigera,SPECIES,ACCEPTED,LC,NA,NA,NA,NA,São Paulo,"2014","11","11",2014-11-11T00:00:00Z,2019-10-03T13:04:05Z,2021-04-08T12:17:25Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,9351dbb9-194e-4cf3-8ad2-774ee7efc326,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade,BRA:UFSCAR:SORO:4219,"5",UFSCar,Sorocaba,SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade,"1801144202",pt,SORO,BRA:UFSCAR:SORO:4219,Collection,"4219","Brisque, T.; Ansaloni, L.S.; Carvalho, S.L.; Salmazo, J.R.",UFSCar,Universidade Federal de São Carlos,"Arbusto, frutos verdes.",NA,Mollinedia clavigera Tul.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.346111,-23.052222,"1087509363",Mollinedia clavigera Tul.,-23.052222,-48.346111,"gass84,txmatfuz,ambcol,ambinst",92e7a11c-2765-4eee-9341-2a89083e6132,f22ff2ae-6384-4d40-9ded-4d96befcacf0,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:17Z,2021-04-08T12:17:32Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3783039","6","7707728","220","407","2494","3034105","3783039","3783039",Mollinedia clavigera Tul.,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia clavigera,Mollinedia,clavigera,SPECIES,ACCEPTED,LC,NA,NA,NA,NA,São Paulo,"2013","4","10",2013-04-10T00:00:00Z,2021-02-08T14:09:29Z,2021-04-08T12:17:32Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,BOTU - Herbário Irina Delanova Gemtchújnicov,BRA:UNESP-IBB:BOTU:28912,"52",NA,Pard,BOTU - Herbário Irina Delanova Gemtchújnicov,"1087509363",pt,BOTU,BRA:UNESP-IBB:BOTU:28912,Collection,"28912","Silva, A.V.",Universidade Estadual Paulista,Universidade Estadual Paulista,NA,NA,Mollinedia clavigera Tul.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.346111,-23.052222,"1801143980",Mollinedia clavigera Tul.,-23.052222,-48.346111,"gass84,colmafu,inmano",e1278068-7d2d-44e0-8274-a46ae6ebf957,69e3ffff-c8fa-43a5-8d76-0c24261df2d7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:18Z,2021-04-08T12:17:25Z,"267",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3783039","6","7707728","220","407","2494","3034105","3783039","3783039",Mollinedia clavigera Tul.,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia clavigera,Mollinedia,clavigera,SPECIES,ACCEPTED,LC,NA,NA,NA,NA,São Paulo,"2013","4","10",2013-04-10T00:00:00Z,2019-10-03T13:04:05Z,2021-04-08T12:17:25Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,9351dbb9-194e-4cf3-8ad2-774ee7efc326,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade,BRA:UFSCAR:SORO:3972,"52",Fazenda Águas de Janeiro. 860m,Pardinho,SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade,"1801143980",pt,SORO,BRA:UFSCAR:SORO:3972,Collection,"3972","Silva, A.V.; Souza, C.V.; Zanetti, C.A.",UFSCar,Universidade Federal de São Carlos,"Árvore, ca. 5m, com fruto, floresta estacional semidecidual",NA,Mollinedia clavigera Tul.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.183333,-23.4,"1899744933",Mollinedia clavigera Tul.,-23.4,-45.183333,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:58Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3783039","6","7707728","220","407","2494","3034105","3783039","3783039",Mollinedia clavigera Tul.,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia clavigera,Mollinedia,clavigera,SPECIES,ACCEPTED,LC,NA,"1017.5","27.5",NA,São Paulo,"2009",NA,NA,2009-01-01T00:00:00Z,2021-03-01T19:35:44Z,2021-04-08T12:43:58Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:200203,M1260,Parque Estadual da Serra do Mar,São Luiz do Paraitinga,UEC - Herbário da Universidade Estadual de Campinas,"1899744933",pt,UEC,BRA:UNICAMP:UEC:200203,Collection,"200203","Padgurschi, MCG; Belinello, R",UNICAMP,Universidade Estadual de Campinas,Parcela M - Projeto Biota-FAPESP. Árvore com 11 metros de altura. Frequência da espécie na parcela: n=13,NA,Mollinedia clavigera Tul.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.918778,-23.230111,"1265932548",Mollinedia clavigera Tul.,-23.230111,-46.918778,"gass84,ambinst,colmafu",fdf55163-54d8-4bc7-862d-7e41068589e3,6215eac7-a176-4a7f-9bba-552b3f5ba9a3,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:23:12Z,2021-04-08T12:23:26Z,"257",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3783039","6","7707728","220","407","2494","3034105","3783039","3783039",Mollinedia clavigera Tul.,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia clavigera,Mollinedia,clavigera,SPECIES,ACCEPTED,LC,NA,"960","0",NA,São Paulo,"2008","3","25",2008-03-25T00:00:00Z,2020-06-15T18:31:04Z,2021-04-08T12:23:26Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,fbe9447d-917e-497a-b3c5-090dbeb64222,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,HRCB - Herbário Rioclarense,BRA:UNESP-RC:HRCB:49657,"7375",NA,Jundiaí,HRCB - Herbário Rioclarense,"1265932548",pt,HRCB,BRA:UNESP-RC:HRCB:49657,Collection,"49657",Lombardi,Universidade Estadual Paulista,Universidade Estadual Paulista,"Arbusto ca. 0,7 m, folhas herbáceas, frutos imaturos verdes",NA,Mollinedia clavigera Tul.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.7725,-23.522778,"1424250163",Mollinedia clavigera Tul.,-23.522778,-48.7725,"cdround,gass84,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:30Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"3783039","6","7707728","220","407","2494","3034105","3783039","3783039",Mollinedia clavigera Tul.,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia clavigera,Mollinedia,clavigera,SPECIES,ACCEPTED,LC,2008-07-07T00:00:00Z,NA,NA,NA,São Paulo,"2007","12","4",2007-12-04T00:00:00Z,NA,2021-04-06T14:39:30Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:533384,"577",Estação Ecológica. Trilha 1.,Paranapanema,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424250163",NA,RB,urn:catalog:JBRJ:RB:533384,Physical Object,RB00533384,"R.Cielo Filho; O.T. Aguiar & J.B. Baitelo",JBRJ,NA,"Arvoreta 3 m, frutos verdes.",A.L. Peixoto,Mollinedia clavigera Tul.,NA,RB 471469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.756389,-23.513611,"1089095619",Mollinedia clavigera Tul.,-23.513611,-48.756389,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3783039","6","7707728","220","407","2494","3034105","3783039","3783039",Mollinedia clavigera Tul.,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia clavigera,Mollinedia,clavigera,SPECIES,ACCEPTED,LC,2016-01-01T00:00:00Z,NA,NA,NA,São Paulo,"2006","11","22",2006-11-22T00:00:00Z,2021-03-01T19:35:44Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:156678,"720",Estação Ecológica,Paranapanema,UEC - Herbário da Universidade Estadual de Campinas,"1089095619",pt,UEC,BRA:UNICAMP:UEC:156678,Collection,"156678","Aguiar, OT; Pastore, JFB; Cielo-Filho, R; Bueno, DF",UNICAMP,Universidade Estadual de Campinas,"Arvoreta até 2m, frutos.; Trilha 2.","Lirio, EJ",Mollinedia clavigera Tul.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.755,-23.513333,"1424250207",Mollinedia clavigera Tul.,-23.513333,-48.755,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:30Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"3783039","6","7707728","220","407","2494","3034105","3783039","3783039",Mollinedia clavigera Tul.,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia clavigera,Mollinedia,clavigera,SPECIES,ACCEPTED,LC,2008-07-07T00:00:00Z,NA,NA,NA,São Paulo,"2006","11","22",2006-11-22T00:00:00Z,NA,2021-04-06T14:39:30Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:533382,"522",Estação Ecológica.,Paranapanema,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424250207",NA,RB,urn:catalog:JBRJ:RB:533382,Physical Object,RB00533382,"R.Cielo Filho; O.T. Aguiar, J.A. Pastore & D.F. Bueno",JBRJ,NA,"Arvoreta 3 mn, inicio de frutos.",A.L. Peixoto,Mollinedia clavigera Tul.,NA,RB 471467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.756389,-23.513611,"1424250274",Mollinedia clavigera Tul.,-23.513611,-48.756389,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:15Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"3783039","6","7707728","220","407","2494","3034105","3783039","3783039",Mollinedia clavigera Tul.,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia clavigera,Mollinedia,clavigera,SPECIES,ACCEPTED,LC,2008-07-07T00:00:00Z,NA,NA,NA,São Paulo,"2006","11","22",2006-11-22T00:00:00Z,NA,2021-04-06T14:39:15Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:533388,"720",Estação Ecológica.,Paranapanema,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424250274",NA,RB,urn:catalog:JBRJ:RB:533388,Physical Object,RB00533388,"O.T. Aguiar; J.A. Pastore, R. Cielo Filho & D.F. Bueno",JBRJ,NA,"Arvoreta até 2 m, frutos.",A.L. Peixoto,Mollinedia clavigera Tul.,NA,RB 471473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
