X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,elevation,elevationAccuracy,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,institutionKey,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,gadm,locality,otherCatalogNumbers,fieldNotes,continent,preparations,individualCount,nomenclaturalStatus,nomenclaturalCode,county,taxonID,bibliographicCitation,collectionID,habitat,associatedReferences,verbatimElevation,reproductiveCondition,acceptedNameUsage,verbatimEventDate,verbatimSRS,datasetID,establishmentMeans,coordinateUncertaintyInMeters,georeferencedDate,georeferencedBy,georeferenceSources,identificationRemarks,institutionID,rights,references,endDayOfYear,startDayOfYear,georeferenceProtocol,higherGeography,eventRemarks,higherClassification,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,vernacularName,accessRights,georeferenceVerificationStatus,http...unknown.org.recordId,http...unknown.org.recordEnteredBy,informationWithheld,verbatimLocality,previousIdentifications,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,lifeStage,verbatimCoordinateSystem,taxonRemarks,fieldNumber,identificationID,island,dynamicProperties,organismID,locationID,islandGroup,recordedByIDs.type,recordedByIDs.value,locationRemarks,dataGeneralizations,taxonConceptID,projectId,depth,depthAccuracy,namePublishedInYear,namePublishedIn,eventTime,nameAccordingTo,originalNameUsage,samplingProtocol,parentNameUsage,organismQuantity,organismQuantityType,http...rs.tdwg.org.dwc.terms.organismQuantity,samplingEffort,http...rs.tdwg.org.dwc.terms.organismQuantityType,disposition,associatedTaxa,programmeAcronym,organismName,identificationQualifier,eventID,infraspecificEpithet,georeferenceRemarks,created,associatedSequences,higherGeographyID,footprintWKT,verbatimTaxonRank,waterBody,locationAccordingTo,sex,source,gadm.level0.gid,gadm.level0.name,materialSampleID,parentNameUsageID,acceptedNameUsageID,typifiedName,X.1f2c0cbe.40df.43f6.ba07.e76133e78c31.,identificationVerificationStatus,organismRemarks,identificationReferences,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,typeStatus,coordinatePrecision,identifiedByIDs.type,identifiedByIDs.value,http...unknown.org.combinationAuthors,http...unknown.org.verbatimScientificName,http...unknown.org.canonicalName,verbatimLabel,http...unknown.org.combinationYear,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.354448,-20.776945,"2273362805","Paubrasilia echinata (Lam.) Gagnon, H.C.Lima & G.P.Lewis",-20.776945,-49.354448,"cdround,gass84,colmafu,inmano",f70fdd5a-e761-43b6-a854-462826cc7933,92bd7d31-3255-4f1c-8552-cbb6fbe60478,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:22:05Z,2021-04-08T12:22:12Z,"249",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"9119360","6","7707728","220","1370","5386","8930466","9119360","9119360","Paubrasilia echinata (Lam.) Gagnon, H.C.Lima & G.P.Lewis",Plantae,Tracheophyta,Fabales,Fabaceae,Paubrasilia,Paubrasilia echinata,Paubrasilia,echinata,SPECIES,ACCEPTED,EN,2018-11-21T00:00:00Z,NA,NA,São Paulo,"2018","4","25",2018-04-25T00:00:00Z,2020-06-22T17:18:04Z,2021-04-08T12:22:12Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,e8753287-446f-4ea2-8303-a342b9985fc8,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SJRP - Herbário de São José do Rio Preto,BRA:UNESP-IBILCE:SJRP:34081,"160.0",São José do Rio Preto,SJRP - Herbário de São José do Rio Preto,"2273362805",pt,SJRP,BRA:UNESP-IBILCE:SJRP:34081,Collection,"34081","Soares-Silva, J.P.",UNESP-IBILCE,Universidade Estadual Paulista,"Árvore de 8 metros, sem látex, borda de mata.","Soares-Silva, J. P.","Paubrasilia echinata (Lam.) Gagnon, H.C.Lima & G.P.Lewis",NA,Bosque e Zoológico Municipal,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.630833,-23.4625,"1434685884","Paubrasilia echinata (Lam.) Gagnon, H.C.Lima & G.P.Lewis",-23.4625,-46.630833,"gass84,colmafu,inmafu",fce21d43-c0c7-4d1f-b6d2-fc048f053456,22524448-c309-474f-8f07-d576a021868c,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:16:09Z,2021-04-08T12:16:53Z,"271",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"9119360","6","7707728","220","1370","5386","8930466","9119360","9119360","Paubrasilia echinata (Lam.) Gagnon, H.C.Lima & G.P.Lewis",Plantae,Tracheophyta,Fabales,Fabaceae,Paubrasilia,Paubrasilia echinata,Paubrasilia,echinata,SPECIES,ACCEPTED,EN,2016-09-17T00:00:00Z,"715","0",São Paulo,"2016","9","17",2016-09-17T00:00:00Z,2020-10-01T17:20:26Z,2021-04-08T12:16:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,0611e8c3-91e0-4764-8edb-7c1f15118c20,18777945-df95-47c6-98d4-4a4532222493,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,HEPH - Herbário Ezechias Paulo Heringer,BRA:JBB:HEPH:32370,"552",Cunha,HEPH - Herbário Ezechias Paulo Heringer,"1434685884",pt,HEPH,BRA:JBB:HEPH:32370,Collection,"32370","Maruyama, A; Cicco, L",Jardim Botânico de Brasília,Jardim Botânico de Brasília,NA,"Maruyama, A; Cicco, L","Paubrasilia echinata (Lam.) Gagnon, H.C.Lima & G.P.Lewis",NA,NA,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.630833,-23.4625,"1563169486","Paubrasilia echinata (Lam.) Gagnon, H.C.Lima & G.P.Lewis",-23.4625,-46.630833,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:44Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"9119360","6","7707728","220","1370","5386","8930466","9119360","9119360","Paubrasilia echinata (Lam.) Gagnon, H.C.Lima & G.P.Lewis",Plantae,Tracheophyta,Fabales,Fabaceae,Paubrasilia,Paubrasilia echinata,Paubrasilia,echinata,SPECIES,ACCEPTED,EN,2016-11-02T00:00:00Z,"715","0",Sp,"2016","9","17",2016-09-17T00:00:00Z,2021-03-04T18:43:22Z,2021-04-08T12:14:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:51186,"552",São Paulo,SPSF - Herbário Dom Bento José Pickel,"1563169486",pt,SPSF,BRA:IF:SPSF:51186,Collection,"51186",A. Maruyama & L. Cicco,IF,Instituto Florestal,"COLETA: Árvore jovem ca. 2,0 m alt. Botões florais esverdeados.; GEOGRAFIA: Área em cultivo;",A. Maruyama,"Paubrasilia echinata (Lam.) Gagnon, H.C.Lima & G.P.Lewis",NA,NA,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.616667,-23.429444,"1420315335","Paubrasilia echinata (Lam.) Gagnon, H.C.Lima & G.P.Lewis",-23.429444,-46.616667,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:45Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"9119360","6","7707728","220","1370","5386","8930466","9119360","9119360","Paubrasilia echinata (Lam.) Gagnon, H.C.Lima & G.P.Lewis",Plantae,Tracheophyta,Fabales,Fabaceae,Paubrasilia,Paubrasilia echinata,Paubrasilia,echinata,SPECIES,ACCEPTED,EN,2016-11-02T00:00:00Z,"803","0",Sp,"2015","10","2",2015-10-02T00:00:00Z,2021-03-04T18:43:22Z,2021-04-08T12:14:45Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:50693,"70",Mairiporã,SPSF - Herbário Dom Bento José Pickel,"1420315335",pt,SPSF,BRA:IF:SPSF:50693,Collection,"50693",A. Maruyama & L. Cicco,IF,Instituto Florestal,"COLETA: Árvore ca. 5 m de altura. Flores com pétalas amarelas e vermelhas.; GEOGRAFIA: Floresta Ombrófila Densa, borda;",A. Maruyama,"Paubrasilia echinata (Lam.) Gagnon, H.C.Lima & G.P.Lewis",NA,NA,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.546917,-22.411694,"2452917250",Caesalpinia echinata Lam.,-22.411694,-47.546917,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:16Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2958549","6","7707728","220","1370","5386","8930466","9119360","9119360","Paubrasilia echinata (Lam.) Gagnon, H.C.Lima & G.P.Lewis",Plantae,Tracheophyta,Fabales,Fabaceae,Paubrasilia,Paubrasilia echinata,Caesalpinia,echinata,SPECIES,SYNONYM,EN,NA,"594","0",São Paulo,"2003","1","9",2003-01-09T00:00:00Z,2019-11-21T13:04:58Z,2021-04-12T14:22:16Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,ef48401a-d9e5-467c-b40a-0146618d38de,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:362847,"21",Rio Claro,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452917250",pt,SP,BRA:IBT:SP:362847,Collection,"362847","Rocha, YT",Instituto de Botânica,Instituto de Botânica,NA,"Rocha, YT",Caesalpinia echinata Lam.,NA,Floresta Est. Edmundo Navarro de Andrade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.912333,-23.099972,"2452917443",Caesalpinia echinata Lam.,-23.099972,-48.912333,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:13Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2958549","6","7707728","220","1370","5386","8930466","9119360","9119360","Paubrasilia echinata (Lam.) Gagnon, H.C.Lima & G.P.Lewis",Plantae,Tracheophyta,Fabales,Fabaceae,Paubrasilia,Paubrasilia echinata,Caesalpinia,echinata,SPECIES,SYNONYM,EN,NA,"781","0",São Paulo,"2003","1","10",2003-01-10T00:00:00Z,2019-11-21T13:04:58Z,2021-04-12T14:22:13Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,ef48401a-d9e5-467c-b40a-0146618d38de,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:362835,"23",Avaré,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452917443",pt,SP,BRA:IBT:SP:362835,Collection,"362835","Rocha, YT",Instituto de Botânica,Instituto de Botânica,NA,"Rocha, YT",Caesalpinia echinata Lam.,NA,Floresta Estadual de Avaré,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.094417,-22.725889,"2452917491",Caesalpinia echinata Lam.,-22.725889,-45.094417,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:13Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2958549","6","7707728","220","1370","5386","8930466","9119360","9119360","Paubrasilia echinata (Lam.) Gagnon, H.C.Lima & G.P.Lewis",Plantae,Tracheophyta,Fabales,Fabaceae,Paubrasilia,Paubrasilia echinata,Caesalpinia,echinata,SPECIES,SYNONYM,EN,NA,"545","0",São Paulo,"2003","1","16",2003-01-16T00:00:00Z,2019-11-21T13:04:58Z,2021-04-12T14:22:13Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,ef48401a-d9e5-467c-b40a-0146618d38de,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:362836,"24",Lorena,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452917491",pt,SP,BRA:IBT:SP:362836,Collection,"362836","Rocha, YT",Instituto de Botânica,Instituto de Botânica,NA,"Rocha, YT",Caesalpinia echinata Lam.,NA,Floresta Nacional de Lorena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.722389,-23.558944,"2452916118",Caesalpinia echinata Lam.,-23.558944,-46.722389,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:13Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2958549","6","7707728","220","1370","5386","8930466","9119360","9119360","Paubrasilia echinata (Lam.) Gagnon, H.C.Lima & G.P.Lewis",Plantae,Tracheophyta,Fabales,Fabaceae,Paubrasilia,Paubrasilia echinata,Caesalpinia,echinata,SPECIES,SYNONYM,EN,NA,"741","0",São Paulo,"2003","2","4",2003-02-04T00:00:00Z,2019-11-21T13:04:58Z,2021-04-12T14:22:13Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,ef48401a-d9e5-467c-b40a-0146618d38de,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:362837,"25",São Paulo,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452916118",pt,SP,BRA:IBT:SP:362837,Collection,"362837","Rocha, YT",Instituto de Botânica,Instituto de Botânica,NA,"Rocha, YT",Caesalpinia echinata Lam.,NA,"Universidade de São Paulo, Cidade Universitária, praça do Relógio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.4325,-22.842222,"1087505953",Caesalpinia echinata Lam.,-22.842222,-48.4325,"gass84,ambcol,ambinst",92e7a11c-2765-4eee-9341-2a89083e6132,f22ff2ae-6384-4d40-9ded-4d96befcacf0,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:17Z,2021-04-08T12:17:30Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2958549","6","7707728","220","1370","5386","8930466","9119360","9119360","Paubrasilia echinata (Lam.) Gagnon, H.C.Lima & G.P.Lewis",Plantae,Tracheophyta,Fabales,Fabaceae,Paubrasilia,Paubrasilia echinata,Caesalpinia,echinata,SPECIES,SYNONYM,EN,NA,NA,NA,São Paulo,"2002","11","14",2002-11-14T00:00:00Z,2021-02-18T12:29:35Z,2021-04-08T12:17:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,BOTU - Herbário Irina Delanova Gemtchújnicov,BRA:UNESP-IBB:BOTU:24404,NA,Botucatu,BOTU - Herbário Irina Delanova Gemtchújnicov,"1087505953",pt,BOTU,BRA:UNESP-IBB:BOTU:24404,Collection,"24404","Campos, C.J.",Universidade Estadual Paulista,Universidade Estadual Paulista,"Árvore com ca., 9 m de altura, ca., 40 cm de perímetro, espinhos ao longo dos ramos, flores amarelas com manchas vermelhas em uma pétala, aroma agradável","Campos, C.J.",Caesalpinia echinata Lam.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.177778,-22.733556,"2452914523",Caesalpinia echinata Lam.,-22.733556,-47.177778,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:16Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2958549","6","7707728","220","1370","5386","8930466","9119360","9119360","Paubrasilia echinata (Lam.) Gagnon, H.C.Lima & G.P.Lewis",Plantae,Tracheophyta,Fabales,Fabaceae,Paubrasilia,Paubrasilia echinata,Caesalpinia,echinata,SPECIES,SYNONYM,EN,NA,"605","0",São Paulo,"2002","11","6",2002-11-06T00:00:00Z,2019-11-21T13:04:58Z,2021-04-12T14:22:16Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,ef48401a-d9e5-467c-b40a-0146618d38de,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:360836,"3",Paulínia,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452914523",pt,SP,BRA:IBT:SP:360836,Collection,"360836","Rocha, YT",Instituto de Botânica,Instituto de Botânica,NA,"Rocha, YT",Caesalpinia echinata Lam.,NA,"Avenida Ferdinando Viacava, canteiro central com 20 árvoeres de pau-brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
