X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,individualCount,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,gadm,collectionKey,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,preparations,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,elevation,elevationAccuracy,decimalLatitude,decimalLongitude,continent,geodeticDatum,institutionKey,infraspecificEpithet,typeStatus,references,higherGeography,institutionID,dynamicProperties,fieldNumber,verbatimLocality,disposition,accessRights,collectionID,habitat,georeferenceProtocol,eventRemarks,higherClassification,otherCatalogNumbers,fieldNotes,nomenclaturalStatus,nomenclaturalCode,county,taxonID,bibliographicCitation,organismID,locationID,datasetID,verbatimEventDate,endDayOfYear,startDayOfYear,verbatimElevation,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,lifeStage,coordinateUncertaintyInMeters,georeferenceSources,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,reproductiveCondition,identificationID,previousIdentifications,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.35,-24.12,"1927836554",Cyrtopodium brandonianum Barb.Rodr.,"gass84,colmafu",d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:06:52Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,NA,PRESENT,"5319629","6","7707728","196","1169","7689","2830178","5319629","5319629",Cyrtopodium brandonianum Barb.Rodr.,Plantae,Tracheophyta,Asparagales,Orchidaceae,Cyrtopodium,Cyrtopodium brandonianum,Cyrtopodium,brandonianum,SPECIES,ACCEPTED,LC,NA,Paraná,"1965","1","17",1965-01-17T00:00:00Z,NA,2021-03-30T13:06:52Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,NA,b2190553-4505-4fdd-8fff-065c8ca26f72,FALSE,Liliopsida,BR,none,none,Brazil,The New York Botanical Garden,04db89f5-397d-4ed6-8a9e-fa488b6306cd,"14718",By Jaguariaiva boundary,NA,Vascular plants,"1927836554",en,NY,04db89f5-397d-4ed6-8a9e-fa488b6306cd,PhysicalObject,sheet,"414889",L. B. Smith,NY,NA,NA,G. F. J. Pabst,Cyrtopodium brandonianum Barb.Rodr.,"950","0",-24.12,-49.35,SOUTH_AMERICA,WGS84,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,NA,NA,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=197638,NA,http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,NA,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,NA,NA,NA,NA,NA,ICN,Arapoti,NA,NA,NA,NA,NA,17 Jan 1965,"17","17",3117 ft,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.22,-20.97,"912401798",Cyrtopodium brandonianum Barb.Rodr.,"gass84,colmafu,inmafu",cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2021-03-28T02:51:35Z,2021-03-30T12:53:59Z,"153",061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,NA,PRESENT,"5319629","6","7707728","196","1169","7689","2830178","5319629","5319629",Cyrtopodium brandonianum Barb.Rodr.,Plantae,Tracheophyta,Asparagales,Orchidaceae,Cyrtopodium,Cyrtopodium brandonianum,Cyrtopodium,brandonianum,SPECIES,ACCEPTED,LC,1910-01-23T00:00:00Z,NA,"1910","1","23",1910-01-23T00:00:00Z,NA,2021-03-30T12:53:59Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,dceb8d52-094c-4c2c-8960-75e0097c6861,FALSE,Liliopsida,BR,none,none,Brazil,NA,K000482296,"9058","23 Turma, in Campo",Campo Grande,NA,"912401798",NA,Herbarium,http://specimens.kew.org/herbarium/K000482296,NA,NA,K000482296,"Dusén, P.K.H.",K,NA,Collection Number: 9058A,"Dusén, P.K.H.",Cyrtopodium brandonianum Barb.Rodr.,NA,NA,-20.97,-47.22,NA,WGS84,fa252605-26f6-426c-9892-94d071c2c77f,NA,NA,NA,Campo Grande,NA,NA,NA,NA,NA,NA,NA,NA,Gazetteer,NA,ORCHIDACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
