X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,name,locality,identifiedBy,otherCatalogNumbers,fieldNotes,gadm,individualCount,preparations,institutionKey,nomenclaturalStatus,nomenclaturalCode,county,taxonID,bibliographicCitation,collectionID,higherGeography,accessRights,identificationQualifier,references,habitat,verbatimEventDate,institutionID,endDayOfYear,startDayOfYear,verbatimElevation,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,higherClassification,coordinateUncertaintyInMeters,georeferenceProtocol,georeferenceSources,fieldNumber,verbatimLocality,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,verbatimCoordinateSystem,rights,http...unknown.org.recordId,datasetID,identificationID,reproductiveCondition,georeferencedDate,eventID,dynamicProperties,higherGeographyID,locationID,eventRemarks,previousIdentifications,locationAccordingTo,georeferencedBy,georeferenceRemarks,parentNameUsage,recordedByIDs.type,recordedByIDs.value,informationWithheld,typeStatus,infraspecificEpithet,organismID,typifiedName,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.273056,-20.164444,"1801150409",Tetrapterys microphylla (A.Juss.) Nied.,-20.164444,-47.273056,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:30Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7285492","6","7707728","220","1414","6676","3191303","7285492","7285492",Tetrapterys microphylla (A.Juss.) Nied.,Plantae,Tracheophyta,Malpighiales,Malpighiaceae,Tetrapterys,Tetrapterys microphylla,Tetrapterys,microphylla,SPECIES,ACCEPTED,2004-01-01T00:00:00Z,"720","0",NA,São Paulo,"2003","3","18",2003-03-18T00:00:00Z,2021-03-15T21:28:35Z,2021-03-30T09:57:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:172729,"221",Pedregulho,SPF - Herbário da Universidade de São Paulo,"1801150409",pt,SPF,BRA:USP:SPF:172729,Collection,"172729","Sasaki, D",USP,Universidade de São Paulo,Arbusto ca. 70 cm alt. Folhas discolores. Cálice verde e glândulas verdes. Fruto verde claro.,Tetrapterys microphylla (A.Juss.) Nied.,"Estreito, Estreito. Usina de Estreito (""Acampamento de Estreito""). Encosta à margem da represa, próxima à barragem. Campo sujo pedregoso com afloramentos rochosos.","Sasaki, D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.277222,-20.157778,"1801150415",Tetrapterys microphylla (A.Juss.) Nied.,-20.157778,-47.277222,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:30Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7285492","6","7707728","220","1414","6676","3191303","7285492","7285492",Tetrapterys microphylla (A.Juss.) Nied.,Plantae,Tracheophyta,Malpighiales,Malpighiaceae,Tetrapterys,Tetrapterys microphylla,Tetrapterys,microphylla,SPECIES,ACCEPTED,2004-01-01T00:00:00Z,"720","0",NA,São Paulo,"2003","3","17",2003-03-17T00:00:00Z,2021-03-15T21:28:35Z,2021-03-30T09:57:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:172728,"195",Pedregulho,SPF - Herbário da Universidade de São Paulo,"1801150415",pt,SPF,BRA:USP:SPF:172728,Collection,"172728","Sasaki, D",USP,Universidade de São Paulo,Arbusto ca. 50 cm alt. Folhas discolores. Cálice verde. Corola amarela. Glândulas verdes. Entre rochas.,Tetrapterys microphylla (A.Juss.) Nied.,"Estreito, Estreito. Usina de Estreito (""Acampamento de Estreito""). Encosta à margem da represa, próxima à barragem. Campo sujo pedregoso com afloramentos rochosos.","Sasaki, D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.277222,-20.157777,"1095238425",Tetrapterys microphylla (A.Juss.) Nied.,-20.157777,-47.277222,"gass84,osiic,colmafu,inmano",e38d4c95-3a1d-4594-9ae9-883b48042e6d,7ef169f9-81f8-46a2-a7f7-240df6a1889c,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:20:09Z,2021-04-08T12:21:16Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7285492","6","7707728","220","1414","6676","3191303","7285492","7285492",Tetrapterys microphylla (A.Juss.) Nied.,Plantae,Tracheophyta,Malpighiales,Malpighiaceae,Tetrapterys,Tetrapterys microphylla,Tetrapterys,microphylla,SPECIES,ACCEPTED,2004-01-01T00:00:00Z,"720","0",NA,Sp,"2003","4","17",2003-04-17T00:00:00Z,2020-09-02T19:32:24Z,2021-04-08T12:21:16Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,24c42d8b-3272-4695-8fb8-c187d933d718,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia,BRA:CENARGEN:CEN:62354,"342",PEDREGULHO,CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia,"1095238425",pt,CEN,BRA:CENARGEN:CEN:62354,Collection,"62354",Denise Sasaki,Cenargen,Empresa Brasileira de Pesquisa Agropecuária,"Caule castanho, parcialmente coberto por indumento cinza. Folhas discolores, face abaxial com indumento. Frutos imaturos esverdeados. Glândulas castanho-escuras. Doação do Herbário SPF - Universidade de São Paulo.",Tetrapterys microphylla (A.Juss.) Nied.,"Estreito. Usina do Estreito (""Acampamento do Estreito""). Encosta a margem da represa, próxima à barragem.",D. Sasaki,NA,NA,NA,"1",Exsicatas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.277222,-20.157778,"1801150403",Tetrapterys microphylla (A.Juss.) Nied.,-20.157778,-47.277222,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:30Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7285492","6","7707728","220","1414","6676","3191303","7285492","7285492",Tetrapterys microphylla (A.Juss.) Nied.,Plantae,Tracheophyta,Malpighiales,Malpighiaceae,Tetrapterys,Tetrapterys microphylla,Tetrapterys,microphylla,SPECIES,ACCEPTED,2004-01-01T00:00:00Z,"720","0",NA,São Paulo,"2003","4","17",2003-04-17T00:00:00Z,2021-03-15T21:28:35Z,2021-03-30T09:57:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:172730,"342",Pedregulho,SPF - Herbário da Universidade de São Paulo,"1801150403",pt,SPF,BRA:USP:SPF:172730,Collection,"172730","Sasaki, D",USP,Universidade de São Paulo,"Arbusto até ca 1 m alt. Caule castanho, parcialmente coberto por indumento cinza. Folhas discolores, face abaxial com indumento. Frutos imaturos esverdeados. Glândulas castanho-escuras.",Tetrapterys microphylla (A.Juss.) Nied.,"Estreito, Estreito. Usina de Estreito (""Acampamento de Estreito""). Encosta à margem da represa, próxima à barragem. Campo sujo pedregoso com afloramentos rochosos.","Sasaki, D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.273056,-20.164444,"1801150416",Tetrapterys microphylla (A.Juss.) Nied.,-20.164444,-47.273056,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:30Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7285492","6","7707728","220","1414","6676","3191303","7285492","7285492",Tetrapterys microphylla (A.Juss.) Nied.,Plantae,Tracheophyta,Malpighiales,Malpighiaceae,Tetrapterys,Tetrapterys microphylla,Tetrapterys,microphylla,SPECIES,ACCEPTED,2004-01-01T00:00:00Z,"720","0",NA,São Paulo,"2003","4","17",2003-04-17T00:00:00Z,2021-03-15T21:28:35Z,2021-03-30T09:57:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:172731,"373",Pedregulho,SPF - Herbário da Universidade de São Paulo,"1801150416",pt,SPF,BRA:USP:SPF:172731,Collection,"172731","Sasaki, D",USP,Universidade de São Paulo,"Arbusto ca. 1 m alt. Folhas discolores, mais claras na face abaxial. Corola amarela. Frutos imaturos com região proximal da ala verde-clara e distal rosa.",Tetrapterys microphylla (A.Juss.) Nied.,"Estreito, Estreito. Usina de Estreito (""Acampamento de Estreito""). Encosta à margem da represa, próxima à barragem. Campo sujo pedregoso com afloramentos rochosos.","Sasaki, D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.277222,-20.157778,"1801150428",Tetrapterys microphylla (A.Juss.) Nied.,-20.157778,-47.277222,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:30Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7285492","6","7707728","220","1414","6676","3191303","7285492","7285492",Tetrapterys microphylla (A.Juss.) Nied.,Plantae,Tracheophyta,Malpighiales,Malpighiaceae,Tetrapterys,Tetrapterys microphylla,Tetrapterys,microphylla,SPECIES,ACCEPTED,2004-01-01T00:00:00Z,"720","0",NA,São Paulo,"2003","5","24",2003-05-24T00:00:00Z,2021-03-15T21:28:35Z,2021-03-30T09:57:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:173025,"531",Pedregulho,SPF - Herbário da Universidade de São Paulo,"1801150428",pt,SPF,BRA:USP:SPF:173025,Collection,"173025","Sasaki, D",USP,Universidade de São Paulo,"Arbusto até 1.2 m alt. Folhas discolores, mais claras na face abaxial por efeito do indumento. Corola amarela. Estilete verde. Glândulas verdes.",Tetrapterys microphylla (A.Juss.) Nied.,"Estreito, Estreito. Usina de Estreito (""Acampamento de Estreito""). Encosta à margem da represa, próxima à barragem. Campo sujo pedregoso com afloramentos rochosos.","Sasaki, D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.277222,-20.157778,"2452923233",Tetrapterys microphylla (A.Juss.) Nied.,-20.157778,-47.277222,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:13Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7285492","6","7707728","220","1414","6676","3191303","7285492","7285492",Tetrapterys microphylla (A.Juss.) Nied.,Plantae,Tracheophyta,Malpighiales,Malpighiaceae,Tetrapterys,Tetrapterys microphylla,Tetrapterys,microphylla,SPECIES,ACCEPTED,2006-11-01T00:00:00Z,"720","0",NA,São Paulo,"2003","5","24",2003-05-24T00:00:00Z,2019-11-21T13:09:18Z,2021-04-12T14:22:13Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,ef48401a-d9e5-467c-b40a-0146618d38de,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:384801,"531",Pedregulho,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452923233",pt,SP,BRA:IBT:SP:384801,Collection,"384801","Sasaki, D; Junqueira, AB",Instituto de Botânica,Instituto de Botânica,NA,Tetrapterys microphylla (A.Juss.) Nied.,"Estreito. Usina de Estreito (Acampamento de Estreito). Encosta à margem da represa, próxima à barragem","Mamede, MCH",NA,NA,NA,NA,NA,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.273056,-20.164444,"1801150405",Tetrapterys microphylla (A.Juss.) Nied.,-20.164444,-47.273056,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:30Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7285492","6","7707728","220","1414","6676","3191303","7285492","7285492",Tetrapterys microphylla (A.Juss.) Nied.,Plantae,Tracheophyta,Malpighiales,Malpighiaceae,Tetrapterys,Tetrapterys microphylla,Tetrapterys,microphylla,SPECIES,ACCEPTED,2004-01-01T00:00:00Z,"720","0",NA,São Paulo,"2003","6","20",2003-06-20T00:00:00Z,2021-03-15T21:28:35Z,2021-03-30T09:57:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:172732,"564",Pedregulho,SPF - Herbário da Universidade de São Paulo,"1801150405",pt,SPF,BRA:USP:SPF:172732,Collection,"172732","Sasaki, D",USP,Universidade de São Paulo,"Arbusto ca. 50 cm alt. Folhas discolores, mais claras na face abaxial. Cálice verde-claro. Corola amarela. Glândulas verdes.",Tetrapterys microphylla (A.Juss.) Nied.,"Estreito, Estreito. Usina de Estreito (""Acampamento de Estreito""). Encosta à margem da represa, próxima à barragem. Campo sujo pedregoso com afloramentos rochosos.","Sasaki, D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.273056,-20.164444,"1424215500",Tetrapterys microphylla (A.Juss.) Nied.,-20.164444,-47.273056,"cdround,gass84,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:29Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"7285492","6","7707728","220","1414","6676","3191303","7285492","7285492",Tetrapterys microphylla (A.Juss.) Nied.,Plantae,Tracheophyta,Malpighiales,Malpighiaceae,Tetrapterys,Tetrapterys microphylla,Tetrapterys,microphylla,SPECIES,ACCEPTED,2004-01-01T00:00:00Z,"720",NA,NA,São Paulo,"2003","7","8",2003-07-08T00:00:00Z,NA,2021-04-06T14:39:29Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:485569,"620",Pedregulho,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424215500",NA,RB,urn:catalog:JBRJ:RB:485569,Physical Object,RB00485569,"D.Sasaki; A.B.Junqueira, G.M.Silva",JBRJ,NA,"Folhas muito discolores, esbranquiçadas na face abaxial, calice verde, levemente vináceo, corola amarela, glandulas verdes, estilete verde-claro",Tetrapterys microphylla (A.Juss.) Nied.,"Estreito, Usina de Estreito (Acampamento de Estreito). Encosta a margem da represa, próximo ao antigo aeroporto.",M.C.H.Mamede,RB 447998,Campo sujo pedregoso com afloramentos rochosos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.273056,-20.164444,"1801150418",Tetrapterys microphylla (A.Juss.) Nied.,-20.164444,-47.273056,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:30Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7285492","6","7707728","220","1414","6676","3191303","7285492","7285492",Tetrapterys microphylla (A.Juss.) Nied.,Plantae,Tracheophyta,Malpighiales,Malpighiaceae,Tetrapterys,Tetrapterys microphylla,Tetrapterys,microphylla,SPECIES,ACCEPTED,2004-01-01T00:00:00Z,"720","0",NA,São Paulo,"2003","7","8",2003-07-08T00:00:00Z,2021-03-15T21:28:35Z,2021-03-30T09:57:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:172733,"620",Pedregulho,SPF - Herbário da Universidade de São Paulo,"1801150418",pt,SPF,BRA:USP:SPF:172733,Collection,"172733","Sasaki, D",USP,Universidade de São Paulo,"Folhas muito discolores, esbranquiçadas na face abaxial. Cálice verde, levemente vináceo. Corola amarela. Glândulas verdes. Estile verde-claro.",Tetrapterys microphylla (A.Juss.) Nied.,"Estreito, Estreito. Usina de Estreito (""Acampamento de Estreito""). Encosta à margem da represa, próxima à barragem. Campo sujo pedregoso com afloramentos rochosos.","Mamede, MCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
