X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,gadm,collectionKey,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,decimalLatitude,decimalLongitude,elevation,elevationAccuracy,institutionKey,geodeticDatum,continent,otherCatalogNumbers,identificationQualifier,fieldNotes,coordinateUncertaintyInMeters,references,institutionID,county,preparations,identificationRemarks,georeferencedDate,verbatimEventDate,nomenclaturalCode,georeferenceProtocol,endDayOfYear,startDayOfYear,collectionID,georeferenceSources,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,higherGeography,higherClassification,typeStatus,organismID,locationID,datasetID,accessRights,typifiedName,recordedByIDs.type,recordedByIDs.value,informationWithheld,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.092482,-23.714883,"1090570018",Myrcia diaphana (Berg) N.Silveira,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:55Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3175127","6","7707728","220","690","5014","3173889","3175127","3175127",Myrcia diaphana (Berg) N.Silveira,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia diaphana,Myrcia,diaphana,SPECIES,ACCEPTED,VU,2012-06-08T00:00:00Z,São Paulo,"2000","8","8",2000-08-08T00:00:00Z,2020-11-23T14:39:24Z,2021-03-30T09:40:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:43133,"3426","Próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Pedro, indivíduo P 80.3",Ibiúna,IAC - Herbário do Instituto Agronômico de Campinas,"1090570018",pt,IAC,BRA:IAC:IAC:43133,Collection,"43133","L.C. Bernacci; G.A.D.C. Franco; G. Durigan; E.L.M. Catharino; E.Q. Santos & E. Furlan",IAC,Instituto Agronômico de Campinas,sp1,M.E.G. Sobral,Myrcia diaphana (Berg) N.Silveira,-23.714883,-47.092482,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.164784,-22.242395,"1931264632",Myrcia diaphana (Berg) N.Silveira,colmafu,d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:06:46Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3175127","6","7707728","220","690","5014","3173889","3175127","3175127",Myrcia diaphana (Berg) N.Silveira,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia diaphana,Myrcia,diaphana,SPECIES,ACCEPTED,VU,1998-01-01T00:00:00Z,São Paulo,"1961","12","28",1961-12-28T00:00:00Z,NA,2021-03-30T13:06:46Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,NA,b2190553-4505-4fdd-8fff-065c8ca26f72,FALSE,Magnoliopsida,BR,none,none,Brazil,The New York Botanical Garden,f775a43c-b91c-42f4-80ea-8c4b6ce613ed,"9648","Perto de Pádua Sales, Fazenda Campininha.",NA,Vascular plants,"1931264632",en,NY,f775a43c-b91c-42f4-80ea-8c4b6ce613ed,PhysicalObject,"1522422",J. Mattos,NY,NA,NA,M. L. Kawasaki,Myrcia diaphana (Berg) N.Silveira,-22.242395,-47.164784,NA,NA,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,WGS84,SOUTH_AMERICA,NA,NA,NA,"7636.57",http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1751681,http://biocol.org/urn:lsid:biocol.org:col:15556,Moji-Guaçu,sheet,Duplicate specimen at herb. SP--64850  identified as such.,2017-07-11,28 Dec 1961,ICN,"Georeferencing Quick Reference Guide, Version 2012","36","36",http://biocol.org/urn:lsid:biocol.org:col:15556,"Google Maps (map data 2015), Manis Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.6,-23.42,"912293099",Myrcia diaphana (Berg) N.Silveira,"gass84,colmafu,inmafu",cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2021-03-28T02:51:35Z,2021-03-30T12:53:58Z,"153",061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3175127","6","7707728","220","690","5014","3173889","3175127","3175127",Myrcia diaphana (Berg) N.Silveira,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia diaphana,Myrcia,diaphana,SPECIES,ACCEPTED,VU,NA,NA,NA,NA,NA,NA,2008-07-09T10:03:49Z,2021-03-30T12:53:58Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,dceb8d52-094c-4c2c-8960-75e0097c6861,FALSE,Magnoliopsida,BR,none,none,Brazil,NA,K000342814,s.n.,Ipanema,Ipanema,NA,"912293099",NA,Herbarium,http://specimens.kew.org/herbarium/K000342814,NA,K000342814,"Sellow, F.",K,NA,NA,NA,Myrcia diaphana (Berg) N.Silveira,-23.42,-47.6,NA,NA,fa252605-26f6-426c-9892-94d071c2c77f,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gazetteer,NA,NA,NA,NA,NA,Ipanema,MYRTACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
