X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,institutionKey,collectionKey,continent,individualCount,nomenclaturalStatus,nomenclaturalCode,county,taxonID,bibliographicCitation,collectionID,fieldNumber,gadm,otherCatalogNumbers,fieldNotes,habitat,verbatimEventDate,institutionID,datasetID,identificationID,coordinateUncertaintyInMeters,references,georeferencedBy,dynamicProperties,http...unknown.org.recordId,georeferenceVerificationStatus,rights,startDayOfYear,http...unknown.org.recordEnteredBy,higherClassification,georeferenceSources,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,higherGeography,endDayOfYear,preparations,verbatimElevation,georeferenceProtocol,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,identificationRemarks,organismID,locationID,accessRights,verbatimLocality,previousIdentifications,georeferencedDate,typeStatus,typifiedName,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.264722,-24.265,"1077202987",Lessingianthus asteriflorus (Mart. ex DC.) H.Rob.,-24.265,-49.264722,"gass84,incomis,inmafu",5b5cf455-a448-4c0a-aecd-3e0956f27f10,afdd8e93-b4e3-491c-88f0-8a22834ac1a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:31:07Z,2021-04-08T12:33:35Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3124944","6","7707728","220","414","3065","3117732","3124944","3124944",Lessingianthus asteriflorus (Mart. ex DC.) H.Rob.,Plantae,Tracheophyta,Asterales,Asteraceae,Lessingianthus,Lessingianthus asteriflorus,Lessingianthus,asteriflorus,SPECIES,ACCEPTED,2007-01-01T00:00:00Z,"1200","0",São Paulo,"1993","9","6",1993-09-06T00:00:00Z,2019-10-09T14:10:41Z,2021-04-08T12:33:35Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,ALCB - Herbário Alexandre Leal Costa,BRA:UFBA:ALCB:035117,"4257",Fazenda Espinho,Itararé,ALCB - Herbário Alexandre Leal Costa,"1077202987",pt,ALCB,BRA:UFBA:ALCB:035117,Collection,"035117","Souza, VC; Sakuragui, CM",Universidade Federal da Bahia,Universidade Federal da Bahia,"Ca. 40 cm de alt. Botões castanhos.; Queimado a um mês.","Dematteis, M",Lessingianthus asteriflorus (Mart. ex DC.) H.Rob.,8f1981fb-b637-47fd-9691-3d12be40d051,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.8756,-23.9822,"1090549565","Vernonia asteriflora Mart., 1836",-23.9822,-48.8756,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:49Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"8293409","6","7707728","220","414","3065","3123781","8293409","8293409","Vernonia asteriflora Mart., 1836",Plantae,Tracheophyta,Asterales,Asteraceae,Vernonia,Vernonia asteriflora,Vernonia,asteriflora,SPECIES,ACCEPTED,1969-05-01T00:00:00Z,NA,NA,São Paulo,"1969","3","2",1969-03-02T00:00:00Z,2019-01-25T17:34:01Z,2021-03-30T09:40:49Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:20629,"12",NA,Itapeva,IAC - Herbário do Instituto Agronômico de Campinas,"1090549565",pt,IAC,BRA:IAC:IAC:20629,Collection,"20629",N. Mazzaro,IAC,Instituto Agronômico de Campinas,NA,H.F. Leitão Filho,"Vernonia asteriflora Mart., 1836",841aebec-2beb-4b59-96f1-fdf9d91ccff8,cb38d6b5-89fd-4aac-9ea7-7d37201df368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
