X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,identifiedBy,name,otherCatalogNumbers,occurrenceRemarks,elevation,elevationAccuracy,gadm,continent,institutionKey,fieldNotes,infraspecificEpithet,county,references,habitat,verbatimEventDate,institutionID,nomenclaturalCode,endDayOfYear,preparations,startDayOfYear,verbatimElevation,collectionID,individualCount,fieldNumber,identificationQualifier,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,higherGeography,higherClassification,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,georeferenceVerificationStatus,nomenclaturalStatus,taxonID,bibliographicCitation,coordinateUncertaintyInMeters,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferencedBy,georeferenceRemarks,datasetID,rights,verbatimLocality,organismID,locationID,accessRights,lifeStage,island,establishmentMeans,typeStatus,dynamicProperties,disposition,reproductiveCondition,taxonRemarks,identificationRemarks,islandGroup,previousIdentifications,typifiedName,locationRemarks,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,iucnRedListCategory,identificationID,organismQuantity,organismQuantityType,http...rs.tdwg.org.dwc.terms.organismQuantity,verbatimSRS,verbatimCoordinateSystem,http...rs.tdwg.org.dwc.terms.organismQuantityType,samplingProtocol,informationWithheld,http...unknown.org.recordId,projectId,depth,depthAccuracy,namePublishedInYear,vernacularName,namePublishedIn,eventTime,nameAccordingTo,acceptedNameUsage,parentNameUsage,associatedTaxa,verbatimTaxonRank,materialSampleID,samplingEffort,locationAccordingTo,identificationVerificationStatus,http...unknown.org.recordEnteredBy,eventID,waterBody,eventRemarks,gadm.level0.gid,gadm.level0.name,originalNameUsage,X.1f2c0cbe.40df.43f6.ba07.e76133e78c31.,associatedReferences,identificationReferences,higherGeographyID,associatedSequences,coordinatePrecision,dataGeneralizations,taxonConceptID,programmeAcronym,organismName,created,sex,parentNameUsageID,acceptedNameUsageID,recordedByIDs.type,recordedByIDs.value,nameAccordingToID,namePublishedInID,identifiedByIDs.type,identifiedByIDs.value,organismRemarks,http...unknown.org.combinationAuthors,http...unknown.org.verbatimScientificName,http...unknown.org.canonicalName,verbatimLabel,http...unknown.org.combinationYear,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.8825,-24.608333,"1090563033",Vriesea procera (Mart. ex Schult. & Schult.f.) Wittm.,-24.608333,-47.8825,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:52Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5289136","6","7707728","196","1369","3740","2699764","5289136","5289136",Vriesea procera (Mart. ex Schult. & Schult.f.) Wittm.,Plantae,Tracheophyta,Poales,Bromeliaceae,Vriesea,Vriesea procera,Vriesea,procera,SPECIES,ACCEPTED,2007-04-25T00:00:00Z,São Paulo,"1998","3","24",1998-03-24T00:00:00Z,2019-01-25T17:39:08Z,2021-03-30T09:40:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:36024,"453","IAC, Estação Experimental, área nativa",Pariquera-Açu,IAC - Herbário do Instituto Agronômico de Campinas,"1090563033",pt,IAC,BRA:IAC:IAC:36024,Collection,"36024",R.B. Torres et al.,IAC,Instituto Agronômico de Campinas,T. Trindade-Lima,Vriesea procera (Mart. ex Schult. & Schult.f.) Wittm.,NA,"Escapo floral com de 1,5m de comprimento",NA,NA,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.852778,-23.3525,"2452881228",Vriesea procera var. procera,-23.3525,-44.852778,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:12Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7070463","6","7707728","196","1369","3740","2699764","5289136","7070463",Vriesea procera var. procera,Plantae,Tracheophyta,Poales,Bromeliaceae,Vriesea,Vriesea procera,Vriesea,procera,VARIETY,ACCEPTED,NA,São Paulo,"1996","1","30",1996-01-30T00:00:00Z,2019-11-21T13:02:54Z,2021-04-12T14:22:12Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,ef48401a-d9e5-467c-b40a-0146618d38de,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:303933,"34314",Estrada da Casa da Farinha,Ubatuba,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452881228",pt,SP,BRA:IBT:SP:303933,Collection,"303933","Leitão Filho, HF; et al.",Instituto de Botânica,Instituto de Botânica,"Borba, EL",Vriesea procera var. procera,NA,NA,NA,NA,NA,NA,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,procera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.816667,-23.333333,"1089028892",Vriesea procera (Mart. ex Schult. & Schult.f.) Wittm.,-23.333333,-44.816667,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:55Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5289136","6","7707728","196","1369","3740","2699764","5289136","5289136",Vriesea procera (Mart. ex Schult. & Schult.f.) Wittm.,Plantae,Tracheophyta,Poales,Bromeliaceae,Vriesea,Vriesea procera,Vriesea,procera,SPECIES,ACCEPTED,NA,São Paulo,"1993","11","9",1993-11-09T00:00:00Z,2019-08-20T12:59:18Z,2021-04-08T12:43:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,TRUE,WGS84,Liliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:67852,"29461",Trilha do Corisco,Ubatuba,UEC - Herbário da Universidade Estadual de Campinas,"1089028892",pt,UEC,BRA:UNICAMP:UEC:67852,Collection,"67852","Barros, F",UNICAMP,Universidade Estadual de Campinas,NA,Vriesea procera (Mart. ex Schult. & Schult.f.) Wittm.,NA,"Epífita, com infloresc6encia ereta, escapo verde avermelhado, bracteas da inflorensc6encia amarelas frutas amareladas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.816667,-23.333333,"2452868197",Vriesea procera (Mart. ex Schult. & Schult.f.) Wittm.,-23.333333,-44.816667,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:12Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5289136","6","7707728","196","1369","3740","2699764","5289136","5289136",Vriesea procera (Mart. ex Schult. & Schult.f.) Wittm.,Plantae,Tracheophyta,Poales,Bromeliaceae,Vriesea,Vriesea procera,Vriesea,procera,SPECIES,ACCEPTED,NA,São Paulo,"1993","11","9",1993-11-09T00:00:00Z,2019-11-21T13:02:54Z,2021-04-12T14:22:12Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,ef48401a-d9e5-467c-b40a-0146618d38de,TRUE,WGS84,Liliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:277417,"29461",Trilha do Corisco,Ubatuba,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452868197",pt,SP,BRA:IBT:SP:277417,Collection,"277417","Barros, F; et al.",Instituto de Botânica,Instituto de Botânica,NA,Vriesea procera (Mart. ex Schult. & Schult.f.) Wittm.,NA,NA,NA,NA,NA,NA,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.866667,-23.633333,"1424265132",Vriesea procera (Mart. ex Schult. & Schult.f.) Wittm.,-23.633333,-45.866667,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:30Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"5289136","6","7707728","196","1369","3740","2699764","5289136","5289136",Vriesea procera (Mart. ex Schult. & Schult.f.) Wittm.,Plantae,Tracheophyta,Poales,Bromeliaceae,Vriesea,Vriesea procera,Vriesea,procera,SPECIES,ACCEPTED,2008-02-29T00:00:00Z,São Paulo,"1986","4","19",1986-04-19T00:00:00Z,NA,2021-04-06T14:39:30Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:550043,"2567",NA,Biritiba-Mirim,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424265132",NA,RB,urn:catalog:JBRJ:RB:550043,Physical Object,RB00550043,A. Custodio Filho,JBRJ,NA,A.L. Santos & R.B. Louzada,Vriesea procera (Mart. ex Schult. & Schult.f.) Wittm.,RB 476990,"Epífita, brácteas da inflorescência de cor amarela e brácteas florais vermelhas; corola amarela.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49,-22,"1701726402",Vriesea procera (Mart. ex Schult. & Schult.f.) Wittm.,-22,-49,"gass84,ambcol,inmafu",90c853e6-56bd-480b-8e8f-6285c3f8d42b,7b8aff00-a9f8-11d8-944b-b8a03c50a862,3b84ff5b-79ce-427c-acb7-b4004e160f66,US,DWC_ARCHIVE,2021-03-28T07:22:01Z,2021-03-30T11:52:52Z,"165",7b8aff00-a9f8-11d8-944b-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5289136","6","7707728","196","1369","3740","2699764","5289136","5289136",Vriesea procera (Mart. ex Schult. & Schult.f.) Wittm.,Plantae,Tracheophyta,Poales,Bromeliaceae,Vriesea,Vriesea procera,Vriesea,procera,SPECIES,ACCEPTED,1934-01-01T00:00:00Z,São Paulo,"1929","2","3",1929-02-03T00:00:00Z,NA,2021-03-30T11:52:52Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,NA,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,The Field Museum of Natural History,a8b6aa6f-04ad-436e-b151-e1fb9f17e192,"1820",NA,NA,Flowers TCN,"1701726402",en,Botany,a8b6aa6f-04ad-436e-b151-e1fb9f17e192,PhysicalObject,V0416573F,A. Gehrt,F,F,L. B. Smith,Vriesea procera (Mart. ex Schult. & Schult.f.) Wittm.,NA,NA,NA,NA,NA,SOUTH_AMERICA,689b4219-8256-4c6e-890b-2e81405d4c58,NA,NA,NA,NA,NA,NA,F,ICBN,NA,NA,NA,NA,Botany,NA,NA,NA,NA,"South America, Brazil, São Paulo",Plantae Spermatophyta Monocotyledoneae Bromeliaceae,NA,NA,NA,NA,NA,NA,NA,TGN - Centroid,NA,NA,NA,seeds-11-may-2020,NA,NA,"3634405",5824e63c-ac9d-4257-aebe-39fc017f9c9c,http://fieldmuseum.org/about/copyright-information,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.6304063522203,-23.5441635944115,"1929816545",Vriesea procera var. tenuis L.B.Sm.,-23.5441635944115,-46.6304063522203,"cdrep,colmafu",d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:07:21Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5289137","6","7707728","196","1369","3740","2699764","5289136","5289137",Vriesea procera var. tenuis L.B.Sm.,Plantae,Tracheophyta,Poales,Bromeliaceae,Vriesea,Vriesea procera,Vriesea,procera,VARIETY,ACCEPTED,NA,São Paulo,"1929","2","3",1929-02-03T00:00:00Z,NA,2021-03-30T13:07:21Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,b2190553-4505-4fdd-8fff-065c8ca26f72,TRUE,WGS84,Liliopsida,BR,none,none,Brazil,The New York Botanical Garden,9107292b-740a-4c56-973f-c3088557a01b,"1820",Pirajussára,NA,Vascular plants,"1929816545",en,NY,9107292b-740a-4c56-973f-c3088557a01b,PhysicalObject,"400500",A. Gehrt,NY,NA,NA,Vriesea procera var. tenuis L.B.Sm.,NA,NA,"800","0",NA,SOUTH_AMERICA,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,NA,tenuis,Sao Paulo,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=210131,NA,03 Feb 1929,http://biocol.org/urn:lsid:biocol.org:col:15556,ICN,"34",sheet,"34",ca. 2625 ft,http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",NA,Other source,CRIA (Centro de Referência em Informação Ambiental),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISOTYPE,NA,NA,NA,NA,Basionym,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.6304063522203,-23.5441635944115,"1931107989",Vriesea procera var. procera,-23.5441635944115,-46.6304063522203,"cdrep,colmafu",d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:06:47Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7070463","6","7707728","196","1369","3740","2699764","5289136","7070463",Vriesea procera var. procera,Plantae,Tracheophyta,Poales,Bromeliaceae,Vriesea,Vriesea procera,Vriesea,procera,VARIETY,ACCEPTED,NA,São Paulo,"1929","2","3",1929-02-03T00:00:00Z,NA,2021-03-30T13:06:47Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,b2190553-4505-4fdd-8fff-065c8ca26f72,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,The New York Botanical Garden,ec4fa075-8331-41c4-bcb1-ff1d166b465d,"24580",Pirajussára,NA,Vascular plants,"1931107989",en,NY,ec4fa075-8331-41c4-bcb1-ff1d166b465d,PhysicalObject,"400501",A. Gehrt,NY,NA,NA,Vriesea procera var. procera,NA,NA,NA,NA,NA,SOUTH_AMERICA,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,NA,procera,Sao Paulo,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=210130,NA,03 Feb 1929,http://biocol.org/urn:lsid:biocol.org:col:15556,ICN,"34",sheet,"34",NA,http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",NA,Other source,CRIA (Centro de Referência em Informação Ambiental),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.076944,-24.076667,"1086909159",Vriesea procera (Mart. ex Schult. & Schult.f.) Wittm.,-24.076667,-49.076944,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:46Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5289136","6","7707728","196","1369","3740","2699764","5289136","5289136",Vriesea procera (Mart. ex Schult. & Schult.f.) Wittm.,Plantae,Tracheophyta,Poales,Bromeliaceae,Vriesea,Vriesea procera,Vriesea,procera,SPECIES,ACCEPTED,2009-03-05T00:00:00Z,Sp,NA,NA,NA,NA,2021-03-04T18:42:00Z,2021-04-08T12:14:46Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:40580,"790",Estação Ecológica,Itapeva,SPSF - Herbário Dom Bento José Pickel,"1086909159",pt,SPSF,BRA:IF:SPSF:40580,Collection,"40580",R.Cielo-Filho & J.B.Baitello & C.R.Lima,IF,Instituto Florestal,R.B.Louzada,Vriesea procera (Mart. ex Schult. & Schult.f.) Wittm.,NA,"COLETA: Bromélia terrestre, flores em botão amarelados.; GEOGRAFIA: Trilha 1;","700","0",NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.852778,-23.3525,"2452881228",Vriesea procera var. procera,-23.3525,-44.852778,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:12Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7070463","6","7707728","196","1369","3740","2699764","5289136","7070463",Vriesea procera var. procera,Plantae,Tracheophyta,Poales,Bromeliaceae,Vriesea,Vriesea procera,Vriesea,procera,VARIETY,ACCEPTED,NA,São Paulo,"1996","1","30",1996-01-30T00:00:00Z,2019-11-21T13:02:54Z,2021-04-12T14:22:12Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,ef48401a-d9e5-467c-b40a-0146618d38de,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:303933,"34314",Estrada da Casa da Farinha,Ubatuba,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452881228",pt,SP,BRA:IBT:SP:303933,Collection,"303933","Leitão Filho, HF; et al.",Instituto de Botânica,Instituto de Botânica,"Borba, EL",Vriesea procera var. procera,NA,NA,NA,NA,NA,NA,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,procera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
