X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,locality,municipality,datasetName,gbifID,collectionCode,occurrenceID,type,catalogNumber,recordedBy,otherCatalogNumbers,institutionCode,fieldNotes,occurrenceRemarks,identifiedBy,name,modified,institutionKey,collectionKey,recordNumber,language,ownerInstitutionCode,elevation,elevationAccuracy,gadm,continent,individualCount,preparations,nomenclaturalStatus,nomenclaturalCode,taxonID,bibliographicCitation,collectionID,typeStatus,higherClassification,higherGeography,institutionID,georeferenceProtocol,organismID,locationID,datasetID,accessRights,fieldNumber,verbatimLocality,previousIdentifications,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,verbatimEventDate,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,references,typifiedName,recordedByIDs.type,recordedByIDs.value,informationWithheld,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.109914,-23.360372,"1499615984",Ocotea frondosa (Meisn.) Mez,-23.360372,-45.109914,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:49Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4181194","6","7707728","220","407","6688","3034076","4181194","4181194",Ocotea frondosa (Meisn.) Mez,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea frondosa,Ocotea,frondosa,SPECIES,ACCEPTED,2011-02-15T00:00:00Z,São Paulo,"2011","2","15",2011-02-15T00:00:00Z,2021-03-30T09:40:49Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:54019,"Parque Estadual da Serra do Mar, Núcleos Santa Virgínia/Picinguaba, trilha da Pipoca",Ubatuba,IAC - Herbário do Instituto Agronômico de Campinas,"1499615984",IAC,BRA:IAC:IAC:54019,Collection,"54019","A.C.O. Souza; L.C. Bernacci & R. Belinelo",NA,IAC,NA,NA,A.C.O. Souza et al.,Ocotea frondosa (Meisn.) Mez,2019-06-24T11:12:59Z,841aebec-2beb-4b59-96f1-fdf9d91ccff8,cb38d6b5-89fd-4aac-9ea7-7d37201df368,"76",pt,Instituto Agronômico de Campinas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.067778,-23.325556,"1089103592",Ocotea frondosa (Meisn.) Mez,-23.325556,-45.067778,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4181194","6","7707728","220","407","6688","3034076","4181194","4181194",Ocotea frondosa (Meisn.) Mez,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea frondosa,Ocotea,frondosa,SPECIES,ACCEPTED,2018-09-01T00:00:00Z,São Paulo,"2008",NA,NA,2008-01-01T00:00:00Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:166765,PESM. Núcleo Santa Virgínia. Parcela K.,São Luiz do Paraitinga,UEC - Herbário da Universidade Estadual de Campinas,"1089103592",UEC,BRA:UNICAMP:UEC:166765,Collection,"166765","Padgurschi, MCG; Tamashiro, JY; Belinello, R",NA,UNICAMP,NA,"K1701 Árvore, ca. 20 m, sem flores ou frutos.; Floresta Ombrófila Densa Montana.","Brotto, ML",Ocotea frondosa (Meisn.) Mez,2021-03-01T19:32:40Z,NA,a995cf02-345c-46db-8674-3415572615a6,"1568",pt,Universidade Estadual de Campinas,"1079","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
