X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,infraspecificEpithet,taxonRank,taxonomicStatus,dateIdentified,stateProvince,year,month,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,institutionKey,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,iucnRedListCategory,elevation,elevationAccuracy,day,continent,gadm,individualCount,preparations,coordinateUncertaintyInMeters,organismQuantityType,http...rs.tdwg.org.dwc.terms.organismQuantity,habitat,county,fieldNumber,vernacularName,http...rs.tdwg.org.dwc.terms.organismQuantityType,verbatimElevation,georeferencedDate,georeferencedBy,georeferenceProtocol,georeferenceVerificationStatus,verbatimSRS,georeferenceRemarks,verbatimCoordinateSystem,verbatimLocality,previousIdentifications,identificationQualifier,collectionID,georeferenceSources,otherCatalogNumbers,fieldNotes,nomenclaturalStatus,nomenclaturalCode,taxonID,bibliographicCitation,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,higherGeography,institutionID,endDayOfYear,startDayOfYear,higherClassification,lifeStage,eventID,locationID,datasetID,samplingProtocol,projectId,dynamicProperties,namePublishedInYear,nameAccordingTo,acceptedNameUsage,identificationID,parentNameUsage,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,references,http...unknown.org.recordId,rights,http...unknown.org.recordEnteredBy,verbatimTaxonRank,reproductiveCondition,verbatimEventDate,associatedTaxa,establishmentMeans,depth,depthAccuracy,associatedReferences,eventTime,namePublishedIn,disposition,accessRights,organismID,organismQuantity,locationRemarks,identificationRemarks,island,typeStatus,eventRemarks,islandGroup,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,typifiedName,taxonRemarks,originalNameUsage,recordedByIDs.type,recordedByIDs.value,informationWithheld,dataGeneralizations,locationAccordingTo,materialSampleID,parentNameUsageID,acceptedNameUsageID,taxonConceptID,higherGeographyID,pointRadiusSpatialFit,waterBody,coordinatePrecision,programmeAcronym,identificationVerificationStatus,identificationReferences,footprintWKT,identifiedByIDs.type,identifiedByIDs.value,created,associatedSequences,http...unknown.org.combinationAuthors,http...unknown.org.verbatimScientificName,http...unknown.org.canonicalName,verbatimLabel,http...unknown.org.combinationYear,verbatimDepth,samplingEffort,organismName,gadm.level0.gid,gadm.level0.name,X.1f2c0cbe.40df.43f6.ba07.e76133e78c31.,source,sex,organismRemarks,geologicalContextID,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.973889,-21.001389,"1989888823",Psidium salutare var. pohlianum (O.Berg) Landrum,-21.001389,-49.973889,"cdround,gass84,colmafu,inmano",f70fdd5a-e761-43b6-a854-462826cc7933,92bd7d31-3255-4f1c-8552-cbb6fbe60478,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:22:05Z,2021-04-08T12:22:12Z,"249",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5420440","6","7707728","220","690","5014","3187232","5420400","5420440",Psidium salutare var. pohlianum (O.Berg) Landrum,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium salutare,Psidium,salutare,pohlianum,VARIETY,ACCEPTED,NA,São Paulo,"2007","9",2007-09-12T00:00:00Z,2020-06-22T17:18:55Z,2021-04-08T12:22:12Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,e8753287-446f-4ea2-8303-a342b9985fc8,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SJRP - Herbário de São José do Rio Preto,BRA:UNESP-IBILCE:SJRP:33617,"363.0",Fazenda Taperão,Planalto (G3),SJRP - Herbário de São José do Rio Preto,"1989888823",pt,SJRP,BRA:UNESP-IBILCE:SJRP:33617,Collection,"33617","Almeida Neto, A. & Ranga, N. T.",UNESP-IBILCE,Universidade Estadual Paulista,"Árvore, P-A 13, I-328. Biota",NA,Psidium salutare var. pohlianum (O.Berg) Landrum,NA,NA,NA,"12",SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.973889,-21.001389,"1989888946",Psidium salutare var. pohlianum (O.Berg) Landrum,-21.001389,-49.973889,"cdround,gass84,colmafu,inmano",f70fdd5a-e761-43b6-a854-462826cc7933,92bd7d31-3255-4f1c-8552-cbb6fbe60478,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:22:05Z,2021-04-08T12:22:13Z,"249",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5420440","6","7707728","220","690","5014","3187232","5420400","5420440",Psidium salutare var. pohlianum (O.Berg) Landrum,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium salutare,Psidium,salutare,pohlianum,VARIETY,ACCEPTED,NA,São Paulo,"2007","10",2007-10-09T00:00:00Z,2020-06-22T17:18:55Z,2021-04-08T12:22:13Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,e8753287-446f-4ea2-8303-a342b9985fc8,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SJRP - Herbário de São José do Rio Preto,BRA:UNESP-IBILCE:SJRP:33734,"437.0",Fazenda Taperão,Planalto (G3),SJRP - Herbário de São José do Rio Preto,"1989888946",pt,SJRP,BRA:UNESP-IBILCE:SJRP:33734,Collection,"33734","Almeida Neto, A. & Ranga, N. T.",UNESP-IBILCE,Universidade Estadual Paulista,"Árvore, P-C 58, I-1529. Biota",NA,Psidium salutare var. pohlianum (O.Berg) Landrum,NA,NA,NA,"9",SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.34305,-24.105142,"2270482629",Psidium salutare var. salutare,-24.105142,-49.34305,"gass84,incomis,inmafu",e05fd4c2-4d77-4c50-880e-1b22096af300,814cdfb5-d4f8-4453-815f-ea5df98e76bf,ac2ad091-91eb-482d-a73f-061744da5dbf,US,DWC_ARCHIVE,2021-03-26T02:55:33Z,2021-03-30T13:03:46Z,"84",96710dc8-fecb-440d-ae3e-c34ae8a9616f,PRESERVED_SPECIMEN,PRESENT,"7223917","6","7707728","220","690","5014","3187232","5420400","7223917",Psidium salutare var. salutare,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium salutare,Psidium,salutare,salutare,VARIETY,ACCEPTED,NA,Sao Paulo,"2003","11",2003-11-13T00:00:00Z,2018-03-08T09:13:18Z,2021-03-30T13:03:46Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,530c45d0-e0f7-401d-b3f6-34f58482c485,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,"1125406","1041",21km de Itarare para Bom Suceso de Itarare.,NA,NA,"2270482629",NA,Plants,f349d489-3968-4f31-9428-180370cb1e6a,NA,ASU0015541,Mazine,ASU,NA,"Subarbusto 30cm; flores brancas; botoes verdes.","L.R. Landrum, 2005.",Psidium salutare var. salutare,NA,NA,NA,"13",NA,NA,NA,NA,"21000",NA,NA,Beira da estrada.,NA,NA,NA,NA,NA,NA,alorozco,NA,reviewed - high confidence,NA,NA,NA,NA,NA,NA,a2e32c87-d320-4a01-bafd-a9182ae2e191,GoogleEarth,"254966",NA,NA,NA,"33978",NA,NA,NA,NA,NA,"317",Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium|Psidium salutare,NA,NA,NA,NA,NA,NA,"Subarbusto 30cm; flores brancas; botoes verdes.",NA,NA,NA,NA,NA,NA,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1125406,urn:uuid:f349d489-3968-4f31-9428-180370cb1e6a,http://creativecommons.org/licenses/by-nc/3.0/,marisin,var.,fl,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.34305,-24.105142,"2270507113",Psidium salutare var. salutare,-24.105142,-49.34305,"gass84,incomis,inmafu",e05fd4c2-4d77-4c50-880e-1b22096af300,814cdfb5-d4f8-4453-815f-ea5df98e76bf,ac2ad091-91eb-482d-a73f-061744da5dbf,US,DWC_ARCHIVE,2021-03-26T02:55:33Z,2021-03-30T13:03:50Z,"84",96710dc8-fecb-440d-ae3e-c34ae8a9616f,PRESERVED_SPECIMEN,PRESENT,"7223917","6","7707728","220","690","5014","3187232","5420400","7223917",Psidium salutare var. salutare,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium salutare,Psidium,salutare,salutare,VARIETY,ACCEPTED,NA,Sao Paulo,"2003","11",2003-11-13T00:00:00Z,2018-03-05T15:00:37Z,2021-03-30T13:03:50Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,530c45d0-e0f7-401d-b3f6-34f58482c485,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,"1849362","1041",21km de Itarare para Bom Suceso de Itarare.,NA,NA,"2270507113",NA,Plants,239c632c-60dd-45ad-b4b4-595483a87108,NA,ASU0015569,Mazine,ASU,NA,"photo of specien at K; Subarbusto 30cm; flores brancas; botoes verdes.","L.R. Landrum, 2005.",Psidium salutare var. salutare,NA,NA,NA,"13",NA,NA,NA,NA,"21000",NA,NA,Beira da estrada.,NA,NA,NA,NA,NA,NA,alorozco,NA,reviewed - high confidence,NA,NA,NA,NA,NA,NA,a2e32c87-d320-4a01-bafd-a9182ae2e191,GoogleEarth,"254998",NA,NA,NA,"33978",NA,NA,NA,NA,NA,"317",Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium|Psidium salutare,NA,NA,NA,NA,NA,NA,"Subarbusto 30cm; flores brancas; botoes verdes.",NA,NA,NA,NA,NA,NA,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1849362,urn:uuid:239c632c-60dd-45ad-b4b4-595483a87108,http://creativecommons.org/licenses/by-nc/3.0/,Les,var.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.8167,-22.25,"2270482370",Psidium salutare var. pohlianum (O.Berg) Landrum,-22.25,-47.8167,"gass84,incomis,inmafu",e05fd4c2-4d77-4c50-880e-1b22096af300,814cdfb5-d4f8-4453-815f-ea5df98e76bf,ac2ad091-91eb-482d-a73f-061744da5dbf,US,DWC_ARCHIVE,2021-03-26T02:55:33Z,2021-03-30T13:03:45Z,"84",96710dc8-fecb-440d-ae3e-c34ae8a9616f,PRESERVED_SPECIMEN,PRESENT,"5420440","6","7707728","220","690","5014","3187232","5420400","5420440",Psidium salutare var. pohlianum (O.Berg) Landrum,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium salutare,Psidium,salutare,pohlianum,VARIETY,ACCEPTED,NA,Sao Paulo,"1993","2",1993-02-02T00:00:00Z,2018-03-08T09:13:18Z,2021-03-30T13:03:45Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,530c45d0-e0f7-401d-b3f6-34f58482c485,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,"1124885","2515","Itirapina, Estrada de Grauna [Grau'na]",NA,NA,"2270482370",NA,Plants,f1d487c3-206f-4e5e-8a01-80d2178515e8,NA,ASU0015550,Fabio de Barros,ASU,NA,NA,NA,Psidium salutare var. pohlianum (O.Berg) Landrum,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,Itirapina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a2e32c87-d320-4a01-bafd-a9182ae2e191,NA,"198731",NA,NA,NA,"33977",NA,NA,NA,NA,NA,"33",Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium|Psidium salutare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1124885,urn:uuid:f1d487c3-206f-4e5e-8a01-80d2178515e8,http://creativecommons.org/licenses/by-nc/3.0/,L. Landrum,var.,fr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.416667,-23.45,"1234556544",Psidium pohlianum O.Berg,-23.45,-48.416667,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:52Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5420442","6","7707728","220","690","5014","3187232","5420400","5420440",Psidium salutare var. pohlianum (O.Berg) Landrum,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium salutare,Psidium,pohlianum,NA,SPECIES,SYNONYM,1990-01-01T00:00:00Z,São Paulo,"1983","11",1983-11-13T00:00:00Z,2021-03-01T19:37:01Z,2021-04-08T12:43:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:43984,"4854",Floresta de Angatuba. Instituto Florestal de SP.,NA,UEC - Herbário da Universidade Estadual de Campinas,"1234556544",pt,UEC,BRA:UNICAMP:UEC:43984,Collection,"43984","Ratter, JA; et al.",UNICAMP,Universidade Estadual de Campinas,"Small shrub.Vegetative ecological voucher (plant 27 on plot 7).; In low cerrado","Proença, C",Psidium pohlianum O.Berg,NA,NA,NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.973889,-21.001389,"1989888823",Psidium salutare var. pohlianum (O.Berg) Landrum,-21.001389,-49.973889,"cdround,gass84,colmafu,inmano",f70fdd5a-e761-43b6-a854-462826cc7933,92bd7d31-3255-4f1c-8552-cbb6fbe60478,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:22:05Z,2021-04-08T12:22:12Z,"249",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5420440","6","7707728","220","690","5014","3187232","5420400","5420440",Psidium salutare var. pohlianum (O.Berg) Landrum,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium salutare,Psidium,salutare,pohlianum,VARIETY,ACCEPTED,NA,São Paulo,"2007","9",2007-09-12T00:00:00Z,2020-06-22T17:18:55Z,2021-04-08T12:22:12Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,e8753287-446f-4ea2-8303-a342b9985fc8,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SJRP - Herbário de São José do Rio Preto,BRA:UNESP-IBILCE:SJRP:33617,"363.0",Fazenda Taperão,Planalto (G3),SJRP - Herbário de São José do Rio Preto,"1989888823",pt,SJRP,BRA:UNESP-IBILCE:SJRP:33617,Collection,"33617","Almeida Neto, A. & Ranga, N. T.",UNESP-IBILCE,Universidade Estadual Paulista,"Árvore, P-A 13, I-328. Biota",NA,Psidium salutare var. pohlianum (O.Berg) Landrum,NA,NA,NA,"12",SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.973889,-21.001389,"1989888946",Psidium salutare var. pohlianum (O.Berg) Landrum,-21.001389,-49.973889,"cdround,gass84,colmafu,inmano",f70fdd5a-e761-43b6-a854-462826cc7933,92bd7d31-3255-4f1c-8552-cbb6fbe60478,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:22:05Z,2021-04-08T12:22:13Z,"249",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5420440","6","7707728","220","690","5014","3187232","5420400","5420440",Psidium salutare var. pohlianum (O.Berg) Landrum,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium salutare,Psidium,salutare,pohlianum,VARIETY,ACCEPTED,NA,São Paulo,"2007","10",2007-10-09T00:00:00Z,2020-06-22T17:18:55Z,2021-04-08T12:22:13Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,e8753287-446f-4ea2-8303-a342b9985fc8,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SJRP - Herbário de São José do Rio Preto,BRA:UNESP-IBILCE:SJRP:33734,"437.0",Fazenda Taperão,Planalto (G3),SJRP - Herbário de São José do Rio Preto,"1989888946",pt,SJRP,BRA:UNESP-IBILCE:SJRP:33734,Collection,"33734","Almeida Neto, A. & Ranga, N. T.",UNESP-IBILCE,Universidade Estadual Paulista,"Árvore, P-C 58, I-1529. Biota",NA,Psidium salutare var. pohlianum (O.Berg) Landrum,NA,NA,NA,"9",SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.34305,-24.105142,"2270482629",Psidium salutare var. salutare,-24.105142,-49.34305,"gass84,incomis,inmafu",e05fd4c2-4d77-4c50-880e-1b22096af300,814cdfb5-d4f8-4453-815f-ea5df98e76bf,ac2ad091-91eb-482d-a73f-061744da5dbf,US,DWC_ARCHIVE,2021-03-26T02:55:33Z,2021-03-30T13:03:46Z,"84",96710dc8-fecb-440d-ae3e-c34ae8a9616f,PRESERVED_SPECIMEN,PRESENT,"7223917","6","7707728","220","690","5014","3187232","5420400","7223917",Psidium salutare var. salutare,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium salutare,Psidium,salutare,salutare,VARIETY,ACCEPTED,NA,Sao Paulo,"2003","11",2003-11-13T00:00:00Z,2018-03-08T09:13:18Z,2021-03-30T13:03:46Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,530c45d0-e0f7-401d-b3f6-34f58482c485,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,"1125406","1041",21km de Itarare para Bom Suceso de Itarare.,NA,NA,"2270482629",NA,Plants,f349d489-3968-4f31-9428-180370cb1e6a,NA,ASU0015541,Mazine,ASU,NA,"Subarbusto 30cm; flores brancas; botoes verdes.","L.R. Landrum, 2005.",Psidium salutare var. salutare,NA,NA,NA,"13",NA,NA,NA,NA,"21000",NA,NA,Beira da estrada.,NA,NA,NA,NA,NA,NA,alorozco,NA,reviewed - high confidence,NA,NA,NA,NA,NA,NA,a2e32c87-d320-4a01-bafd-a9182ae2e191,GoogleEarth,"254966",NA,NA,NA,"33978",NA,NA,NA,NA,NA,"317",Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium|Psidium salutare,NA,NA,NA,NA,NA,NA,"Subarbusto 30cm; flores brancas; botoes verdes.",NA,NA,NA,NA,NA,NA,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1125406,urn:uuid:f349d489-3968-4f31-9428-180370cb1e6a,http://creativecommons.org/licenses/by-nc/3.0/,marisin,var.,fl,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.34305,-24.105142,"2270507113",Psidium salutare var. salutare,-24.105142,-49.34305,"gass84,incomis,inmafu",e05fd4c2-4d77-4c50-880e-1b22096af300,814cdfb5-d4f8-4453-815f-ea5df98e76bf,ac2ad091-91eb-482d-a73f-061744da5dbf,US,DWC_ARCHIVE,2021-03-26T02:55:33Z,2021-03-30T13:03:50Z,"84",96710dc8-fecb-440d-ae3e-c34ae8a9616f,PRESERVED_SPECIMEN,PRESENT,"7223917","6","7707728","220","690","5014","3187232","5420400","7223917",Psidium salutare var. salutare,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium salutare,Psidium,salutare,salutare,VARIETY,ACCEPTED,NA,Sao Paulo,"2003","11",2003-11-13T00:00:00Z,2018-03-05T15:00:37Z,2021-03-30T13:03:50Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,530c45d0-e0f7-401d-b3f6-34f58482c485,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,"1849362","1041",21km de Itarare para Bom Suceso de Itarare.,NA,NA,"2270507113",NA,Plants,239c632c-60dd-45ad-b4b4-595483a87108,NA,ASU0015569,Mazine,ASU,NA,"photo of specien at K; Subarbusto 30cm; flores brancas; botoes verdes.","L.R. Landrum, 2005.",Psidium salutare var. salutare,NA,NA,NA,"13",NA,NA,NA,NA,"21000",NA,NA,Beira da estrada.,NA,NA,NA,NA,NA,NA,alorozco,NA,reviewed - high confidence,NA,NA,NA,NA,NA,NA,a2e32c87-d320-4a01-bafd-a9182ae2e191,GoogleEarth,"254998",NA,NA,NA,"33978",NA,NA,NA,NA,NA,"317",Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium|Psidium salutare,NA,NA,NA,NA,NA,NA,"Subarbusto 30cm; flores brancas; botoes verdes.",NA,NA,NA,NA,NA,NA,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1849362,urn:uuid:239c632c-60dd-45ad-b4b4-595483a87108,http://creativecommons.org/licenses/by-nc/3.0/,Les,var.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
