X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,otherCatalogNumbers,continent,gadm,institutionKey,higherGeography,county,preparations,accessRights,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,dynamicProperties,fieldNumber,higherClassification,typeStatus,institutionID,nomenclaturalCode,georeferenceProtocol,organismID,locationID,datasetID,collectionID,recordedByIDs.type,recordedByIDs.value,informationWithheld,verbatimEventDate,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.927972,-23.111861,"1090550711",Sida acrantha Link,-23.111861,-46.927972,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5617362","6","7707728","220","941","6685","3152100","5617362","5617362",Sida acrantha Link,Plantae,Tracheophyta,Malvales,Malvaceae,Sida,Sida acrantha,Sida,acrantha,SPECIES,ACCEPTED,1990-01-20T00:00:00Z,NA,NA,São Paulo,"1971","5","20",1971-05-20T00:00:00Z,2019-01-25T17:42:24Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:21886,"1971","IAC, Estação Experimental",Jundiaí,IAC - Herbário do Instituto Agronômico de Campinas,"1090550711",pt,IAC,BRA:IAC:IAC:21886,Collection,"21886",H.F. Leitão Filho,IAC,Instituto Agronômico de Campinas,NA,A. Krapovickas,Sida acrantha Link,NA,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.8842,-23.1864,"1090534601",Sida acrantha Link,-23.1864,-46.8842,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:54Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5617362","6","7707728","220","941","6685","3152100","5617362","5617362",Sida acrantha Link,Plantae,Tracheophyta,Malvales,Malvaceae,Sida,Sida acrantha,Sida,acrantha,SPECIES,ACCEPTED,1995-12-05T00:00:00Z,NA,NA,São Paulo,"1939","4","5",1939-04-05T00:00:00Z,2019-01-25T17:42:24Z,2021-03-30T09:40:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:3952,s/nº,Alto das Serra dos Cristais,Jundiaí,IAC - Herbário do Instituto Agronômico de Campinas,"1090534601",pt,IAC,BRA:IAC:IAC:3952,Collection,"3952",A.P. Viégas,IAC,Instituto Agronômico de Campinas,Folhas no herbário,A. Krapovickas,Sida acrantha Link,NA,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
