X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,institutionKey,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,identifiedBy,name,occurrenceRemarks,otherCatalogNumbers,fieldNotes,individualCount,gadm,preparations,higherGeography,county,accessRights,references,verbatimEventDate,institutionID,nomenclaturalCode,endDayOfYear,startDayOfYear,verbatimElevation,collectionID,rights,habitat,nomenclaturalStatus,taxonID,bibliographicCitation,coordinateUncertaintyInMeters,eventRemarks,higherClassification,taxonRemarks,identificationQualifier,georeferenceProtocol,informationWithheld,verbatimLocality,previousIdentifications,reproductiveCondition,datasetID,identificationID,verbatimCoordinateSystem,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,lifeStage,fieldNumber,organismID,locationID,eventID,dynamicProperties,higherGeographyID,georeferenceSources,identificationRemarks,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,georeferencedDate,http...unknown.org.recordId,http...unknown.org.recordEnteredBy,typeStatus,typifiedName,recordedByIDs.type,recordedByIDs.value,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,locationRemarks,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.246389,-20.543611,"1989889001",Dipteryx alata Vogel,-20.543611,-49.246389,"cdround,gass84,colmafu,inmano",f70fdd5a-e761-43b6-a854-462826cc7933,92bd7d31-3255-4f1c-8552-cbb6fbe60478,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:22:05Z,2021-04-08T12:22:13Z,"249",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2947141","6","7707728","220","1370","5386","2947121","2947141","2947141",Dipteryx alata Vogel,Plantae,Tracheophyta,Fabales,Fabaceae,Dipteryx,Dipteryx alata,Dipteryx,alata,SPECIES,ACCEPTED,VU,NA,NA,NA,SOUTH_AMERICA,São Paulo,"2009","5","13",2009-05-13T00:00:00Z,2020-06-22T17:18:01Z,2021-04-08T12:22:13Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,e8753287-446f-4ea2-8303-a342b9985fc8,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SJRP - Herbário de São José do Rio Preto,BRA:UNESP-IBILCE:SJRP:33824,"237.0",Fazenda São João,Nova Granada (G6),SJRP - Herbário de São José do Rio Preto,"1989889001",pt,SJRP,BRA:UNESP-IBILCE:SJRP:33824,Collection,"33824","Almeida Neto, A. & Ranga, N. T.",UNESP-IBILCE,Universidade Estadual Paulista,NA,Dipteryx alata Vogel,"Árvore, P-D 73, I-828. Biota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.810278,-21.1775,"1094900371",Dipteryx alata Vogel,-21.1775,-47.810278,"gass84,incomis,diffown",2e684fd6-09e2-4661-910a-0a188b610c04,60545be9-4f28-4245-b4b4-07635c8dfa54,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:35:39Z,2021-04-08T12:39:30Z,"251",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2947141","6","7707728","220","1370","5386","2947121","2947141","2947141",Dipteryx alata Vogel,Plantae,Tracheophyta,Fabales,Fabaceae,Dipteryx,Dipteryx alata,Dipteryx,alata,SPECIES,ACCEPTED,VU,2017-06-01T00:00:00Z,NA,NA,NA,São Paulo,"2009","11","8",2009-11-08T00:00:00Z,2020-05-08T14:12:28Z,2021-04-08T12:39:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,HUEFS - Herbario da Universidade Estadual de Feira de Santana,BRA:UEFS:HUEFS:183303,"39","Universiadade de São Paulo, Viveiro Central do Campus.",Ribeirão Preto,HUEFS - Herbario da Universidade Estadual de Feira de Santana,"1094900371",pt,HUEFS,BRA:UEFS:HUEFS:183303,Collection,"183303","Teixeira, S.P.",UEFS,Universidade Estadual de Feira de Santana,C.Carvalho,Dipteryx alata Vogel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.810278,-21.1775,"1413713421",Dipteryx alata Vogel,-21.1775,-47.810278,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:30Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2947141","6","7707728","220","1370","5386","2947121","2947141","2947141",Dipteryx alata Vogel,Plantae,Tracheophyta,Fabales,Fabaceae,Dipteryx,Dipteryx alata,Dipteryx,alata,SPECIES,ACCEPTED,VU,2010-01-01T00:00:00Z,NA,NA,NA,São Paulo,"2009","11","8",2009-11-08T00:00:00Z,2019-11-13T14:22:18Z,2021-03-30T09:57:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:203560,"39","Universidade de São Paulo, Viveiro Central do Campus.",Ribeirão Preto,SPF - Herbário da Universidade de São Paulo,"1413713421",pt,SPF,BRA:USP:SPF:203560,Collection,"203560","Teixeira, SP",USP,Universidade de São Paulo,"Mansano, VF",Dipteryx alata Vogel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.810278,-21.1775,"1424363181",Dipteryx alata Vogel,-21.1775,-47.810278,"cdround,gass84,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:32Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"2947141","6","7707728","220","1370","5386","2947121","2947141","2947141",Dipteryx alata Vogel,Plantae,Tracheophyta,Fabales,Fabaceae,Dipteryx,Dipteryx alata,Dipteryx,alata,SPECIES,ACCEPTED,VU,NA,NA,NA,NA,São Paulo,"2009","11","8",2009-11-08T00:00:00Z,NA,2021-04-06T14:39:32Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:652577,"39","Universidade de São Paulo, Viveiro Central do Campus.",Ribeirão Preto,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424363181",NA,RB,urn:catalog:JBRJ:RB:652577,Physical Object,RB00652577,"S.P. Teixeira; V.G. Leite & E. Campus",JBRJ,NA,CCARVALHO,Dipteryx alata Vogel,"Árvore, ca. 12m alt.; folhas compostas, possui nervura primária excêntrica; raque foliar alada as flores são hermafroditas, papilionáceas, zigomorfas, pentâmeras e relativamente pequenas. O cálice é esverdeado, forma um tubo que recobre a porção basal da corola e possui dois lobos petalóides em forma de asas, sendo os três restantes reduzidos.",RB 514196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.0608,-22.9056,"1090578860",Dipteryx alata Vogel,-22.9056,-47.0608,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:53Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2947141","6","7707728","220","1370","5386","2947121","2947141","2947141",Dipteryx alata Vogel,Plantae,Tracheophyta,Fabales,Fabaceae,Dipteryx,Dipteryx alata,Dipteryx,alata,SPECIES,ACCEPTED,VU,2010-01-08T00:00:00Z,NA,NA,NA,São Paulo,"2009","12","22",2009-12-22T00:00:00Z,2019-01-25T17:40:43Z,2021-03-30T09:40:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,841aebec-2beb-4b59-96f1-fdf9d91ccff8,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:52010,"32","EMEI Villagelim, pátio da escola.",Campinas,IAC - Herbário do Instituto Agronômico de Campinas,"1090578860",pt,IAC,BRA:IAC:IAC:52010,Collection,"52010",P.B.L. Castro & J.F. Benedito,IAC,Instituto Agronômico de Campinas,P.B.L. Castro,Dipteryx alata Vogel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.0608,-22.9056,"1090578862",Dipteryx alata Vogel,-22.9056,-47.0608,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:53Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2947141","6","7707728","220","1370","5386","2947121","2947141","2947141",Dipteryx alata Vogel,Plantae,Tracheophyta,Fabales,Fabaceae,Dipteryx,Dipteryx alata,Dipteryx,alata,SPECIES,ACCEPTED,VU,2010-01-08T00:00:00Z,NA,NA,NA,São Paulo,"2009","12","22",2009-12-22T00:00:00Z,2019-01-25T17:40:43Z,2021-03-30T09:40:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,841aebec-2beb-4b59-96f1-fdf9d91ccff8,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:52014,"27","EMEI Villagelim, pátio da escola.",Campinas,IAC - Herbário do Instituto Agronômico de Campinas,"1090578862",pt,IAC,BRA:IAC:IAC:52014,Collection,"52014",P.B.L. Castro & J.F. Benedito,IAC,Instituto Agronômico de Campinas,P.B.L. Castro,Dipteryx alata Vogel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-50.086667,-20.514444,"1989888483",Dipteryx alata Vogel,-20.514444,-50.086667,"cdround,gass84,colmafu,inmano",f70fdd5a-e761-43b6-a854-462826cc7933,92bd7d31-3255-4f1c-8552-cbb6fbe60478,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:22:05Z,2021-04-08T12:22:12Z,"249",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2947141","6","7707728","220","1370","5386","2947121","2947141","2947141",Dipteryx alata Vogel,Plantae,Tracheophyta,Fabales,Fabaceae,Dipteryx,Dipteryx alata,Dipteryx,alata,SPECIES,ACCEPTED,VU,NA,NA,NA,SOUTH_AMERICA,São Paulo,"2008","3","15",2008-03-15T00:00:00Z,2020-06-22T17:18:01Z,2021-04-08T12:22:12Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,e8753287-446f-4ea2-8303-a342b9985fc8,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SJRP - Herbário de São José do Rio Preto,BRA:UNESP-IBILCE:SJRP:33297,"2315.0",Fazenda Primavera,Votuporanga (P3),SJRP - Herbário de São José do Rio Preto,"1989888483",pt,SJRP,BRA:UNESP-IBILCE:SJRP:33297,Collection,"33297","Stranghetti, V.; Ranga, N. T. & Rezende A. A.",UNESP-IBILCE,Universidade Estadual Paulista,NA,Dipteryx alata Vogel,"Árvore, 4,5m, fruto maduro. Biota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.246389,-20.543611,"1989888361",Dipteryx alata Vogel,-20.543611,-49.246389,"cdround,gass84,colmafu,inmano",f70fdd5a-e761-43b6-a854-462826cc7933,92bd7d31-3255-4f1c-8552-cbb6fbe60478,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:22:05Z,2021-04-08T12:22:12Z,"249",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2947141","6","7707728","220","1370","5386","2947121","2947141","2947141",Dipteryx alata Vogel,Plantae,Tracheophyta,Fabales,Fabaceae,Dipteryx,Dipteryx alata,Dipteryx,alata,SPECIES,ACCEPTED,VU,NA,NA,NA,SOUTH_AMERICA,São Paulo,"2008","7","31",2008-07-31T00:00:00Z,2020-06-22T17:18:01Z,2021-04-08T12:22:12Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,e8753287-446f-4ea2-8303-a342b9985fc8,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SJRP - Herbário de São José do Rio Preto,BRA:UNESP-IBILCE:SJRP:33223,"2858.0",Fazenda São João,Nova Granada (G6),SJRP - Herbário de São José do Rio Preto,"1989888361",pt,SJRP,BRA:UNESP-IBILCE:SJRP:33223,Collection,"33223","Stranghetti, V.; Ranga, N. T. & Rezende A. A.",UNESP-IBILCE,Universidade Estadual Paulista,NA,Dipteryx alata Vogel,"Árvore, 4m, fruto imaturo marrom esverdeado, raque alado. Biota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.246389,-20.543611,"1989888464",Dipteryx alata Vogel,-20.543611,-49.246389,"cdround,gass84,colmafu,inmano",f70fdd5a-e761-43b6-a854-462826cc7933,92bd7d31-3255-4f1c-8552-cbb6fbe60478,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:22:05Z,2021-04-08T12:22:12Z,"249",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2947141","6","7707728","220","1370","5386","2947121","2947141","2947141",Dipteryx alata Vogel,Plantae,Tracheophyta,Fabales,Fabaceae,Dipteryx,Dipteryx alata,Dipteryx,alata,SPECIES,ACCEPTED,VU,NA,NA,NA,SOUTH_AMERICA,São Paulo,"2008","7","31",2008-07-31T00:00:00Z,2020-06-22T17:18:01Z,2021-04-08T12:22:12Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,e8753287-446f-4ea2-8303-a342b9985fc8,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SJRP - Herbário de São José do Rio Preto,BRA:UNESP-IBILCE:SJRP:33331,"2904.0",Fazenda São João,Nova Granada (G6),SJRP - Herbário de São José do Rio Preto,"1989888464",pt,SJRP,BRA:UNESP-IBILCE:SJRP:33331,Collection,"33331","Stranghetti, V.; Ranga, N. T. & Rezende A. A.",UNESP-IBILCE,Universidade Estadual Paulista,NA,Dipteryx alata Vogel,"Árvore, 6m, fruto imaturo marrom esverdeado, raque alado. Biota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.086761,-22.863721,"1090568424",Dipteryx alata Vogel,-22.863721,-47.086761,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2947141","6","7707728","220","1370","5386","2947121","2947141","2947141",Dipteryx alata Vogel,Plantae,Tracheophyta,Fabales,Fabaceae,Dipteryx,Dipteryx alata,Dipteryx,alata,SPECIES,ACCEPTED,VU,2004-04-03T00:00:00Z,NA,NA,NA,São Paulo,"2001","1","3",2001-01-03T00:00:00Z,2019-01-25T17:40:43Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,841aebec-2beb-4b59-96f1-fdf9d91ccff8,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:41504,"405","IAC, Fazenda Santa Elisa, Monjolinho, Quadra do Abacateiro",Campinas,IAC - Herbário do Instituto Agronômico de Campinas,"1090568424",pt,IAC,BRA:IAC:IAC:41504,Collection,"41504",A. Geremias,IAC,Instituto Agronômico de Campinas,J.Y. Tamashiro,Dipteryx alata Vogel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
