X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,collectionCode,occurrenceID,type,catalogNumber,recordedBy,otherCatalogNumbers,institutionCode,occurrenceRemarks,identifiedBy,name,dateIdentified,elevation,elevationAccuracy,modified,gadm,collectionKey,language,ownerInstitutionCode,institutionKey,continent,fieldNotes,infraspecificEpithet,individualCount,nomenclaturalStatus,nomenclaturalCode,county,fieldNumber,taxonID,bibliographicCitation,collectionID,institutionID,rights,higherGeography,georeferenceProtocol,higherClassification,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,endDayOfYear,startDayOfYear,coordinateUncertaintyInMeters,previousIdentifications,georeferenceRemarks,references,habitat,verbatimEventDate,preparations,verbatimElevation,identificationRemarks,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,eventRemarks,georeferencedBy,http...unknown.org.recordId,georeferenceVerificationStatus,http...unknown.org.recordEnteredBy,georeferenceSources,accessRights,verbatimLocality,dynamicProperties,identificationID,georeferencedDate,verbatimSRS,disposition,datasetID,reproductiveCondition,organismID,locationID,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,typeStatus,typifiedName,recordedByIDs.type,recordedByIDs.value,informationWithheld,verbatimCoordinateSystem,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.895,-23.096667,"1086914365",Galium noxium (A.St.-Hil.) Dempster,-23.096667,-48.895,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:44Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2914765","6","7707728","220","412","8798","2913027","2914765","2914765",Galium noxium (A.St.-Hil.) Dempster,Plantae,Tracheophyta,Gentianales,Rubiaceae,Galium,Galium noxium,Galium,noxium,SPECIES,ACCEPTED,Sp,"2011","9","22",2011-09-22T00:00:00Z,2021-04-08T12:14:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:46093,"32",Floresta Estadual (Horto),Angatuba,SPSF - Herbário Dom Bento José Pickel,"1086914365",SPSF,BRA:IF:SPSF:46093,Collection,"46093",J.A.D.Souza & J.C.Santos,NA,IF,"COLETA: Série F1.&nf;Arbusto com 1,6 metro de altura; Fruto maduro de coloração laranja.; GEOGRAFIA: Regeneração de floresta estacional semidecidual.&nf;Próximo à cascata.&nf;Altitude aproximada de 770m.;",R.Cielo-Filho,Galium noxium (A.St.-Hil.) Dempster,2012-04-10T00:00:00Z,NA,NA,2021-03-04T18:46:04Z,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,pt,Instituto Florestal,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-47.720969,-23.383744,"1089045641",Galium noxium (A.St.-Hil.) Dempster,-23.383744,-47.720969,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2914765","6","7707728","220","412","8798","2913027","2914765","2914765",Galium noxium (A.St.-Hil.) Dempster,Plantae,Tracheophyta,Gentianales,Rubiaceae,Galium,Galium noxium,Galium,noxium,SPECIES,ACCEPTED,São Paulo,"2009","12","15",2009-12-15T00:00:00Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:90758,"453",Represa São Luís.,Santa Bárbara d'Oeste,UEC - Herbário da Universidade Estadual de Campinas,"1089045641",UEC,BRA:UNICAMP:UEC:90758,Collection,"90758","Garcia, LC",NA,UNICAMP,"Trepadeira, rasteira, flores cremes.; Mata ciliar em processo de restauração desde 1998. Mata Atlântica, Floresta Estacional Semidecídua.","Silveira, MF",Galium noxium (A.St.-Hil.) Dempster,NA,"554","0",2021-03-01T19:39:29Z,NA,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-44.5778,-22.645,"1090580830",Galium noxium (A.St.-Hil.) Dempster,-22.645,-44.5778,"gass84,txmathi,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:49Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2914765","6","7707728","220","412","8798","2913027","2914765","2914765",Galium noxium (A.St.-Hil.) Dempster,Plantae,Tracheophyta,Gentianales,Rubiaceae,Galium,Galium noxium,Galium,noxium,SPECIES,ACCEPTED,São Paulo,"2000","1","21",2000-01-21T00:00:00Z,2021-03-30T09:40:49Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:54046,"809",Área em frente a entrada para a cachoeira Sto. Izidro,São José do Barreiro,IAC - Herbário do Instituto Agronômico de Campinas,"1090580830",IAC,BRA:IAC:IAC:54046,Collection,"54046",L. Freitas & I.S.M. Gajardo,NA,IAC,NA,L. Freitas & I.S.M. Gajardo,Galium noxium (A.St.-Hil.) Dempster,2000-01-21T00:00:00Z,NA,NA,2020-02-20T17:37:25Z,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,pt,Instituto Agronômico de Campinas,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-45.5914,-22.7394,"1090566389",Galium noxium (A.St.-Hil.) Dempster,-22.7394,-45.5914,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:49Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2914765","6","7707728","220","412","8798","2913027","2914765","2914765",Galium noxium (A.St.-Hil.) Dempster,Plantae,Tracheophyta,Gentianales,Rubiaceae,Galium,Galium noxium,Galium,noxium,SPECIES,ACCEPTED,São Paulo,"2000","4","9",2000-04-09T00:00:00Z,2021-03-30T09:40:49Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:39470,"35",Parque Estadual de Campos do Jordão,Campos do Jordão,IAC - Herbário do Instituto Agronômico de Campinas,"1090566389",IAC,BRA:IAC:IAC:39470,Collection,"39470",L.O. Anderson et al.,NA,IAC,NA,S.L. Jung-Mendaçolli,Galium noxium (A.St.-Hil.) Dempster,2000-05-25T00:00:00Z,NA,NA,2019-06-24T11:11:41Z,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,pt,Instituto Agronômico de Campinas,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-45.1761,-22.6136,"1090564024",Galium noxium (A.St.-Hil.) Dempster,-22.6136,-45.1761,"gass84,txmathi,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:55Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2914765","6","7707728","220","412","8798","2913027","2914765","2914765",Galium noxium (A.St.-Hil.) Dempster,Plantae,Tracheophyta,Gentianales,Rubiaceae,Galium,Galium noxium,Galium,noxium,SPECIES,ACCEPTED,São Paulo,"1996","5","25",1996-05-25T00:00:00Z,2021-03-30T09:40:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:37025,"601",Margem da estrada para São Francisco dos Campos,Piquete,IAC - Herbário do Instituto Agronômico de Campinas,"1090564024",IAC,BRA:IAC:IAC:37025,Collection,"37025","I. Koch; R. Goldenberg; L.F.N. Macias; G.F. Árbocz & R. Belinelo",NA,IAC,NA,S.L. Jung-Mendaçolli & L.P. Cabral,Galium noxium (A.St.-Hil.) Dempster,1998-04-23T00:00:00Z,NA,NA,2020-02-20T17:37:25Z,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,pt,Instituto Agronômico de Campinas,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-45.5914,-22.7394,"1090564022",Galium noxium (A.St.-Hil.) Dempster,-22.7394,-45.5914,"gass84,txmathi,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:55Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2914765","6","7707728","220","412","8798","2913027","2914765","2914765",Galium noxium (A.St.-Hil.) Dempster,Plantae,Tracheophyta,Gentianales,Rubiaceae,Galium,Galium noxium,Galium,noxium,SPECIES,ACCEPTED,São Paulo,"1991","6","10",1991-06-10T00:00:00Z,2021-03-30T09:40:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:37023,"79","Parque Estadual, trilha do rio Sapucaí",Campos do Jordão,IAC - Herbário do Instituto Agronômico de Campinas,"1090564022",IAC,BRA:IAC:IAC:37023,Collection,"37023",S.C.S. Xavier & E. Caetano,NA,IAC,NA,S.L. Jung-Mendaçolli & L.P. Cabral,Galium noxium (A.St.-Hil.) Dempster,1998-04-23T00:00:00Z,NA,NA,2020-02-20T17:37:25Z,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,pt,Instituto Agronômico de Campinas,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-46.9422,-22.3722,"1090556916",Galium noxium (A.St.-Hil.) Dempster,-22.3722,-46.9422,"gass84,txmathi,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:55Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2914765","6","7707728","220","412","8798","2913027","2914765","2914765",Galium noxium (A.St.-Hil.) Dempster,Plantae,Tracheophyta,Gentianales,Rubiaceae,Galium,Galium noxium,Galium,noxium,SPECIES,ACCEPTED,São Paulo,"1981","2","12",1981-02-12T00:00:00Z,2021-03-30T09:40:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:28597,"1694","Distrito de Martinho Prado Júnior, Reserva Biológica da Fazenda Campininha",Mogi Guaçu,IAC - Herbário do Instituto Agronômico de Campinas,"1090556916",IAC,BRA:IAC:IAC:28597,Collection,"28597",W. Mantovani,NA,IAC,NA,S.L. Jung-Mendaçolli & L.P. Cabral,Galium noxium (A.St.-Hil.) Dempster,1998-04-23T00:00:00Z,NA,NA,2020-02-20T17:37:25Z,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,pt,Instituto Agronômico de Campinas,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-46.9422,-22.3722,"1090556942",Galium noxium (A.St.-Hil.) Dempster,-22.3722,-46.9422,"gass84,txmathi,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:55Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2914765","6","7707728","220","412","8798","2913027","2914765","2914765",Galium noxium (A.St.-Hil.) Dempster,Plantae,Tracheophyta,Gentianales,Rubiaceae,Galium,Galium noxium,Galium,noxium,SPECIES,ACCEPTED,São Paulo,"1981","3","17",1981-03-17T00:00:00Z,2021-03-30T09:40:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:28598,"16","Distrito de Martinho Prado Júnior, Reserva Biológica da Fazenda Campininha",Mogi Guaçu,IAC - Herbário do Instituto Agronômico de Campinas,"1090556942",IAC,BRA:IAC:IAC:28598,Collection,"28598",C.M.Oliveira & W. Mantovani,NA,IAC,NA,S.L. Jung-Mendaçolli & L.P. Cabral,Galium noxium (A.St.-Hil.) Dempster,1998-04-23T00:00:00Z,NA,NA,2020-02-20T17:37:25Z,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,pt,Instituto Agronômico de Campinas,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-46.9422,-22.3722,"1090556851",Galium noxium (A.St.-Hil.) Dempster,-22.3722,-46.9422,"gass84,txmathi,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:55Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2914765","6","7707728","220","412","8798","2913027","2914765","2914765",Galium noxium (A.St.-Hil.) Dempster,Plantae,Tracheophyta,Gentianales,Rubiaceae,Galium,Galium noxium,Galium,noxium,SPECIES,ACCEPTED,São Paulo,"1981","4","27",1981-04-27T00:00:00Z,2021-03-30T09:40:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:28527,"1772","Distrito de Martinho Prado Júnior, Reserva Biológica da Fazenda Campininha",Mogi Guaçu,IAC - Herbário do Instituto Agronômico de Campinas,"1090556851",IAC,BRA:IAC:IAC:28527,Collection,"28527",W. Mantovani & M. Sugiyama,NA,IAC,NA,S.L. Jung-Mendaçolli & L.P. Cabral,Galium noxium (A.St.-Hil.) Dempster,1998-04-23T00:00:00Z,NA,NA,2020-02-20T17:37:25Z,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,pt,Instituto Agronômico de Campinas,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-47.966667,-23.583333,"1213632959",Galium noxium (A.St.-Hil.) Dempster,-23.583333,-47.966667,"gass84,colmafu,inmano",d82d5a18-0428-4e52-be16-f509153e8126,e97090cb-7731-41c7-ac24-31a841730654,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T14:29:39Z,2021-03-30T12:56:10Z,"241",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2914765","6","7707728","220","412","8798","2913027","2914765","2914765",Galium noxium (A.St.-Hil.) Dempster,Plantae,Tracheophyta,Gentianales,Rubiaceae,Galium,Galium noxium,Galium,noxium,SPECIES,ACCEPTED,São Paulo,"1965","2","4",1965-02-04T00:00:00Z,2021-03-30T12:56:10Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UB - Herbário da Universidade de Brasília,BRA:UNB:UB:176462,"5811","Along highway from Sorocaba to Itapetininga, at ca. km 157",Itapetininga,UB - Herbário da Universidade de Brasília,"1213632959",UB,BRA:UNB:UB:176462,Collection,"176462","Eiten, G; Eiten, LT; Mimura, I",NA,UnB,"Herb 1m. Flowers white. Fruit globular.; Cerrado with scattered tall shrubs, low trees","Dempster, LT",Galium noxium (A.St.-Hil.) Dempster,1985-01-01T00:00:00Z,"600","0",2019-11-01T18:09:12Z,NA,8b3ca7ca-6147-496a-8c97-7109f988ea2a,pt,Universidade de Brasília,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
