X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,gadm,coordinateUncertaintyInMeters,references,institutionKey,georeferencedBy,dynamicProperties,http...unknown.org.recordId,georeferenceVerificationStatus,taxonID,otherCatalogNumbers,rights,startDayOfYear,http...unknown.org.recordEnteredBy,higherClassification,collectionID,georeferenceSources,fieldNotes,higherGeography,georeferenceProtocol,habitat,verbatimEventDate,institutionID,datasetID,identificationID,individualCount,preparations,county,nomenclaturalCode,endDayOfYear,reproductiveCondition,verbatimLocality,nomenclaturalStatus,bibliographicCitation,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,fieldNumber,georeferencedDate,lifeStage,organismID,locationID,accessRights,verbatimElevation,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,previousIdentifications,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.205278,-24.268333,"1089109844",Siphocampylus lycioides (Cham.) G.Don,-24.268333,-49.205278,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3168546","6","7707728","220","414","8801","3168383","3168546","3168546",Siphocampylus lycioides (Cham.) G.Don,Plantae,Tracheophyta,Asterales,Campanulaceae,Siphocampylus,Siphocampylus lycioides,Siphocampylus,lycioides,SPECIES,ACCEPTED,2007-05-01T00:00:00Z,NA,NA,NA,São Paulo,"2005","10","20",2005-10-20T00:00:00Z,2021-03-01T19:27:43Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:173905,"899",Unidade de Pesquisa e Desenvolvimento de Itararé.,Itararé,UEC - Herbário da Universidade Estadual de Campinas,"1089109844",pt,UEC,BRA:UNICAMP:UEC:173905,Collection,"173905","Tannus, JLS",UNICAMP,Universidade Estadual de Campinas,"Erva flexuosa, ca. 1,5m, cálice verde, corola vermelha na base c/ lobos amarelados, em solo arenoso alagadiço.; Campo úmido altimontano.","Tannus, JLS",Siphocampylus lycioides (Cham.) G.Don,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.3317,-24.1125,"1090576590",Siphocampylus lycioides (Cham.) G.Don,-24.1125,-49.3317,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3168546","6","7707728","220","414","8801","3168383","3168546","3168546",Siphocampylus lycioides (Cham.) G.Don,Plantae,Tracheophyta,Asterales,Campanulaceae,Siphocampylus,Siphocampylus lycioides,Siphocampylus,lycioides,SPECIES,ACCEPTED,2007-05-20T00:00:00Z,NA,NA,NA,São Paulo,"2005","10","20",2005-10-20T00:00:00Z,2019-01-25T17:39:10Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:49757,"899",Unidade de Pesquisa e Desenvolvimento de Itararé,Itararé,IAC - Herbário do Instituto Agronômico de Campinas,"1090576590",pt,IAC,BRA:IAC:IAC:49757,Collection,"49757",J.L.S. Tannus,IAC,Instituto Agronômico de Campinas,"Coordenadas do material: 24°16#?#06#?#S, 49°12#?#19#?#W",J.L.S. Tannus,Siphocampylus lycioides (Cham.) G.Don,NA,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.160833,-24.274444,"1089051100",Siphocampylus lycioides (Cham.) G.Don,-24.274444,-49.160833,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3168546","6","7707728","220","414","8801","3168383","3168546","3168546",Siphocampylus lycioides (Cham.) G.Don,Plantae,Tracheophyta,Asterales,Campanulaceae,Siphocampylus,Siphocampylus lycioides,Siphocampylus,lycioides,SPECIES,ACCEPTED,NA,NA,NA,NA,São Paulo,"1997","12","11",1997-12-11T00:00:00Z,2021-03-01T19:27:43Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:098176,"526","Descida da serra, 10Km de Bom Sucesso. Beira de estrada.",Bom Sucesso de Itararé,UEC - Herbário da Universidade Estadual de Campinas,"1089051100",pt,UEC,BRA:UNICAMP:UEC:098176,Collection,"098176","Torezan, JMD; Arima, LIA; Pimenta, JA; Resende, JCF; Sifuentes, DVO; et al.",UNICAMP,Universidade Estadual de Campinas,"Erva do solo, 0,5m de alt.; caule avermelhado, flores com corola vermelha e extremidade esverdeada no início da antese, com látex.; Floresta Estacional Transição Montana-Submontana.",NA,Siphocampylus lycioides (Cham.) G.Don,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49,-22,"1228391904",Siphocampylus lycioides (Cham.) G.Don,-22,-49,"gass84,ambcol,inmafu",90c853e6-56bd-480b-8e8f-6285c3f8d42b,7b8aff00-a9f8-11d8-944b-b8a03c50a862,3b84ff5b-79ce-427c-acb7-b4004e160f66,US,DWC_ARCHIVE,2021-03-28T07:22:01Z,2021-03-30T11:52:49Z,"165",7b8aff00-a9f8-11d8-944b-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3168546","6","7707728","220","414","8801","3168383","3168546","3168546",Siphocampylus lycioides (Cham.) G.Don,Plantae,Tracheophyta,Asterales,Campanulaceae,Siphocampylus,Siphocampylus lycioides,Siphocampylus,lycioides,SPECIES,ACCEPTED,1987-01-01T00:00:00Z,NA,NA,SOUTH_AMERICA,São Paulo,"1962","11","20",1962-11-20T00:00:00Z,NA,2021-03-30T11:52:49Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,The Field Museum of Natural History,78cb1d92-eb60-4572-8b28-0d3e53f6a3b8,"10694",NA,NA,GDI 2013-2015 SAPP,"1228391904",en,Botany,78cb1d92-eb60-4572-8b28-0d3e53f6a3b8,PhysicalObject,V0356278F,J. R. Mattos,F,F,NA,RRC ID Flag,Siphocampylus lycioides (Cham.) G.Don,NA,NA,NA,689b4219-8256-4c6e-890b-2e81405d4c58,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plantae Spermatophyta Dicotyledoneae Campanulaceae,Botany,NA,NA,"South America, Brazil, São Paulo",TGN - Centroid,NA,NA,F,seeds-11-may-2020,NA,NA,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,"10694",NA,NA,"326459",5824e63c-ac9d-4257-aebe-39fc017f9c9c,http://fieldmuseum.org/about/copyright-information,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
