X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,institutionKey,otherCatalogNumbers,fieldNotes,gadm,references,habitat,verbatimEventDate,institutionID,nomenclaturalCode,endDayOfYear,county,preparations,startDayOfYear,collectionID,dynamicProperties,created,associatedSequences,higherClassification,taxonID,individualCount,identificationQualifier,rights,datasetID,identificationID,nomenclaturalStatus,bibliographicCitation,establishmentMeans,higherGeography,georeferenceRemarks,previousIdentifications,georeferenceSources,coordinateUncertaintyInMeters,georeferenceProtocol,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,fieldNumber,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,projectId,locationAccordingTo,acceptedNameUsage,georeferencedBy,georeferenceVerificationStatus,verbatimSRS,materialSampleID,verbatimLocality,parentNameUsageID,disposition,acceptedNameUsageID,samplingProtocol,accessRights,parentNameUsage,verbatimCoordinateSystem,verbatimElevation,identificationRemarks,vernacularName,http...unknown.org.recordId,reproductiveCondition,waterBody,georeferencedDate,eventRemarks,informationWithheld,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,typeStatus,typifiedName,organismID,locationID,recordedByIDs.type,recordedByIDs.value,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.833333,-23.016667,"2565892791",Balfourodendron riedelianum (Engl.) Engl.,-23.016667,-48.833333,"gass84,ambcol,ambinst",92e7a11c-2765-4eee-9341-2a89083e6132,f22ff2ae-6384-4d40-9ded-4d96befcacf0,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:17Z,2021-04-08T12:17:30Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3833515","6","7707728","220","933","2396","7269094","3833515","3833515",Balfourodendron riedelianum (Engl.) Engl.,Plantae,Tracheophyta,Sapindales,Rutaceae,Balfourodendron,Balfourodendron riedelianum,Balfourodendron,riedelianum,SPECIES,ACCEPTED,EN,NA,NA,NA,NA,São Paulo,"2019","3","22",2019-03-22T00:00:00Z,2021-02-18T12:30:39Z,2021-04-08T12:17:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,BOTU - Herbário Irina Delanova Gemtchújnicov,BRA:UNESP-IBB:BOTU:34001,"27",Jardim Botânico do IBB,Botucatu,BOTU - Herbário Irina Delanova Gemtchújnicov,"2565892791",pt,BOTU,BRA:UNESP-IBB:BOTU:34001,Collection,"34001","Castro Matheus, L.",Universidade Estadual Paulista,Universidade Estadual Paulista,NA,NA,Balfourodendron riedelianum (Engl.) Engl.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.66292,-22.9241,"2459855640",Balfourodendron riedelianum (Engl.) Engl.,-22.9241,-47.66292,"gass84,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:43Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3833515","6","7707728","220","933","2396","7269094","3833515","3833515",Balfourodendron riedelianum (Engl.) Engl.,Plantae,Tracheophyta,Sapindales,Rutaceae,Balfourodendron,Balfourodendron riedelianum,Balfourodendron,riedelianum,SPECIES,ACCEPTED,EN,2015-07-06T00:00:00Z,"585","0",NA,São Paulo,"2015","7","4",2015-07-04T00:00:00Z,2020-11-04T14:19:04Z,2021-04-08T12:22:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,51c61583-68fb-4e49-bc5d-729aa098bc43,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:134522,"918.0",Mata do Pinheirinho. Floresta Estacional Semidecidual em área agrílcola da COSAN.,Mombuca,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459855640",pt,ESA,BRA:ESALQ:ESA:134522,Collection,"134522","Scatigna, A.V.; Correa, L. S.; Cota, M. M. T.; Gissi, D. S.; Silva, D. M.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.",Universidade de São Paulo,Universidade de São Paulo,"Arvoreta, ca. 1,7m.","Rodrigues, S. S.",Balfourodendron riedelianum (Engl.) Engl.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.82555,-22.77873,"2459855843",Balfourodendron riedelianum (Engl.) Engl.,-22.77873,-47.82555,"gass84,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:43Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3833515","6","7707728","220","933","2396","7269094","3833515","3833515",Balfourodendron riedelianum (Engl.) Engl.,Plantae,Tracheophyta,Sapindales,Rutaceae,Balfourodendron,Balfourodendron riedelianum,Balfourodendron,riedelianum,SPECIES,ACCEPTED,EN,2015-07-02T00:00:00Z,"545","0",NA,São Paulo,"2015","7","2",2015-07-02T00:00:00Z,2020-11-04T15:16:08Z,2021-04-08T12:22:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,51c61583-68fb-4e49-bc5d-729aa098bc43,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:133003,"97.0",Estação Ecológica de Ibicatu. Floresta Estacional Semidecidual.,Piracicaba,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459855843",pt,ESA,BRA:ESALQ:ESA:133003,Collection,"133003","Barroso, R.M.; Kochanovski, F.J.; Montebeller,C.; Leme, F.M.; Bacci, L.F.; Marcelo-Peña, J.L.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.",Universidade de São Paulo,Universidade de São Paulo,"Árvore, ca. 5m.","Kochanovski, F. J.",Balfourodendron riedelianum (Engl.) Engl.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.82393,-22.7782,"2459856923",Balfourodendron riedelianum (Engl.) Engl.,-22.7782,-47.82393,"gass84,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:43Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3833515","6","7707728","220","933","2396","7269094","3833515","3833515",Balfourodendron riedelianum (Engl.) Engl.,Plantae,Tracheophyta,Sapindales,Rutaceae,Balfourodendron,Balfourodendron riedelianum,Balfourodendron,riedelianum,SPECIES,ACCEPTED,EN,2015-07-09T00:00:00Z,"553","0",NA,São Paulo,"2015","7","8",2015-07-08T00:00:00Z,2020-11-04T15:16:08Z,2021-04-08T12:22:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,51c61583-68fb-4e49-bc5d-729aa098bc43,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:133118,"235.0","Estação Ecológica de Ibicatu. Floresta Estacional Semidecidual, próxima à área de agropecuária.",Piracicaba,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459856923",pt,ESA,BRA:ESALQ:ESA:133118,Collection,"133118","Orlandini, P.; Volet; Lima, K.; Mansur, A.L.; Santini-Jr., L.; Gios, B.R.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.",Universidade de São Paulo,Universidade de São Paulo,Árvore.,"Souza, V. C.; Rodrigues, R. R.; Ivanauskas, N. M. & Tamashiro, J. Y.",Balfourodendron riedelianum (Engl.) Engl.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1090580760",Balfourodendron riedelianum (Engl.) Engl.,-22.870251,-47.077171,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:56Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3833515","6","7707728","220","933","2396","7269094","3833515","3833515",Balfourodendron riedelianum (Engl.) Engl.,Plantae,Tracheophyta,Sapindales,Rutaceae,Balfourodendron,Balfourodendron riedelianum,Balfourodendron,riedelianum,SPECIES,ACCEPTED,EN,2013-11-28T00:00:00Z,NA,NA,NA,São Paulo,"2012","4","23",2012-04-23T00:00:00Z,2020-01-27T21:26:09Z,2021-03-30T09:40:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:53916,"35","IAC, Fazenda Santa Elisa, balão da entomologia",Campinas,IAC - Herbário do Instituto Agronômico de Campinas,"1090580760",pt,IAC,BRA:IAC:IAC:53916,Collection,"53916",D.R.C. Ribeiro,IAC,Instituto Agronômico de Campinas,"Coordenada medida: 47W 04#?# 73#?##?# , 22S 52#?# 16#?##?#",D.R.C. Ribeiro,Balfourodendron riedelianum (Engl.) Engl.,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.7,-22.41,"2304845634",Balfourodendron riedelianum (Engl.) Engl.,-22.41,-49.7,"cudc,gass84",ad43e954-dd79-4986-ae34-9ccdbd8bf568,ada9d123-ddb4-467d-8891-806ea8d94230,9e4f3516-2b98-4700-a39a-3f109252508c,GB,DWC_ARCHIVE,2019-08-05T13:47:28Z,2021-03-30T12:22:48Z,"128",ada9d123-ddb4-467d-8891-806ea8d94230,PRESERVED_SPECIMEN,PRESENT,"3833515","6","7707728","220","933","2396","7269094","3833515","3833515",Balfourodendron riedelianum (Engl.) Engl.,Plantae,Tracheophyta,Sapindales,Rutaceae,Balfourodendron,Balfourodendron riedelianum,Balfourodendron,riedelianum,SPECIES,ACCEPTED,EN,NA,"590",NA,NA,NA,"2011","12","1",2011-12-01T00:00:00Z,2018-10-04T00:00:00Z,2021-03-30T12:22:48Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,MG718409,NA,"Brazil:Parcela permanente 10.24ha, Estacao Ecologica de Caetetus, Galia county, Sao Paulo State",NA,NA,"2304845634",NA,NA,MG718409,NA,NA,R.A.F. Lima & I. Marechaux,NA,NA,NA,NA,Balfourodendron riedelianum (Engl.) Engl.,NA,NA,NA,NA,http://www.ebi.ac.uk/ena/data/view/MG718409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-04,MG718409,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliopsida;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Sapindales;Rutaceae;Balfourodendron","549412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.7,-22.41,"2306858585",Balfourodendron riedelianum (Engl.) Engl.,-22.41,-49.7,"cudc,gass84",ad43e954-dd79-4986-ae34-9ccdbd8bf568,ada9d123-ddb4-467d-8891-806ea8d94230,9e4f3516-2b98-4700-a39a-3f109252508c,GB,DWC_ARCHIVE,2019-08-05T13:47:28Z,2021-03-30T12:22:47Z,"128",ada9d123-ddb4-467d-8891-806ea8d94230,PRESERVED_SPECIMEN,PRESENT,"3833515","6","7707728","220","933","2396","7269094","3833515","3833515",Balfourodendron riedelianum (Engl.) Engl.,Plantae,Tracheophyta,Sapindales,Rutaceae,Balfourodendron,Balfourodendron riedelianum,Balfourodendron,riedelianum,SPECIES,ACCEPTED,EN,NA,"590",NA,NA,NA,"2011","12","1",2011-12-01T00:00:00Z,2018-10-04T00:00:00Z,2021-03-30T12:22:47Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,MG718919,NA,"Brazil:Parcela permanente 10.24ha, Estacao Ecologica de Caetetus, Galia county, Sao Paulo State",NA,NA,"2306858585",NA,NA,MG718919,NA,NA,R.A.F. Lima & I. Marechaux,NA,NA,NA,NA,Balfourodendron riedelianum (Engl.) Engl.,NA,NA,NA,NA,http://www.ebi.ac.uk/ena/data/view/MG718919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-04,MG718919,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliopsida;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Sapindales;Rutaceae;Balfourodendron","549412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-52.883333,-22.583333,"1089272683",Balfourodendron riedelianum (Engl.) Engl.,-22.583333,-52.883333,"gass84,colmafu,inmano",08a179fe-9cd1-4d33-afef-266dd55c59cf,6cfcf69e-9ec1-48e1-be34-5201bdb63bd7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:11:52Z,2021-04-08T12:12:08Z,"263",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3833515","6","7707728","220","933","2396","7269094","3833515","3833515",Balfourodendron riedelianum (Engl.) Engl.,Plantae,Tracheophyta,Sapindales,Rutaceae,Balfourodendron,Balfourodendron riedelianum,Balfourodendron,riedelianum,SPECIES,ACCEPTED,EN,2015-05-01T00:00:00Z,"292","0",NA,Paraná,"2009","9","11",2009-09-11T00:00:00Z,2020-11-04T20:30:42Z,2021-04-08T12:12:08Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,d4c2a220-e300-4ffa-9004-f6d98ac5a9b2,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,HUEM - Herbário UEM,BRA:UEM:HUEM:16364,"16","Estação Ecológica do Caiuá, Mata do Ribeirão Conceição.",Diamante do Norte,HUEM - Herbário UEM,"1089272683",pt,HUEM,BRA:UEM:HUEM:16364,Collection,"16364","Barragam, F",UEM,Universidade Estadual de Maringá,"Arbórea, ca. 6m de altura, botões e flores de coloração creme.; Floresta Estacional Semidicidual.",L.M. Garcia,Balfourodendron riedelianum (Engl.) Engl.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.687222,-21.402222,"1989888818",Balfourodendron riedelianum (Engl.) Engl.,-21.402222,-48.687222,"cdround,gass84,colmafu,inmano",f70fdd5a-e761-43b6-a854-462826cc7933,92bd7d31-3255-4f1c-8552-cbb6fbe60478,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:22:05Z,2021-04-08T12:22:12Z,"249",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3833515","6","7707728","220","933","2396","7269094","3833515","3833515",Balfourodendron riedelianum (Engl.) Engl.,Plantae,Tracheophyta,Sapindales,Rutaceae,Balfourodendron,Balfourodendron riedelianum,Balfourodendron,riedelianum,SPECIES,ACCEPTED,EN,NA,NA,NA,SOUTH_AMERICA,São Paulo,"2009","11","25",2009-11-25T00:00:00Z,2020-06-22T17:19:04Z,2021-04-08T12:22:12Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,e8753287-446f-4ea2-8303-a342b9985fc8,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SJRP - Herbário de São José do Rio Preto,BRA:UNESP-IBILCE:SJRP:33583,"287.0",Fazenda Santa Lúcia,Taquaritinga (P8),SJRP - Herbário de São José do Rio Preto,"1989888818",pt,SJRP,BRA:UNESP-IBILCE:SJRP:33583,Collection,"33583","Almeida Neto, A. & Ranga, N. T.",UNESP-IBILCE,Universidade Estadual Paulista,"Árvore, P-A 6, I-31. Biota",NA,Balfourodendron riedelianum (Engl.) Engl.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.816667,-21.666667,"1090661724",Balfourodendron riedelianum (Engl.) Engl.,-21.666667,-47.816667,"gass84,colmano,diffown",03929cfc-82e3-4f21-97e3-7be4de285584,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:20:34Z,2021-04-08T12:20:46Z,"269",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3833515","6","7707728","220","933","2396","7269094","3833515","3833515",Balfourodendron riedelianum (Engl.) Engl.,Plantae,Tracheophyta,Sapindales,Rutaceae,Balfourodendron,Balfourodendron riedelianum,Balfourodendron,riedelianum,SPECIES,ACCEPTED,EN,NA,NA,NA,NA,São Paulo,"2009",NA,NA,2009-01-01T00:00:00Z,2020-09-22T16:49:02Z,2021-04-08T12:20:46Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPFw - Xiloteca do Instituto de Biociências da Universidade de São Paulo,BRA:USP:SPFW:5981,s.n.,NA,Luiz Antonio,SPFw - Xiloteca do Instituto de Biociências da Universidade de São Paulo,"1090661724",pt,SPFW,BRA:USP:SPFW:5981,Collection,"5981","Lima, I. L.",USP,Universidade de São Paulo,Plantio 1982 em latossolo roxo.,NA,Balfourodendron riedelianum (Engl.) Engl.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
