X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,otherCatalogNumbers,fieldNotes,elevation,elevationAccuracy,gadm,institutionKey,dynamicProperties,county,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,institutionID,nomenclaturalCode,higherClassification,coordinateUncertaintyInMeters,references,habitat,preparations,verbatimElevation,verbatimEventDate,georeferenceProtocol,endDayOfYear,startDayOfYear,collectionID,georeferenceSources,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,individualCount,higherGeography,nomenclaturalStatus,taxonID,bibliographicCitation,fieldNumber,verbatimLocality,typeStatus,datasetID,taxonRemarks,previousIdentifications,typifiedName,organismID,locationID,accessRights,recordedByIDs.type,recordedByIDs.value,informationWithheld,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.5,-22.75,"1087500035",Eryngium koehneanum Urb.,-22.75,-45.5,"gass84,ambcol,ambinst",92e7a11c-2765-4eee-9341-2a89083e6132,f22ff2ae-6384-4d40-9ded-4d96befcacf0,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:17Z,2021-04-08T12:17:31Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3630146","6","7707728","220","1351","6720","3034387","3630146","3630146",Eryngium koehneanum Urb.,Plantae,Tracheophyta,Apiales,Apiaceae,Eryngium,Eryngium koehneanum,Eryngium,koehneanum,SPECIES,ACCEPTED,2018-04-06T00:00:00Z,NA,São Paulo,"1982","2","16",1982-02-16T00:00:00Z,2021-02-08T14:07:03Z,2021-04-08T12:17:31Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,BOTU - Herbário Irina Delanova Gemtchújnicov,BRA:UNESP-IBB:BOTU:15655,"56",NA,Campos do Jordão,BOTU - Herbário Irina Delanova Gemtchújnicov,"1087500035",pt,BOTU,BRA:UNESP-IBB:BOTU:15655,Collection,"15655","Amaral Jr., A.",Universidade Estadual Paulista,Universidade Estadual Paulista,NA,"Lucas, D.B.",Eryngium koehneanum Urb.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.45,-22.716667,"1424174040",Eryngium koehneanum Urb.,-22.716667,-45.45,"cdround,gass84,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:13Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"3630146","6","7707728","220","1351","6720","3034387","3630146","3630146",Eryngium koehneanum Urb.,Plantae,Tracheophyta,Apiales,Apiaceae,Eryngium,Eryngium koehneanum,Eryngium,koehneanum,SPECIES,ACCEPTED,2016-07-07T00:00:00Z,NA,São Paulo,"1980","2","10",1980-02-10T00:00:00Z,NA,2021-04-06T14:39:13Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:441052,"91",S. José dos Alpes - C. Moreira.,Campos do Jordão,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424174040",NA,RB,urn:catalog:JBRJ:RB:441052,Physical Object,RB00441052,Rubens A. Barreto,JBRJ,NA,"Flor verde-claro, 1m de altura, coletadao nos bujos. Folha SF.23-YB",Diober Lucas,Eryngium koehneanum Urb.,RB 206174,Campo altimontano,"1900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
