X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,name,references,gadm,institutionKey,habitat,http...unknown.org.recordId,county,taxonID,rights,startDayOfYear,occurrenceRemarks,http...unknown.org.recordEnteredBy,higherClassification,collectionID,identifiedBy,otherCatalogNumbers,individualCount,preparations,fieldNotes,verbatimEventDate,disposition,verbatimElevation,higherGeography,accessRights,coordinateUncertaintyInMeters,georeferenceProtocol,taxonRemarks,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,fieldNumber,verbatimLocality,dynamicProperties,identificationQualifier,nomenclaturalCode,verbatimCoordinateSystem,reproductiveCondition,georeferenceVerificationStatus,institutionID,endDayOfYear,georeferencedBy,georeferenceSources,nomenclaturalStatus,bibliographicCitation,informationWithheld,dataGeneralizations,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,typeStatus,typifiedName,recordedByIDs.type,recordedByIDs.value,organismID,locationID,datasetID,eventRemarks,locationRemarks,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.1,-22.783333,"1143436571",Psidium myrtoides Berg,-22.783333,-47.1,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5420613","6","7707728","220","690","5014","3187232","5420613","5420613",Psidium myrtoides Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium myrtoides,Psidium,myrtoides,SPECIES,ACCEPTED,NA,NA,NA,NA,São Paulo,"2014","10",NA,2014-10-01T00:00:00Z,2021-03-01T19:37:01Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:186532,s.n.,"CPMA, CPQBA, Betel.",Paulínia,UEC - Herbário da Universidade Estadual de Campinas,"1143436571",pt,UEC,BRA:UNICAMP:UEC:186532,Collection,"186532","Pereira, JC",UNICAMP,Universidade Estadual de Campinas,Psidium myrtoides Berg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arbóreo.Encontra-se cultiva em ex situ.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.875556,-23.982222,"2565879381",Psidium myrtoides Berg,-23.982222,-48.875556,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:25Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"5420613","6","7707728","220","690","5014","3187232","5420613","5420613",Psidium myrtoides Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium myrtoides,Psidium,myrtoides,SPECIES,ACCEPTED,NA,NA,NA,NA,São Paulo,"2011","6","20",2011-06-20T00:00:00Z,NA,2021-04-06T14:39:25Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:1425288,"82",Propriedade da Mineradora Fronteira,Itapeva,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"2565879381",NA,RB,urn:catalog:JBRJ:RB:1425288,Physical Object,RB01425288,"R.P. Campos; G.C. Rodrigues, B. Reoli e C.S. Rocha",JBRJ,NA,Psidium myrtoides Berg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R.P. Campos,RB 800500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.736944,-22.645278,"1316167251",Psidium myrtoides Berg,-22.645278,-44.736944,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:32Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5420613","6","7707728","220","690","5014","3187232","5420613","5420613",Psidium myrtoides Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium myrtoides,Psidium,myrtoides,SPECIES,ACCEPTED,2009-01-01T00:00:00Z,"731","0",NA,São Paulo,"2008","5","19",2008-05-19T00:00:00Z,2019-11-13T14:27:22Z,2021-03-30T09:57:32Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:200394,"53",NA,Areias,SPF - Herbário da Universidade de São Paulo,"1316167251",pt,SPF,BRA:USP:SPF:200394,Collection,"200394","Freitas, HS",USP,Universidade de São Paulo,Psidium myrtoides Berg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sobral, M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.736944,-22.645278,"1424404799",Psidium myrtoides Berg,-22.645278,-44.736944,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:19Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"5420613","6","7707728","220","690","5014","3187232","5420613","5420613",Psidium myrtoides Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium myrtoides,Psidium,myrtoides,SPECIES,ACCEPTED,2009-01-01T00:00:00Z,"731",NA,NA,São Paulo,"2008","5","19",2008-05-19T00:00:00Z,NA,2021-04-06T14:39:19Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:702226,"53",Fazenda São Domingos. Acesso pelo Km 237 da Rodovia dos Tropeiros (SP068). Interior da mata. .,Areias,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424404799",NA,RB,urn:catalog:JBRJ:RB:702226,Physical Object,RB00702226,H. Serafim,JBRJ,NA,Psidium myrtoides Berg,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore, 7 m alt., com 20 cm de PAP. Folhas brilhantes nas duas faces. Frutos imaturos verde-claros.",NA,NA,NA,M. Sobral,RB 542764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.751667,-20.637222,"1989888838",Psidium myrtoides Berg,-20.637222,-48.751667,"cdround,gass84,colmafu,inmano",f70fdd5a-e761-43b6-a854-462826cc7933,92bd7d31-3255-4f1c-8552-cbb6fbe60478,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:22:05Z,2021-04-08T12:22:12Z,"249",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5420613","6","7707728","220","690","5014","3187232","5420613","5420613",Psidium myrtoides Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium myrtoides,Psidium,myrtoides,SPECIES,ACCEPTED,NA,NA,NA,SOUTH_AMERICA,São Paulo,"2008","12","2",2008-12-02T00:00:00Z,2020-06-22T17:18:55Z,2021-04-08T12:22:12Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,e8753287-446f-4ea2-8303-a342b9985fc8,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SJRP - Herbário de São José do Rio Preto,BRA:UNESP-IBILCE:SJRP:33618,"364.0",Fazenda Floresta,Barretos (P7),SJRP - Herbário de São José do Rio Preto,"1989888838",pt,SJRP,BRA:UNESP-IBILCE:SJRP:33618,Collection,"33618","Almeida Neto, A. & Ranga, N. T.",UNESP-IBILCE,Universidade Estadual Paulista,Psidium myrtoides Berg,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore, P-B 25, I-125. Biota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.086761,-22.863721,"1090569167",Psidium myrtoides Berg,-22.863721,-47.086761,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:53Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5420613","6","7707728","220","690","5014","3187232","5420613","5420613",Psidium myrtoides Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium myrtoides,Psidium,myrtoides,SPECIES,ACCEPTED,2002-10-17T00:00:00Z,NA,NA,NA,São Paulo,"2002","4","3",2002-04-03T00:00:00Z,2019-01-25T17:35:35Z,2021-03-30T09:40:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:42240,"696","IAC, Fazenda Santa Elisa, Monjolinho, Quadra da Figueira, L13, P5",Campinas,IAC - Herbário do Instituto Agronômico de Campinas,"1090569167",pt,IAC,BRA:IAC:IAC:42240,Collection,"42240",J.E.A. Bertoni & A. Geremias,IAC,Instituto Agronômico de Campinas,Psidium myrtoides Berg,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M.E.G. Sobral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.086761,-22.863721,"1090568339",Psidium myrtoides Berg,-22.863721,-47.086761,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5420613","6","7707728","220","690","5014","3187232","5420613","5420613",Psidium myrtoides Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium myrtoides,Psidium,myrtoides,SPECIES,ACCEPTED,2002-10-17T00:00:00Z,NA,NA,NA,São Paulo,"2001","3","6",2001-03-06T00:00:00Z,2019-01-25T17:35:35Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:41441,"381","IAC, Fazenda Santa Elisa, Monjolinho, Quadra Neusa Diniz, L15, P1",Campinas,IAC - Herbário do Instituto Agronômico de Campinas,"1090568339",pt,IAC,BRA:IAC:IAC:41441,Collection,"41441",J.E.A. Bertoni & A. Geremias,IAC,Instituto Agronômico de Campinas,Psidium myrtoides Berg,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M.E.G. Sobral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.086761,-22.863721,"1090568193",Psidium myrtoides Berg,-22.863721,-47.086761,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5420613","6","7707728","220","690","5014","3187232","5420613","5420613",Psidium myrtoides Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium myrtoides,Psidium,myrtoides,SPECIES,ACCEPTED,2012-08-28T00:00:00Z,NA,NA,NA,São Paulo,"2000","5","8",2000-05-08T00:00:00Z,2020-11-23T14:39:25Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:41294,"221","IAC, Fazenda Santa Elisa, Monjolinho, Quadra Neusa Diniz, L15, P1",Campinas,IAC - Herbário do Instituto Agronômico de Campinas,"1090568193",pt,IAC,BRA:IAC:IAC:41294,Collection,"41294",J.E.A. Bertoni & A. Geremias,IAC,Instituto Agronômico de Campinas,Psidium myrtoides Berg,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D.B. Damame & L.C. Bernacci,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.086761,-22.863721,"1090568205",Psidium myrtoides Berg,-22.863721,-47.086761,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5420613","6","7707728","220","690","5014","3187232","5420613","5420613",Psidium myrtoides Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium myrtoides,Psidium,myrtoides,SPECIES,ACCEPTED,2012-08-28T00:00:00Z,NA,NA,NA,São Paulo,"2000","5","8",2000-05-08T00:00:00Z,2020-11-23T14:39:25Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:41295,"222","IAC, Fazenda Santa Elisa, Monjolinho, Quadra Neusa Diniz, L15, P8",Campinas,IAC - Herbário do Instituto Agronômico de Campinas,"1090568205",pt,IAC,BRA:IAC:IAC:41295,Collection,"41295",J.E.A. Bertoni & A. Geremias,IAC,Instituto Agronômico de Campinas,Psidium myrtoides Berg,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D.B. Damame & L.C. Bernacci,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.086761,-22.863721,"1090568109",Psidium myrtoides Berg,-22.863721,-47.086761,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5420613","6","7707728","220","690","5014","3187232","5420613","5420613",Psidium myrtoides Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Psidium,Psidium myrtoides,Psidium,myrtoides,SPECIES,ACCEPTED,2002-10-17T00:00:00Z,NA,NA,NA,São Paulo,"2000","6","26",2000-06-26T00:00:00Z,2019-01-25T17:35:35Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:41202,"207","IAC, Fazenda Santa Elisa, Monjolinho, Quadra da Figueira, L13 - p5",Campinas,IAC - Herbário do Instituto Agronômico de Campinas,"1090568109",pt,IAC,BRA:IAC:IAC:41202,Collection,"41202",J.E.A. Bertoni & A. Geremias,IAC,Instituto Agronômico de Campinas,Psidium myrtoides Berg,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,"nºintrodução: 12777; procedência: rio de Janeiro.",NA,NA,NA,M.E.G. Sobral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
