X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,institutionKey,gadm,otherCatalogNumbers,fieldNotes,dynamicProperties,county,references,verbatimEventDate,institutionID,nomenclaturalCode,endDayOfYear,preparations,startDayOfYear,verbatimElevation,collectionID,habitat,http...unknown.org.recordId,taxonID,rights,http...unknown.org.recordEnteredBy,higherClassification,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,fieldNumber,verbatimLocality,individualCount,nomenclaturalStatus,bibliographicCitation,coordinateUncertaintyInMeters,georeferenceProtocol,georeferenceSources,reproductiveCondition,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,higherGeography,georeferencedDate,organismID,locationID,datasetID,accessRights,previousIdentifications,identificationRemarks,georeferencedBy,georeferenceVerificationStatus,identificationID,infraspecificEpithet,typeStatus,typifiedName,recordedByIDs.type,recordedByIDs.value,informationWithheld,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.135556,-23.462778,"1563169599",Myrceugenia campestris (DC.) D.Legrand & Kausel,-23.462778,-46.135556,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:44Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185527","6","7707728","220","690","5014","3185514","3185527","3185527",Myrceugenia campestris (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia campestris,Myrceugenia,campestris,SPECIES,ACCEPTED,VU,2016-10-01T00:00:00Z,"960","0",SOUTH_AMERICA,Sp,"2015","7","28",2015-07-28T00:00:00Z,2021-03-04T18:45:28Z,2021-04-08T12:14:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:51515,"1326",Estrada Cinco Estrelas,Mogi das Cruzes,SPSF - Herbário Dom Bento José Pickel,"1563169599",pt,SPSF,BRA:IF:SPSF:51515,Collection,"51515",O.T. Aguiar et al.,IF,Instituto Florestal,"GEOGRAFIA: Floresta Ombrófila Densa Montana&nf;Entrada Cinco Estrelas;",O.T.Aguiar,Myrceugenia campestris (DC.) D.Legrand & Kausel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.075278,-22.491667,"1291010592",Myrceugenia campestris (DC.) D.Legrand & Kausel,-22.491667,-45.075278,"gass84,incomis,diffown",09010edb-5e55-4dc0-8a97-a26a3bb89e85,9610290b-e0ea-439b-b726-ba11bcecfb86,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:22:46Z,2021-04-08T12:23:23Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185527","6","7707728","220","690","5014","3185514","3185527","3185527",Myrceugenia campestris (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia campestris,Myrceugenia,campestris,SPECIES,ACCEPTED,VU,2015-01-01T00:00:00Z,"1600","0",NA,Minas Gerais,"2013","9","4",2013-09-04T00:00:00Z,2019-05-06T15:01:02Z,2021-04-08T12:23:23Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,HUFU - Herbarium Uberlandense,BRA:UFU:HUFU:71710,"190","Pico do Itaguaré, APA Serra da Mantiqueira. Início da trilha do Pico do Itaguaré.",Passa Quatro,HUFU - Herbarium Uberlandense,"1291010592",pt,HUFU,BRA:UFU:HUFU:71710,Collection,"71710","Gonçalves, L.N.; Duffes, P.; Fernandez & Lima, T.",UFU,Universidade Federal de Uberlândia,"Arbusto 2,00 m alt. Folhas simples opostas; inflorescência rósea.; Floresta Ombrófila Mista.","Sobral, M.",Myrceugenia campestris (DC.) D.Legrand & Kausel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.293333,-24.407778,"1086916636",Myrceugenia campestris (DC.) D.Legrand & Kausel,-24.407778,-48.293333,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:41Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185527","6","7707728","220","690","5014","3185514","3185527","3185527",Myrceugenia campestris (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia campestris,Myrceugenia,campestris,SPECIES,ACCEPTED,VU,2014-03-01T00:00:00Z,"570","0",SOUTH_AMERICA,Sp,"2013","10","30",2013-10-30T00:00:00Z,2021-03-04T18:45:28Z,2021-04-08T12:14:41Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:48513,"440",Fazenda Nova Trieste,Eldorado,SPSF - Herbário Dom Bento José Pickel,"1086916636",pt,SPSF,BRA:IF:SPSF:48513,Collection,"48513",NA,IF,Instituto Florestal,"COLETA: Árvore com frutos.; GEOGRAFIA: Trilha da Laranjeira.&nf;Floresta Ombrófila Densa Montana.;",O.T.Aguiar,Myrceugenia campestris (DC.) D.Legrand & Kausel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.0711,-23.4339,"1090580786",Myrceugenia campestris (DC.) D.Legrand & Kausel,-23.4339,-45.0711,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:56Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185527","6","7707728","220","690","5014","3185514","3185527","3185527",Myrceugenia campestris (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia campestris,Myrceugenia,campestris,SPECIES,ACCEPTED,VU,2013-01-20T00:00:00Z,NA,NA,NA,São Paulo,"2012","10","20",2012-10-20T00:00:00Z,2020-11-23T14:39:09Z,2021-03-30T09:40:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:53947,s/nº,"Parque Estadual da Serra do Mar, Núcleo Picinguaba, parcela I",Ubatuba,IAC - Herbário do Instituto Agronômico de Campinas,"1090580786",pt,IAC,BRA:IAC:IAC:53947,Collection,"53947",J.A.M.A. Gomes,IAC,Instituto Agronômico de Campinas,"sp.10 coordenadas do material: 23º22#?#01""S, 45º05#?#01""W, 350 m s.n.m.",J.A.M.A. Gomes,Myrceugenia campestris (DC.) D.Legrand & Kausel,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.313889,-23.781111,"1213655567",Myrceugenia campestris (DC.) D.Legrand & Kausel,-23.781111,-46.313889,"gass84,colmafu,inmano",d82d5a18-0428-4e52-be16-f509153e8126,e97090cb-7731-41c7-ac24-31a841730654,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T14:29:39Z,2021-03-30T12:56:09Z,"241",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185527","6","7707728","220","690","5014","3185514","3185527","3185527",Myrceugenia campestris (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia campestris,Myrceugenia,campestris,SPECIES,ACCEPTED,VU,2017-10-01T00:00:00Z,"821","0",SOUTH_AMERICA,São Paulo,"2012","11","22",2012-11-22T00:00:00Z,2019-11-01T18:05:56Z,2021-03-30T12:56:09Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,8b3ca7ca-6147-496a-8c97-7109f988ea2a,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UB - Herbário da Universidade de Brasília,BRA:UNB:UB:199107,"3046","Paranapiacaba, reserva Biológica do Alto da Serra de Paranapiacaba, casa do senhor Vítor, trilha 1, na subida do primeiro morro, à beira do vale do rio Mogi",Santo André,UB - Herbário da Universidade de Brasília,"1213655567",pt,UB,BRA:UNB:UB:199107,Collection,"199107","Faria, JEQ; Lima, MEL",UnB,Universidade de Brasília,"Arvoreta ca. 2,5 m de altura, caule pouco rugoso negro, botões florais marrons; Floresta ombrófila densa montana","Meireles, LD",Myrceugenia campestris (DC.) D.Legrand & Kausel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.065278,-25.002778,"1423914940",Myrceugenia campestris (DC.) D.Legrand & Kausel,-25.002778,-48.065278,"cdround,gass84,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:35Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"3185527","6","7707728","220","690","5014","3185514","3185527","3185527",Myrceugenia campestris (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia campestris,Myrceugenia,campestris,SPECIES,ACCEPTED,VU,NA,NA,NA,NA,São Paulo,"2009","7","11",2009-07-11T00:00:00Z,NA,2021-04-06T14:39:35Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:1137354,"2603","Estrada de Aririr, porteira de madeira em frente a uma casa em ruína",Cananéia,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1423914940",NA,RB,urn:catalog:JBRJ:RB:1137354,Physical Object,RB01137354,"C.P. Calliari; et al",JBRJ,NA,NA,C.P. Calliari,Myrceugenia campestris (DC.) D.Legrand & Kausel,NA,NA,RB 652992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.065467,-25.002778,"1801144951",Myrceugenia campestris (DC.) D.Legrand & Kausel,-25.002778,-48.065467,"gass84,colmafu,inmano",e1278068-7d2d-44e0-8274-a46ae6ebf957,69e3ffff-c8fa-43a5-8d76-0c24261df2d7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:18Z,2021-04-08T12:17:25Z,"267",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185527","6","7707728","220","690","5014","3185514","3185527","3185527",Myrceugenia campestris (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia campestris,Myrceugenia,campestris,SPECIES,ACCEPTED,VU,NA,NA,NA,NA,São Paulo,"2009","7","11",2009-07-11T00:00:00Z,2019-10-03T13:04:16Z,2021-04-08T12:17:25Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,9351dbb9-194e-4cf3-8ad2-774ee7efc326,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade,BRA:UFSCAR:SORO:4881,"2603","Estrada para Ariri, porteira de madeira em frente a uma casa em ruína.",Cananeia,SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade,"1801144951",pt,SORO,BRA:UFSCAR:SORO:4881,Collection,"4881","Caliari, C.P.; Rosalem, S.; Staniscia, J.; Strabeli, T.F.; Rodrigues, O.C.",UFSCar,Universidade Federal de São Carlos,NA,NA,Myrceugenia campestris (DC.) D.Legrand & Kausel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.604444,-24.333611,"1086912078",Myrceugenia campestris (DC.) D.Legrand & Kausel,-24.333611,-48.604444,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:42Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185527","6","7707728","220","690","5014","3185514","3185527","3185527",Myrceugenia campestris (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia campestris,Myrceugenia,campestris,SPECIES,ACCEPTED,VU,2009-09-08T00:00:00Z,"934","0",SOUTH_AMERICA,Sp,"2009","9","5",2009-09-05T00:00:00Z,2021-03-04T18:45:28Z,2021-04-08T12:14:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:43650,"1168",Parque Estadual Turistico do Alto Ribeira,Iporanga,SPSF - Herbário Dom Bento José Pickel,"1086912078",pt,SPSF,BRA:IF:SPSF:43650,Collection,"43650",F.M.Souza & N.M.Ivanauskas & D.Souza & A.A.Silva,IF,Instituto Florestal,"COLETA: Floresta Ombrófila Densa Montana.&nf;Arvoreta 2m altura, flores cor branca e rosa.; GEOGRAFIA: Núcleo Areado, trilha ds Serra do Facão;",O.T. Aguiar,Myrceugenia campestris (DC.) D.Legrand & Kausel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.633611,-23.420556,"1086908652",Myrceugenia campestris (DC.) D.Legrand & Kausel,-23.420556,-46.633611,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:46Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185527","6","7707728","220","690","5014","3185514","3185527","3185527",Myrceugenia campestris (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia campestris,Myrceugenia,campestris,SPECIES,ACCEPTED,VU,2008-07-10T00:00:00Z,"538.5","538.5",SOUTH_AMERICA,Sp,"2008","5","15",2008-05-15T00:00:00Z,2021-03-04T18:45:28Z,2021-04-08T12:14:46Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:40065,"04","P.E.Cantareira, regiao de Aguas Claras",Mairiporã,SPSF - Herbário Dom Bento José Pickel,"1086908652",pt,SPSF,BRA:IF:SPSF:40065,Collection,"40065",M. Delbel & R.T. Polisel & R.L.R.Santos,IF,Instituto Florestal,"COLETA: árvore, 8,5m alt.; GEOGRAFIA: Plano de Manejo da Cantareira - Núcleo Águas Claras&nf;Subosque de reflorestamento de araucárias&nf;Marcelo Delbel;",O.T. Aguiar,Myrceugenia campestris (DC.) D.Legrand & Kausel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.366111,-22.806389,"1086910881",Myrceugenia campestris (DC.) D.Legrand & Kausel,-22.806389,-44.366111,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:43Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3185527","6","7707728","220","690","5014","3185514","3185527","3185527",Myrceugenia campestris (DC.) D.Legrand & Kausel,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia campestris,Myrceugenia,campestris,SPECIES,ACCEPTED,VU,2008-10-30T00:00:00Z,"1115","0",SOUTH_AMERICA,Sp,"2008","8","17",2008-08-17T00:00:00Z,2021-03-04T18:45:28Z,2021-04-08T12:14:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:42339,"753",Estação Ecológica de Bananal,Bananal,SPSF - Herbário Dom Bento José Pickel,"1086910881",pt,SPSF,BRA:IF:SPSF:42339,Collection,"42339",R.T. Polisel & N.M.Ivanauskas & R.L.R.Santos,IF,Instituto Florestal,"COLETA: Arvoreta de 2 m com flores brancas.; GEOGRAFIA: Na área do estudo fitossociológico em Floresta Ombrófila Mista.;",R.T.Polisel,Myrceugenia campestris (DC.) D.Legrand & Kausel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
