X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,collectionCode,occurrenceID,type,catalogNumber,recordedBy,otherCatalogNumbers,institutionCode,occurrenceRemarks,identifiedBy,name,lifeStage,elevation,elevationAccuracy,modified,institutionKey,eventID,higherGeography,institutionID,county,language,taxonID,locationID,ownerInstitutionCode,datasetID,samplingProtocol,collectionID,continent,preparations,accessRights,gadm,collectionKey,nomenclaturalCode,dynamicProperties,higherClassification,reproductiveCondition,identificationID,references,http...unknown.org.recordId,rights,startDayOfYear,fieldNotes,individualCount,nomenclaturalStatus,bibliographicCitation,establishmentMeans,informationWithheld,verbatimEventDate,verbatimLocality,locationRemarks,previousIdentifications,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,endDayOfYear,coordinateUncertaintyInMeters,georeferencedBy,georeferenceVerificationStatus,http...unknown.org.recordEnteredBy,georeferenceSources,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,disposition,organismRemarks,habitat,eventRemarks,taxonRemarks,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.681278,-24.545333,"2365707167",Rhipsalis pilocarpa Loefgr.,-24.545333,-48.681278,"cdround,gass84,colmano,inmafu",318730e8-4140-4297-b03c-4d34d0b6e0bd,4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4,43d575e8-6726-46a9-9464-dca8952b0758,BR,DWC_ARCHIVE,2021-03-27T02:05:00Z,2021-03-30T10:11:05Z,"133",4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4,PRESERVED_SPECIMEN,PRESENT,"7280718","6","7707728","220","422","2519","3084035","7280718","7280718",Rhipsalis pilocarpa Loefgr.,Plantae,Tracheophyta,Caryophyllales,Cactaceae,Rhipsalis,Rhipsalis pilocarpa,Rhipsalis,pilocarpa,SPECIES,ACCEPTED,VU,2019-01-17T00:00:00Z,São Paulo,"2016","7","2",2016-07-02T00:00:00Z,2021-03-30T10:11:05Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Museu Paraense Emílio Goeldi (MPEG),MG236577,"15",PETAR- Parque Estadual Turístico so Alto Ribeira,NA,NA,"2365707167",HERBMG,MG236577,NA,MG236577,"Peixoto, T.R.; Shima, J.N.; Melo, P.H.A.",NA,MPEG,NA,"Zappi, D.C.",Rhipsalis pilocarpa Loefgr.,NA,NA,NA,NA,bd096872-1315-4d9a-87e9-152e4af6eee9,NA,"São Paulo, Iporanga",NA,Iporanga,NA,NA,NA,NA,NA,NA,NA,SOUTH_AMERICA,exsicata,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.391944,-24.646389,"1089103674",Rhipsalis pilocarpa Loefgr.,-24.646389,-48.391944,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7280718","6","7707728","220","422","2519","3084035","7280718","7280718",Rhipsalis pilocarpa Loefgr.,Plantae,Tracheophyta,Caryophyllales,Cactaceae,Rhipsalis,Rhipsalis pilocarpa,Rhipsalis,pilocarpa,SPECIES,ACCEPTED,VU,2001-08-01T00:00:00Z,São Paulo,"1995","9","4",1995-09-04T00:00:00Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:166857,"9123","Parque Estadual de Jacupiranga, Núcleo da Caverna do Diabo. Arredores do alojamento e da Caverna do Diabo.",Eldorado,UEC - Herbário da Universidade Estadual de Campinas,"1089103674",UEC,BRA:UNICAMP:UEC:166857,Collection,"166857","Souza, VC; Rodrigues, RR; Arzolla, FARDP; Ivanauskas, NM; Souza, JP; Scalon, VR",NA,UNICAMP,Pendente em rochas. Frutos imaturos verdes. Beira de Mata Atlântica.,"Zappi, DC",Rhipsalis pilocarpa Loefgr.,NA,NA,NA,2021-03-01T19:27:18Z,NA,NA,NA,NA,NA,pt,NA,NA,Universidade Estadual de Campinas,NA,NA,NA,NA,NA,NA,NA,a995cf02-345c-46db-8674-3415572615a6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
