X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,elevation,elevationAccuracy,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,gadm,institutionKey,otherCatalogNumbers,fieldNotes,continent,dynamicProperties,county,identificationQualifier,georeferenceVerificationStatus,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,preparations,fieldNumber,verbatimLocality,references,verbatimEventDate,institutionID,nomenclaturalCode,endDayOfYear,startDayOfYear,collectionID,individualCount,higherGeography,verbatimCoordinateSystem,habitat,identificationRemarks,verbatimElevation,nomenclaturalStatus,taxonID,bibliographicCitation,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,higherClassification,recordedByIDs.type,recordedByIDs.value,informationWithheld,coordinateUncertaintyInMeters,georeferenceProtocol,georeferenceSources,georeferencedDate,organismID,locationID,datasetID,accessRights,identificationID,typeStatus,typifiedName,disposition,reproductiveCondition,infraspecificEpithet,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.968611,-24.069722,"1316183519",Mollinedia triflora (Spreng.) Tul.,-24.069722,-47.968611,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7264583","6","7707728","220","407","2494","3034105","7264583","7264583",Mollinedia triflora (Spreng.) Tul.,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia triflora,Mollinedia,triflora,SPECIES,ACCEPTED,LC,2016-01-01T00:00:00Z,"800","0",São Paulo,"2015","1","8",2015-01-08T00:00:00Z,2021-03-01T19:35:49Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:188908,"225",Parque Estadual Carlos Botelho,São Miguel Arcanjo,UEC - Herbário da Universidade Estadual de Campinas,"1316183519",pt,UEC,BRA:UNICAMP:UEC:188908,Collection,"188908","Silva, BG; Koch, I; Castello, ACD; Vidal Junior, JD",UNICAMP,Universidade Estadual de Campinas,"Árvore, 6 m de altura e 7,3 cm de DAP; Floresta Ombrófila Densa","Lirio, EJ",Mollinedia triflora (Spreng.) Tul.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.986111,-24.070556,"1316183516",Mollinedia triflora (Spreng.) Tul.,-24.070556,-47.986111,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:54Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7264583","6","7707728","220","407","2494","3034105","7264583","7264583",Mollinedia triflora (Spreng.) Tul.,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia triflora,Mollinedia,triflora,SPECIES,ACCEPTED,LC,2016-01-01T00:00:00Z,"800","0",São Paulo,"2015","2","11",2015-02-11T00:00:00Z,2021-03-01T19:35:49Z,2021-04-08T12:43:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:188907,"280",Parque Estadual Carlos Botelho,São Miguel Arcanjo,UEC - Herbário da Universidade Estadual de Campinas,"1316183516",pt,UEC,BRA:UNICAMP:UEC:188907,Collection,"188907","Silva, BG; Castello, ACD; Kataoka, EY; Vidal Junior, JD",UNICAMP,Universidade Estadual de Campinas,"Árvore, 6,5 m de altura e 8,6 cm de DAP; Floresta Ombrófila Densa","Lirio, EJ",Mollinedia triflora (Spreng.) Tul.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.816667,-24.05,"1423900882",Mollinedia triflora (Spreng.) Tul.,-24.05,-47.816667,"cdround,gass84,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:23Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"7264583","6","7707728","220","407","2494","3034105","7264583","7264583",Mollinedia triflora (Spreng.) Tul.,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia triflora,Mollinedia,triflora,SPECIES,ACCEPTED,LC,NA,"800",NA,São Paulo,"2014","10","8",2014-10-08T00:00:00Z,NA,2021-04-06T14:39:23Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:1074660,"392",Parque Estadual Carlos Botelho.,São Miguel Arcanjo,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1423900882",NA,RB,urn:catalog:JBRJ:RB:1074660,Physical Object,RB01074660,"T.N.C. Vasconcelos; L.H. Fonseca",JBRJ,NA,"Arvoreta 2 m alt.;",E.J. Lírio,Mollinedia triflora (Spreng.) Tul.,NA,NA,RB 640300,Floresta Ombrófila densa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.615503,-23.642625,"2452936486",Mollinedia triflora (Spreng.) Tul.,-23.642625,-46.615503,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:16Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7264583","6","7707728","220","407","2494","3034105","7264583","7264583",Mollinedia triflora (Spreng.) Tul.,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia triflora,Mollinedia,triflora,SPECIES,ACCEPTED,LC,NA,"824","0",São Paulo,"2013","10","29",2013-10-29T00:00:00Z,2019-11-21T13:10:53Z,2021-04-12T14:22:16Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,ef48401a-d9e5-467c-b40a-0146618d38de,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:454674,"229","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 10, espécime próximo ao nº 449.",São Paulo,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452936486",pt,SP,BRA:IBT:SP:454674,Collection,"454674","Kondrat, H",Instituto de Botânica,Instituto de Botânica,NA,"Kondrat, H",Mollinedia triflora (Spreng.) Tul.,NA,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.407361,-23.388472,"2452943599",Mollinedia triflora (Spreng.) Tul.,-23.388472,-46.407361,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:14Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7264583","6","7707728","220","407","2494","3034105","7264583","7264583",Mollinedia triflora (Spreng.) Tul.,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia triflora,Mollinedia,triflora,SPECIES,ACCEPTED,LC,2012-11-29T00:00:00Z,"813","0",São Paulo,"2012","10","26",2012-10-26T00:00:00Z,2019-11-21T13:10:53Z,2021-04-12T14:22:14Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,ef48401a-d9e5-467c-b40a-0146618d38de,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:487818,"773",Área próxima à empresa Cumulus.,Guarulhos,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452943599",pt,SP,BRA:IBT:SP:487818,Collection,"487818","Almeida Scabbia, RJ; Aragaki, S; Fortes, EP; Shirasuna, RT",Instituto de Botânica,Instituto de Botânica,NA,"Almeida Scabbia, RJ",Mollinedia triflora (Spreng.) Tul.,NA,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.945278,-23.330333,"1089098971",Mollinedia triflora (Spreng.) Tul.,-23.330333,-45.945278,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7264583","6","7707728","220","407","2494","3034105","7264583","7264583",Mollinedia triflora (Spreng.) Tul.,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia triflora,Mollinedia,triflora,SPECIES,ACCEPTED,LC,2016-01-01T00:00:00Z,"999","0",São Paulo,"2011","1","5",2011-01-05T00:00:00Z,2021-03-01T19:35:49Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:160405,"622",Parque Estadual da Serra do Mar,São Luiz do Paraitinga,UEC - Herbário da Universidade Estadual de Campinas,"1089098971",pt,UEC,BRA:UNICAMP:UEC:160405,Collection,"160405","Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC",UNICAMP,Universidade Estadual de Campinas,"Material vegetativo. Cerca de 6 m de altura e 1 indivíduo distribuído em 1 ha.; Floresta Ombrófila Densa Montana.","Lirio, EJ",Mollinedia triflora (Spreng.) Tul.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.109914,-23.360372,"1499615983",Mollinedia triflora (Spreng.) Tul.,-23.360372,-45.109914,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:56Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7264583","6","7707728","220","407","2494","3034105","7264583","7264583",Mollinedia triflora (Spreng.) Tul.,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia triflora,Mollinedia,triflora,SPECIES,ACCEPTED,LC,2011-04-12T00:00:00Z,NA,NA,São Paulo,"2011","4","12",2011-04-12T00:00:00Z,2019-06-24T11:13:08Z,2021-03-30T09:40:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:53991,"48","Parque Estadual da Serra do Mar, Núcleos Santa Virgínia/Picinguaba, trilha da Pipoca",Ubatuba,IAC - Herbário do Instituto Agronômico de Campinas,"1499615983",pt,IAC,BRA:IAC:IAC:53991,Collection,"53991","A.C.O. Souza; L.C. Bernacci & R. Belinelo",IAC,Instituto Agronômico de Campinas,NA,A.C.O. Souza et al.,Mollinedia triflora (Spreng.) Tul.,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.541389,-23.588611,"1089103852",Mollinedia triflora (Spreng.) Tul.,-23.588611,-45.541389,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7264583","6","7707728","220","407","2494","3034105","7264583","7264583",Mollinedia triflora (Spreng.) Tul.,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia triflora,Mollinedia,triflora,SPECIES,ACCEPTED,LC,2016-01-01T00:00:00Z,"850","50",São Paulo,"2011","7","1",2011-07-01T00:00:00Z,2021-03-01T19:35:49Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:167035,"308",Parque Estadual da Serra do Mar.,Paraibuna,UEC - Herbário da Universidade Estadual de Campinas,"1089103852",pt,UEC,BRA:UNICAMP:UEC:167035,Collection,"167035","Stefani, EJF; Belinello, R; Galvão, JC",UNICAMP,Universidade Estadual de Campinas,"Árvore com 15 m.; Mata Atlântica.",NA,Mollinedia triflora (Spreng.) Tul.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.585833,-24.450556,"1424373059",Mollinedia triflora (Spreng.) Tul.,-24.450556,-48.585833,"cdround,gass84,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:19Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"7264583","6","7707728","220","407","2494","3034105","7264583","7264583",Mollinedia triflora (Spreng.) Tul.,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia triflora,Mollinedia,triflora,SPECIES,ACCEPTED,LC,NA,"569",NA,São Paulo,"2009","12","6",2009-12-06T00:00:00Z,NA,2021-04-06T14:39:19Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:663339,"37","Parque Estadual Turístico do Alto Ribeira, Núcleo Caboclos, Trilha Casa de Pedra.",Iporanga,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424373059",NA,RB,urn:catalog:JBRJ:RB:663339,Physical Object,RB00663339,"R. L. Miashike; N. M. Ivanauskas, J. B. Silva & S. D. Machado",JBRJ,NA,"Árvore, 3 m. Frutos imaturos verdes e maduros pretos.",A. L. Peixoto,Mollinedia triflora (Spreng.) Tul.,NA,NA,RB 519046,Floresta Ombrófila Densa Montana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.183333,-23.4,"1899744890",Mollinedia triflora (Spreng.) Tul.,-23.4,-45.183333,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:58Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7264583","6","7707728","220","407","2494","3034105","7264583","7264583",Mollinedia triflora (Spreng.) Tul.,Plantae,Tracheophyta,Laurales,Monimiaceae,Mollinedia,Mollinedia triflora,Mollinedia,triflora,SPECIES,ACCEPTED,LC,NA,"1017.5","27.5",São Paulo,"2009",NA,NA,2009-01-01T00:00:00Z,2021-03-01T19:35:49Z,2021-04-08T12:43:58Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:200199,M270,Parque Estadual da Serra do Mar,São Luiz do Paraitinga,UEC - Herbário da Universidade Estadual de Campinas,"1899744890",pt,UEC,BRA:UNICAMP:UEC:200199,Collection,"200199","Padgurschi, MCG; Belinello, R",UNICAMP,Universidade Estadual de Campinas,Parcela M - Projeto Biota-FAPESP. Árvore com 7 metros de altura. Frequência da espécie na parcela: n=5,NA,Mollinedia triflora (Spreng.) Tul.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
