X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,collectionCode,occurrenceID,type,catalogNumber,recordedBy,otherCatalogNumbers,institutionCode,occurrenceRemarks,identifiedBy,name,dateIdentified,continent,modified,gadm,collectionKey,language,ownerInstitutionCode,elevation,elevationAccuracy,institutionKey,higherGeography,county,preparations,accessRights,fieldNotes,habitat,georeferenceProtocol,higherClassification,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,institutionID,nomenclaturalCode,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,individualCount,endDayOfYear,startDayOfYear,fieldNumber,verbatimLocality,previousIdentifications,typeStatus,organismID,locationID,datasetID,collectionID,nomenclaturalStatus,taxonID,bibliographicCitation,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.45,-22.716667,"1094725322",Xyris wawrae Heimerl,-22.716667,-45.45,"gass84,incomis,diffown",2e684fd6-09e2-4661-910a-0a188b610c04,60545be9-4f28-4245-b4b4-07635c8dfa54,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:35:39Z,2021-04-08T12:39:22Z,"251",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2692977","6","7707728","196","1369","8496","2692599","2692977","2692977",Xyris wawrae Heimerl,Plantae,Tracheophyta,Poales,Xyridaceae,Xyris,Xyris wawrae,Xyris,wawrae,SPECIES,ACCEPTED,São Paulo,"1980","2","10",1980-02-10T00:00:00Z,2021-04-08T12:39:22Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Liliopsida,BR,none,none,Brazil,HUEFS - Herbario da Universidade Estadual de Feira de Santana,BRA:UEFS:HUEFS:7206,"83",NA,Campos do Jordão,HUEFS - Herbario da Universidade Estadual de Feira de Santana,"1094725322",HUEFS,BRA:UEFS:HUEFS:7206,Collection,"7206",NA,NA,UEFS,NA,M.G.L.Wanderley,Xyris wawrae Heimerl,2003-11-01T00:00:00Z,NA,2019-10-07T12:22:49Z,NA,NA,pt,Universidade Estadual de Feira de Santana,"1900","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.45,-22.716667,"1424346538",Xyris wawrae Heimerl,-22.716667,-45.45,"cdround,gass84,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:17Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"2692977","6","7707728","196","1369","8496","2692599","2692977","2692977",Xyris wawrae Heimerl,Plantae,Tracheophyta,Poales,Xyridaceae,Xyris,Xyris wawrae,Xyris,wawrae,SPECIES,ACCEPTED,São Paulo,"1980","2","10",1980-02-10T00:00:00Z,2021-04-06T14:39:17Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,TRUE,WGS84,Liliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:637058,"83",S. J. dos Alpes - C. do Moreira.,Campos do Jordão,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424346538",RB,urn:catalog:JBRJ:RB:637058,Physical Object,RB00637058,Rubens A. A. Barreto,RB 206179,JBRJ,"Cálice marrom escuro, corola amarela.",M. Graças L. Wanderley,Xyris wawrae Heimerl,1989-07-20T00:00:00Z,NA,NA,NA,NA,NA,NA,"1900",NA,NA,NA,NA,NA,NA,Vegetação campo altimontano,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
