X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,gadm,typeStatus,institutionKey,continent,higherGeography,institutionID,fieldNumber,verbatimLocality,preparations,previousIdentifications,higherClassification,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,georeferenceRemarks,eventRemarks,otherCatalogNumbers,references,verbatimEventDate,nomenclaturalCode,endDayOfYear,startDayOfYear,identificationRemarks,collectionID,individualCount,nomenclaturalStatus,county,taxonID,bibliographicCitation,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,typifiedName,fieldNotes,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.965278,-24.065056,"1089084899",Cryptocarya botelhensis P.L.R.Moraes,-24.065056,-47.965278,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4178192","6","7707728","220","407","6688","3011993","4178192","4178192",Cryptocarya botelhensis P.L.R.Moraes,Plantae,Tracheophyta,Laurales,Lauraceae,Cryptocarya,Cryptocarya botelhensis,Cryptocarya,botelhensis,SPECIES,ACCEPTED,2006-01-01T00:00:00Z,NA,NA,São Paulo,"2006","3","18",2006-03-18T00:00:00Z,2021-03-01T19:32:22Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:142785,"2570",Parque Estadual Carlos Botelho,São Miguel Arcanjo,UEC - Herbário da Universidade Estadual de Campinas,"1089084899",pt,UEC,BRA:UNICAMP:UEC:142785,Collection,"142785","Moraes, PLR",UNICAMP,Universidade Estadual de Campinas,"Árvore 20 m, frutos imaturos, árvore no. 364","Moraes, PLR",Cryptocarya botelhensis P.L.R.Moraes,NA,PARATYPE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.96175,-24.071,"1089073790",Cryptocarya botelhensis P.L.R.Moraes,-24.071,-47.96175,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4178192","6","7707728","220","407","6688","3011993","4178192","4178192",Cryptocarya botelhensis P.L.R.Moraes,Plantae,Tracheophyta,Laurales,Lauraceae,Cryptocarya,Cryptocarya botelhensis,Cryptocarya,botelhensis,SPECIES,ACCEPTED,2005-01-01T00:00:00Z,NA,NA,São Paulo,"2001","1","9",2001-01-09T00:00:00Z,2021-03-01T19:32:22Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:129132,"2327",Parque Estadual Carlos Botelho,São Miguel Arcanjo,UEC - Herbário da Universidade Estadual de Campinas,"1089073790",pt,UEC,BRA:UNICAMP:UEC:129132,Collection,"129132","Moraes, PLR",UNICAMP,Universidade Estadual de Campinas,"Árvore 20 m. Flores amarelas, árvore numero 358","Moraes, PLR",Cryptocarya botelhensis P.L.R.Moraes,NA,PARATYPE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.965278,-24.065056,"1089073795",Cryptocarya botelhensis P.L.R.Moraes,-24.065056,-47.965278,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4178192","6","7707728","220","407","6688","3011993","4178192","4178192",Cryptocarya botelhensis P.L.R.Moraes,Plantae,Tracheophyta,Laurales,Lauraceae,Cryptocarya,Cryptocarya botelhensis,Cryptocarya,botelhensis,SPECIES,ACCEPTED,2006-01-01T00:00:00Z,NA,NA,São Paulo,"2001","1","9",2001-01-09T00:00:00Z,2021-03-01T19:32:22Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:129135,"2325",Parque Estadual Carlos Botelho,São Miguel Arcanjo,UEC - Herbário da Universidade Estadual de Campinas,"1089073795",pt,UEC,BRA:UNICAMP:UEC:129135,Collection,"129135","Moraes, PLR",UNICAMP,Universidade Estadual de Campinas,"Árvore 20 m. Flores amarelas, árvore numero 364","Moraes, PLR",Cryptocarya botelhensis P.L.R.Moraes,NA,PARATYPE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.965833,-24.070778,"1089073802",Cryptocarya botelhensis P.L.R.Moraes,-24.070778,-47.965833,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4178192","6","7707728","220","407","6688","3011993","4178192","4178192",Cryptocarya botelhensis P.L.R.Moraes,Plantae,Tracheophyta,Laurales,Lauraceae,Cryptocarya,Cryptocarya botelhensis,Cryptocarya,botelhensis,SPECIES,ACCEPTED,2005-01-01T00:00:00Z,NA,NA,São Paulo,"2001","1","10",2001-01-10T00:00:00Z,2021-03-01T19:32:22Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:129125,"2329",Parque Estadual Carlos Botelho,São Miguel Arcanjo,UEC - Herbário da Universidade Estadual de Campinas,"1089073802",pt,UEC,BRA:UNICAMP:UEC:129125,Collection,"129125","Moraes, PLR",UNICAMP,Universidade Estadual de Campinas,"Árvore 20 m, flores amarelas, árvore no. 360","Moraes, PLR",Cryptocarya botelhensis P.L.R.Moraes,NA,PARATYPE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.963,-24.066083,"1089073816",Cryptocarya botelhensis P.L.R.Moraes,-24.066083,-47.963,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4178192","6","7707728","220","407","6688","3011993","4178192","4178192",Cryptocarya botelhensis P.L.R.Moraes,Plantae,Tracheophyta,Laurales,Lauraceae,Cryptocarya,Cryptocarya botelhensis,Cryptocarya,botelhensis,SPECIES,ACCEPTED,2005-01-01T00:00:00Z,NA,NA,São Paulo,"2001","1","9",2001-01-09T00:00:00Z,2021-03-01T19:32:22Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:129133,"2326",Parque Estadual Carlos Botelho,São Miguel Arcanjo,UEC - Herbário da Universidade Estadual de Campinas,"1089073816",pt,UEC,BRA:UNICAMP:UEC:129133,Collection,"129133","Moraes, PLR",UNICAMP,Universidade Estadual de Campinas,"Árvore 20 m. Flores amarelas, árvore numero 362","Moraes, PLR",Cryptocarya botelhensis P.L.R.Moraes,NA,PARATYPE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.962833,-24.062722,"1089073819",Cryptocarya botelhensis P.L.R.Moraes,-24.062722,-47.962833,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4178192","6","7707728","220","407","6688","3011993","4178192","4178192",Cryptocarya botelhensis P.L.R.Moraes,Plantae,Tracheophyta,Laurales,Lauraceae,Cryptocarya,Cryptocarya botelhensis,Cryptocarya,botelhensis,SPECIES,ACCEPTED,2005-01-01T00:00:00Z,NA,NA,São Paulo,"2001","1","9",2001-01-09T00:00:00Z,2021-03-01T19:32:22Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:129134,"2323",Parque Estadual Carlos Botelho,São Miguel Arcanjo,UEC - Herbário da Universidade Estadual de Campinas,"1089073819",pt,UEC,BRA:UNICAMP:UEC:129134,Collection,"129134","Moraes, PLR",UNICAMP,Universidade Estadual de Campinas,"Árvore 18 m. Flores amarelas, árvore numero 3278","Moraes, PLR",Cryptocarya botelhensis P.L.R.Moraes,NA,ISOTYPE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.962833,-24.062722,"1089083481",Cryptocarya botelhensis P.L.R.Moraes,-24.062722,-47.962833,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4178192","6","7707728","220","407","6688","3011993","4178192","4178192",Cryptocarya botelhensis P.L.R.Moraes,Plantae,Tracheophyta,Laurales,Lauraceae,Cryptocarya,Cryptocarya botelhensis,Cryptocarya,botelhensis,SPECIES,ACCEPTED,2005-01-01T00:00:00Z,NA,NA,São Paulo,"2001","1","9",2001-01-09T00:00:00Z,2021-03-01T19:32:22Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:141156,"2323",Parque Estadual Carlos Botelho,São Miguel Arcanjo,UEC - Herbário da Universidade Estadual de Campinas,"1089083481",pt,UEC,BRA:UNICAMP:UEC:141156,Collection,"141156","Moraes, PLR",UNICAMP,Universidade Estadual de Campinas,"Árvore 18 m. Flores amarelas, árvore numero 3278","Moraes, PLR",Cryptocarya botelhensis P.L.R.Moraes,NA,HOLOTYPE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.965278,-24.065056,"1089084651",Cryptocarya botelhensis P.L.R.Moraes,-24.065056,-47.965278,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4178192","6","7707728","220","407","6688","3011993","4178192","4178192",Cryptocarya botelhensis P.L.R.Moraes,Plantae,Tracheophyta,Laurales,Lauraceae,Cryptocarya,Cryptocarya botelhensis,Cryptocarya,botelhensis,SPECIES,ACCEPTED,2006-01-01T00:00:00Z,NA,NA,São Paulo,"2001","1","9",2001-01-09T00:00:00Z,2021-03-01T19:32:22Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:142502,"2325",Parque Estadual Carlos Botelho,São Miguel Arcanjo,UEC - Herbário da Universidade Estadual de Campinas,"1089084651",pt,UEC,BRA:UNICAMP:UEC:142502,Collection,"142502","Moraes, PLR",UNICAMP,Universidade Estadual de Campinas,"Árvore 20 m. Flores amarelas, árvore numero 364","Moraes, PLR",Cryptocarya botelhensis P.L.R.Moraes,NA,PARATYPE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.9685,-24.064083,"1089084664",Cryptocarya botelhensis P.L.R.Moraes,-24.064083,-47.9685,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4178192","6","7707728","220","407","6688","3011993","4178192","4178192",Cryptocarya botelhensis P.L.R.Moraes,Plantae,Tracheophyta,Laurales,Lauraceae,Cryptocarya,Cryptocarya botelhensis,Cryptocarya,botelhensis,SPECIES,ACCEPTED,2006-01-01T00:00:00Z,NA,NA,São Paulo,"2001","1","9",2001-01-09T00:00:00Z,2021-03-01T19:32:22Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:142501,"2324",Parque Estadual Carlos Botelho,São Miguel Arcanjo,UEC - Herbário da Universidade Estadual de Campinas,"1089084664",pt,UEC,BRA:UNICAMP:UEC:142501,Collection,"142501","Moraes, PLR",UNICAMP,Universidade Estadual de Campinas,"Árvore 20 m, flores amarelas, árvore no. 363","Moraes, PLR",Cryptocarya botelhensis P.L.R.Moraes,NA,PARATYPE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.962833,-24.062722,"1095619119",Cryptocarya botelhensis P.L.R.Moraes,-24.062722,-47.962833,"gass84,colmafu,diffown",3b8e9d83-b2d4-4a97-973c-31d98b67b1e9,ab5c0b99-5af3-4958-b03c-0b7e85481cc1,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:42:12Z,2021-04-08T12:46:25Z,"244",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4178192","6","7707728","220","407","6688","3011993","4178192","4178192",Cryptocarya botelhensis P.L.R.Moraes,Plantae,Tracheophyta,Laurales,Lauraceae,Cryptocarya,Cryptocarya botelhensis,Cryptocarya,botelhensis,SPECIES,ACCEPTED,NA,NA,NA,São Paulo,"2001","1","9",2001-01-09T00:00:00Z,2020-12-21T19:30:46Z,2021-04-08T12:46:25Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,d3b42067-b567-4d47-a136-bb5d52ed32fc,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,MBM - Herbário do Museu Botânico Municipal,BRA:MBM:MBM:339686,"2323",Parque Estadual Carlos Botelho,São Miguel Arcanjo,MBM - Herbário do Museu Botânico Municipal,"1095619119",pt,MBM,BRA:MBM:MBM:339686,Collection,"339686","Moraes, P.L.R. de",MBM,Museu Botânico Municipal de Curitiba,"Árvore 18 m, flores amarelas; Árvore 18m, flores amarelas.","Moraes, P.L.R. de",Cryptocarya botelhensis P.L.R.Moraes,NA,ISOTYPE,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
