X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,name,dateIdentified,occurrenceRemarks,identifiedBy,gadm,otherCatalogNumbers,fieldNotes,individualCount,preparations,institutionKey,references,habitat,institutionID,county,verbatimElevation,verbatimEventDate,nomenclaturalCode,georeferenceProtocol,endDayOfYear,startDayOfYear,collectionID,georeferenceSources,identificationRemarks,higherGeography,fieldNumber,verbatimLocality,previousIdentifications,higherClassification,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,rights,coordinateUncertaintyInMeters,nomenclaturalStatus,taxonID,bibliographicCitation,verbatimCoordinateSystem,identificationQualifier,georeferencedDate,datasetID,identificationID,http...unknown.org.recordId,dynamicProperties,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,organismID,locationID,accessRights,typeStatus,recordedByIDs.type,recordedByIDs.value,informationWithheld,typifiedName,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,eventRemarks,disposition,reproductiveCondition,locationRemarks,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.945278,-23.330333,"1089098980",Pouteria gardneri (Mart. & Eichler) Baehni,-23.330333,-45.945278,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2884466","6","7707728","220","1353","8802","2884049","2884466","2884466",Pouteria gardneri (Mart. & Eichler) Baehni,Plantae,Tracheophyta,Ericales,Sapotaceae,Pouteria,Pouteria gardneri,Pouteria,gardneri,SPECIES,ACCEPTED,LC,"999","0",NA,São Paulo,"2011","1","5",2011-01-05T00:00:00Z,2021-03-01T19:41:10Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:160445,"524",Parque Estadual da Serra do Mar,São Luiz do Paraitinga,UEC - Herbário da Universidade Estadual de Campinas,"1089098980",pt,UEC,BRA:UNICAMP:UEC:160445,Collection,"160445","Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC",UNICAMP,Universidade Estadual de Campinas,Pouteria gardneri (Mart. & Eichler) Baehni,2011-05-01T00:00:00Z,"Material vegetativo. Cerca de 6 m de altura e 2 indivíduos distribuídos em 1 ha.; Floresta Ombrófila Densa Montana.","Tamashiro, JY; Marchiori, NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.080833,-23.373889,"1135074723",Pouteria gardneri (Mart. & Eichler) Baehni,-23.373889,-45.080833,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:52Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2884466","6","7707728","220","1353","8802","2884049","2884466","2884466",Pouteria gardneri (Mart. & Eichler) Baehni,Plantae,Tracheophyta,Ericales,Sapotaceae,Pouteria,Pouteria gardneri,Pouteria,gardneri,SPECIES,ACCEPTED,LC,NA,NA,NA,São Paulo,"2009","2","9",2009-02-09T00:00:00Z,2019-01-25T18:05:13Z,2021-03-30T09:40:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:51884,"626","Núcleo Picinguaba, Serra do Mar, Fazenda Capricórnio",Ubatuba,IAC - Herbário do Instituto Agronômico de Campinas,"1135074723",pt,IAC,BRA:IAC:IAC:51884,Collection,"51884",J.A.M.A. Gomes,IAC,Instituto Agronômico de Campinas,Pouteria gardneri (Mart. & Eichler) Baehni,2009-02-09T00:00:00Z,"parcela G, subparcela 16, indivíduo G215",J.A.M.A. Gomes,NA,NA,NA,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-50.433889,-20.003611,"1989888725",Pouteria gardneri (Mart. & Eichler) Baehni,-20.003611,-50.433889,"cdround,gass84,colmafu,inmano",f70fdd5a-e761-43b6-a854-462826cc7933,92bd7d31-3255-4f1c-8552-cbb6fbe60478,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:22:05Z,2021-04-08T12:22:13Z,"249",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2884466","6","7707728","220","1353","8802","2884049","2884466","2884466",Pouteria gardneri (Mart. & Eichler) Baehni,Plantae,Tracheophyta,Ericales,Sapotaceae,Pouteria,Pouteria gardneri,Pouteria,gardneri,SPECIES,ACCEPTED,LC,NA,NA,SOUTH_AMERICA,São Paulo,"2008","1","21",2008-01-21T00:00:00Z,2020-06-22T17:17:57Z,2021-04-08T12:22:13Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,e8753287-446f-4ea2-8303-a342b9985fc8,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SJRP - Herbário de São José do Rio Preto,BRA:UNESP-IBILCE:SJRP:33703,"390.0",Fazenda São João,Turmalina (P4),SJRP - Herbário de São José do Rio Preto,"1989888725",pt,SJRP,BRA:UNESP-IBILCE:SJRP:33703,Collection,"33703","Almeida Neto, A. & Ranga, N. T.",UNESP-IBILCE,Universidade Estadual Paulista,Pouteria gardneri (Mart. & Eichler) Baehni,NA,"Árvore, P-B 36, I-446. Biota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-50.348611,-20.926111,"1989888925",Pouteria gardneri (Mart. & Eichler) Baehni,-20.926111,-50.348611,"cdround,gass84,colmafu,inmano",f70fdd5a-e761-43b6-a854-462826cc7933,92bd7d31-3255-4f1c-8552-cbb6fbe60478,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:22:05Z,2021-04-08T12:22:12Z,"249",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2884466","6","7707728","220","1353","8802","2884049","2884466","2884466",Pouteria gardneri (Mart. & Eichler) Baehni,Plantae,Tracheophyta,Ericales,Sapotaceae,Pouteria,Pouteria gardneri,Pouteria,gardneri,SPECIES,ACCEPTED,LC,NA,NA,SOUTH_AMERICA,São Paulo,"2008","2","18",2008-02-18T00:00:00Z,2020-06-22T17:17:57Z,2021-04-08T12:22:12Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,e8753287-446f-4ea2-8303-a342b9985fc8,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SJRP - Herbário de São José do Rio Preto,BRA:UNESP-IBILCE:SJRP:33695,"391.0",Fazenda Rancho Alegre,"Santo Antônio do Aracanguá, Distrito de Vicentinópolis (P1)",SJRP - Herbário de São José do Rio Preto,"1989888925",pt,SJRP,BRA:UNESP-IBILCE:SJRP:33695,Collection,"33695","Almeida Neto, A. & Ranga, N. T.",UNESP-IBILCE,Universidade Estadual Paulista,Pouteria gardneri (Mart. & Eichler) Baehni,NA,"Árvore, P-A 14, I-254. Biota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.687222,-21.402222,"1989888380",Pouteria gardneri (Mart. & Eichler) Baehni,-21.402222,-48.687222,"cdround,gass84,colmafu,inmano",f70fdd5a-e761-43b6-a854-462826cc7933,92bd7d31-3255-4f1c-8552-cbb6fbe60478,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:22:05Z,2021-04-08T12:22:12Z,"249",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2884466","6","7707728","220","1353","8802","2884049","2884466","2884466",Pouteria gardneri (Mart. & Eichler) Baehni,Plantae,Tracheophyta,Ericales,Sapotaceae,Pouteria,Pouteria gardneri,Pouteria,gardneri,SPECIES,ACCEPTED,LC,NA,NA,SOUTH_AMERICA,São Paulo,"2008","10","30",2008-10-30T00:00:00Z,2020-06-22T17:17:57Z,2021-04-08T12:22:12Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,e8753287-446f-4ea2-8303-a342b9985fc8,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SJRP - Herbário de São José do Rio Preto,BRA:UNESP-IBILCE:SJRP:33131,"2917.0",Fazenda Santa Lúcia,Taquaritinga (P8),SJRP - Herbário de São José do Rio Preto,"1989888380",pt,SJRP,BRA:UNESP-IBILCE:SJRP:33131,Collection,"33131","Stranghetti, V.; Ranga, N. T. & Rezende A. A.",UNESP-IBILCE,Universidade Estadual Paulista,Pouteria gardneri (Mart. & Eichler) Baehni,NA,"Árvore, botões verdes, com látex branco. Biota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.537222,-21.620556,"1989888014",Pouteria gardneri (Mart. & Eichler) Baehni,-21.620556,-48.537222,"cdround,gass84,colmafu,inmano",f70fdd5a-e761-43b6-a854-462826cc7933,92bd7d31-3255-4f1c-8552-cbb6fbe60478,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:22:05Z,2021-04-08T12:22:13Z,"249",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2884466","6","7707728","220","1353","8802","2884049","2884466","2884466",Pouteria gardneri (Mart. & Eichler) Baehni,Plantae,Tracheophyta,Ericales,Sapotaceae,Pouteria,Pouteria gardneri,Pouteria,gardneri,SPECIES,ACCEPTED,LC,NA,NA,SOUTH_AMERICA,São Paulo,"2008","11","6",2008-11-06T00:00:00Z,2020-06-22T17:17:57Z,2021-04-08T12:22:13Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,e8753287-446f-4ea2-8303-a342b9985fc8,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SJRP - Herbário de São José do Rio Preto,BRA:UNESP-IBILCE:SJRP:32739,"2819.0",Fazenda Cambuhy,Matão (G9),SJRP - Herbário de São José do Rio Preto,"1989888014",pt,SJRP,BRA:UNESP-IBILCE:SJRP:32739,Collection,"32739","Stranghetti, V.; Ranga, N. T. & Rezende A. A.",UNESP-IBILCE,Universidade Estadual Paulista,Pouteria gardneri (Mart. & Eichler) Baehni,NA,"Árvore, 2m, botões florais verdes. Biota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.661444,-22.638611,"1252620408",Pouteria gardneri (Mart. & Eichler) Baehni,-22.638611,-44.661444,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:32Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2884466","6","7707728","220","1353","8802","2884049","2884466","2884466",Pouteria gardneri (Mart. & Eichler) Baehni,Plantae,Tracheophyta,Ericales,Sapotaceae,Pouteria,Pouteria gardneri,Pouteria,gardneri,SPECIES,ACCEPTED,LC,"482","0",NA,São Paulo,"2008","12","30",2008-12-30T00:00:00Z,2019-11-13T14:31:47Z,2021-03-30T09:57:32Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:200225,"344",NA,São José do Barreiro,SPF - Herbário da Universidade de São Paulo,"1252620408",pt,SPF,BRA:USP:SPF:200225,Collection,"200225","Freitas, HS",USP,Universidade de São Paulo,Pouteria gardneri (Mart. & Eichler) Baehni,2009-01-01T00:00:00Z,NA,"Freitas, HS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.661389,-22.638611,"1424406362",Pouteria gardneri (Mart. & Eichler) Baehni,-22.638611,-44.661389,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:18Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"2884466","6","7707728","220","1353","8802","2884049","2884466","2884466",Pouteria gardneri (Mart. & Eichler) Baehni,Plantae,Tracheophyta,Ericales,Sapotaceae,Pouteria,Pouteria gardneri,Pouteria,gardneri,SPECIES,ACCEPTED,LC,"482",NA,NA,São Paulo,"2008","12","30",2008-12-30T00:00:00Z,NA,2021-04-06T14:39:18Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:703654,"344","Fazenda Atibaia, acesso pelo Km. 258 da rodovia dos Tropeiros (SP-068).",São José do Barreiro,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424406362",NA,RB,urn:catalog:JBRJ:RB:703654,Physical Object,RB00703654,H. Serafim,JBRJ,NA,Pouteria gardneri (Mart. & Eichler) Baehni,2009-01-01T00:00:00Z,"Árvore de 17 m. alt.; 51,8 cm. de perímetro à altura do peito; Látex nos ramos e tronco.",H. Serafim,NA,RB 544074,Interior da Mata do Mascote.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.833333,-23.335833,"1135951985",Pouteria gardneri (Mart. & Eichler) Baehni,-23.335833,-44.833333,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2884466","6","7707728","220","1353","8802","2884049","2884466","2884466",Pouteria gardneri (Mart. & Eichler) Baehni,Plantae,Tracheophyta,Ericales,Sapotaceae,Pouteria,Pouteria gardneri,Pouteria,gardneri,SPECIES,ACCEPTED,LC,"56","13",NA,São Paulo,"2007","5","2",2007-05-02T00:00:00Z,2021-03-01T19:41:10Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:186121,s.n.,"Parque Estadual da Serra do Mar, Núcleo Picinguaba, ao longo da Trilha do Corisco, no Sertão da Casa da Farinha",Ubatuba,UEC - Herbário da Universidade Estadual de Campinas,"1135951985",pt,UEC,BRA:UNICAMP:UEC:186121,Collection,"186121","Prata, EMB; Assis, MA",UNICAMP,Universidade Estadual de Campinas,Pouteria gardneri (Mart. & Eichler) Baehni,NA,"indivíduo nº D 802; Floresta Ombrófila Densa de Terras Baixas","Prata, EMB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.183333,-23.4,"1889187076",Pouteria gardneri (Mart. & Eichler) Baehni,-23.4,-45.183333,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:54Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2884466","6","7707728","220","1353","8802","2884049","2884466","2884466",Pouteria gardneri (Mart. & Eichler) Baehni,Plantae,Tracheophyta,Ericales,Sapotaceae,Pouteria,Pouteria gardneri,Pouteria,gardneri,SPECIES,ACCEPTED,LC,"1017.5","27.5",NA,São Paulo,"2007","5",NA,2007-05-01T00:00:00Z,2021-03-01T19:41:10Z,2021-04-08T12:43:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:200468,N730,Parque Estadual da Serra do Mar,São Luiz do Paraitinga,UEC - Herbário da Universidade Estadual de Campinas,"1889187076",pt,UEC,BRA:UNICAMP:UEC:200468,Collection,"200468","Pereira, LS; Tamashiro, JY; Belinello, R; Padgurschi, MCG",UNICAMP,Universidade Estadual de Campinas,Pouteria gardneri (Mart. & Eichler) Baehni,2008-01-01T00:00:00Z,"Parcela N - Projeto Biota-FAPESP. Árvore com 16 metros de altura. Frequência da espécie na parcela: n=3; Mata Atlântica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
