X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,individualCount,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,preparations,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,otherCatalogNumbers,fieldNotes,gadm,continent,references,institutionKey,verbatimEventDate,institutionID,nomenclaturalCode,endDayOfYear,county,startDayOfYear,collectionID,habitat,higherGeography,georeferenceProtocol,higherClassification,nomenclaturalStatus,taxonID,bibliographicCitation,verbatimElevation,taxonRemarks,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,typeStatus,georeferencedDate,lifeStage,fieldNumber,organismID,locationID,datasetID,accessRights,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,verbatimLocality,typifiedName,recordedByIDs.type,recordedByIDs.value,informationWithheld,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,dynamicProperties,disposition,reproductiveCondition,verbatimCoordinateSystem,eventRemarks,previousIdentifications,coordinateUncertaintyInMeters,projectId,acceptedNameUsage,georeferenceRemarks,materialSampleID,parentNameUsageID,acceptedNameUsageID,samplingProtocol,parentNameUsage,identificationRemarks,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.633822,-23.556508,"1077587058",Cratylia isopetala (Lam.) L.P.Queiroz,-23.556508,-46.633822,"gass84,colmafu,inmano",a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d,81114709-2a6c-4e0b-908b-cb207a8708c2,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:15:45Z,2021-04-08T12:16:32Z,"259",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,NA,PRESENT,"8852151","6","7707728","220","1370","5386","2963245","2963267","2963267",Camptosema isopetalum (Lam.) Taub.,Plantae,Tracheophyta,Fabales,Fabaceae,Camptosema,Camptosema isopetalum,Cratylia,isopetala,SPECIES,SYNONYM,NA,NA,NA,São Paulo,"1961","10","1",1961-10-01T00:00:00Z,2021-01-26T16:54:41Z,2021-04-08T12:16:32Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,1ed2d5f8-be22-4979-87f1-9f9c0e60ba71,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas,BRA:IMA:MAC:4912,"8950","Alto da Serra, Sobre árvores isoladas.",São Paulo,MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas,"1077587058",pt,MAC,BRA:IMA:MAC:4912,Collection,NA,"4912",J.Mattos,IMA,Instituto do Meio Ambiente do Estado de Alagoas,Trepadeira. Flores vermelhas.,NA,Cratylia isopetala (Lam.) L.P.Queiroz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.142,-22.242,"1702854184",Camptosema isopetalum (Lam.) Taub.,-22.242,-47.142,"gass84,osiic,colmafu,inmafu",821cc27a-e3bb-4bc5-ac34-89ada245069d,bc092ff0-02e4-11dc-991f-b8a03c50a862,b2ff19b5-d74f-40d2-82f1-ec5db01e8e31,US,DWC_ARCHIVE,2021-03-29T08:59:35Z,2021-03-30T11:28:29Z,"200",bc092ff0-02e4-11dc-991f-b8a03c50a862,PRESERVED_SPECIMEN,"1",PRESENT,"2963267","6","7707728","220","1370","5386","2963245","2963267","2963267",Camptosema isopetalum (Lam.) Taub.,Plantae,Tracheophyta,Fabales,Fabaceae,Camptosema,Camptosema isopetalum,Camptosema,isopetalum,SPECIES,ACCEPTED,NA,"612.5","37.5",São Paulo,"1960","9","1",1960-09-01T00:00:00Z,NA,2021-03-30T11:28:29Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,151c91ba-a521-4735-8c11-5abf8db7fb67,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,http://n2t.net/ark:/65665/3fd73ff0e-cf38-4ba0-b74e-f317229d0b79,"2225","Municipio de Moji-Guacu: ""Campos das Sete Lagoas"": Fazenda Campininha, just north of Rio Moji-Guacu, 4.6 km. NNW of Padua Sales (about 27 km. NW of city of Moji-Mirim)",NA,NMNH Extant Biology,"1702854184",NA,Botany,http://n2t.net/ark:/65665/3fd73ff0e-cf38-4ba0-b74e-f317229d0b79,PhysicalObject,NA,"2369837",G. Eiten & L. T. Eiten,US,NA,NA,NA,Camptosema isopetalum (Lam.) Taub.,NA,NA,NA,SOUTH_AMERICA,NA,586ee56e-b0fe-4dff-b7f9-aeb104f3308a,NA,http://biocol.org/urn:lsid:biocol.org:col:34871,NA,"245",NA,"245",NA,NA,"South America - Neotropics, Brazil, São Paulo",NA,"Plantae, Dicotyledonae, Rosales, Fabaceae, Faboideae",NA,NA,NA,NA,NA,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
