X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,elevation,elevationAccuracy,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,gadm,collectionKey,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,name,decimalLatitude,decimalLongitude,individualCount,infraspecificEpithet,geodeticDatum,preparations,identifiedBy,institutionKey,verbatimEventDate,datasetID,continent,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,higherGeography,institutionID,endDayOfYear,startDayOfYear,higherClassification,nomenclaturalStatus,nomenclaturalCode,county,fieldNumber,taxonID,bibliographicCitation,collectionID,otherCatalogNumbers,georeferenceProtocol,eventRemarks,georeferenceVerificationStatus,references,habitat,http...unknown.org.recordId,rights,verbatimElevation,reproductiveCondition,identificationRemarks,fieldNotes,coordinateUncertaintyInMeters,georeferenceSources,identificationQualifier,georeferencedBy,associatedOccurrences,typeStatus,typifiedName,recordedByIDs.type,recordedByIDs.value,informationWithheld,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,verbatimLocality,organismID,locationID,accessRights,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,dynamicProperties,lifeStage,created,associatedSequences,projectId,previousIdentifications,verbatimCoordinateSystem,establishmentMeans,georeferencedDate,identificationID,namePublishedInYear,nameAccordingTo,acceptedNameUsage,parentNameUsage,dataGeneralizations,identifiedByIDs.type,identifiedByIDs.value,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.488686,-22.893522,"2983543314",Lafoensia pacari A.St.-Hil.,"gass84,colmafu,inmano",a776a61d-f01e-4a8e-8fb0-c69d08795118,56f3bf17-6cf6-4d18-ac42-c5e16dae24c7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-19T13:11:04Z,2021-04-19T13:11:09Z,"29",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7469490","6","7707728","220","690","6684","7286250","7469490","7469490",Lafoensia pacari A.St.-Hil.,Plantae,Tracheophyta,Myrtales,Lythraceae,Lafoensia,Lafoensia pacari,Lafoensia,pacari,SPECIES,ACCEPTED,NA,NA,NA,NA,São Paulo,"2020","10","11",2020-10-11T00:00:00Z,2021-04-12T13:07:59Z,2021-04-19T13:11:09Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,c91103dd-90f9-413f-83c4-dfa52b06bb5b,FALSE,Magnoliopsida,BR,none,none,Brazil,"SHPR - Herbário da Universidade Tecnológica Federal do Paraná (UTFPR), campus Santa Helena",BRA:UTFPR-SL:SHPR:1242,"2314",Morro de Santo Antônio.,Botucatu,"SHPR - Herbário da Universidade Tecnológica Federal do Paraná (UTFPR), campus Santa Helena","2983543314",pt,SHPR,BRA:UTFPR-SL:SHPR:1242,Collection,"1242","Biral, L.",UTFPR-SL,Universidade Tecnológica Federal do Paraná,"Árvore, 2,5 m de altura, botões verde-avermelhados, estilete amarelo, estigma enegrecido.Habitat: Floresta Semidecidual e Cerrado",Lafoensia pacari A.St.-Hil.,-22.893522,-48.488686,NA,NA,WGS84,exsicata,NA,NA,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.833333,-23.016667,"2565893610",Lafoensia pacari A.St.-Hil.,"gass84,ambcol,ambinst",92e7a11c-2765-4eee-9341-2a89083e6132,f22ff2ae-6384-4d40-9ded-4d96befcacf0,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:17Z,2021-04-08T12:17:32Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7469490","6","7707728","220","690","6684","7286250","7469490","7469490",Lafoensia pacari A.St.-Hil.,Plantae,Tracheophyta,Myrtales,Lythraceae,Lafoensia,Lafoensia pacari,Lafoensia,pacari,SPECIES,ACCEPTED,NA,NA,NA,NA,São Paulo,"2019","7","5",2019-07-05T00:00:00Z,2021-02-08T14:09:12Z,2021-04-08T12:17:32Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,BOTU - Herbário Irina Delanova Gemtchújnicov,BRA:UNESP-IBB:BOTU:33965,"69",Jardim Botânico do IBB,Botucatu,BOTU - Herbário Irina Delanova Gemtchújnicov,"2565893610",pt,BOTU,BRA:UNESP-IBB:BOTU:33965,Collection,"33965","Castro Matheus, L.",Universidade Estadual Paulista,Universidade Estadual Paulista,NA,Lafoensia pacari A.St.-Hil.,-23.016667,-48.833333,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.808333,-22.7575,"1914110213",Lafoensia pacari A.St.-Hil.,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:54Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7469490","6","7707728","220","690","6684","7286250","7469490","7469490",Lafoensia pacari A.St.-Hil.,Plantae,Tracheophyta,Myrtales,Lythraceae,Lafoensia,Lafoensia pacari,Lafoensia,pacari,SPECIES,ACCEPTED,NA,NA,NA,NA,São Paulo,"2017","10","22",2017-10-22T00:00:00Z,2021-03-01T19:33:16Z,2021-04-08T12:43:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,FALSE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:197390,"57","Jardim Botânico Araribá RPPN, Sítio Duas Cachoeiras, Jardim Botânico Araribá, RPPN.",Amparo,UEC - Herbário da Universidade Estadual de Campinas,"1914110213",pt,UEC,BRA:UNICAMP:UEC:197390,Collection,"197390","Braga, JO",UNICAMP,Universidade Estadual de Campinas,"Árvore, frutos antigos",Lafoensia pacari A.St.-Hil.,-22.7575,-46.808333,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.929167,-23.143611,"1455395676",Lafoensia pacari A.St.-Hil.,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:44Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7469490","6","7707728","220","690","6684","7286250","7469490","7469490",Lafoensia pacari A.St.-Hil.,Plantae,Tracheophyta,Myrtales,Lythraceae,Lafoensia,Lafoensia pacari,Lafoensia,pacari,SPECIES,ACCEPTED,NA,2016-12-26T00:00:00Z,"1216","0",Sp,"2016","12","26",2016-12-26T00:00:00Z,2021-03-04T18:44:55Z,2021-04-08T12:14:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:51743,"700",Estrada do Paraibuna,Cunha,SPSF - Herbário Dom Bento José Pickel,"1455395676",pt,SPSF,BRA:IF:SPSF:51743,Collection,"51743",A. Maruyama & L. Cicco,IF,Instituto Florestal,"COLETA: Arbusto ca. 1,5 m alt. Sépalas remanescente de coloração bege.; GEOGRAFIA: Floresta Aluvial, borda;",Lafoensia pacari A.St.-Hil.,-23.143611,-44.929167,NA,NA,WGS84,NA,A. Maruyama,NA,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.730556,-23.565556,"1944965277",Lafoensia pacari A.St.-Hil.,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:31Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7469490","6","7707728","220","690","6684","7286250","7469490","7469490",Lafoensia pacari A.St.-Hil.,Plantae,Tracheophyta,Myrtales,Lythraceae,Lafoensia,Lafoensia pacari,Lafoensia,pacari,SPECIES,ACCEPTED,NA,2015-12-04T00:00:00Z,"745","0",São Paulo,"2015","12","4",2015-12-04T00:00:00Z,2021-03-15T21:28:08Z,2021-03-30T09:57:31Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:225690,"25","Cidade Universitária Armando de Salles Oliveira, Estacionamento do Instituto de Biociências.",São Paulo,SPF - Herbário da Universidade de São Paulo,"1944965277",pt,SPF,BRA:USP:SPF:225690,Collection,"225690","Furlan, CM",USP,Universidade de São Paulo,"Árvore 5 m alt., folhas simples e opostas, flores dispostas em racemos apicais, dialipétalas com pétalas brancas e longos estames. Voucher de estudo fitoquímico.; Cultivada em arborização urbana.",Lafoensia pacari A.St.-Hil.,-23.565556,-46.730556,NA,NA,WGS84,NA,"Motta, LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-50.38,-22.6,"2306549895",Lafoensia pacari A.St.-Hil.,"cudc,gass84",ad43e954-dd79-4986-ae34-9ccdbd8bf568,ada9d123-ddb4-467d-8891-806ea8d94230,9e4f3516-2b98-4700-a39a-3f109252508c,GB,DWC_ARCHIVE,2019-08-05T13:47:28Z,2021-03-30T12:22:24Z,"128",ada9d123-ddb4-467d-8891-806ea8d94230,PRESERVED_SPECIMEN,PRESENT,"7469490","6","7707728","220","690","6684","7286250","7469490","7469490",Lafoensia pacari A.St.-Hil.,Plantae,Tracheophyta,Myrtales,Lythraceae,Lafoensia,Lafoensia pacari,Lafoensia,pacari,SPECIES,ACCEPTED,NA,NA,"550",NA,NA,"2014","2","1",2014-02-01T00:00:00Z,2018-10-04T00:00:00Z,2021-03-30T12:22:24Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,NA,MG719103,NA,"Brazil:Parcela permanente 10.24ha, Estacao Ecologica de Assis, Assis county, Sao Paulo State",NA,NA,"2306549895",NA,NA,MG719103,NA,NA,R.A.F. Lima & M.C. Vaz,NA,NA,NA,Lafoensia pacari A.St.-Hil.,-22.6,-50.38,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliopsida;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Myrtales;Lythraceae;Lafoensia",NA,NA,NA,NA,"1217228",NA,NA,NA,NA,NA,NA,http://www.ebi.ac.uk/ena/data/view/MG719103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-04,MG719103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-50.38,-22.6,"2309531809",Lafoensia pacari A.St.-Hil.,"cudc,gass84",ad43e954-dd79-4986-ae34-9ccdbd8bf568,ada9d123-ddb4-467d-8891-806ea8d94230,9e4f3516-2b98-4700-a39a-3f109252508c,GB,DWC_ARCHIVE,2019-08-05T13:47:28Z,2021-03-30T12:23:09Z,"128",ada9d123-ddb4-467d-8891-806ea8d94230,PRESERVED_SPECIMEN,PRESENT,"7469490","6","7707728","220","690","6684","7286250","7469490","7469490",Lafoensia pacari A.St.-Hil.,Plantae,Tracheophyta,Myrtales,Lythraceae,Lafoensia,Lafoensia pacari,Lafoensia,pacari,SPECIES,ACCEPTED,NA,NA,"550",NA,NA,"2014","2","1",2014-02-01T00:00:00Z,2018-10-04T00:00:00Z,2021-03-30T12:23:09Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,NA,MG718316,NA,"Brazil:Parcela permanente 10.24ha, Estacao Ecologica de Assis, Assis county, Sao Paulo State",NA,NA,"2309531809",NA,NA,MG718316,NA,NA,R.A.F. Lima & M.C. Vaz,NA,NA,NA,Lafoensia pacari A.St.-Hil.,-22.6,-50.38,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliopsida;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Myrtales;Lythraceae;Lafoensia",NA,NA,NA,NA,"1217228",NA,NA,NA,NA,NA,NA,http://www.ebi.ac.uk/ena/data/view/MG718316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-04,MG718316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-50.38,-22.6,"2310917436",Lafoensia pacari A.St.-Hil.,"cudc,gass84",ad43e954-dd79-4986-ae34-9ccdbd8bf568,ada9d123-ddb4-467d-8891-806ea8d94230,9e4f3516-2b98-4700-a39a-3f109252508c,GB,DWC_ARCHIVE,2019-08-05T13:47:28Z,2021-03-30T12:23:13Z,"128",ada9d123-ddb4-467d-8891-806ea8d94230,PRESERVED_SPECIMEN,PRESENT,"7469490","6","7707728","220","690","6684","7286250","7469490","7469490",Lafoensia pacari A.St.-Hil.,Plantae,Tracheophyta,Myrtales,Lythraceae,Lafoensia,Lafoensia pacari,Lafoensia,pacari,SPECIES,ACCEPTED,NA,NA,"550",NA,NA,"2014","2","1",2014-02-01T00:00:00Z,2018-10-04T00:00:00Z,2021-03-30T12:23:13Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,NA,MG718843,NA,"Brazil:Parcela permanente 10.24ha, Estacao Ecologica de Assis, Assis county, Sao Paulo State",NA,NA,"2310917436",NA,NA,MG718843,NA,NA,R.A.F. Lima & M.C. Vaz,NA,NA,NA,Lafoensia pacari A.St.-Hil.,-22.6,-50.38,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliopsida;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Myrtales;Lythraceae;Lafoensia",NA,NA,NA,NA,"1217228",NA,NA,NA,NA,NA,NA,http://www.ebi.ac.uk/ena/data/view/MG718843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-04,MG718843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.188056,-22.625555,"1423902785",Lafoensia pacari A.St.-Hil.,"cdround,gass84,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:34Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"7469490","6","7707728","220","690","6684","7286250","7469490","7469490",Lafoensia pacari A.St.-Hil.,Plantae,Tracheophyta,Myrtales,Lythraceae,Lafoensia,Lafoensia pacari,Lafoensia,pacari,SPECIES,ACCEPTED,NA,NA,"810",NA,São Paulo,"2014","11","1",2014-11-01T00:00:00Z,NA,2021-04-06T14:39:34Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:1092612,"2011","Trilha dentro da mata, próximo à cachoeira do Cidão Menegão.",Torrinha,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1423902785",NA,RB,urn:catalog:JBRJ:RB:1092612,Physical Object,RB01092612,"G.D. Colletta; L. Golinelli; R. Golineli",JBRJ,NA,"Árvore, 7m, botões verdes com ápice avermelhado, e flores passadas, ramos jovens avermelhados",Lafoensia pacari A.St.-Hil.,-22.625555,-48.188056,NA,NA,WGS84,NA,G.D. Colletta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RB 642178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.42525,-23.391389,"2452943277",Lafoensia pacari A.St.-Hil.,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:14Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7469490","6","7707728","220","690","6684","7286250","7469490","7469490",Lafoensia pacari A.St.-Hil.,Plantae,Tracheophyta,Myrtales,Lythraceae,Lafoensia,Lafoensia pacari,Lafoensia,pacari,SPECIES,ACCEPTED,NA,2014-12-15T00:00:00Z,"788","0",São Paulo,"2014","12","15",2014-12-15T00:00:00Z,2019-11-21T13:07:43Z,2021-04-12T14:22:14Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,ef48401a-d9e5-467c-b40a-0146618d38de,FALSE,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:487618,"3786","Rodoanel norte, lote 6, OAE 604.",Guarulhos,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452943277",pt,SP,BRA:IBT:SP:487618,Collection,"487618","Shirasuna, RT",Instituto de Botânica,Instituto de Botânica,NA,Lafoensia pacari A.St.-Hil.,-23.391389,-46.42525,NA,NA,WGS84,NA,"Shirasuna, RT",95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
