X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,institutionKey,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,identifiedBy,name,elevation,elevationAccuracy,locality,continent,occurrenceRemarks,gadm,otherCatalogNumbers,fieldNotes,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,institutionID,nomenclaturalCode,higherClassification,coordinateUncertaintyInMeters,references,georeferencedDate,verbatimEventDate,georeferenceProtocol,endDayOfYear,preparations,startDayOfYear,collectionID,georeferenceSources,higherGeography,organismID,locationID,datasetID,accessRights,county,typeStatus,nomenclaturalStatus,taxonID,bibliographicCitation,fieldNumber,verbatimLocality,previousIdentifications,verbatimCoordinateSystem,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,individualCount,associatedOccurrences,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.8464,-23.5322,"1090582085",Duguetia salicifolia R.E.Fr.,-23.5322,-45.8464,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3157628","6","7707728","220","718","9291","3157467","3157628","3157628",Duguetia salicifolia R.E.Fr.,Plantae,Tracheophyta,Magnoliales,Annonaceae,Duguetia,Duguetia salicifolia,Duguetia,salicifolia,SPECIES,ACCEPTED,2016-05-12T00:00:00Z,São Paulo,"2013","6","23",2013-06-23T00:00:00Z,2019-01-25T17:38:12Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,841aebec-2beb-4b59-96f1-fdf9d91ccff8,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:55336,"4872",Salesópolis,IAC - Herbário do Instituto Agronômico de Campinas,"1090582085",pt,IAC,BRA:IAC:IAC:55336,Collection,"55336",L.C. Bernacci & D.A.V. Montero,IAC,Instituto Agronômico de Campinas,J. Lopes,Duguetia salicifolia R.E.Fr.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.615278,-23.6425,"2452938898",Duguetia salicifolia R.E.Fr.,-23.6425,-46.615278,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:17Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3157628","6","7707728","220","718","9291","3157467","3157628","3157628",Duguetia salicifolia R.E.Fr.,Plantae,Tracheophyta,Magnoliales,Annonaceae,Duguetia,Duguetia salicifolia,Duguetia,salicifolia,SPECIES,ACCEPTED,NA,São Paulo,"2013","9","25",2013-09-25T00:00:00Z,2019-11-21T12:58:24Z,2021-04-12T14:22:17Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,ef48401a-d9e5-467c-b40a-0146618d38de,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:454617,"176",São Paulo,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452938898",pt,SP,BRA:IBT:SP:454617,Collection,"454617","Kondrat, H",Instituto de Botânica,Instituto de Botânica,"Kondrat, H",Duguetia salicifolia R.E.Fr.,"825","0","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 9, espécime nº 406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.1425,-24.171389,"1086915430",Duguetia salicifolia R.E.Fr.,-24.171389,-48.1425,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:43Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3157628","6","7707728","220","718","9291","3157467","3157628","3157628",Duguetia salicifolia R.E.Fr.,Plantae,Tracheophyta,Magnoliales,Annonaceae,Duguetia,Duguetia salicifolia,Duguetia,salicifolia,SPECIES,ACCEPTED,2013-11-26T00:00:00Z,Sp,"2012","4","4",2012-04-04T00:00:00Z,2021-03-04T18:44:28Z,2021-04-08T12:14:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:47207,"407",Capão Bonito,SPSF - Herbário Dom Bento José Pickel,"1086915430",pt,SPSF,BRA:IF:SPSF:47207,Collection,"47207",C. de Moura & F.A.R.D.P.Arzolla & F.E.S.P.Vilela & D.Souza,IF,Instituto Florestal,F.A.R.D.P.Arzolla,Duguetia salicifolia R.E.Fr.,"810","0",Parque Estadual Nascentes do Paranapanema,SOUTH_AMERICA,"COLETA: Árvore, 8m de altura, frutos imaturos e verdes.; GEOGRAFIA: acesso pelo rancho do Matias Queiroz, Floresta Ombrófila Densa Montana, floresta madura;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.343611,-22.791944,"1086910816",Duguetia salicifolia R.E.Fr.,-22.791944,-44.343611,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:44Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3157628","6","7707728","220","718","9291","3157467","3157628","3157628",Duguetia salicifolia R.E.Fr.,Plantae,Tracheophyta,Magnoliales,Annonaceae,Duguetia,Duguetia salicifolia,Duguetia,salicifolia,SPECIES,ACCEPTED,2010-10-27T00:00:00Z,Sp,"2008","3","29",2008-03-29T00:00:00Z,2021-03-04T18:44:28Z,2021-04-08T12:14:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:42291,"622",Bananal,SPSF - Herbário Dom Bento José Pickel,"1086910816",pt,SPSF,BRA:IF:SPSF:42291,Collection,"42291",R.T. Polisel & N.M.Ivanauskas & R.P.S.Lattore & E.Rocha,IF,Instituto Florestal,J.C.Lopes,Duguetia salicifolia R.E.Fr.,"1146","0",Estação Ecológica de Bananal,SOUTH_AMERICA,"COLETA: Árvore de 6 m. Fruto imaturo verde.; GEOGRAFIA: Na Trilha do Coqueiral, próximo ao córrego Coqueiral.;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.316667,-23.783333,"2452857644",Duguetia salicifolia R.E.Fr.,-23.783333,-46.316667,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:12Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3157628","6","7707728","220","718","9291","3157467","3157628","3157628",Duguetia salicifolia R.E.Fr.,Plantae,Tracheophyta,Magnoliales,Annonaceae,Duguetia,Duguetia salicifolia,Duguetia,salicifolia,SPECIES,ACCEPTED,NA,São Paulo,"1992","9","18",1992-09-18T00:00:00Z,2019-11-21T12:58:24Z,2021-04-12T14:22:12Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,ef48401a-d9e5-467c-b40a-0146618d38de,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:256072,"915",Santo André,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452857644",pt,SP,BRA:IBT:SP:256072,Collection,"256072","Cordeiro, I; Maas, PJM; Zuiten, CM; Dias, MC",Instituto de Botânica,Instituto de Botânica,NA,Duguetia salicifolia R.E.Fr.,NA,NA,E.B. do Alto da Serra de Paranapiacaba,NA,"Árvore ca. 4m alt., folhas verde brilhantes na face adaxial, opacas na abaxial, botões jovens, castanho esverdeados, frutos 5,5-8,0cm diâm., castanhos, picada um que leva a Campo Grande, próximo a casa do Naturalista, ca. 840m alt.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.316667,-23.783333,"2452858572",Duguetia salicifolia R.E.Fr.,-23.783333,-46.316667,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:12Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3157628","6","7707728","220","718","9291","3157467","3157628","3157628",Duguetia salicifolia R.E.Fr.,Plantae,Tracheophyta,Magnoliales,Annonaceae,Duguetia,Duguetia salicifolia,Duguetia,salicifolia,SPECIES,ACCEPTED,NA,São Paulo,"1992","9","18",1992-09-18T00:00:00Z,2019-11-21T12:58:24Z,2021-04-12T14:22:12Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,ef48401a-d9e5-467c-b40a-0146618d38de,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:256071,"914",Santo André,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452858572",pt,SP,BRA:IBT:SP:256071,Collection,"256071","Cordeiro, I; Maas, PJM; Zuiten, CM; Dias, MC",Instituto de Botânica,Instituto de Botânica,NA,Duguetia salicifolia R.E.Fr.,NA,NA,E.B. do Alto da Serra de Paranapiacaba,NA,"Árvore ca. 6m alt., folhas verde brilhantes na face adaxial, opacas na abaxial, flores jovens castanho esverdeadas, frutos 5,5-8,0cm diâm., castanhos, picada da bomva d'água, próximo a Casa do Naturalista, 840m alt.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.316667,-23.783333,"2452859204",Duguetia salicifolia R.E.Fr.,-23.783333,-46.316667,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:18Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3157628","6","7707728","220","718","9291","3157467","3157628","3157628",Duguetia salicifolia R.E.Fr.,Plantae,Tracheophyta,Magnoliales,Annonaceae,Duguetia,Duguetia salicifolia,Duguetia,salicifolia,SPECIES,ACCEPTED,NA,São Paulo,"1992","9","18",1992-09-18T00:00:00Z,2019-11-21T12:58:24Z,2021-04-12T14:22:18Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,ef48401a-d9e5-467c-b40a-0146618d38de,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:256071A,"914",Santo André,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452859204",pt,SP,BRA:IBT:SP:256071A,Collection,256071A,"Cordeiro, I; Maas, PJM; Zuiten, CM; Dias, MC",Instituto de Botânica,Instituto de Botânica,NA,Duguetia salicifolia R.E.Fr.,NA,NA,E.B. do Alto da Serra de Paranapiacaba,NA,"Árvore ca. 6m alt., folhas verde brilhantes na face adaxial, opacas na abaxial, flores jovens castanho esverdeadas, frutos 5,5-8,0cm diâm., castanhos, picada da bomva d'água, próximo a Casa do Naturalista, 840m alt.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.29971,-23.777841,"1928607739",Duguetia salicifolia R.E.Fr.,-23.777841,-46.29971,colmafu,d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:07:17Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3157628","6","7707728","220","718","9291","3157467","3157628","3157628",Duguetia salicifolia R.E.Fr.,Plantae,Tracheophyta,Magnoliales,Annonaceae,Duguetia,Duguetia salicifolia,Duguetia,salicifolia,SPECIES,ACCEPTED,1999-01-01T00:00:00Z,São Paulo,"1973","8","25",1973-08-25T00:00:00Z,NA,2021-03-30T13:07:17Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,b2190553-4505-4fdd-8fff-065c8ca26f72,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,The New York Botanical Garden,3b5f7187-910d-4586-9c01-70f2a93b3561,73825-1342,NA,Vascular plants,"1928607739",en,NY,3b5f7187-910d-4586-9c01-70f2a93b3561,PhysicalObject,"823038",F. Ehrendorfer,NY,NA,P. J. M. Maas,Duguetia salicifolia R.E.Fr.,NA,NA,Paranapiacaba,SOUTH_AMERICA,NA,NA,NA,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15556,ICN,NA,"3976.57",http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=936474,2016-06-02,25 Aug 1973 - 27 Aug 1973,"Georeferencing Quick Reference Guide, Version 2012","23",sheet,"23",http://biocol.org/urn:lsid:biocol.org:col:15556,"Google Maps (map data 2016), Manis Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49,-22,"1228311962",Duguetia salicifolia R.E.Fr.,-22,-49,"gass84,ambcol,inmafu",90c853e6-56bd-480b-8e8f-6285c3f8d42b,7b8aff00-a9f8-11d8-944b-b8a03c50a862,3b84ff5b-79ce-427c-acb7-b4004e160f66,US,DWC_ARCHIVE,2021-03-28T07:22:01Z,2021-03-30T11:53:03Z,"165",7b8aff00-a9f8-11d8-944b-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3157628","6","7707728","220","718","9291","3157467","3157628","3157628",Duguetia salicifolia R.E.Fr.,Plantae,Tracheophyta,Magnoliales,Annonaceae,Duguetia,Duguetia salicifolia,Duguetia,salicifolia,SPECIES,ACCEPTED,1991-01-01T00:00:00Z,São Paulo,"1936","10","28",1936-10-28T00:00:00Z,NA,2021-03-30T11:53:03Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,689b4219-8256-4c6e-890b-2e81405d4c58,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,The Field Museum of Natural History,c24113fd-b5ac-47ed-9c65-fdd837b7fe77,s.n.,NA,GDI 2013-2015 SAPP,"1228311962",en,Botany,c24113fd-b5ac-47ed-9c65-fdd837b7fe77,PhysicalObject,V0232345F,F. C. Hoehne,F,F,RRC ID Flag,Duguetia salicifolia R.E.Fr.,NA,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,F,ICBN,Plantae Spermatophyta Dicotyledoneae Annonaceae,NA,NA,NA,NA,TGN - Centroid,NA,NA,NA,Botany,NA,"South America, Brazil, São Paulo","389505",5824e63c-ac9d-4257-aebe-39fc017f9c9c,seeds-11-may-2020,http://fieldmuseum.org/about/copyright-information,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.4100916355625,-23.7138667659755,"1931382078",Duguetia salicifolia R.E.Fr.,-23.7138667659755,-46.4100916355625,"cdrep,colmafu",d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:07:30Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3157628","6","7707728","220","718","9291","3157467","3157628","3157628",Duguetia salicifolia R.E.Fr.,Plantae,Tracheophyta,Magnoliales,Annonaceae,Duguetia,Duguetia salicifolia,Duguetia,salicifolia,SPECIES,ACCEPTED,1991-01-01T00:00:00Z,São Paulo,"1936","10","28",1936-10-28T00:00:00Z,NA,2021-03-30T13:07:30Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,b2190553-4505-4fdd-8fff-065c8ca26f72,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,The New York Botanical Garden,ff9b7ea1-8a1f-47b1-bcac-2b3fea9e5580,NA,NA,Vascular plants,"1931382078",en,NY,ff9b7ea1-8a1f-47b1-bcac-2b3fea9e5580,PhysicalObject,"378939",F. C. Hoehne,NY,NA,"P. X. He; P. J. M. Maas",Duguetia salicifolia R.E.Fr.,NA,NA,Alto Serra,SOUTH_AMERICA,NA,NA,NA,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15556,ICN,NA,"10581",http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=547304,NA,28 Oct 1936,Other source,"30",sheet,"30",http://biocol.org/urn:lsid:biocol.org:col:15556,CRIA (Centro de Referência em Informação Ambiental),NA,NA,NA,NA,NA,Ribeirao Pires,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
