X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,gadm,collectionKey,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,name,decimalLatitude,decimalLongitude,dateIdentified,geodeticDatum,otherCatalogNumbers,identifiedBy,elevation,elevationAccuracy,institutionKey,continent,fieldNotes,individualCount,preparations,georeferencedDate,georeferencedBy,georeferenceProtocol,georeferenceVerificationStatus,georeferenceRemarks,references,created,associatedSequences,higherClassification,taxonID,habitat,verbatimEventDate,institutionID,nomenclaturalCode,endDayOfYear,startDayOfYear,collectionID,county,identificationRemarks,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,dynamicProperties,datasetID,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,higherGeography,coordinateUncertaintyInMeters,georeferenceSources,http...unknown.org.recordId,rights,http...unknown.org.recordEnteredBy,nomenclaturalStatus,bibliographicCitation,fieldNumber,verbatimLocality,previousIdentifications,verbatimElevation,accessRights,organismID,locationID,recordedByIDs.type,recordedByIDs.value,informationWithheld,identifiedByIDs.type,identifiedByIDs.value,typeStatus,taxonRemarks,typifiedName,locationRemarks,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.882222,-21.973056,"1586073606",Casearia lasiophylla Eichler,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:35Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"5603312","6","7707728","220","1414","6664","2874105","5603312","5603312",Casearia lasiophylla Eichler,Plantae,Tracheophyta,Malpighiales,Salicaceae,Casearia,Casearia lasiophylla,Casearia,lasiophylla,SPECIES,ACCEPTED,DD,São Paulo,"2016","9","22",2016-09-22T00:00:00Z,NA,2021-04-06T14:39:35Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,TRUE,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:1347020,"1150",Universidade Federal de São Carlos,São Carlos,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1586073606",NA,RB,urn:catalog:JBRJ:RB:1347020,Physical Object,RB01347020,"G.M. Antar; M.F. Santos; L.M. Borges",JBRJ,NA,NA,Casearia lasiophylla Eichler,-21.973056,-47.882222,NA,WGS84,RB 740957,G.M. Antar,"877",NA,NA,NA,"Campo cerrado. Solo predominantemente arenoso, seco. Dominância no estrato herbáceo de Urochloa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.882222,-21.973055,"1913579654",Casearia lasiophylla Eichler,"gass84,osiic,colmafu,inmano",e38d4c95-3a1d-4594-9ae9-883b48042e6d,7ef169f9-81f8-46a2-a7f7-240df6a1889c,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:20:09Z,2021-04-08T12:21:10Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5603312","6","7707728","220","1414","6664","2874105","5603312","5603312",Casearia lasiophylla Eichler,Plantae,Tracheophyta,Malpighiales,Salicaceae,Casearia,Casearia lasiophylla,Casearia,lasiophylla,SPECIES,ACCEPTED,DD,Sp,"2016","9","22",2016-09-22T00:00:00Z,2020-09-02T19:39:21Z,2021-04-08T12:21:10Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,24c42d8b-3272-4695-8fb8-c187d933d718,TRUE,Magnoliopsida,BR,none,none,Brazil,CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia,BRA:CENARGEN:CEN:99613,"1150",Universidade Federal de São Carlos,SAO CARLOS,CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia,"1913579654",pt,CEN,BRA:CENARGEN:CEN:99613,Collection,"99613",Guilherme de M. Antar,Cenargen,Empresa Brasileira de Pesquisa Agropecuária,"Solo seco. Dominância no estrato herbáceo de urochloa. Pedicelo verde, perianto e androceu alvos. Frutos jovens verdes.Doação Universidade de São Pauo - Herbário SPF.",Casearia lasiophylla Eichler,-21.973055,-47.882222,2017-01-01T00:00:00Z,WGS84,NA,G. M. Antar,"877","0",NA,NA,NA,"1",Exsicatas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.882222,-21.973056,"2243330656",Casearia lasiophylla Eichler,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:31Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5603312","6","7707728","220","1414","6664","2874105","5603312","5603312",Casearia lasiophylla Eichler,Plantae,Tracheophyta,Malpighiales,Salicaceae,Casearia,Casearia lasiophylla,Casearia,lasiophylla,SPECIES,ACCEPTED,DD,São Paulo,"2016","9","22",2016-09-22T00:00:00Z,2021-03-15T21:30:01Z,2021-03-30T09:57:31Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,TRUE,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:228605,"1150","Universidade Federal de São Carlos, Cerrado do campus da Universidade Federal de São Carlos.",São Carlos,SPF - Herbário da Universidade de São Paulo,"2243330656",pt,SPF,BRA:USP:SPF:228605,Collection,"228605","Antar, GM",USP,Universidade de São Paulo,"Árvore ca. 5 m alt. Pedicelo verde, perianto e androceu alvos. Frutos jovens verdes.; Campo Cerrado. Solo predominantemente arenoso, seco. Dominância no estrato herbárceo de Urochloa.",Casearia lasiophylla Eichler,-21.973056,-47.882222,2017-01-01T00:00:00Z,WGS84,NA,"Antar, GM","877","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-50.38,-22.6,"2310936497",Casearia lasiophylla Eichler,"cudc,gass84",ad43e954-dd79-4986-ae34-9ccdbd8bf568,ada9d123-ddb4-467d-8891-806ea8d94230,9e4f3516-2b98-4700-a39a-3f109252508c,GB,DWC_ARCHIVE,2019-08-05T13:47:28Z,2021-03-30T12:23:14Z,"128",ada9d123-ddb4-467d-8891-806ea8d94230,PRESERVED_SPECIMEN,PRESENT,"5603312","6","7707728","220","1414","6664","2874105","5603312","5603312",Casearia lasiophylla Eichler,Plantae,Tracheophyta,Malpighiales,Salicaceae,Casearia,Casearia lasiophylla,Casearia,lasiophylla,SPECIES,ACCEPTED,DD,NA,"2014","2","1",2014-02-01T00:00:00Z,2018-10-04T00:00:00Z,2021-03-30T12:23:14Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,NA,MG718283,NA,"Brazil:Parcela permanente 10.24ha, Estacao Ecologica de Assis, Assis county, Sao Paulo State",NA,NA,"2310936497",NA,NA,MG718283,NA,NA,R.A.F. Lima & M.C. Vaz,NA,NA,NA,Casearia lasiophylla Eichler,-22.6,-50.38,NA,WGS84,NA,NA,"550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.ebi.ac.uk/ena/data/view/MG718283,2018-10-04,MG718283,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliopsida;eudicotyledons;Gunneridae;Pentapetalae;rosids;fabids;Malpighiales;Salicaceae;Samydeae;Casearia","2072224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.424444,-23.390278,"1913577805",Casearia lasiophylla Eichler,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:42Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5603312","6","7707728","220","1414","6664","2874105","5603312","5603312",Casearia lasiophylla Eichler,Plantae,Tracheophyta,Malpighiales,Salicaceae,Casearia,Casearia lasiophylla,Casearia,lasiophylla,SPECIES,ACCEPTED,DD,Sp,"2013","9","24",2013-09-24T00:00:00Z,2021-03-04T18:46:13Z,2021-04-08T12:14:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:53016,"3079",Rodoanel Mário Covas,Guarulhos,SPSF - Herbário Dom Bento José Pickel,"1913577805",pt,SPSF,BRA:IF:SPSF:53016,Collection,"53016",R.T.Shirasuna,IF,Instituto Florestal,"COLETA: Subarbusto com aprox. 3m de altura. Inflorescência esverdeada.; GEOGRAFIA: Trecho Norte, OAE 604, Lote 6.;",Casearia lasiophylla Eichler,-23.390278,-46.424444,NA,WGS84,NA,C.Kameyama,"805","0",NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.424417,-23.390361,"2452942671",Casearia lasiophylla Eichler,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:18Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5603312","6","7707728","220","1414","6664","2874105","5603312","5603312",Casearia lasiophylla Eichler,Plantae,Tracheophyta,Malpighiales,Salicaceae,Casearia,Casearia lasiophylla,Casearia,lasiophylla,SPECIES,ACCEPTED,DD,São Paulo,"2013","9","13",2013-09-13T00:00:00Z,2019-11-21T13:18:50Z,2021-04-12T14:22:18Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,ef48401a-d9e5-467c-b40a-0146618d38de,FALSE,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:488353,"3079","Bonsucesso, OAE 604, Lote 6.",Guarulhos,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452942671",pt,SP,BRA:IBT:SP:488353,Collection,"488353","Shirasuna, RT",Instituto de Botânica,Instituto de Botânica,NA,Casearia lasiophylla Eichler,-23.390361,-46.424417,2014-02-19T00:00:00Z,WGS84,NA,"Kameyama, C; Avelino, JG","805","0",95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.086761,-22.863721,"1090581796",Casearia lasiophylla Eichler,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:52Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5603312","6","7707728","220","1414","6664","2874105","5603312","5603312",Casearia lasiophylla Eichler,Plantae,Tracheophyta,Malpighiales,Salicaceae,Casearia,Casearia lasiophylla,Casearia,lasiophylla,SPECIES,ACCEPTED,DD,São Paulo,"2013","11","19",2013-11-19T00:00:00Z,2019-01-25T17:46:35Z,2021-03-30T09:40:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:55029,"44","IAC, Fazenda Santa Elisa, Monjolinho, Quadra do Pivo IV, L4, P23",Campinas,IAC - Herbário do Instituto Agronômico de Campinas,"1090581796",pt,IAC,BRA:IAC:IAC:55029,Collection,"55029","L.B. Évora; L.C. Bernacci & F.D.M. Carvalho",IAC,Instituto Agronômico de Campinas,NA,Casearia lasiophylla Eichler,-22.863721,-47.086761,2013-11-19T00:00:00Z,WGS84,NA,L.B. Évora et al.,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.111944,-24.05,"1086912318",Casearia lasiophylla Eichler,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:42Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5603312","6","7707728","220","1414","6664","2874105","5603312","5603312",Casearia lasiophylla Eichler,Plantae,Tracheophyta,Malpighiales,Salicaceae,Casearia,Casearia lasiophylla,Casearia,lasiophylla,SPECIES,ACCEPTED,DD,Sp,"2010","7","1",2010-07-01T00:00:00Z,2021-03-04T18:46:13Z,2021-04-08T12:14:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:43919,"42",Estação Experimental,Itapeva,SPSF - Herbário Dom Bento José Pickel,"1086912318",pt,SPSF,BRA:IF:SPSF:43919,Collection,"43919",NA,IF,Instituto Florestal,"COLETA: Árvore 6m de altura, flor creme.; GEOGRAFIA: Mantinha da Divisa.;",Casearia lasiophylla Eichler,-24.05,-49.111944,2010-08-14T00:00:00Z,WGS84,NA,N.S.Pinto,NA,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.110833,-24.048056,"1086679641",Casearia lasiophylla Eichler,"gass84,colmafu,inmano",a51fa32f-831d-49d6-8b8a-c7b52ae65b3b,f6e2efc9-42a3-47ea-99c6-3eda8d653cc9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:13:16Z,2021-04-08T12:13:59Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5603312","6","7707728","220","1414","6664","2874105","5603312","5603312",Casearia lasiophylla Eichler,Plantae,Tracheophyta,Malpighiales,Salicaceae,Casearia,Casearia lasiophylla,Casearia,lasiophylla,SPECIES,ACCEPTED,DD,São Paulo,"2010","12","9",2010-12-09T00:00:00Z,2021-02-11T20:21:39Z,2021-04-08T12:13:59Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,984ad7e0-f17d-4980-9d12-2c3c9509162e,TRUE,Magnoliopsida,BR,none,none,Brazil,UPCB - Herbário do Departamento de Botânica,BRA:UFPR:UPCB:75577,"353","Estação Experimental, Brejo da Divisa",Itapeva,UPCB - Herbário do Departamento de Botânica,"1086679641",pt,UPCB,BRA:UFPR:UPCB:75577,Collection,"75577","Lima, C.R.",UFPR,Universidade Federal do Paraná,"Árvore 3,5m altura; frutos maduros amarelos.",Casearia lasiophylla Eichler,-24.048056,-49.110833,2010-12-20T00:00:00Z,WGS84,NA,"Baitello, J. B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.110833,-24.048056,"1086913218",Casearia lasiophylla Eichler,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:40Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5603312","6","7707728","220","1414","6664","2874105","5603312","5603312",Casearia lasiophylla Eichler,Plantae,Tracheophyta,Malpighiales,Salicaceae,Casearia,Casearia lasiophylla,Casearia,lasiophylla,SPECIES,ACCEPTED,DD,Sp,"2010","12","9",2010-12-09T00:00:00Z,2021-03-04T18:46:13Z,2021-04-08T12:14:40Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,TRUE,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:44842,"353",Estação Experimental,Itapeva,SPSF - Herbário Dom Bento José Pickel,"1086913218",pt,SPSF,BRA:IF:SPSF:44842,Collection,"44842",C.R.Lima & J.B.Baitello & R.Cielo-Filho,IF,Instituto Florestal,"GEOGRAFIA: Brejo da Divisa;",Casearia lasiophylla Eichler,-24.048056,-49.110833,NA,WGS84,NA,R.Cielo-Filho,NA,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
