X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,gadm,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,iucnRedListCategory,otherCatalogNumbers,fieldNotes,continent,references,institutionKey,verbatimEventDate,institutionID,nomenclaturalCode,endDayOfYear,county,preparations,startDayOfYear,verbatimElevation,collectionID,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,fieldNumber,verbatimLocality,habitat,higherGeography,verbatimCoordinateSystem,taxonID,datasetID,identificationID,previousIdentifications,higherClassification,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,individualCount,informationWithheld,coordinateUncertaintyInMeters,georeferencedBy,dynamicProperties,http...unknown.org.recordId,georeferenceVerificationStatus,rights,http...unknown.org.recordEnteredBy,georeferenceSources,reproductiveCondition,georeferenceProtocol,eventRemarks,taxonRemarks,typeStatus,organismID,locationID,accessRights,typifiedName,recordedByIDs.type,recordedByIDs.value,locationRemarks,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.30389,-23.77194,"731367170",Behuria insignis Cham.,-23.77194,-46.30389,"gass84,incomis,inmafu",b5cdf794-8fa4-4a85-8b26-755d087bf531,2cd829bb-b713-433d-99cf-64bef11e5b3e,86c2834b-fcd6-418d-9b32-aca45110a0fe,FR,DWC_ARCHIVE,2021-04-14T13:48:43Z,2021-04-14T14:29:49Z,"331",2cd829bb-b713-433d-99cf-64bef11e5b3e,PRESERVED_SPECIMEN,PRESENT,"3866964","6","7707728","220","690","6683","3231513","10686277","10686277",Huberia insignis (Cham.) Bochorny & R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Huberia,Huberia insignis,Behuria,insignis,SPECIES,SYNONYM,NA,NA,NA,São Paulo,"2008","1","22",2008-01-22T00:00:00Z,NA,2021-04-14T14:29:49Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04845350,NA,NA,NA,NA,"731367170",NA,P,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04845350,NA,P04845350,"Santos-Neta, A.C.|Búgola-Silva, F.|Almeida-Scabbia, R.J.|Santos, M.A.",MNHN,NA,NA,NA,Behuria insignis Cham.,NT,NA,NA,NA,NA,cc3e1f45-e430-4835-951e-4dd33c4b7201,NA,NA,NA,NA,Santo André,hb,NA,NA,NA,17abcf75-2f1e-46dd-bf75-a5b21dd02655,"13","Paranapiacaba, trilha dos Jipeiros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.303867,-23.772044,"2452932242",Behuria insignis Cham.,-23.772044,-46.303867,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:14Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3866964","6","7707728","220","690","6683","3231513","10686277","10686277",Huberia insignis (Cham.) Bochorny & R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Huberia,Huberia insignis,Behuria,insignis,SPECIES,SYNONYM,2009-10-01T00:00:00Z,NA,NA,São Paulo,"2008","1","22",2008-01-22T00:00:00Z,2019-11-21T13:09:33Z,2021-04-12T14:22:14Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,ef48401a-d9e5-467c-b40a-0146618d38de,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:429732,"13","Paranapiacaba, Trilha dos Jipeiros",Santo André,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452932242",pt,SP,BRA:IBT:SP:429732,Collection,"429732","Santos Neta, AC; Búgola Silva, F; Almeida Scabbia, RJ; Santos, MA",Instituto de Botânica,Instituto de Botânica,NA,"Almeida Scabbia, RJ",Behuria insignis Cham.,NT,NA,NA,NA,NA,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.303867,-23.772044,"2452933540",Behuria insignis Cham.,-23.772044,-46.303867,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:14Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3866964","6","7707728","220","690","6683","3231513","10686277","10686277",Huberia insignis (Cham.) Bochorny & R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Huberia,Huberia insignis,Behuria,insignis,SPECIES,SYNONYM,NA,NA,NA,São Paulo,"2008","7","31",2008-07-31T00:00:00Z,2019-11-21T13:09:33Z,2021-04-12T14:22:14Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,ef48401a-d9e5-467c-b40a-0146618d38de,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:441695,"8276","Paranapiacaba, Trilha dos Jipeiros",Santo André,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452933540",pt,SP,BRA:IBT:SP:441695,Collection,"441695","Búgola Silva, F; Garrido, CTR; Almeida Scabbia, RJ",Instituto de Botânica,Instituto de Botânica,NA,"Almeida Scabbia, RJ",Behuria insignis Cham.,NT,NA,NA,NA,NA,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.775278,-23.988889,"1086898598",Behuria insignis Cham.,-23.988889,-46.775278,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:46Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3866964","6","7707728","220","690","6683","3231513","10686277","10686277",Huberia insignis (Cham.) Bochorny & R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Huberia,Huberia insignis,Behuria,insignis,SPECIES,SYNONYM,NA,"750","0",Sp,"2001","4","13",2001-04-13T00:00:00Z,2021-03-04T18:44:55Z,2021-04-08T12:14:46Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:29761,"2201","P.E.Serra do Mar, Núcleo Curucutu",São Paulo,SPSF - Herbário Dom Bento José Pickel,"1086898598",pt,SPSF,BRA:IF:SPSF:29761,Collection,"29761",F.T.Farah,IF,Instituto Florestal,"COLETA: Arbusto. Folhas com face abaxial vinácea. Calice vinho. Fruto castanho.; GEOGRAFIA: Floresta ribeirinha ao longo do Rio Mambu.;",J.F.A.Baumgratz,Behuria insignis Cham.,NT,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.775139,-23.988908,"1087623446",Behuria insignis Cham.,-23.988908,-46.775139,"gass84,ambinst,colmafu",d2470ef8-edfa-4ba7-821e-c3e1a537bdba,4265f332-341c-45f6-b30b-5dc2e39b86e8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:16Z,2021-04-08T12:21:51Z,"251",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3866964","6","7707728","220","690","6683","3231513","10686277","10686277",Huberia insignis (Cham.) Bochorny & R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Huberia,Huberia insignis,Behuria,insignis,SPECIES,SYNONYM,2005-01-01T00:00:00Z,"750","0",São Paulo,"2001","4","13",2001-04-13T00:00:00Z,2020-12-11T14:38:01Z,2021-04-08T12:21:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,b5e442dc-03c0-45f5-b326-1b481914dfde,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,BHCB - Herbário da Universidade Federal de Minas Gerais,BRA:UFMG:BHCB:70296,"2201","Parque Estadual da Serra do Mar, Ao longo do Rio Mambu",São Paulo,BHCB - Herbário da Universidade Federal de Minas Gerais,"1087623446",pt,BHCB,BRA:UFMG:BHCB:70296,Collection,"70296","Farah, FT; Aguiar, S; Breier, TB; Rodrigues, RR; Souza, VC de; Tamashiro, JY; Gandolfi, S",Universidade Federal de Minas Gerais,Universidade Federal de Minas Gerais,"Arbusto, folhas com face abaxial vinácea, cálice vinho, fruto castanho; Floresta ribeirinha",NA,Behuria insignis Cham.,NT,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.733333,-23.983333,"1089068204",Huberia insignis (Cham.) Bochorny & R.Goldenb.,-23.983333,-46.733333,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"10686277","6","7707728","220","690","6683","3231513","10686277","10686277",Huberia insignis (Cham.) Bochorny & R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Huberia,Huberia insignis,Huberia,insignis,SPECIES,ACCEPTED,2013-01-01T00:00:00Z,"800","0",São Paulo,"2001","4","14",2001-04-14T00:00:00Z,2020-02-14T12:19:36Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:121515,"646",Parque Estadual da Serra do Mar,São Paulo,UEC - Herbário da Universidade Estadual de Campinas,"1089068204",pt,UEC,BRA:UNICAMP:UEC:121515,Collection,"121515","Romão, GO; Souza, VC; Rodrigues, RR; Pereira, M; Tamashiro, JY; Herrerias, C; Zevallos, P",UNICAMP,Universidade Estadual de Campinas,"Arbusto, ca 2m altura. Frutos castanhos.","Goldenberg, R",Huberia insignis (Cham.) Bochorny & R.Goldenb.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.733333,-23.983333,"1089068275",Huberia insignis (Cham.) Bochorny & R.Goldenb.,-23.983333,-46.733333,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"10686277","6","7707728","220","690","6683","3231513","10686277","10686277",Huberia insignis (Cham.) Bochorny & R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Huberia,Huberia insignis,Huberia,insignis,SPECIES,ACCEPTED,2013-01-01T00:00:00Z,"800","0",São Paulo,"2001","4","11",2001-04-11T00:00:00Z,2020-02-14T12:19:36Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:121613,"47",Parque Estadual da Serra do Mar,São Paulo,UEC - Herbário da Universidade Estadual de Campinas,"1089068275",pt,UEC,BRA:UNICAMP:UEC:121613,Collection,"121613","Souza, FM; Souza, VC; Sampaio, D; Rodrigues, RR; Tamashiro, JY; Duarte, AR; Bernhardt, R",UNICAMP,Universidade Estadual de Campinas,"Ca 2m altura, frutos imaturos verdes com ápice vináceo.","Goldenberg, R",Huberia insignis (Cham.) Bochorny & R.Goldenb.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.775417,-23.989083,"1089068301",Huberia insignis (Cham.) Bochorny & R.Goldenb.,-23.989083,-46.775417,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"10686277","6","7707728","220","690","6683","3231513","10686277","10686277",Huberia insignis (Cham.) Bochorny & R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Huberia,Huberia insignis,Huberia,insignis,SPECIES,ACCEPTED,2013-01-01T00:00:00Z,"750","0",São Paulo,"2001","4","13",2001-04-13T00:00:00Z,2020-02-14T12:19:36Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:121614,"639",Parque Estadual da Serra do Mar,São Paulo,UEC - Herbário da Universidade Estadual de Campinas,"1089068301",pt,UEC,BRA:UNICAMP:UEC:121614,Collection,"121614","Romão, GO; Souza, VC; Rodrigues, RR; Pereira, M; Tamashiro, JY; Herrerias, C; Zevallos, P",UNICAMP,Universidade Estadual de Campinas,NA,"Goldenberg, R",Huberia insignis (Cham.) Bochorny & R.Goldenb.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.854167,-24.040833,"1424315029",Behuria insignis Cham.,-24.040833,-46.854167,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:31Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"3866964","6","7707728","220","690","6683","3231513","10686277","10686277",Huberia insignis (Cham.) Bochorny & R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Huberia,Huberia insignis,Behuria,insignis,SPECIES,SYNONYM,2001-04-13T00:00:00Z,"750",NA,São Paulo,"2001","4","13",2001-04-13T00:00:00Z,NA,2021-04-06T14:39:31Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:604511,"2201","Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta ribeirinha ao longo do Rio Mambu.",São Paulo,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424315029",NA,RB,urn:catalog:JBRJ:RB:604511,Physical Object,RB00604511,"F.T. Farah; et al.",JBRJ,NA,"Arbusto. Folhas com face abaxial vináceae, cálice vinho, fruto castanho.",V.C. Souza et al.,Behuria insignis Cham.,NT,RB 505358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.733333,-23.983333,"1668718251",Huberia insignis (Cham.) Bochorny & R.Goldenb.,-23.983333,-46.733333,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"10686277","6","7707728","220","690","6683","3231513","10686277","10686277",Huberia insignis (Cham.) Bochorny & R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Huberia,Huberia insignis,Huberia,insignis,SPECIES,ACCEPTED,NA,NA,NA,São Paulo,"2001","4","11",2001-04-11T00:00:00Z,2021-03-01T19:33:58Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:121764,"55","Parque Estadual da Serra do Mar, núcleo Curucutu. Trilha do Campo.",São Paulo,UEC - Herbário da Universidade Estadual de Campinas,"1668718251",pt,UEC,BRA:UNICAMP:UEC:121764,Collection,"121764","Meireles, LD; et al.",UNICAMP,Universidade Estadual de Campinas,"Arbusto, 1,5-2m alt. Ramos avermelhados.; Floresta ribeirinha altomontanha com campo adjacente. 800 m.s.m.","Souza, VC",Huberia insignis (Cham.) Bochorny & R.Goldenb.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
