X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,institutionKey,otherCatalogNumbers,fieldNotes,gadm,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,individualCount,habitat,higherGeography,institutionID,endDayOfYear,startDayOfYear,higherClassification,county,preparations,identificationRemarks,datasetID,nomenclaturalStatus,nomenclaturalCode,taxonID,bibliographicCitation,collectionID,coordinateUncertaintyInMeters,references,georeferencedBy,dynamicProperties,http...unknown.org.recordId,georeferenceVerificationStatus,rights,http...unknown.org.recordEnteredBy,georeferenceSources,georeferenceProtocol,fieldNumber,verbatimLocality,previousIdentifications,verbatimElevation,reproductiveCondition,eventID,eventRemarks,higherGeographyID,locationID,accessRights,identificationID,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,verbatimEventDate,projectId,depth,depthAccuracy,namePublishedInYear,eventTime,nameAccordingTo,acceptedNameUsage,verbatimCoordinateSystem,parentNameUsage,organismID,georeferencedDate,recordedByIDs.type,recordedByIDs.value,informationWithheld,lifeStage,organismQuantity,organismQuantityType,http...rs.tdwg.org.dwc.terms.organismQuantity,http...rs.tdwg.org.dwc.terms.organismQuantityType,associatedTaxa,georeferenceRemarks,locationAccordingTo,verbatimTaxonRank,taxonRemarks,coordinatePrecision,materialSampleID,parentNameUsageID,disposition,acceptedNameUsageID,samplingProtocol,programmeAcronym,island,typeStatus,islandGroup,establishmentMeans,infraspecificEpithet,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,typifiedName,locationRemarks,vernacularName,X.1f2c0cbe.40df.43f6.ba07.e76133e78c31.,identificationVerificationStatus,identificationQualifier,created,associatedSequences,dataGeneralizations,verbatimSRS,identificationReferences,organismName,associatedReferences,namePublishedIn,sex,originalNameUsage,taxonConceptID,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.27,-24.13,"3043523322",Sorghastrum stipoides (Kunth) Nash,-24.13,-49.27,"gass84,osiic,colmafu,inmafu",821cc27a-e3bb-4bc5-ac34-89ada245069d,bc092ff0-02e4-11dc-991f-b8a03c50a862,b2ff19b5-d74f-40d2-82f1-ec5db01e8e31,US,DWC_ARCHIVE,2021-03-29T08:59:35Z,2021-03-30T11:27:34Z,"200",bc092ff0-02e4-11dc-991f-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2704417","6","7707728","196","1369","3073","2704413","2704417","2704417",Sorghastrum stipoides (Kunth) Nash,Plantae,Tracheophyta,Poales,Poaceae,Sorghastrum,Sorghastrum stipoides,Sorghastrum,stipoides,SPECIES,ACCEPTED,LC,NA,"810",NA,SOUTH_AMERICA,Paraná,"1965","1","18",1965-01-18T00:00:00Z,NA,2021-03-30T11:27:34Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,151c91ba-a521-4735-8c11-5abf8db7fb67,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,NA,http://n2t.net/ark:/65665/30bec4944-964e-4bab-88b4-5a862b095c45,"14746","Mun. Jaguariaiva: Sandy river bank, thicket, campo, and ruderal, Barra do Rio das Mortes, Rio Jaguariaiva.",NA,NMNH Extant Biology,"3043523322",NA,Botany,http://n2t.net/ark:/65665/30bec4944-964e-4bab-88b4-5a862b095c45,PhysicalObject,"2780816","L. Smith, R. M. Klein & G. Hatschbach",US,NA,NA,NA,Sorghastrum stipoides (Kunth) Nash,586ee56e-b0fe-4dff-b7f9-aeb104f3308a,NA,NA,NA,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e,"1",NA,"South America, Brazil, Paraná",http://biocol.org/urn:lsid:biocol.org:col:34871,"18","18","Plantae, Monocotyledonae, Poales, Poaceae, Panicoideae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.116667,-22.183333,"2452956489",Sorghastrum stipoides (Kunth) Nash,-22.183333,-47.116667,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:15Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"2704417","6","7707728","196","1369","3073","2704413","2704417","2704417",Sorghastrum stipoides (Kunth) Nash,Plantae,Tracheophyta,Poales,Poaceae,Sorghastrum,Sorghastrum stipoides,Sorghastrum,stipoides,SPECIES,ACCEPTED,LC,1999-01-01T00:00:00Z,"585","0",NA,São Paulo,"1960","9","20",1960-09-20T00:00:00Z,2019-11-21T13:16:55Z,2021-04-12T14:22:15Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,ef48401a-d9e5-467c-b40a-0146618d38de,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:74999,"2336","Fazenda Campininha, Ca. 3,1 km NNW of Pádua Sales. 350 m south of main house & 150 m west of road.",Mogi Guaçu,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452956489",pt,SP,BRA:IBT:SP:74999,Collection,"74999","Eiten, G; Eiten, LT",Instituto de Botânica,Instituto de Botânica,NA,"Lerina, R",Sorghastrum stipoides (Kunth) Nash,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
