X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,gadm,institutionKey,collectionKey,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,identifier,recordNumber,higherGeography,georeferenceProtocol,locality,municipality,gbifID,collectionCode,occurrenceID,catalogNumber,recordedBy,institutionCode,higherClassification,name,decimalLatitude,decimalLongitude,dateIdentified,stateProvince,geodeticDatum,rightsHolder,datasetName,type,otherCatalogNumbers,occurrenceRemarks,identifiedBy,modified,language,ownerInstitutionCode,elevation,fieldNotes,continent,typeStatus,iucnRedListCategory,elevationAccuracy,individualCount,nomenclaturalStatus,nomenclaturalCode,county,fieldNumber,taxonID,bibliographicCitation,collectionID,references,created,associatedSequences,habitat,institutionID,preparations,verbatimElevation,verbatimEventDate,endDayOfYear,startDayOfYear,georeferenceSources,accessRights,eventRemarks,georeferenceVerificationStatus,http...unknown.org.recordId,rights,http...unknown.org.recordEnteredBy,coordinateUncertaintyInMeters,verbatimLocality,organismID,locationID,datasetID,georeferencedDate,dynamicProperties,reproductiveCondition,identificationRemarks,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,lifeStage,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,previousIdentifications,taxonRemarks,typifiedName,recordedByIDs.type,recordedByIDs.value,informationWithheld,eventID,higherGeographyID,identificationID,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.207222,-23.484722,"1563169616",Eugenia oblongata O.Berg,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:44Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416724","6","7707728","220","690","5014","3177662","5416724","5416724",Eugenia oblongata O.Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia oblongata,Eugenia,oblongata,SPECIES,ACCEPTED,"2015","7","27",2015-07-27T00:00:00Z,2021-04-08T12:14:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,Magnoliopsida,BR,none,none,Brazil,BRA:IF:SPSF:51516,"1327",NA,NA,Pico do Urubu,Mogi das Cruzes,"1563169616",SPSF,BRA:IF:SPSF:51516,"51516",O.T. Aguiar et al.,IF,NA,Eugenia oblongata O.Berg,-23.484722,-46.207222,2016-10-01T00:00:00Z,Sp,WGS84,SPSF - Herbário Dom Bento José Pickel,SPSF - Herbário Dom Bento José Pickel,Collection,NA,"GEOGRAFIA: Floresta Ombrófila Densa Montana;",O.T. Aguiar,2021-03-04T18:45:24Z,pt,Instituto Florestal,"1164",NA,SOUTH_AMERICA,NA,LC,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.31,-23.2217,"1090582495",Eugenia oblongata O.Berg,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416724","6","7707728","220","690","5014","3177662","5416724","5416724",Eugenia oblongata O.Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia oblongata,Eugenia,oblongata,SPECIES,ACCEPTED,"2014","5","6",2014-05-06T00:00:00Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,Magnoliopsida,BR,none,none,Brazil,BRA:IAC:IAC:55766,"17",NA,NA,"Parque Estadual da Serra do Mar, Núcleo Santa Virgínia",São Luís do Paraitinga,"1090582495",IAC,BRA:IAC:IAC:55766,"55766",I.P. Renó,IAC,NA,Eugenia oblongata O.Berg,-23.2217,-45.31,2014-05-06T00:00:00Z,São Paulo,WGS84,IAC - Herbário do Instituto Agronômico de Campinas,IAC - Herbário do Instituto Agronômico de Campinas,Collection,NA,"Parcela L, Indivíduo L1350",I.P. Renó,2020-11-23T14:39:08Z,pt,Instituto Agronômico de Campinas,NA,NA,NA,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.296944,-24.400556,"1086916655",Eugenia oblongata O.Berg,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:41Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416724","6","7707728","220","690","5014","3177662","5416724","5416724",Eugenia oblongata O.Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia oblongata,Eugenia,oblongata,SPECIES,ACCEPTED,"2013","10","31",2013-10-31T00:00:00Z,2021-04-08T12:14:41Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,Magnoliopsida,BR,none,none,Brazil,BRA:IF:SPSF:48520,"1632",NA,NA,Fazenda Nova Trieste,Eldorado,"1086916655",SPSF,BRA:IF:SPSF:48520,"48520",F. A. R. D. P. Arzolla & C.de Moura & F.E.S.P.Vilela & N.M.Ivanauskas,IF,NA,Eugenia oblongata O.Berg,-24.400556,-48.296944,2014-03-01T00:00:00Z,Sp,WGS84,SPSF - Herbário Dom Bento José Pickel,SPSF - Herbário Dom Bento José Pickel,Collection,NA,"COLETA: Árvore com frutos.; GEOGRAFIA: Região do Turvo.&nf;Floresta Ombrófila Densa Submontana.;",O.T. Aguiar,2021-03-04T18:45:24Z,pt,Instituto Florestal,"80",NA,SOUTH_AMERICA,NA,LC,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.151633,-23.884831,"1563174994",Eugenia oblongata O.Berg,"gass84,colmafu,inmano",5bad80c7-8b9e-448a-84fe-df70288f16ac,d07d294b-8ae1-48ab-94e2-f7caae47707d,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:08:02Z,2021-04-08T12:08:08Z,"263",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416724","6","7707728","220","690","5014","3177662","5416724","5416724",Eugenia oblongata O.Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia oblongata,Eugenia,oblongata,SPECIES,ACCEPTED,"2012","3","21",2012-03-21T00:00:00Z,2021-04-08T12:08:08Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,e5af947e-b614-41a4-88ad-4df878e26072,FALSE,Magnoliopsida,BR,none,none,Brazil,BRA:UNISANTA:HUSC:11680,"23",NA,NA,"Serra do Guararu, condomínio Iporanga, área C, parcela 20.",Guarujá,"1563174994",HUSC,BRA:UNISANTA:HUSC:11680,"11680","A. Santos; F. Santos",UNISANTA,NA,Eugenia oblongata O.Berg,-23.884831,-46.151633,2012-09-01T00:00:00Z,São Paulo,WGS84,HUSC - Herbário Unisanta,HUSC - Herbário Unisanta,Collection,NA,"Árvore com 20 metros de altura, botões marrons, placa 1138.; Floresta ombrofila densa.","M.Magenta; A. Costa",2019-11-13T19:04:53Z,pt,Universidade Santa Cecília,NA,NA,NA,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.92,-24.18,"2308183441",Eugenia oblongata O.Berg,"cudc,gass84",ad43e954-dd79-4986-ae34-9ccdbd8bf568,ada9d123-ddb4-467d-8891-806ea8d94230,9e4f3516-2b98-4700-a39a-3f109252508c,GB,DWC_ARCHIVE,2019-08-05T13:47:28Z,2021-03-30T12:23:04Z,"128",ada9d123-ddb4-467d-8891-806ea8d94230,PRESERVED_SPECIMEN,PRESENT,"5416724","6","7707728","220","690","5014","3177662","5416724","5416724",Eugenia oblongata O.Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia oblongata,Eugenia,oblongata,SPECIES,ACCEPTED,"2012","6","1",2012-06-01T00:00:00Z,2021-03-30T12:23:04Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,MG718109,NA,NA,NA,"Brazil:Parcela permanente 10.24ha, Parque Estadual Carlos Botelho, Sete Barras county, Sao Paulo State",NA,"2308183441",NA,MG718109,NA,R.A.F. Lima,NA,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliopsida;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Myrtales;Myrtaceae;Myrtoideae;Myrteae;Eugenia group;Eugenia",Eugenia oblongata O.Berg,-24.18,-47.92,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,2018-10-04T00:00:00Z,NA,NA,"400",NA,NA,NA,LC,NA,NA,NA,NA,NA,NA,"1453384",NA,NA,http://www.ebi.ac.uk/ena/data/view/MG718109,2018-10-04,MG718109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.92,-24.18,"2308881509",Eugenia oblongata O.Berg,"cudc,gass84",ad43e954-dd79-4986-ae34-9ccdbd8bf568,ada9d123-ddb4-467d-8891-806ea8d94230,9e4f3516-2b98-4700-a39a-3f109252508c,GB,DWC_ARCHIVE,2019-08-05T13:47:28Z,2021-03-30T12:22:29Z,"128",ada9d123-ddb4-467d-8891-806ea8d94230,PRESERVED_SPECIMEN,PRESENT,"5416724","6","7707728","220","690","5014","3177662","5416724","5416724",Eugenia oblongata O.Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia oblongata,Eugenia,oblongata,SPECIES,ACCEPTED,"2012","6","1",2012-06-01T00:00:00Z,2021-03-30T12:22:29Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,MG707990,NA,NA,NA,"Brazil:Parcela permanente 10.24ha, Parque Estadual Carlos Botelho, Sete Barras county, Sao Paulo State",NA,"2308881509",NA,MG707990,NA,R.A.F. Lima,NA,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliopsida;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Myrtales;Myrtaceae;Myrtoideae;Myrteae;Eugenia group;Eugenia",Eugenia oblongata O.Berg,-24.18,-47.92,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,2018-10-04T00:00:00Z,NA,NA,"400",NA,NA,NA,LC,NA,NA,NA,NA,NA,NA,"1453384",NA,NA,http://www.ebi.ac.uk/ena/data/view/MG707990,2018-10-04,MG707990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.92,-24.18,"2309622359",Eugenia oblongata O.Berg,"cudc,gass84",ad43e954-dd79-4986-ae34-9ccdbd8bf568,ada9d123-ddb4-467d-8891-806ea8d94230,9e4f3516-2b98-4700-a39a-3f109252508c,GB,DWC_ARCHIVE,2019-08-05T13:47:28Z,2021-03-30T12:22:32Z,"128",ada9d123-ddb4-467d-8891-806ea8d94230,PRESERVED_SPECIMEN,PRESENT,"5416724","6","7707728","220","690","5014","3177662","5416724","5416724",Eugenia oblongata O.Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia oblongata,Eugenia,oblongata,SPECIES,ACCEPTED,"2012","6","1",2012-06-01T00:00:00Z,2021-03-30T12:22:32Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,MG718655,NA,NA,NA,"Brazil:Parcela permanente 10.24ha, Parque Estadual Carlos Botelho, Sete Barras county, Sao Paulo State",NA,"2309622359",NA,MG718655,NA,R.A.F. Lima,NA,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliopsida;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Myrtales;Myrtaceae;Myrtoideae;Myrteae;Eugenia group;Eugenia",Eugenia oblongata O.Berg,-24.18,-47.92,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,2018-10-04T00:00:00Z,NA,NA,"400",NA,NA,NA,LC,NA,NA,NA,NA,NA,NA,"1453384",NA,NA,http://www.ebi.ac.uk/ena/data/view/MG718655,2018-10-04,MG718655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.151633,-23.884831,"1563174969",Eugenia oblongata O.Berg,"gass84,colmafu,inmano",5bad80c7-8b9e-448a-84fe-df70288f16ac,d07d294b-8ae1-48ab-94e2-f7caae47707d,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:08:02Z,2021-04-08T12:08:08Z,"263",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416724","6","7707728","220","690","5014","3177662","5416724","5416724",Eugenia oblongata O.Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia oblongata,Eugenia,oblongata,SPECIES,ACCEPTED,"2012","8","17",2012-08-17T00:00:00Z,2021-04-08T12:08:08Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,e5af947e-b614-41a4-88ad-4df878e26072,FALSE,Magnoliopsida,BR,none,none,Brazil,BRA:UNISANTA:HUSC:11679,"131",NA,NA,"Serra do Guararu, condomínio Iporanga, área B, fora das parcelas.",Guarujá,"1563174969",HUSC,BRA:UNISANTA:HUSC:11679,"11679","D. Costa; R. Gondoni, G Martins",UNISANTA,NA,Eugenia oblongata O.Berg,-23.884831,-46.151633,2012-09-01T00:00:00Z,São Paulo,WGS84,HUSC - Herbário Unisanta,HUSC - Herbário Unisanta,Collection,NA,"Árvore com ca. de 5 metros de altura, na mata ciliar com frutos imaturos verdes passando para o amarelo, e pelo vermelho até ficar maduros na cor roxo escuro.; Floresta ombrofila densa.",P.S.P Sampaio,2019-11-13T19:04:53Z,pt,Universidade Santa Cecília,NA,NA,NA,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.0711,-23.4339,"1090580773",Eugenia oblongata O.Berg,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:56Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416724","6","7707728","220","690","5014","3177662","5416724","5416724",Eugenia oblongata O.Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia oblongata,Eugenia,oblongata,SPECIES,ACCEPTED,"2012","10","20",2012-10-20T00:00:00Z,2021-03-30T09:40:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,Magnoliopsida,BR,none,none,Brazil,BRA:IAC:IAC:53944,s/nº,NA,NA,"Parque Estadual da Serra do Mar, Núcleo Picinguaba, parcela I",Ubatuba,"1090580773",IAC,BRA:IAC:IAC:53944,"53944",J.A.M.A. Gomes,IAC,NA,Eugenia oblongata O.Berg,-23.4339,-45.0711,2013-01-20T00:00:00Z,São Paulo,WGS84,IAC - Herbário do Instituto Agronômico de Campinas,IAC - Herbário do Instituto Agronômico de Campinas,Collection,NA,"sp. 10, coordenadas do material: 23º22#?#01""S, 45º05#?#01""W, 350 m s.n.m.",J.A.M.A. Gomes,2020-11-23T14:39:08Z,pt,Instituto Agronômico de Campinas,NA,NA,NA,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.941667,-23.824167,"1090143153",Eugenia oblongata O.Berg,"gass84,colmafu,inmano",3f6a3304-f66f-4ba8-be57-92a70f3aac3f,3f41d988-faf2-4a9f-811e-8dac728c05d4,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:22:35Z,2021-04-08T12:22:41Z,"275",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416724","6","7707728","220","690","5014","3177662","5416724","5416724",Eugenia oblongata O.Berg,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia oblongata,Eugenia,oblongata,SPECIES,ACCEPTED,"2011","4","25",2011-04-25T00:00:00Z,2021-04-08T12:22:41Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,af314548-b20e-41e3-9120-47467ad8a9cf,FALSE,Magnoliopsida,BR,none,none,Brazil,BRA:UFSJ:HUFSJ:2531,"8502",NA,NA,"Reserva particular do Patrimônio Nacional Paiol maria, trilha Ibirá-Mirim.",São Lourenço da Serra,"1090143153",HUFSJ,BRA:UFSJ:HUFSJ:2531,"2531","Lombardi, JA; Saka, MN; Fonseca, R",UFSJ,NA,Eugenia oblongata O.Berg,-23.824167,-46.941667,2011-01-01T00:00:00Z,São Paulo,WGS84,HUFSJ - Herbário da Universidade Federal de São João Del Rei,HUFSJ - Herbário da Universidade Federal de São João Del Rei,Collection,NA,"Arvoreta ca. 5m, ramos, pecíolo e inflorescências ferrugíneos, folhas cartáceas, flores velhas ferrugíneas.","Sobral, M",2019-12-20T21:46:41Z,pt,Universidade Federal de São João Del Rei,"8",NA,NA,NA,LC,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
