X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,continent,stateProvince,year,month,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,gadm,collectionKey,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,decimalLatitude,decimalLongitude,elevation,elevationAccuracy,day,geodeticDatum,otherCatalogNumbers,fieldNotes,institutionKey,iucnRedListCategory,higherGeography,county,preparations,accessRights,individualCount,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,lifeStage,habitat,institutionID,endDayOfYear,startDayOfYear,higherClassification,references,verbatimEventDate,nomenclaturalCode,verbatimElevation,collectionID,nomenclaturalStatus,taxonID,bibliographicCitation,fieldNumber,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,verbatimLocality,created,associatedSequences,georeferenceProtocol,rights,dynamicProperties,http...unknown.org.recordId,http...unknown.org.recordEnteredBy,identificationRemarks,verbatimCoordinateSystem,identificationQualifier,coordinateUncertaintyInMeters,georeferenceSources,eventRemarks,vernacularName,organismID,locationID,datasetID,infraspecificEpithet,reproductiveCondition,disposition,verbatimTaxonRank,taxonRemarks,georeferencedDate,georeferencedBy,verbatimSRS,typeStatus,georeferenceRemarks,previousIdentifications,typifiedName,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,organismRemarks,associatedOccurrences,recordedByIDs.type,recordedByIDs.value,informationWithheld,locationRemarks,georeferenceVerificationStatus,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-50.904722,-20.224722,"2991308328",Myracrodruon urundeuva Allemão,"gass84,colmafu,inmano",a51fa32f-831d-49d6-8b8a-c7b52ae65b3b,f6e2efc9-42a3-47ea-99c6-3eda8d653cc9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:13:16Z,2021-04-08T12:14:02Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3660652","6","7707728","220","933","2398","7321657","3660652","3660652",Myracrodruon urundeuva Allemão,Plantae,Tracheophyta,Sapindales,Anacardiaceae,Myracrodruon,Myracrodruon urundeuva,Myracrodruon,urundeuva,SPECIES,ACCEPTED,2017-11-01T00:00:00Z,NA,São Paulo,"2017","11",2017-11-24T00:00:00Z,2021-02-11T20:17:49Z,2021-04-08T12:14:02Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,984ad7e0-f17d-4980-9d12-2c3c9509162e,FALSE,Magnoliopsida,BR,none,none,Brazil,UPCB - Herbário do Departamento de Botânica,BRA:UFPR:UPCB:96766,"2351",Margem da ferrovia,Três Fronteiras,UPCB - Herbário do Departamento de Botânica,"2991308328",pt,UPCB,BRA:UFPR:UPCB:96766,Collection,"96766","Meyer, F.S. | Meyer, T.",UFPR,Universidade Federal do Paraná,"Floresta Estacional Semidecidual em regeneração. Arvoreta ca. 8. alt. Frequente. ""Aroeira-preta"".","Meyer, F.S.",Myracrodruon urundeuva Allemão,-20.224722,-50.904722,NA,NA,"24",WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.735556,-21.198611,"1213651485",Myracrodruon urundeuva Allemão,"gass84,colmafu,inmano",d82d5a18-0428-4e52-be16-f509153e8126,e97090cb-7731-41c7-ac24-31a841730654,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T14:29:39Z,2021-03-30T12:56:07Z,"241",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3660652","6","7707728","220","933","2398","7321657","3660652","3660652",Myracrodruon urundeuva Allemão,Plantae,Tracheophyta,Sapindales,Anacardiaceae,Myracrodruon,Myracrodruon urundeuva,Myracrodruon,urundeuva,SPECIES,ACCEPTED,NA,SOUTH_AMERICA,São Paulo,"2013","10",2013-10-18T00:00:00Z,2019-11-01T17:52:02Z,2021-03-30T12:56:07Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,8b3ca7ca-6147-496a-8c97-7109f988ea2a,FALSE,Magnoliopsida,BR,none,none,Brazil,UB - Herbário da Universidade de Brasília,BRA:UNB:UB:194983,"2405",Jurecê - Jardinópolis,Jardinópolis,UB - Herbário da Universidade de Brasília,"1213651485",pt,UB,BRA:UNB:UB:194983,Collection,"194983","Pereira, AMS",UnB,Universidade de Brasília,"Coleção de plantas medicinais Terra Ismael; Planta 5.0 m, flor esverdeada",NA,Myracrodruon urundeuva Allemão,-21.198611,-47.735556,"566","0","18",WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.316389,-20.708056,"1090577960",Myracrodruon urundeuva Allemão,"cdround,gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3660652","6","7707728","220","933","2398","7321657","3660652","3660652",Myracrodruon urundeuva Allemão,Plantae,Tracheophyta,Sapindales,Anacardiaceae,Myracrodruon,Myracrodruon urundeuva,Myracrodruon,urundeuva,SPECIES,ACCEPTED,2009-07-09T00:00:00Z,NA,São Paulo,"2009","7",2009-07-09T00:00:00Z,2019-01-25T17:38:06Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:51116,"129","Subdistrito de Talhado; Sítios Nossa Senhora Aparecida e São Sebastião",São José do Rio Preto,IAC - Herbário do Instituto Agronômico de Campinas,"1090577960",pt,IAC,BRA:IAC:IAC:51116,Collection,"51116",I.M. Silva,IAC,Instituto Agronômico de Campinas,Coordenadas medidas 20o42`29`` S e 49o18`59`` W,I.M. Silva,Myracrodruon urundeuva Allemão,-20.708056,-49.316389,NA,NA,"9",WGS84,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.316389,-20.708056,"1090578007",Myracrodruon urundeuva Allemão,"cdround,gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3660652","6","7707728","220","933","2398","7321657","3660652","3660652",Myracrodruon urundeuva Allemão,Plantae,Tracheophyta,Sapindales,Anacardiaceae,Myracrodruon,Myracrodruon urundeuva,Myracrodruon,urundeuva,SPECIES,ACCEPTED,2009-07-29T00:00:00Z,NA,São Paulo,"2009","7",2009-07-29T00:00:00Z,2019-01-25T17:38:06Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:51141,"154","Subdistrito de Talhado; Sítios Nossa Senhora Aparecida e São Sebastião",São José do Rio Preto,IAC - Herbário do Instituto Agronômico de Campinas,"1090578007",pt,IAC,BRA:IAC:IAC:51141,Collection,"51141",I.M. Silva,IAC,Instituto Agronômico de Campinas,Coordenadas medidas 20o42`29`` S e 49o18`59`` W,I.M. Silva,Myracrodruon urundeuva Allemão,-20.708056,-49.316389,NA,NA,"29",WGS84,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.720969,-23.385875,"1089107391",Myracrodruon urundeuva Allemão,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3660652","6","7707728","220","933","2398","7321657","3660652","3660652",Myracrodruon urundeuva Allemão,Plantae,Tracheophyta,Sapindales,Anacardiaceae,Myracrodruon,Myracrodruon urundeuva,Myracrodruon,urundeuva,SPECIES,ACCEPTED,NA,NA,São Paulo,"2008","8",2008-08-19T00:00:00Z,2021-03-01T19:21:18Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,FALSE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:171160,"241",Represa São Luís.,Santa Bárbara d'Oeste,UEC - Herbário da Universidade Estadual de Campinas,"1089107391",pt,UEC,BRA:UNICAMP:UEC:171160,Collection,"171160","Garcia, LC",UNICAMP,Universidade Estadual de Campinas,"Árvore plantada com 7.5m alt., frutos.; Mata ciliar em processo de restauração desde 1998. Mata atlântica, floresta estacional semidecídual.","Tamashiro, JY",Myracrodruon urundeuva Allemão,-23.385875,-47.720969,"554","0","19",WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-50.057667,-20.4575,"1090574824",Myracrodruon urundeuva Allemão,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:54Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3660652","6","7707728","220","933","2398","7321657","3660652","3660652",Myracrodruon urundeuva Allemão,Plantae,Tracheophyta,Sapindales,Anacardiaceae,Myracrodruon,Myracrodruon urundeuva,Myracrodruon,urundeuva,SPECIES,ACCEPTED,2006-10-17T00:00:00Z,NA,São Paulo,"2006","10",2006-10-17T00:00:00Z,2019-06-24T11:12:17Z,2021-03-30T09:40:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:47968,"4342","IAC, Estação Experimental",Votuporanga,IAC - Herbário do Instituto Agronômico de Campinas,"1090574824",pt,IAC,BRA:IAC:IAC:47968,Collection,"47968","L.C. Bernacci; J.F. Benedito; F.R.G. Amaral & W.L. Strada",IAC,Instituto Agronômico de Campinas,"LP 06101711, 50d03#?#27.6""w, 20d27#?#27""s",L.C. Bernacci et al.,Myracrodruon urundeuva Allemão,-20.4575,-50.057667,NA,NA,"17",WGS84,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.461944,-20.204167,"1090623561",Myracrodruon urundeuva Allemão,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:30Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3660652","6","7707728","220","933","2398","7321657","3660652","3660652",Myracrodruon urundeuva Allemão,Plantae,Tracheophyta,Sapindales,Anacardiaceae,Myracrodruon,Myracrodruon urundeuva,Myracrodruon,urundeuva,SPECIES,ACCEPTED,2004-04-01T00:00:00Z,NA,São Paulo,"2003","11",2003-11-01T00:00:00Z,2019-11-13T14:14:22Z,2021-03-30T09:57:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:173802,"80","Sede da propriedade do Sr. Antonio Zuza de Oliveira e Silvania Aparecida Polo de Oliveira, vizinha ao Parque Estadual das Furnas do Bom Jesus. Alto das furnas, próximo à cachoeira grande. Quintal da casa.",Pedregulho,SPF - Herbário da Universidade de São Paulo,"1090623561",pt,SPF,BRA:USP:SPF:173802,Collection,"173802","Junqueira, AB; Oliveira, AZ; Oliveira, P",USP,Universidade de São Paulo,"Árvore, cerca de 10 m de alt. Folhas discolores, mais claras na face abaxial. Ramos jovens vináceos.","Junqueira, AB",Myracrodruon urundeuva Allemão,-20.204167,-47.461944,NA,NA,"1",WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.461944,-20.204167,"1090623504",Myracrodruon urundeuva Allemão,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:30Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3660652","6","7707728","220","933","2398","7321657","3660652","3660652",Myracrodruon urundeuva Allemão,Plantae,Tracheophyta,Sapindales,Anacardiaceae,Myracrodruon,Myracrodruon urundeuva,Myracrodruon,urundeuva,SPECIES,ACCEPTED,2004-04-01T00:00:00Z,NA,São Paulo,"2003","12",2003-12-15T00:00:00Z,2019-11-13T14:14:22Z,2021-03-30T09:57:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,TRUE,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:173803,"117","Sede da propriedade do Sr. Antonio Zuza de Oliveira e Silvania Aparecida Polo de Oliveira, vizinha ao Parque Estadual das Furnas do Bom Jesus. Alto das furnas, próximo à cachoeira grande. Quintal da casa.",Pedregulho,SPF - Herbário da Universidade de São Paulo,"1090623504",pt,SPF,BRA:USP:SPF:173803,Collection,"173803","Junqueira, AB; Oliveira, AZ; Oliveira, P",USP,Universidade de São Paulo,"Árvore, ca. de 20 m de alt. Tronco com escamas. Folhas discolores, mais claras na face abaxial. Ramos jovens vináceos com indumento branco.","Junqueira, AB",Myracrodruon urundeuva Allemão,-20.204167,-47.461944,NA,NA,"15",WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.461944,-20.204167,"1424151118",Myracrodruon urundeuva Allemão,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:29Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"3660652","6","7707728","220","933","2398","7321657","3660652","3660652",Myracrodruon urundeuva Allemão,Plantae,Tracheophyta,Sapindales,Anacardiaceae,Myracrodruon,Myracrodruon urundeuva,Myracrodruon,urundeuva,SPECIES,ACCEPTED,NA,NA,São Paulo,"2003","12",2003-12-15T00:00:00Z,NA,2021-04-06T14:39:29Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,TRUE,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:417469,"117","Sede da propriedade do Sr. Antonio Zuza de Oliveira e Silvana Aparecida Polo de Oliveira, visinha ao Parque Estadual das Furnas do Bom Jesus. Altos das furnas, próximo à cachoeira grande. Quintal da casa. Parque Estadual das Furnas do Bom Jesus",Pedregulho,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424151118",NA,RB,urn:catalog:JBRJ:RB:417469,Physical Object,RB00417469,"A. B. Junqueira; A. Z. Oliveira e S. P. Oliveira",JBRJ,NA,"Árvore, cerca de 20 m de altura. Tronco com escamas. Folhas discolores, mais claras na face abaxial. Ramos jovens vináceos com indumento branco.",A. B. Junqueira,Myracrodruon urundeuva Allemão,-20.204167,-47.461944,NA,NA,"15",WGS84,RB 427908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.4619,-20.2042,"1929302555",Myracrodruon urundeuva Allemão,"gass84,colmafu",d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:06:40Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3660652","6","7707728","220","933","2398","7321657","3660652","3660652",Myracrodruon urundeuva Allemão,Plantae,Tracheophyta,Sapindales,Anacardiaceae,Myracrodruon,Myracrodruon urundeuva,Myracrodruon,urundeuva,SPECIES,ACCEPTED,2004-01-01T00:00:00Z,SOUTH_AMERICA,São Paulo,"2003","12",2003-12-15T00:00:00Z,NA,2021-03-30T13:06:40Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,NA,b2190553-4505-4fdd-8fff-065c8ca26f72,TRUE,Magnoliopsida,BR,none,none,Brazil,The New York Botanical Garden,6c96854a-78e3-47a7-9fc3-d72570e51339,"117","Sede da propriedade do Sr. Antonio Zuza deOliveira e Silvania Aparecida Polo de Oliveira, vizinha ao Parque Estadual Furnas do Bom Jesus. Quintal da casa.",NA,Vascular plants,"1929302555",en,NY,6c96854a-78e3-47a7-9fc3-d72570e51339,PhysicalObject,"1018391",A. B. Junqueira,NY,NA,NA,A. B. Junqueira,Myracrodruon urundeuva Allemão,-20.2042,-47.4619,NA,NA,"15",WGS84,NA,NA,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,NA,NA,Pedregulho,sheet,NA,NA,NA,NA,"Alto das furnas, próximo à cachoeira grande.",http://biocol.org/urn:lsid:biocol.org:col:15556,"34","34",NA,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1258944,15 Dec 2003,ICN,NA,http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
