X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,individualCount,gadm,preparations,otherCatalogNumbers,institutionKey,higherGeography,institutionID,fieldNumber,verbatimLocality,previousIdentifications,higherClassification,fieldNotes,county,rights,nomenclaturalStatus,nomenclaturalCode,taxonID,identificationQualifier,bibliographicCitation,collectionID,coordinateUncertaintyInMeters,references,habitat,georeferencedBy,dynamicProperties,http...unknown.org.recordId,georeferenceVerificationStatus,startDayOfYear,http...unknown.org.recordEnteredBy,georeferenceSources,accessRights,verbatimEventDate,datasetID,identificationID,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,endDayOfYear,identificationRemarks,georeferenceProtocol,georeferencedDate,georeferenceRemarks,verbatimElevation,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,typeStatus,organismID,locationID,locationRemarks,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.646667,-21.370833,"2027488163",Aniba heringeri Vattimo,-21.370833,-47.646667,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:42Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4181203","6","7707728","220","407","6688","3034086","4181203","4181203",Aniba heringeri Vattimo,Plantae,Tracheophyta,Laurales,Lauraceae,Aniba,Aniba heringeri,Aniba,heringeri,SPECIES,ACCEPTED,2018-05-15T00:00:00Z,"574","0",SOUTH_AMERICA,Sp,"2018","5","8",2018-05-08T00:00:00Z,2021-03-04T18:43:51Z,2021-04-08T12:14:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:53203,"6828",Estação Experimental São Simão,São Simão,SPSF - Herbário Dom Bento José Pickel,"2027488163",pt,SPSF,BRA:IF:SPSF:53203,Collection,"53203",N.M.Ivanauskas & D.F.Bertani,IF,Instituto Florestal,"COLETA: Árvore de 8m de altura. Frutos imaturos verdes. (Planta 20).; GEOGRAFIA: Mata de Galeria, floresta paludosa. Floresta Semidecidual Aluvial. SM210/213.;",J.B.Baitello,Aniba heringeri Vattimo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.360694,-20.885444,"1090697606",Aniba heringeri Vattimo,-20.885444,-47.360694,"gass84,ambinst,colmafu",fdf55163-54d8-4bc7-862d-7e41068589e3,6215eac7-a176-4a7f-9bba-552b3f5ba9a3,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:23:12Z,2021-04-08T12:23:25Z,"257",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4181203","6","7707728","220","407","6688","3034086","4181203","4181203",Aniba heringeri Vattimo,Plantae,Tracheophyta,Laurales,Lauraceae,Aniba,Aniba heringeri,Aniba,heringeri,SPECIES,ACCEPTED,2011-11-27T00:00:00Z,"796","0",NA,São Paulo,"2011","11","27",2011-11-27T00:00:00Z,2020-06-15T18:30:49Z,2021-04-08T12:23:25Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,fbe9447d-917e-497a-b3c5-090dbeb64222,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,HRCB - Herbário Rioclarense,BRA:UNESP-RC:HRCB:56481,"3412",Chapadão,Batatais,HRCB - Herbário Rioclarense,"1090697606",pt,HRCB,BRA:UNESP-RC:HRCB:56481,Collection,"56481","Moraes, P.L.R. de",Universidade Estadual Paulista,Universidade Estadual Paulista,"Árvore 15 m, cremes.","Moraes, P.",Aniba heringeri Vattimo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.736083,-20.871194,"1090697625",Aniba heringeri Vattimo,-20.871194,-47.736083,"gass84,ambinst,colmafu",fdf55163-54d8-4bc7-862d-7e41068589e3,6215eac7-a176-4a7f-9bba-552b3f5ba9a3,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:23:12Z,2021-04-08T12:23:25Z,"257",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4181203","6","7707728","220","407","6688","3034086","4181203","4181203",Aniba heringeri Vattimo,Plantae,Tracheophyta,Laurales,Lauraceae,Aniba,Aniba heringeri,Aniba,heringeri,SPECIES,ACCEPTED,2011-11-27T00:00:00Z,"732","0",NA,São Paulo,"2011","11","27",2011-11-27T00:00:00Z,2020-06-15T18:30:49Z,2021-04-08T12:23:25Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,fbe9447d-917e-497a-b3c5-090dbeb64222,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,HRCB - Herbário Rioclarense,BRA:UNESP-RC:HRCB:56489,"3420",NA,Batatais,HRCB - Herbário Rioclarense,"1090697625",pt,HRCB,BRA:UNESP-RC:HRCB:56489,Collection,"56489","Moraes, P.L.R. de",Universidade Estadual Paulista,Universidade Estadual Paulista,"Árvore 18 m, flores cremes, frutos esverdeados.","Moraes, P.",Aniba heringeri Vattimo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.736083,-20.871194,"1090697642",Aniba heringeri Vattimo,-20.871194,-47.736083,"gass84,ambinst,colmafu",fdf55163-54d8-4bc7-862d-7e41068589e3,6215eac7-a176-4a7f-9bba-552b3f5ba9a3,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:23:12Z,2021-04-08T12:23:27Z,"257",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4181203","6","7707728","220","407","6688","3034086","4181203","4181203",Aniba heringeri Vattimo,Plantae,Tracheophyta,Laurales,Lauraceae,Aniba,Aniba heringeri,Aniba,heringeri,SPECIES,ACCEPTED,2011-11-27T00:00:00Z,"732","0",NA,São Paulo,"2011","11","27",2011-11-27T00:00:00Z,2020-06-15T18:30:49Z,2021-04-08T12:23:27Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,fbe9447d-917e-497a-b3c5-090dbeb64222,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,HRCB - Herbário Rioclarense,BRA:UNESP-RC:HRCB:56518,"3449",NA,Batatais,HRCB - Herbário Rioclarense,"1090697642",pt,HRCB,BRA:UNESP-RC:HRCB:56518,Collection,"56518","Moraes, P.L.R. de",Universidade Estadual Paulista,Universidade Estadual Paulista,"Árvore 10 m, flores creme, frutos imaturos.","Moraes, P.",Aniba heringeri Vattimo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.736083,-20.871194,"1090697643",Aniba heringeri Vattimo,-20.871194,-47.736083,"gass84,ambinst,colmafu",fdf55163-54d8-4bc7-862d-7e41068589e3,6215eac7-a176-4a7f-9bba-552b3f5ba9a3,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:23:12Z,2021-04-08T12:23:27Z,"257",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4181203","6","7707728","220","407","6688","3034086","4181203","4181203",Aniba heringeri Vattimo,Plantae,Tracheophyta,Laurales,Lauraceae,Aniba,Aniba heringeri,Aniba,heringeri,SPECIES,ACCEPTED,2011-11-27T00:00:00Z,"732","0",NA,São Paulo,"2011","11","27",2011-11-27T00:00:00Z,2020-06-15T18:30:49Z,2021-04-08T12:23:27Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,fbe9447d-917e-497a-b3c5-090dbeb64222,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,HRCB - Herbário Rioclarense,BRA:UNESP-RC:HRCB:56513,"3444",NA,Batatais,HRCB - Herbário Rioclarense,"1090697643",pt,HRCB,BRA:UNESP-RC:HRCB:56513,Collection,"56513","Moraes, P.L.R. de",Universidade Estadual Paulista,Universidade Estadual Paulista,"Árvore 10 m, flores reme, frutos imaturos.","Moraes, P.",Aniba heringeri Vattimo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.73,-20.87,"2618394016",Aniba heringeri Vattimo,-20.87,-47.73,"conti,gass84,incomis",0943f690-fde5-11dd-83f4-b8a03c50a862,4c415e40-1e21-11de-9e40-a0d6ecebb8bf,4346b227-ca68-4d54-8a77-909148492e0b,SE,DWC_ARCHIVE,2021-03-28T11:06:05Z,2021-03-30T09:44:47Z,"130",4c415e40-1e21-11de-9e40-a0d6ecebb8bf,PRESERVED_SPECIMEN,PRESENT,"4181203","6","7707728","220","407","6688","3034086","4181203","4181203",Aniba heringeri Vattimo,Plantae,Tracheophyta,Laurales,Lauraceae,Aniba,Aniba heringeri,Aniba,heringeri,SPECIES,ACCEPTED,NA,"732",NA,NA,São Paulo,"2011","11","27",2011-11-27T00:00:00Z,2018-04-16T15:19:08Z,2021-03-30T09:44:47Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,S:VascularPlants:S16-25299,"3449",Plantas do Brasil. Batatais - SP.,NA,NA,"2618394016",NA,VascularPlants,S:VascularPlants:S16-25299,PhysicalObject,S16-25299,P. L. R. Moraes & L. O. Demarchi,S,NA,NA,NA,Aniba heringeri Vattimo,NA,NA,Internationella herbariet,NA,4128c918-2aab-4610-8e72-d3aa6dfc48fc,"South and Central America, Caribbean & Antarctica; Brazil; São Paulo",urn:lsid:biocol.org:col:15668,"3449",Plantas do Brasil. Batatais - SP.,"Aniba heringeri Vattimo, by P. Moraes 2011","Plantae;Magnoliophyta;Laurales;Lauraceae;Aniba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.73,-20.87,"2618563035",Aniba heringeri Vattimo,-20.87,-47.73,"conti,gass84,incomis",0943f690-fde5-11dd-83f4-b8a03c50a862,4c415e40-1e21-11de-9e40-a0d6ecebb8bf,4346b227-ca68-4d54-8a77-909148492e0b,SE,DWC_ARCHIVE,2021-03-28T11:06:05Z,2021-03-30T09:44:57Z,"130",4c415e40-1e21-11de-9e40-a0d6ecebb8bf,PRESERVED_SPECIMEN,PRESENT,"4181203","6","7707728","220","407","6688","3034086","4181203","4181203",Aniba heringeri Vattimo,Plantae,Tracheophyta,Laurales,Lauraceae,Aniba,Aniba heringeri,Aniba,heringeri,SPECIES,ACCEPTED,NA,"732",NA,NA,São Paulo,"2011","11","27",2011-11-27T00:00:00Z,2018-04-16T15:19:08Z,2021-03-30T09:44:57Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,S:VascularPlants:S16-25331,"3420",Plantas do Brasil. Batatais - SP.,NA,NA,"2618563035",NA,VascularPlants,S:VascularPlants:S16-25331,PhysicalObject,S16-25331,P. L. R. Moraes & L. O. Demarchi,S,NA,NA,NA,Aniba heringeri Vattimo,NA,NA,Internationella herbariet,NA,4128c918-2aab-4610-8e72-d3aa6dfc48fc,"South and Central America, Caribbean & Antarctica; Brazil; São Paulo",urn:lsid:biocol.org:col:15668,"3420",Plantas do Brasil. Batatais - SP.,"Aniba heringeri Vattimo, by P. Moraes 2011","Plantae;Magnoliophyta;Laurales;Lauraceae;Aniba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.73,-20.87,"2618567032",Aniba heringeri Vattimo,-20.87,-47.73,"conti,gass84,incomis",0943f690-fde5-11dd-83f4-b8a03c50a862,4c415e40-1e21-11de-9e40-a0d6ecebb8bf,4346b227-ca68-4d54-8a77-909148492e0b,SE,DWC_ARCHIVE,2021-03-28T11:06:05Z,2021-03-30T09:44:56Z,"130",4c415e40-1e21-11de-9e40-a0d6ecebb8bf,PRESERVED_SPECIMEN,PRESENT,"4181203","6","7707728","220","407","6688","3034086","4181203","4181203",Aniba heringeri Vattimo,Plantae,Tracheophyta,Laurales,Lauraceae,Aniba,Aniba heringeri,Aniba,heringeri,SPECIES,ACCEPTED,NA,"732",NA,NA,São Paulo,"2011","11","27",2011-11-27T00:00:00Z,2018-04-16T15:19:08Z,2021-03-30T09:44:56Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,S:VascularPlants:S16-25330,"3444",Plantas do Brasil. Batatais - SP.,NA,NA,"2618567032",NA,VascularPlants,S:VascularPlants:S16-25330,PhysicalObject,S16-25330,P. L. R. Moraes & L. O. Demarchi,S,NA,NA,NA,Aniba heringeri Vattimo,NA,NA,Internationella herbariet,NA,4128c918-2aab-4610-8e72-d3aa6dfc48fc,"South and Central America, Caribbean & Antarctica; Brazil; São Paulo",urn:lsid:biocol.org:col:15668,"3444",Plantas do Brasil. Batatais - SP.,"Aniba heringeri Vattimo, by P. Moraes 2011","Plantae;Magnoliophyta;Laurales;Lauraceae;Aniba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.086761,-22.863721,"1090569080",Aniba heringeri Vattimo,-22.863721,-47.086761,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:53Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4181203","6","7707728","220","407","6688","3034086","4181203","4181203",Aniba heringeri Vattimo,Plantae,Tracheophyta,Laurales,Lauraceae,Aniba,Aniba heringeri,Aniba,heringeri,SPECIES,ACCEPTED,2006-01-03T00:00:00Z,NA,NA,NA,São Paulo,"2001","11","3",2001-11-03T00:00:00Z,2019-01-25T17:41:45Z,2021-03-30T09:40:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:42168,"671","IAC, Fazenda Santa Elisa, Monjolinho, Quadra Terra Roxa, L8, P24",Campinas,IAC - Herbário do Instituto Agronômico de Campinas,"1090569080",pt,IAC,BRA:IAC:IAC:42168,Collection,"42168",J.E.A. Bertoni & A. Geremias,IAC,Instituto Agronômico de Campinas,NA,J.B. Baitello,Aniba heringeri Vattimo,NA,NA,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.086761,-22.863721,"1090566324",Aniba heringeri Vattimo,-22.863721,-47.086761,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:49Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"4181203","6","7707728","220","407","6688","3034086","4181203","4181203",Aniba heringeri Vattimo,Plantae,Tracheophyta,Laurales,Lauraceae,Aniba,Aniba heringeri,Aniba,heringeri,SPECIES,ACCEPTED,2006-01-06T00:00:00Z,NA,NA,NA,São Paulo,"1999","12","6",1999-12-06T00:00:00Z,2019-01-25T17:41:45Z,2021-03-30T09:40:49Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:39399,"82","IAC, Fazenda Santa Elisa, Monjolinho, Quadra Terra Roxa Encaroçada, linha 8, planta 24",Campinas,IAC - Herbário do Instituto Agronômico de Campinas,"1090566324",pt,IAC,BRA:IAC:IAC:39399,Collection,"39399",J.E.A. Bertoni & A. Geremias,IAC,Instituto Agronômico de Campinas,NA,J.B. Baitello,Aniba heringeri Vattimo,NA,NA,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
