X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,gadm,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,collectionCode,occurrenceID,type,catalogNumber,recordedBy,otherCatalogNumbers,institutionCode,occurrenceRemarks,identifiedBy,name,modified,collectionKey,language,ownerInstitutionCode,decimalLatitude,decimalLongitude,geodeticDatum,identificationQualifier,fieldNotes,continent,institutionKey,nomenclaturalStatus,nomenclaturalCode,taxonID,bibliographicCitation,collectionID,individualCount,county,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.653611,-23.754444,"1424454609",Philodendron simonianum Sakur.,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:20Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"2870996","6","7707728","196","551","6979","2861312","2870996","2870996",Philodendron simonianum Sakur.,Plantae,Tracheophyta,Alismatales,Araceae,Philodendron,Philodendron simonianum,Philodendron,simonianum,SPECIES,ACCEPTED,NA,São Paulo,"1998","12","18",1998-12-18T00:00:00Z,2021-04-06T14:39:20Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,Liliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:790376,"21752",Município de São Sebastião. Área prevista para a criação do Parque do Rio Piavu.,São Paulo,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424454609",RB,urn:catalog:JBRJ:RB:790376,Physical Object,RB00790376,"V. C. Souza; Et al",RB 579533,JBRJ,"Epífita; espata verde externamente, alva internamente com base vinho; espádice com zona masculina alva e feminina verde.",M. Nadruz,Philodendron simonianum Sakur.,NA,NA,NA,NA,-23.754444,-45.653611,WGS84,aff.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.653611,-23.754444,"1424454632",Philodendron simonianum Sakur.,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:33Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"2870996","6","7707728","196","551","6979","2861312","2870996","2870996",Philodendron simonianum Sakur.,Plantae,Tracheophyta,Alismatales,Araceae,Philodendron,Philodendron simonianum,Philodendron,simonianum,SPECIES,ACCEPTED,NA,São Paulo,"1998","12","17",1998-12-17T00:00:00Z,2021-04-06T14:39:33Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,Liliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:790368,"21619",São Sebastião. Próximo à Praia do Camburi. Sertão do Piavu. Trilha da Água. .,São Paulo,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424454632",RB,urn:catalog:JBRJ:RB:790368,Physical Object,RB00790368,"V. C. Souza; Et al",RB 579528,JBRJ,"Epífita; espata externamente verde com ápice alvo, internamente alva com base vinho; espádice com zona feminina creme-esverdeadas e zona masculina alva.",M. Nadruz,Philodendron simonianum Sakur.,NA,NA,NA,NA,-23.754444,-45.653611,WGS84,aff.,Mata Ombrófila Densa (Mata Atlântica de Planície).,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
