X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,gadm,collectionKey,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,decimalLatitude,decimalLongitude,geodeticDatum,institutionKey,infraspecificEpithet,otherCatalogNumbers,fieldNotes,identificationQualifier,dynamicProperties,county,georeferenceVerificationStatus,references,habitat,verbatimEventDate,institutionID,nomenclaturalCode,endDayOfYear,preparations,startDayOfYear,verbatimElevation,collectionID,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,georeferenceSources,individualCount,datasetID,higherGeography,accessRights,coordinateUncertaintyInMeters,identificationRemarks,georeferencedDate,georeferenceProtocol,http...unknown.org.recordId,taxonID,rights,higherClassification,typeStatus,nomenclaturalStatus,fieldNumber,bibliographicCitation,verbatimLocality,reproductiveCondition,identificationID,recordedByIDs.type,recordedByIDs.value,informationWithheld,organismID,locationID,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,disposition,typifiedName,previousIdentifications,identificationReferences,eventRemarks,vernacularName,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,http...unknown.org.recordEnteredBy,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.774444,-23.543889,"1424495821",Piper corcovadensis (Miq.) C.DC.,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:22Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"7832330","6","7707728","220","404","6678","3075433","7305873","7305873",Piper corcovadense (Miq.) C.DC.,Plantae,Tracheophyta,Piperales,Piperaceae,Piper,Piper corcovadense,Piper,corcovadensis,SPECIES,SYNONYM,2019-01-01T00:00:00Z,NA,NA,NA,São Paulo,"2014","3","28",2014-03-28T00:00:00Z,NA,2021-04-06T14:39:22Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:897570,"1041",Escola do Meio Ambiente.,Botucatu,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424495821",NA,RB,urn:catalog:JBRJ:RB:897570,Physical Object,RB00897570,"L. Biral; G. Marcusso",JBRJ,NA,"Arbusto, flores brancas, frutos imaturos verdes",E.F. Guimarães,Piper corcovadensis (Miq.) C.DC.,-23.543889,-48.774444,WGS84,NA,NA,RB 608920,Fragmento de mata estacional semidecidual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-47.762222,-22.096667,"1424477215",Piper corcovadensis (Miq.) C.DC.,"cdround,gass84,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:21Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"7832330","6","7707728","220","404","6678","3075433","7305873","7305873",Piper corcovadense (Miq.) C.DC.,Plantae,Tracheophyta,Piperales,Piperaceae,Piper,Piper corcovadense,Piper,corcovadensis,SPECIES,SYNONYM,NA,"840",NA,NA,São Paulo,"2013","1","8",2013-01-08T00:00:00Z,NA,2021-04-06T14:39:21Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:844210,"239",Parque Rawitscher. Fazenda Pedra Vermelha. Trilha da Cachoeira.,Analândia,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424477215",NA,RB,urn:catalog:JBRJ:RB:844210,Physical Object,RB00844210,"D.O. Dinato; M.N. Saka; D.S. Baüer",JBRJ,NA,"Arbusto 80cm, folhas cartáceas, frutos imaturos verdes",D. Monteiro,Piper corcovadensis (Miq.) C.DC.,-22.096667,-47.762222,WGS84,NA,NA,RB 595405,Floresta Estacional Semidecidual. Vegetação secundária,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-46.55,-23.415556,"1913599968",Piper corcovadensis (Miq.) C.DC.,"gass84,colmafu,inmano",e1278068-7d2d-44e0-8274-a46ae6ebf957,69e3ffff-c8fa-43a5-8d76-0c24261df2d7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:18Z,2021-04-08T12:17:25Z,"267",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7832330","6","7707728","220","404","6678","3075433","7305873","7305873",Piper corcovadense (Miq.) C.DC.,Plantae,Tracheophyta,Piperales,Piperaceae,Piper,Piper corcovadense,Piper,corcovadensis,SPECIES,SYNONYM,2013-10-01T00:00:00Z,NA,NA,NA,São Paulo,"2013","1","15",2013-01-15T00:00:00Z,2019-10-03T13:04:25Z,2021-04-08T12:17:25Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,9351dbb9-194e-4cf3-8ad2-774ee7efc326,FALSE,Magnoliopsida,BR,none,none,Brazil,SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade,BRA:UFSCAR:SORO:6117,"1314","Estrada do Cabuçu, Sítio Sr. José Aparecido. Floresta secundária em estágio médio. Alt: 700m",Guarulhos,SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade,"1913599968",pt,SORO,BRA:UFSCAR:SORO:6117,Collection,"6117","Aragaki, S.; Nicolau, S.A.; Fortes, E.P.",UFSCar,Universidade Federal de São Carlos,"Arbusto ca. 1,5m alt., infrutescências verdes.",R.J. Almeida-Scabbia,Piper corcovadensis (Miq.) C.DC.,-23.415556,-46.55,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-46.9897,-23.1324,"2459851893",Piper corcovadensis (Miq.) C.DC.,"gass84,preswcd,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:44Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7832330","6","7707728","220","404","6678","3075433","7305873","7305873",Piper corcovadense (Miq.) C.DC.,Plantae,Tracheophyta,Piperales,Piperaceae,Piper,Piper corcovadense,Piper,corcovadensis,SPECIES,SYNONYM,2013-01-01T00:00:00Z,"710","0",NA,São Paulo,"2013","2","19",2013-02-19T00:00:00Z,2020-11-04T15:18:12Z,2021-04-08T12:22:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,51c61583-68fb-4e49-bc5d-729aa098bc43,FALSE,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:130242,"35445.0",Fragmento 7 (TAV). Floresta Estacional Semidecidual,Jundiaí,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459851893",pt,ESA,BRA:ESALQ:ESA:130242,Collection,"130242","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.",Universidade de São Paulo,Universidade de São Paulo,NA,"Colletta, G.D.",Piper corcovadensis (Miq.) C.DC.,-23.1324,-46.9897,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-44.8076,-22.5215,"2459852501",Piper corcovadensis (Miq.) C.DC.,"gass84,preswcd,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:43Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7832330","6","7707728","220","404","6678","3075433","7305873","7305873",Piper corcovadense (Miq.) C.DC.,Plantae,Tracheophyta,Piperales,Piperaceae,Piper,Piper corcovadense,Piper,corcovadensis,SPECIES,SYNONYM,2013-01-01T00:00:00Z,"566","0",NA,São Paulo,"2013","2","25",2013-02-25T00:00:00Z,2020-11-04T15:18:12Z,2021-04-08T12:22:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,51c61583-68fb-4e49-bc5d-729aa098bc43,FALSE,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:130251,"35454.0",Fragmento 43 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.,Queluz,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459852501",pt,ESA,BRA:ESALQ:ESA:130251,Collection,"130251","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.",Universidade de São Paulo,Universidade de São Paulo,NA,"Colletta, G.D.",Piper corcovadensis (Miq.) C.DC.,-22.5215,-44.8076,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-46.2143,-23.3528,"2459852646",Piper corcovadensis (Miq.) C.DC.,"gass84,preswcd,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:43Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7832330","6","7707728","220","404","6678","3075433","7305873","7305873",Piper corcovadense (Miq.) C.DC.,Plantae,Tracheophyta,Piperales,Piperaceae,Piper,Piper corcovadense,Piper,corcovadensis,SPECIES,SYNONYM,2013-01-01T00:00:00Z,"720","0",NA,São Paulo,"2013","2","21",2013-02-21T00:00:00Z,2020-11-04T15:18:12Z,2021-04-08T12:22:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,51c61583-68fb-4e49-bc5d-729aa098bc43,FALSE,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:130248,"35451.0",Fragmento 18 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.,Santa Isabel,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459852646",pt,ESA,BRA:ESALQ:ESA:130248,Collection,"130248","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.",Universidade de São Paulo,Universidade de São Paulo,NA,"Colletta, G.D.",Piper corcovadensis (Miq.) C.DC.,-23.3528,-46.2143,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-47.762222,-22.096667,"1424477230",Piper corcovadensis (Miq.) C.DC.,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:34Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"7832330","6","7707728","220","404","6678","3075433","7305873","7305873",Piper corcovadense (Miq.) C.DC.,Plantae,Tracheophyta,Piperales,Piperaceae,Piper,Piper corcovadense,Piper,corcovadensis,SPECIES,SYNONYM,NA,"840",NA,NA,São Paulo,"2013","4","21",2013-04-21T00:00:00Z,NA,2021-04-06T14:39:34Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:844208,"262",Parque Rawitscher. Fazenda Pedra Vermelha. Trilha da Cachoeira.,Analândia,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424477230",NA,RB,urn:catalog:JBRJ:RB:844208,Physical Object,RB00844208,"D.O. Dinato; C.T.C. Viganó",JBRJ,NA,"Arbusto, ca. 1,10m. Folhas papiráceas discolores. Frutos imaturos verdes",D. Monteiro,Piper corcovadensis (Miq.) C.DC.,-22.096667,-47.762222,WGS84,NA,NA,RB 595404,Floresta Estacional Semidecídua. Vegetação secundária,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-46.369722,-23.395278,"1848253429",Piper corcovadense (Miq.) C.DC.,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:54Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7305873","6","7707728","220","404","6678","3075433","7305873","7305873",Piper corcovadense (Miq.) C.DC.,Plantae,Tracheophyta,Piperales,Piperaceae,Piper,Piper corcovadense,Piper,corcovadense,SPECIES,ACCEPTED,NA,"716","0",NA,São Paulo,"2012","10","30",2012-10-30T00:00:00Z,2021-03-01T19:37:57Z,2021-04-08T12:43:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,FALSE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:199373,"799",Imediações da Rua Jujiro Nakayama.,Arujá,UEC - Herbário da Universidade Estadual de Campinas,"1848253429",pt,UEC,BRA:UNICAMP:UEC:199373,Collection,"199373","Almeida-Scabbia, RJ; Rossi, L; Kameyama, C; Fortes, EP",UNICAMP,Universidade Estadual de Campinas,"Arbusto, ca. 1,0m alt. Inflorescência creme.; Floresta com áreas de dossel relativamente preservado e algumas clareiras.",NA,Piper corcovadense (Miq.) C.DC.,-23.395278,-46.369722,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-46.4075,-23.388611,"1913577806",Piper corcovadensis (Miq.) C.DC.,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:42Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7832330","6","7707728","220","404","6678","3075433","7305873","7305873",Piper corcovadense (Miq.) C.DC.,Plantae,Tracheophyta,Piperales,Piperaceae,Piper,Piper corcovadense,Piper,corcovadensis,SPECIES,SYNONYM,2012-10-26T00:00:00Z,"813","0",SOUTH_AMERICA,Sp,"2012","10","26",2012-10-26T00:00:00Z,2021-03-04T18:45:46Z,2021-04-08T12:14:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,TRUE,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:53024,"776",NA,Guarulhos,SPSF - Herbário Dom Bento José Pickel,"1913577806",pt,SPSF,BRA:IF:SPSF:53024,Collection,"53024",R.J. Almeida-Scabbia et al.,IF,Instituto Florestal,"COLETA: Arbusto com aprox. 1m de altura. Inflorescência ereta, na cor creme.; GEOGRAFIA: Floresta de grande diversidade, com plântulas das famílias Myrtaceae, Rubiaceae, Sapindaceae, Burseraceae, Melastomataceae. Área próxima à empresa Cumulus.;",R.J.Almeida-Scabbia,Piper corcovadensis (Miq.) C.DC.,-23.388611,-46.4075,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-46.407361,-23.388472,"2452943026",Piper corcovadensis (Miq.) C.DC.,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:17Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7832330","6","7707728","220","404","6678","3075433","7305873","7305873",Piper corcovadense (Miq.) C.DC.,Plantae,Tracheophyta,Piperales,Piperaceae,Piper,Piper corcovadense,Piper,corcovadensis,SPECIES,SYNONYM,2012-10-26T00:00:00Z,"813","0",NA,São Paulo,"2012","10","26",2012-10-26T00:00:00Z,2019-11-21T13:14:22Z,2021-04-12T14:22:17Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,ef48401a-d9e5-467c-b40a-0146618d38de,TRUE,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:487980,"776",Área próxima à empresa Cumulus.,Guarulhos,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452943026",pt,SP,BRA:IBT:SP:487980,Collection,"487980","Almeida Scabbia, RJ; Aragaki, S; Fortes, EP; Shirasuna, RT",Instituto de Botânica,Instituto de Botânica,NA,"Almeida Scabbia, RJ",Piper corcovadensis (Miq.) C.DC.,-23.388472,-46.407361,WGS84,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
