X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,institutionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,collectionKey,gadm,individualCount,preparations,otherCatalogNumbers,georeferenceProtocol,higherClassification,fieldNotes,identificationQualifier,references,habitat,http...unknown.org.recordId,taxonID,rights,startDayOfYear,http...unknown.org.recordEnteredBy,collectionID,higherGeography,eventRemarks,county,accessRights,institutionID,fieldNumber,verbatimLocality,previousIdentifications,nomenclaturalStatus,nomenclaturalCode,bibliographicCitation,georeferenceVerificationStatus,verbatimEventDate,endDayOfYear,verbatimElevation,infraspecificEpithet,identificationRemarks,dynamicProperties,reproductiveCondition,identificationID,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,coordinateUncertaintyInMeters,georeferenceSources,typeStatus,organismID,locationID,datasetID,locationRemarks,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,typifiedName,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.8811,-24.715,"1090557629",Eugenia modesta DC.,-24.715,-47.8811,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:49Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416622","6","7707728","220","690","5014","3177662","5416622","5416622",Eugenia modesta DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia modesta,Eugenia,modesta,SPECIES,ACCEPTED,LC,2018-07-08T00:00:00Z,NA,NA,NA,São Paulo,"1995","1","10",1995-01-10T00:00:00Z,2020-11-23T14:39:08Z,2021-03-30T09:40:49Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,841aebec-2beb-4b59-96f1-fdf9d91ccff8,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:29760,"1017",Estação Experimental do IAC,Pariquera-Açu,IAC - Herbário do Instituto Agronômico de Campinas,"1090557629",pt,IAC,BRA:IAC:IAC:29760,Collection,"29760","L.C. Bernacci; P.R.P. Andrade; R. Belinelo; S.M.P. Falivene & A.M.C. Silva",IAC,Instituto Agronômico de Campinas,NA,M.E.G. Sobral,Eugenia modesta DC.,cb38d6b5-89fd-4aac-9ea7-7d37201df368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.880417,-24.613889,"2452893856",Eugenia racemulosa Berg,-24.613889,-47.880417,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:16Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416627","6","7707728","220","690","5014","3177662","5416622","5416622",Eugenia modesta DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia modesta,Eugenia,racemulosa,SPECIES,SYNONYM,NA,NA,NA,NA,NA,São Paulo,"1995","2","12",1995-02-12T00:00:00Z,2019-11-21T13:11:41Z,2021-04-12T14:22:16Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:321740,"33394",Estação Experimental do IAC. Mata atlântica de planície,Pariquera-Açu,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452893856",pt,SP,BRA:IBT:SP:321740,Collection,"321740","Fernandes, GD; et al.",Instituto de Botânica,Instituto de Botânica,"Árvore 15m alt., botões e flores brancas, frutos iamturos verdes","Sobral, M",Eugenia racemulosa Berg,ef48401a-d9e5-467c-b40a-0146618d38de,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
