X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,elevation,elevationAccuracy,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,institutionKey,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,continent,otherCatalogNumbers,fieldNotes,gadm,individualCount,preparations,references,created,associatedSequences,higherClassification,taxonID,typeStatus,nomenclaturalStatus,nomenclaturalCode,county,bibliographicCitation,collectionID,identificationQualifier,habitat,verbatimEventDate,institutionID,endDayOfYear,startDayOfYear,verbatimElevation,higherGeography,verbatimCoordinateSystem,coordinateUncertaintyInMeters,georeferencedDate,georeferenceProtocol,georeferenceSources,organismID,locationID,datasetID,accessRights,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,http...unknown.org.recordId,rights,reproductiveCondition,fieldNumber,identificationRemarks,eventID,dynamicProperties,eventRemarks,higherGeographyID,verbatimLocality,identificationID,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,previousIdentifications,geologicalContextID,informationWithheld,recordedByIDs.type,recordedByIDs.value,identifiedByIDs.type,identifiedByIDs.value,typifiedName,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.994444,-24.059444,"1316183564",Magnolia ovata (A.St.-Hil.) Spreng.,-24.059444,-47.994444,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3153276","6","7707728","220","718","4690","2888195","3153276","3153276",Magnolia ovata (A.St.-Hil.) Spreng.,Plantae,Tracheophyta,Magnoliales,Magnoliaceae,Magnolia,Magnolia ovata,Magnolia,ovata,SPECIES,ACCEPTED,LC,NA,"800","0",São Paulo,"2015","1","6",2015-01-06T00:00:00Z,2021-03-01T19:33:16Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:188962,"183",Parque Estadual Carlos Botelho,São Miguel Arcanjo,UEC - Herbário da Universidade Estadual de Campinas,"1316183564",pt,UEC,BRA:UNICAMP:UEC:188962,Collection,"188962","Silva, BG; Koch, I; Castello, ACD; Vidal Junior, JD",UNICAMP,Universidade Estadual de Campinas,"Árvore, 6 m de altura e 5,7 cm de DAP; Floresta Ombrófila Densa",NA,Magnolia ovata (A.St.-Hil.) Spreng.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.31,-24.02,"2459850575",Magnolia ovata (A.St.-Hil.) Spreng.,-24.02,-47.31,"gass84,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:43Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3153276","6","7707728","220","718","4690","2888195","3153276","3153276",Magnolia ovata (A.St.-Hil.) Spreng.,Plantae,Tracheophyta,Magnoliales,Magnoliaceae,Magnolia,Magnolia ovata,Magnolia,ovata,SPECIES,ACCEPTED,LC,2013-03-26T00:00:00Z,"516","0",São Paulo,"2013","3","26",2013-03-26T00:00:00Z,2020-11-04T14:12:26Z,2021-04-08T12:22:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,51c61583-68fb-4e49-bc5d-729aa098bc43,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:128420,"1074.0","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária).",Tapiraí,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459850575",pt,ESA,BRA:ESALQ:ESA:128420,Collection,"128420","Polisel, R.T.",Universidade de São Paulo,Universidade de São Paulo,"Planta jovem de 1,5 m de altura.","Ivanauskas, N.M. & Souza, V.C.",Magnolia ovata (A.St.-Hil.) Spreng.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.92,-24.18,"2309753856",Magnolia ovata (A.St.-Hil.) Spreng.,-24.18,-47.92,"cudc,gass84",ad43e954-dd79-4986-ae34-9ccdbd8bf568,ada9d123-ddb4-467d-8891-806ea8d94230,9e4f3516-2b98-4700-a39a-3f109252508c,GB,DWC_ARCHIVE,2019-08-05T13:47:28Z,2021-03-30T12:23:07Z,"128",ada9d123-ddb4-467d-8891-806ea8d94230,PRESERVED_SPECIMEN,PRESENT,"3153276","6","7707728","220","718","4690","2888195","3153276","3153276",Magnolia ovata (A.St.-Hil.) Spreng.,Plantae,Tracheophyta,Magnoliales,Magnoliaceae,Magnolia,Magnolia ovata,Magnolia,ovata,SPECIES,ACCEPTED,LC,NA,"400",NA,NA,"2012","6","1",2012-06-01T00:00:00Z,2018-10-04T00:00:00Z,2021-03-30T12:23:07Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,MG718144,NA,"Brazil:Parcela permanente 10.24ha, Parque Estadual Carlos Botelho, Sete Barras county, Sao Paulo State",NA,NA,"2309753856",NA,NA,MG718144,NA,NA,R.A.F. Lima,NA,NA,NA,NA,Magnolia ovata (A.St.-Hil.) Spreng.,NA,NA,NA,NA,NA,NA,http://www.ebi.ac.uk/ena/data/view/MG718144,2018-10-04,MG718144,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliopsida;Magnoliidae;Magnoliales;Magnoliaceae;Magnolia","152188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.92,-24.18,"2310401271",Magnolia ovata (A.St.-Hil.) Spreng.,-24.18,-47.92,"cudc,gass84",ad43e954-dd79-4986-ae34-9ccdbd8bf568,ada9d123-ddb4-467d-8891-806ea8d94230,9e4f3516-2b98-4700-a39a-3f109252508c,GB,DWC_ARCHIVE,2019-08-05T13:47:28Z,2021-03-30T12:23:11Z,"128",ada9d123-ddb4-467d-8891-806ea8d94230,PRESERVED_SPECIMEN,PRESENT,"3153276","6","7707728","220","718","4690","2888195","3153276","3153276",Magnolia ovata (A.St.-Hil.) Spreng.,Plantae,Tracheophyta,Magnoliales,Magnoliaceae,Magnolia,Magnolia ovata,Magnolia,ovata,SPECIES,ACCEPTED,LC,NA,"400",NA,NA,"2012","6","1",2012-06-01T00:00:00Z,2018-10-04T00:00:00Z,2021-03-30T12:23:11Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,MG718691,NA,"Brazil:Parcela permanente 10.24ha, Parque Estadual Carlos Botelho, Sete Barras county, Sao Paulo State",NA,NA,"2310401271",NA,NA,MG718691,NA,NA,R.A.F. Lima,NA,NA,NA,NA,Magnolia ovata (A.St.-Hil.) Spreng.,NA,NA,NA,NA,NA,NA,http://www.ebi.ac.uk/ena/data/view/MG718691,2018-10-04,MG718691,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliopsida;Magnoliidae;Magnoliales;Magnoliaceae;Magnolia","152188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.492222,-22.881111,"1087508288",Magnolia ovata (A.St.-Hil.) Spreng.,-22.881111,-48.492222,"gass84,ambcol,ambinst",92e7a11c-2765-4eee-9341-2a89083e6132,f22ff2ae-6384-4d40-9ded-4d96befcacf0,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:17Z,2021-04-08T12:17:31Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3153276","6","7707728","220","718","4690","2888195","3153276","3153276",Magnolia ovata (A.St.-Hil.) Spreng.,Plantae,Tracheophyta,Magnoliales,Magnoliaceae,Magnolia,Magnolia ovata,Magnolia,ovata,SPECIES,ACCEPTED,LC,2010-01-29T00:00:00Z,NA,NA,São Paulo,"2010","1","29",2010-01-29T00:00:00Z,2021-02-08T14:09:12Z,2021-04-08T12:17:31Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,BOTU - Herbário Irina Delanova Gemtchújnicov,BRA:UNESP-IBB:BOTU:27692,"25",Distrito de Rubião Júnior,Botucatu,BOTU - Herbário Irina Delanova Gemtchújnicov,"1087508288",pt,BOTU,BRA:UNESP-IBB:BOTU:27692,Collection,"27692","Magalhães, J.H.R.",Universidade Estadual Paulista,Universidade Estadual Paulista,NA,"Magalhães, J.H.R.",Magnolia ovata (A.St.-Hil.) Spreng.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.533333,-22.383333,"1087507540",Magnolia ovata (A.St.-Hil.) Spreng.,-22.383333,-47.533333,"gass84,ambcol,ambinst",92e7a11c-2765-4eee-9341-2a89083e6132,f22ff2ae-6384-4d40-9ded-4d96befcacf0,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:17Z,2021-04-08T12:17:30Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3153276","6","7707728","220","718","4690","2888195","3153276","3153276",Magnolia ovata (A.St.-Hil.) Spreng.,Plantae,Tracheophyta,Magnoliales,Magnoliaceae,Magnolia,Magnolia ovata,Magnolia,ovata,SPECIES,ACCEPTED,LC,2009-11-01T00:00:00Z,NA,NA,São Paulo,"2009","11","9",2009-11-09T00:00:00Z,2021-02-08T14:09:12Z,2021-04-08T12:17:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,BOTU - Herbário Irina Delanova Gemtchújnicov,BRA:UNESP-IBB:BOTU:26815,"421",NA,Rio Claro,BOTU - Herbário Irina Delanova Gemtchújnicov,"1087507540",pt,BOTU,BRA:UNESP-IBB:BOTU:26815,Collection,"26815","Santos, L.B.",Universidade Estadual Paulista,Universidade Estadual Paulista,"Árvore, 12 m de altura, folhas coriáceas, tépalas brancas, carnosas, anteras amarelas","Santos, L.B.",Magnolia ovata (A.St.-Hil.) Spreng.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.533333,-22.383333,"1234545677",Magnolia ovata (A.St.-Hil.) Spreng.,-22.383333,-47.533333,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:30Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3153276","6","7707728","220","718","4690","2888195","3153276","3153276",Magnolia ovata (A.St.-Hil.) Spreng.,Plantae,Tracheophyta,Magnoliales,Magnoliaceae,Magnolia,Magnolia ovata,Magnolia,ovata,SPECIES,ACCEPTED,LC,2009-11-01T00:00:00Z,"626","0",São Paulo,"2009","11","9",2009-11-09T00:00:00Z,2019-11-13T14:24:06Z,2021-03-30T09:57:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:203479,"421",Universidade Estadual Paulista,Rio Claro,SPF - Herbário da Universidade de São Paulo,"1234545677",pt,SPF,BRA:USP:SPF:203479,Collection,"203479","Santos, LB",USP,Universidade de São Paulo,NA,"Santos, LB",Magnolia ovata (A.St.-Hil.) Spreng.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.183333,-23.4,"1889187096",Magnolia ovata (A.St.-Hil.) Spreng.,-23.4,-45.183333,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:58Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3153276","6","7707728","220","718","4690","2888195","3153276","3153276",Magnolia ovata (A.St.-Hil.) Spreng.,Plantae,Tracheophyta,Magnoliales,Magnoliaceae,Magnolia,Magnolia ovata,Magnolia,ovata,SPECIES,ACCEPTED,LC,2009-01-01T00:00:00Z,"1017.5","27.5",São Paulo,"2009","11","2",2009-11-02T00:00:00Z,2021-03-01T19:33:16Z,2021-04-08T12:43:58Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:200460,N1627,Parque Estadual da Serra do Mar,São Luiz do Paraitinga,UEC - Herbário da Universidade Estadual de Campinas,"1889187096",pt,UEC,BRA:UNICAMP:UEC:200460,Collection,"200460","Pereira, LS; Belinello, R; Leal, DAG",UNICAMP,Universidade Estadual de Campinas,"Parcela N - Projeto Biota-FAPESP. Árvore com 6 metros de altura. Frequência da espécie na parcela: n=1; Mata Atlântica",NA,Magnolia ovata (A.St.-Hil.) Spreng.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.661444,-22.638611,"1234545655",Magnolia ovata (A.St.-Hil.) Spreng.,-22.638611,-44.661444,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:30Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3153276","6","7707728","220","718","4690","2888195","3153276","3153276",Magnolia ovata (A.St.-Hil.) Spreng.,Plantae,Tracheophyta,Magnoliales,Magnoliaceae,Magnolia,Magnolia ovata,Magnolia,ovata,SPECIES,ACCEPTED,LC,2009-01-01T00:00:00Z,"482","0",São Paulo,"2008","1","17",2008-01-17T00:00:00Z,2019-11-13T14:24:06Z,2021-03-30T09:57:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:200193,"366",Fazenda Atibaia,São José do Barreiro,SPF - Herbário da Universidade de São Paulo,"1234545655",pt,SPF,BRA:USP:SPF:200193,Collection,"200193","Freitas, HS",USP,Universidade de São Paulo,NA,"Freitas, HS",Magnolia ovata (A.St.-Hil.) Spreng.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.082249,-23.373315,"1090577248",Magnolia ovata (A.St.-Hil.) Spreng.,-23.373315,-45.082249,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3153276","6","7707728","220","718","4690","2888195","3153276","3153276",Magnolia ovata (A.St.-Hil.) Spreng.,Plantae,Tracheophyta,Magnoliales,Magnoliaceae,Magnolia,Magnolia ovata,Magnolia,ovata,SPECIES,ACCEPTED,LC,2008-04-03T00:00:00Z,NA,NA,São Paulo,"2008","4","3",2008-04-03T00:00:00Z,2019-01-25T17:42:04Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,841aebec-2beb-4b59-96f1-fdf9d91ccff8,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:50380,s/nº,"Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H",Ubatuba,IAC - Herbário do Instituto Agronômico de Campinas,"1090577248",pt,IAC,BRA:IAC:IAC:50380,Collection,"50380","J.A.M.A. Gomes; F. Benedetti; J.F. Benedito & O. Santos",IAC,Instituto Agronômico de Campinas,"Subparcela 59, Indivíduo H0882",J.A.M.A. Gomes et al.,Magnolia ovata (A.St.-Hil.) Spreng.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
