X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,collectionCode,occurrenceID,type,catalogNumber,recordedBy,otherCatalogNumbers,institutionCode,fieldNotes,occurrenceRemarks,identifiedBy,name,dateIdentified,elevation,elevationAccuracy,modified,gadm,collectionKey,language,ownerInstitutionCode,continent,identificationQualifier,institutionKey,infraspecificEpithet,individualCount,preparations,coordinateUncertaintyInMeters,references,habitat,institutionID,county,georeferencedDate,verbatimEventDate,nomenclaturalCode,georeferenceProtocol,endDayOfYear,startDayOfYear,collectionID,georeferenceSources,higherGeography,eventRemarks,higherClassification,identificationRemarks,verbatimElevation,rights,georeferencedBy,dynamicProperties,http...unknown.org.recordId,georeferenceVerificationStatus,taxonID,http...unknown.org.recordEnteredBy,reproductiveCondition,fieldNumber,verbatimLocality,previousIdentifications,nomenclaturalStatus,bibliographicCitation,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,accessRights,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,datasetID,identificationID,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,typeStatus,typifiedName,organismID,locationID,verbatimCoordinateSystem,recordedByIDs.type,recordedByIDs.value,informationWithheld,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.016111,-22.482222,"1457569188",Myrcia eriopus Mart. ex DC.,-22.482222,-45.016111,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:23Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"3175262","6","7707728","220","690","5014","3173889","3175262","3175262",Myrcia eriopus Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia eriopus,Myrcia,eriopus,SPECIES,ACCEPTED,São Paulo,"2016","7","17",2016-07-17T00:00:00Z,2021-04-06T14:39:23Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:1306966,"6310",Subida da Serra da Mantiqueira de Cachoeira Paulista para Itamonte,Cruzeiro,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1457569188",RB,urn:catalog:JBRJ:RB:1306966,Physical Object,RB01306966,J.E.Q. Faria,RB 727749,JBRJ,NA,NA,J.E.Q. Faria,Myrcia eriopus Mart. ex DC.,NA,"1006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.016111,-22.482222,"1801096631",Myrcia eriopus Mart. ex DC.,-22.482222,-45.016111,"gass84,ambinst,colmafu",eb63cc46-126f-43b2-9c3e-0f03a97e0638,60f97f47-cd0d-4ff5-b0c0-c98495bf430a,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:05:21Z,2021-04-08T12:05:28Z,"275",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3175262","6","7707728","220","690","5014","3173889","3175262","3175262",Myrcia eriopus Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia eriopus,Myrcia,eriopus,SPECIES,ACCEPTED,São Paulo,"2016","7","17",2016-07-17T00:00:00Z,2021-04-08T12:05:28Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,HDJF - Herbário Dendrológico Jeanine Felfili,BRA:UFVJM:HDJF:4265,"6310",Subida da serra da Mantiqueira de Cachoeira Paulista para Itamonte,Cruzeiro,HDJF - Herbário Dendrológico Jeanine Felfili,"1801096631",HDJF,BRA:UFVJM:HDJF:4265,Collection,"4265","Faria, JEQ",NA,Universidade Federal dos Vales do Jequitinhonha e Mucuri,NA,NA,"Faria, JEQ",Myrcia eriopus Mart. ex DC.,2016-07-01T00:00:00Z,"1006","0",2020-04-29T19:30:14Z,NA,b474959e-bf47-4cb7-969c-0c4c6a0abbfa,pt,Universidade Federal dos Vales do Jequitinhonha e Mucuri,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.288611,-23.7675,"1090147242",Myrcia eriopus Mart. ex DC.,-23.7675,-46.288611,"gass84,colmafu,inmano",3f6a3304-f66f-4ba8-be57-92a70f3aac3f,3f41d988-faf2-4a9f-811e-8dac728c05d4,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:22:35Z,2021-04-08T12:22:42Z,"275",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3175262","6","7707728","220","690","5014","3173889","3175262","3175262",Myrcia eriopus Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia eriopus,Myrcia,eriopus,SPECIES,ACCEPTED,São Paulo,"2012","11","21",2012-11-21T00:00:00Z,2021-04-08T12:22:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,HUFSJ - Herbário da Universidade Federal de São João Del Rei,BRA:UFSJ:HUFSJ:6622,"3029","Paranapiacaba, estrada do Taquaruçu, entrada da trilha da Água Fria, Parque Natural Municipal Nascentes de Paranapiacaba",NA,HUFSJ - Herbário da Universidade Federal de São João Del Rei,"1090147242",HUFSJ,BRA:UFSJ:HUFSJ:6622,Collection,"6622","Faria, JEQ; Lima, MEL",NA,UFSJ,NA,"Árvore ca. 8 m de altura, caule rugoso, botões florais verdes. (Coletado material em sílica gel)",NA,Myrcia eriopus Mart. ex DC.,NA,NA,NA,2019-02-27T17:03:06Z,NA,af314548-b20e-41e3-9120-47467ad8a9cf,pt,Universidade Federal de São João Del Rei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.288611,-23.7675,"1213655559",Myrcia eriopus Mart. ex DC.,-23.7675,-46.288611,"gass84,colmafu,inmano",d82d5a18-0428-4e52-be16-f509153e8126,e97090cb-7731-41c7-ac24-31a841730654,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T14:29:39Z,2021-03-30T12:56:08Z,"241",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3175262","6","7707728","220","690","5014","3173889","3175262","3175262",Myrcia eriopus Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia eriopus,Myrcia,eriopus,SPECIES,ACCEPTED,São Paulo,"2012","11","21",2012-11-21T00:00:00Z,2021-03-30T12:56:08Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UB - Herbário da Universidade de Brasília,BRA:UNB:UB:199092,"3029","Paranapiacaba, estrada do Taquaruçu, entrada da trilha da Água Fria, Parque Natural Municipal Nascentes de Paranapiacaba",Santo André,UB - Herbário da Universidade de Brasília,"1213655559",UB,BRA:UNB:UB:199092,Collection,"199092","Faria, JEQ; Lima, MEL",NA,UnB,NA,"Árvore ca. 8 m de altura, caule rugoso, botões florais verdes. (Coletado material em sílica gel); Borda de floresta ombrófila densa","Faria, JEQ",Myrcia eriopus Mart. ex DC.,2012-11-01T00:00:00Z,"866","0",2019-11-01T18:06:08Z,NA,8b3ca7ca-6147-496a-8c97-7109f988ea2a,pt,Universidade de Brasília,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.288611,-23.7675,"1265927655",Myrcia eriopus Mart. ex DC.,-23.7675,-46.288611,"gass84,osiic,colmafu,inmano",e38d4c95-3a1d-4594-9ae9-883b48042e6d,7ef169f9-81f8-46a2-a7f7-240df6a1889c,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:20:09Z,2021-04-08T12:21:10Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3175262","6","7707728","220","690","5014","3173889","3175262","3175262",Myrcia eriopus Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia eriopus,Myrcia,eriopus,SPECIES,ACCEPTED,Sp,"2012","11","21",2012-11-21T00:00:00Z,2021-04-08T12:21:10Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia,BRA:CENARGEN:CEN:90637,"3029","Paranapiacaba, Estrada do Taquaruçu, entrada da trilha da Água Fria, Parque Municipal Nascentes de Paranapiacaba.",SANTO ANDRE,CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia,"1265927655",CEN,BRA:CENARGEN:CEN:90637,Collection,"90637",Jair Eustáquio Quintino de Faria Jr.,NA,Cenargen,NA,"Caule rugoso, botões florais verdes (Coletado material em sílica gel). Doação Universidade de Brasília. Brasil. São Paulo.",J. E. Q. Faria Júnior,Myrcia eriopus Mart. ex DC.,2012-11-01T00:00:00Z,"866","0",2020-09-02T19:33:57Z,NA,24c42d8b-3272-4695-8fb8-c187d933d718,pt,Empresa Brasileira de Pesquisa Agropecuária,NA,NA,NA,NA,"1",Exsicatas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.283333,-23.766667,"1424488301",Myrcia eriopus Mart. ex DC.,-23.766667,-46.283333,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:34Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"3175262","6","7707728","220","690","5014","3173889","3175262","3175262",Myrcia eriopus Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia eriopus,Myrcia,eriopus,SPECIES,ACCEPTED,São Paulo,"2012","12","21",2012-12-21T00:00:00Z,2021-04-06T14:39:34Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:871312,"3029","Paranapiacaba, estrada do Taquaruçu, entrada da trilha da água Fria. Parque Natural Municipal Nascentes de Paranapiacaba.",Santo André,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424488301",RB,urn:catalog:JBRJ:RB:871312,Physical Object,RB00871312,J.E.Q. Faria,RB 603253,JBRJ,Floresta Ombrófila Densa,"Árvore ca 8m alt.; caule rugoso; botões florais verdes",J.E.Q. Faria,Myrcia eriopus Mart. ex DC.,NA,"866",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.656667,-22.642778,"1265913145",Myrcia eriopus Mart. ex DC.,-22.642778,-44.656667,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:30Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3175262","6","7707728","220","690","5014","3173889","3175262","3175262",Myrcia eriopus Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia eriopus,Myrcia,eriopus,SPECIES,ACCEPTED,São Paulo,"2008","1","20",2008-01-20T00:00:00Z,2021-03-30T09:57:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:200231,"308",NA,São José do Barreiro,SPF - Herbário da Universidade de São Paulo,"1265913145",SPF,BRA:USP:SPF:200231,Collection,"200231","Freitas, HS",NA,USP,NA,NA,"Freitas, HS",Myrcia eriopus Mart. ex DC.,2009-01-01T00:00:00Z,"504","0",2019-11-13T14:26:59Z,NA,NA,pt,Universidade de São Paulo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.4617,-22.9239,"1090575605",Myrcia eriopus Mart. ex DC.,-22.9239,-45.4617,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:56Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3175262","6","7707728","220","690","5014","3173889","3175262","3175262",Myrcia eriopus Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia eriopus,Myrcia,eriopus,SPECIES,ACCEPTED,São Paulo,"2006","7","18",2006-07-18T00:00:00Z,2021-03-30T09:40:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:48768,"181",Fazenda São Sebastião do Ribeirão Grande,Pindamonhangaba,IAC - Herbário do Instituto Agronômico de Campinas,"1090575605",IAC,BRA:IAC:IAC:48768,Collection,"48768","S.M.P. Silva; V.A. Matos; M.I. Ferreira; G.C. Cruz; E.O. Lima Jr.; A.M. Silva & J.D. Braz",NA,IAC,NA,NA,M.E.G. Sobral,Myrcia eriopus Mart. ex DC.,2007-06-18T00:00:00Z,NA,NA,2020-11-23T14:39:24Z,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,pt,Instituto Agronômico de Campinas,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.771389,-23.544167,"1234558602",Myrcia eriopus Mart. ex DC.,-23.544167,-45.771389,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:54Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3175262","6","7707728","220","690","5014","3173889","3175262","3175262",Myrcia eriopus Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia eriopus,Myrcia,eriopus,SPECIES,ACCEPTED,São Paulo,"2006","7","18",2006-07-18T00:00:00Z,2021-04-08T12:43:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:185301,"181","Brasil, São Paulo, Município de Pindamonhangaba; Fazenda São Sebastião do Ribeirão Grande.",Pindamonhangaba,UEC - Herbário da Universidade Estadual de Campinas,"1234558602",UEC,BRA:UNICAMP:UEC:185301,Collection,"185301","Silva, SMP; Matos, VA; Ferreira, MI; Cruz, GC; Lima Júnior, EO; Silva, AM",NA,UNICAMP,NA,Arvoreta pequeno porte.,"Sobral, MEG",Myrcia eriopus Mart. ex DC.,2007-06-01T00:00:00Z,"557","0",2021-03-01T19:36:35Z,NA,a995cf02-345c-46db-8674-3415572615a6,pt,Universidade Estadual de Campinas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.1925,-22.8164,"1090575721",Myrcia eriopus Mart. ex DC.,-22.8164,-45.1925,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:56Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3175262","6","7707728","220","690","5014","3173889","3175262","3175262",Myrcia eriopus Mart. ex DC.,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia eriopus,Myrcia,eriopus,SPECIES,ACCEPTED,São Paulo,"2006","10","12",2006-10-12T00:00:00Z,2021-03-30T09:40:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:48869,"51",Fazenda Esperança,Guaratinguetá,IAC - Herbário do Instituto Agronômico de Campinas,"1090575721",IAC,BRA:IAC:IAC:48869,Collection,"48869","M.I. Ferreira; H.O. Yamaki; M.A.L. Silva; J.S.B. Souza; D.S. Leandro & V.J. Diniz Filho",NA,IAC,NA,NA,M.E.G. Sobral,Myrcia eriopus Mart. ex DC.,2007-06-12T00:00:00Z,NA,NA,2020-11-23T14:39:24Z,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,pt,Instituto Agronômico de Campinas,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
