X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,gadm,individualCount,institutionKey,nomenclaturalStatus,nomenclaturalCode,county,taxonID,bibliographicCitation,collectionID,otherCatalogNumbers,fieldNotes,preparations,typeStatus,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.115556,-22.815278,"1086911398",Ocotea beulahiae Baitello,-22.815278,-47.115556,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:43Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7903875","6","7707728","220","407","6688","3034076","7903875","7903875",Ocotea beulahiae Baitello,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea beulahiae,Ocotea,beulahiae,SPECIES,ACCEPTED,2010-03-04T00:00:00Z,NA,NA,SOUTH_AMERICA,Sp,"2010","2","25",2010-02-25T00:00:00Z,2021-03-04T18:44:06Z,2021-04-08T12:14:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:42838,"1182",mata de Santa Genebra,Campinas,SPSF - Herbário Dom Bento José Pickel,"1086911398",pt,SPSF,BRA:IF:SPSF:42838,Collection,"42838",F.M.Souza & V.L.Santos,IF,Instituto Florestal,"COLETA: Árvore 16m; frutos verdes.; GEOGRAFIA: Trilha Baroni.;",J.B.Baitello,Ocotea beulahiae Baitello,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.0608,-22.9056,"1090580659",Ocotea beulahiae Baitello,-22.9056,-47.0608,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:55Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7903875","6","7707728","220","407","6688","3034076","7903875","7903875",Ocotea beulahiae Baitello,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea beulahiae,Ocotea,beulahiae,SPECIES,ACCEPTED,2010-03-04T00:00:00Z,NA,NA,NA,São Paulo,"2010","2","25",2010-02-25T00:00:00Z,2019-06-24T11:12:59Z,2021-03-30T09:40:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:53823,"1182",Mata de Santa Genebra,Campinas,IAC - Herbário do Instituto Agronômico de Campinas,"1090580659",pt,IAC,BRA:IAC:IAC:53823,Collection,"53823",F.M. Souza & V.L. Santos,IAC,Instituto Agronômico de Campinas,"coordenadas do material: 22º48#?#55""S e 47º6#?#56""W",J.B. Baitello,Ocotea beulahiae Baitello,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.1,-22.815278,"2464879512",Ocotea beulahiae Baitello,-22.815278,-48.1,"gass84,colmafu,inmafu",78dcee36-b0a2-4679-802d-bc0b5016518b,eec37c7c-2dce-440e-8de1-966214931e74,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:40Z,2021-04-08T12:18:06Z,"254",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7903875","6","7707728","220","407","6688","3034076","7903875","7903875",Ocotea beulahiae Baitello,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea beulahiae,Ocotea,beulahiae,SPECIES,ACCEPTED,NA,"650","0",NA,São Paulo,"2010","2","25",2010-02-25T00:00:00Z,2020-11-12T20:00:43Z,2021-04-08T12:18:06Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,f817d0ad-f92a-43d3-a82c-f0d1e1d39b2c,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,FUEL - Herbário da Universidade Estadual de Londrina,BRA:UEL:FUEL:54376,"1182","Mata de Santa Genebra, Trilha Baroni; -22.9056 N; -47.0608 L; (Cordenada: Municípios)",Campinas,FUEL - Herbário da Universidade Estadual de Londrina,"2464879512",pt,FUEL,BRA:UEL:FUEL:54376,Collection,"54376","Souza, FM; Santos, VL",Universidade Estadual de Londrina,Universidade Estadual de Londrina,NA,NA,Ocotea beulahiae Baitello,NA,NA,515c3a20-01fa-4794-9e5c-4a5d888b9f79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.926111,-22.833056,"1089109177",Ocotea beulahiae Baitello,-22.833056,-46.926111,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7903875","6","7707728","220","407","6688","3034076","7903875","7903875",Ocotea beulahiae Baitello,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea beulahiae,Ocotea,beulahiae,SPECIES,ACCEPTED,NA,"711","0",NA,São Paulo,"2009","6","3",2009-06-03T00:00:00Z,2021-03-01T19:32:32Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:173137,"330","Distrito de Souzas, Condomínio Colinas do Atibaia, Mata Ribeirão Cachoeira.",Campinas,UEC - Herbário da Universidade Estadual de Campinas,"1089109177",pt,UEC,BRA:UNICAMP:UEC:173137,Collection,"173137","Garcia, LC",UNICAMP,Universidade Estadual de Campinas,"Árvore nativa de 22m, frutos maduros.; Mata Atlântica; Floresta Estacional Semidecídua.","Cielo-Filho, R",Ocotea beulahiae Baitello,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.916667,-22.833333,"1089105492",Ocotea beulahiae Baitello,-22.833333,-46.916667,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:54Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7903875","6","7707728","220","407","6688","3034076","7903875","7903875",Ocotea beulahiae Baitello,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea beulahiae,Ocotea,beulahiae,SPECIES,ACCEPTED,NA,"700","0",NA,São Paulo,"2006","7","25",2006-07-25T00:00:00Z,2021-03-01T19:32:32Z,2021-04-08T12:43:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:168919,"325","Sousas, Mata Rieirão Cachoeira.",Campinas,UEC - Herbário da Universidade Estadual de Campinas,"1089105492",pt,UEC,BRA:UNICAMP:UEC:168919,Collection,"168919","Vieira, LT; Sims",UNICAMP,Universidade Estadual de Campinas,"Plântula de árvore.; Floresta Estacional Semidecídua.","Barbosa, TDM",Ocotea beulahiae Baitello,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.042331,-22.801017,"1090572622",Ocotea beulahiae Baitello,-22.801017,-47.042331,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:52Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7903875","6","7707728","220","407","6688","3034076","7903875","7903875",Ocotea beulahiae Baitello,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea beulahiae,Ocotea,beulahiae,SPECIES,ACCEPTED,2005-06-30T00:00:00Z,NA,NA,NA,São Paulo,"2005","6","30",2005-06-30T00:00:00Z,2019-01-25T17:41:52Z,2021-03-30T09:40:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:45762,"86",Bosque dos Jequitibás,Campinas,IAC - Herbário do Instituto Agronômico de Campinas,"1090572622",pt,IAC,BRA:IAC:IAC:45762,Collection,"45762",J.A.M.A. Gomes & J. Pena Filho,IAC,Instituto Agronômico de Campinas,ind. 779 fitossoc.,J.A.M.A. Gomes & J. Pena Filho,Ocotea beulahiae Baitello,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.042331,-22.801017,"1090571795",Ocotea beulahiae Baitello,-22.801017,-47.042331,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:49Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7903875","6","7707728","220","407","6688","3034076","7903875","7903875",Ocotea beulahiae Baitello,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea beulahiae,Ocotea,beulahiae,SPECIES,ACCEPTED,2004-10-18T00:00:00Z,NA,NA,NA,São Paulo,"2004","10","18",2004-10-18T00:00:00Z,2019-01-25T17:41:52Z,2021-03-30T09:40:49Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:44913,"26",Bosque dos Jequitibás,Campinas,IAC - Herbário do Instituto Agronômico de Campinas,"1090571795",pt,IAC,BRA:IAC:IAC:44913,Collection,"44913",J.A.M.A. Gomes & J. Pena Filho,IAC,Instituto Agronômico de Campinas,ind. 791 fitossoc.,J.A.M.A. Gomes & J. Pena Filho,Ocotea beulahiae Baitello,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.0608,-22.9056,"1090581657",Ocotea beulahiae Baitello,-22.9056,-47.0608,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:49Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7903875","6","7707728","220","407","6688","3034076","7903875","7903875",Ocotea beulahiae Baitello,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea beulahiae,Ocotea,beulahiae,SPECIES,ACCEPTED,2014-01-13T00:00:00Z,NA,NA,NA,São Paulo,"2003","8","13",2003-08-13T00:00:00Z,2019-01-25T17:41:52Z,2021-03-30T09:40:49Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:54877,"846",NA,Campinas,IAC - Herbário do Instituto Agronômico de Campinas,"1090581657",pt,IAC,BRA:IAC:IAC:54877,Collection,"54877",J.E.A. Bertoni & A. Geremias,IAC,Instituto Agronômico de Campinas,Procedência: Centro próximo á seção Botânica,L.C. Bernacci,Ocotea beulahiae Baitello,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1090568579",Ocotea beulahiae Baitello,-22.870251,-47.077171,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:51Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7903875","6","7707728","220","407","6688","3034076","7903875","7903875",Ocotea beulahiae Baitello,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea beulahiae,Ocotea,beulahiae,SPECIES,ACCEPTED,2006-01-13T00:00:00Z,NA,NA,NA,São Paulo,"2001","6","13",2001-06-13T00:00:00Z,2019-01-25T17:41:52Z,2021-03-30T09:40:51Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:41690,"513","IAC, Fazenda Santa Elisa, em frente ao prédio da Seção de Viticultura.",Campinas,IAC - Herbário do Instituto Agronômico de Campinas,"1090568579",pt,IAC,BRA:IAC:IAC:41690,Collection,"41690",J.E.A. Bertoni & A. Geremias,IAC,Instituto Agronômico de Campinas,Passáros se alimentam,J.B. Baitello,Ocotea beulahiae Baitello,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.916667,-22.816667,"1089095088",Ocotea beulahiae Baitello,-22.816667,-46.916667,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7903875","6","7707728","220","407","6688","3034076","7903875","7903875",Ocotea beulahiae Baitello,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea beulahiae,Ocotea,beulahiae,SPECIES,ACCEPTED,2001-01-01T00:00:00Z,NA,NA,NA,São Paulo,"2000","2","3",2000-02-03T00:00:00Z,2021-03-01T19:32:32Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:156108,"1038",Campinas / Itatiba. Mata Ribeirão Cachoeira.,Campinas,UEC - Herbário da Universidade Estadual de Campinas,"1089095088",pt,UEC,BRA:UNICAMP:UEC:156108,Collection,"156108","Santos, K",UNICAMP,Universidade Estadual de Campinas,"Árvore semidecídua zoocórica. &nf;Altura total: 10 m;&nf;altura do fuste: 8 m.&nf;PAP: 37 cm.&nf;Casca rugosa.","Baitello, JB",Ocotea beulahiae Baitello,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
