X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,gadm,collectionKey,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,identifiedBy,name,decimalLatitude,decimalLongitude,geodeticDatum,otherCatalogNumbers,fieldNotes,elevation,elevationAccuracy,occurrenceRemarks,continent,identificationQualifier,institutionKey,coordinateUncertaintyInMeters,georeferenceProtocol,eventRemarks,higherClassification,verbatimEventDate,references,habitat,institutionID,county,preparations,identificationRemarks,georeferencedDate,nomenclaturalCode,endDayOfYear,startDayOfYear,collectionID,georeferenceSources,typeStatus,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,fieldNumber,verbatimLocality,higherGeography,verbatimCoordinateSystem,locationRemarks,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48,-25,"2512692598",Myrcia isaiana G.M.Barroso & Peixoto,"gass84,colmafu,diffown",3b8e9d83-b2d4-4a97-973c-31d98b67b1e9,ab5c0b99-5af3-4958-b03c-0b7e85481cc1,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:42:12Z,2021-04-08T12:46:26Z,"244",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3174914","6","7707728","220","690","5014","3173889","3174914","3174914",Myrcia isaiana G.M.Barroso & Peixoto,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia isaiana,Myrcia,isaiana,SPECIES,ACCEPTED,2018-10-02T00:00:00Z,Paraná,"2018","9","27",2018-09-27T00:00:00Z,2020-12-21T19:37:16Z,2021-04-08T12:46:26Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,d3b42067-b567-4d47-a136-bb5d52ed32fc,TRUE,Magnoliopsida,BR,none,none,Brazil,MBM - Herbário do Museu Botânico Municipal,BRA:MBM:MBM:415193,"1787",Balneário Brejatuba,Guaratuba,MBM - Herbário do Museu Botânico Municipal,"2512692598",pt,MBM,BRA:MBM:MBM:415193,Collection,"415193","Völtz, R.R.; Vieira, R.S.; Vieira, R.S.",MBM,Museu Botânico Municipal de Curitiba,"Völtz, R.R.",Myrcia isaiana G.M.Barroso & Peixoto,-25,-48,WGS84,NA,NA,"15","0","Arvoreta 5 m alt.; botões florais e flores alvacentas; sub-bosque de Floresta Ombrófila Densa das Terras Baixas.; Floresta Ombrófila Densa das Terras Baixas.",SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48,-25,"2521042820",Myrcia isaiana G.M.Barroso & Peixoto,"gass84,ambinst,colmafu",dd31ac22-63d4-4bb4-a987-5eece5ffadb8,042a7696-696b-492b-ad3e-4076807eaeed,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:20:34Z,2021-04-08T12:21:21Z,"249",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3174914","6","7707728","220","690","5014","3173889","3174914","3174914",Myrcia isaiana G.M.Barroso & Peixoto,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia isaiana,Myrcia,isaiana,SPECIES,ACCEPTED,2018-10-02T00:00:00Z,Pr,"2018","9","27",2018-09-27T00:00:00Z,2019-11-26T16:10:39Z,2021-04-08T12:21:21Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,5d4b5501-35cf-4435-b6d7-b66252375c55,TRUE,Magnoliopsida,BR,none,none,Brazil,HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão,BRA:UTFPR:HCF:29763,"1787",Balneário Brejatuba,Guaratuba,HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão,"2521042820",pt,HCF,BRA:UTFPR:HCF:29763,Collection,"29763",R.R. Völtz,Universidade Tecnológica Federal do Paraná,Universidade Tecnológica Federal do Paraná,R.R. Völtz,Myrcia isaiana G.M.Barroso & Peixoto,-25,-48,WGS84,NA,NA,"15","0","arvoreta, 5 m alt. Botões florais e flores alvacentas. No subosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.668611,-24.570556,"1086915495",Myrcia isaiana G.M.Barroso & Peixoto,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:43Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3174914","6","7707728","220","690","5014","3173889","3174914","3174914",Myrcia isaiana G.M.Barroso & Peixoto,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia isaiana,Myrcia,isaiana,SPECIES,ACCEPTED,2013-08-29T00:00:00Z,Sp,"2013","2","19",2013-02-19T00:00:00Z,2021-03-04T18:45:33Z,2021-04-08T12:14:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:47296,"1601",Sem Fim,Iporanga,SPSF - Herbário Dom Bento José Pickel,"1086915495",pt,SPSF,BRA:IF:SPSF:47296,Collection,"47296",F.A.R.D.P.Arzolla & N.M.Ivanauskas & A.A.de Oliveira,IF,Instituto Florestal,O.T.Aguiar,Myrcia isaiana G.M.Barroso & Peixoto,-24.570556,-48.668611,WGS84,NA,NA,"400","0","COLETA: Árvore com botões florais.; GEOGRAFIA: Floresta Ombrófila Densa Submontana.;",SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.922778,-25.072222,"1213640068",Myrcia isaiana G.M.Barroso & Peixoto,"gass84,colmafu,inmano",d82d5a18-0428-4e52-be16-f509153e8126,e97090cb-7731-41c7-ac24-31a841730654,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T14:29:39Z,2021-03-30T12:56:08Z,"241",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3174914","6","7707728","220","690","5014","3173889","3174914","3174914",Myrcia isaiana G.M.Barroso & Peixoto,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia isaiana,Myrcia,isaiana,SPECIES,ACCEPTED,2012-06-09T00:00:00Z,São Paulo,"2012","6","9",2012-06-09T00:00:00Z,2019-11-01T18:06:13Z,2021-03-30T12:56:08Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,8b3ca7ca-6147-496a-8c97-7109f988ea2a,FALSE,Magnoliopsida,BR,none,none,Brazil,UB - Herbário da Universidade de Brasília,BRA:UNB:UB:183562,"812","Parque Estadual da Ilha do Cardoso, Cananéia/SP.",Cananéia,UB - Herbário da Universidade de Brasília,"1213640068",pt,UB,BRA:UNB:UB:183562,Collection,"183562","Staggemeier, VG; Camargo, MGG",UnB,Universidade de Brasília,"Staggemeier, VG",Myrcia isaiana G.M.Barroso & Peixoto,-25.072222,-47.922778,WGS84,NA,NA,"0","0","Árvore de 5,5m, indivíduo 76 na fenologia. Estéril, tronco áspero com liquens e musgos.; Vegetação de restinga, solo arenoso. Trilha de pesquisa, amostragem do mestrado de V.G. Staggemeier, materiais reprodutivos podem ser consultados no HBRC.",SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.410278,-24.308333,"1086912641",Myrcia isaiana G.M.Barroso & Peixoto,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:40Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3174914","6","7707728","220","690","5014","3173889","3174914","3174914",Myrcia isaiana G.M.Barroso & Peixoto,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia isaiana,Myrcia,isaiana,SPECIES,ACCEPTED,2016-06-03T00:00:00Z,Sp,"2010","6","27",2010-06-27T00:00:00Z,2021-03-04T18:45:33Z,2021-04-08T12:14:40Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:44256,"89",Parque Estadual de Intervales,Iporanga,SPSF - Herbário Dom Bento José Pickel,"1086912641",pt,SPSF,BRA:IF:SPSF:44256,Collection,"44256",R.L.Miashike & N.M.Ivanauskas & B.M.Beisiegel & Y.E.Tuermorezow & L.A.Ribeiro & E.T.R.Costa,IF,Instituto Florestal,O.T. Aguiar,Myrcia isaiana G.M.Barroso & Peixoto,-24.308333,-48.410278,WGS84,NA,NA,"575","0","COLETA: Floresta Ombrófila Densa&nf;Arvoreta 2m altura; frutos amarelos.; GEOGRAFIA: Base do Carmo&nf;Trilha do Carmo Acima;",SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.920833,-21.074444,"1208829128",Myrcia isaiana G.M.Barroso & Peixoto,"gass84,colmafu,inmano",3f6a3304-f66f-4ba8-be57-92a70f3aac3f,3f41d988-faf2-4a9f-811e-8dac728c05d4,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:22:35Z,2021-04-08T12:22:41Z,"275",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3174914","6","7707728","220","690","5014","3173889","3174914","3174914",Myrcia isaiana G.M.Barroso & Peixoto,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia isaiana,Myrcia,isaiana,SPECIES,ACCEPTED,2007-11-01T00:00:00Z,São Paulo,"2006","9","1",2006-09-01T00:00:00Z,2019-12-20T21:46:45Z,2021-04-08T12:22:41Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,af314548-b20e-41e3-9120-47467ad8a9cf,FALSE,Magnoliopsida,BR,none,none,Brazil,HUFSJ - Herbário da Universidade Federal de São João Del Rei,BRA:UFSJ:HUFSJ:7872,"91",Floresta de restinga (Parque Estadual da Ilha do Cardoso).,Cananéia,HUFSJ - Herbário da Universidade Federal de São João Del Rei,"1208829128",pt,HUFSJ,BRA:UFSJ:HUFSJ:7872,Collection,"7872","Staggemeier, VG",UFSJ,Universidade Federal de São João Del Rei,"Sobral, M",Myrcia isaiana G.M.Barroso & Peixoto,-21.074444,-47.920833,WGS84,NA,NA,"5","0","Porte arbustivo/arbóreo. Os frutos maduros são de coloração preta. Fenologia: floração inicia em agosto; frutos verdes a partir de setembro e frutos maduros em novembro. Esta exsicata contém flores.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.916667,-24.883333,"1089076774",Myrcia isaiana G.M.Barroso & Peixoto,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3174914","6","7707728","220","690","5014","3173889","3174914","3174914",Myrcia isaiana G.M.Barroso & Peixoto,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia isaiana,Myrcia,isaiana,SPECIES,ACCEPTED,NA,São Paulo,"2003","7","1",2003-07-01T00:00:00Z,2021-03-01T19:36:40Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,FALSE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:132856,"36",Fazenda Folha Larga,Cananéia,UEC - Herbário da Universidade Estadual de Campinas,"1089076774",pt,UEC,BRA:UNICAMP:UEC:132856,Collection,"132856","Urbanetz, C; Mariuza; Domingos; Lelo",UNICAMP,Universidade Estadual de Campinas,NA,Myrcia isaiana G.M.Barroso & Peixoto,-24.883333,-47.916667,WGS84,NA,NA,"100","0","Arbusto de 1.80, frutos verde-claro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.916667,-24.883333,"1089077379",Myrcia isaiana G.M.Barroso & Peixoto,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3174914","6","7707728","220","690","5014","3173889","3174914","3174914",Myrcia isaiana G.M.Barroso & Peixoto,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia isaiana,Myrcia,isaiana,SPECIES,ACCEPTED,NA,São Paulo,"2003","7","1",2003-07-01T00:00:00Z,2021-03-01T19:36:40Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,FALSE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:133718,"36",Fazenda Folha Larga,Cananéia,UEC - Herbário da Universidade Estadual de Campinas,"1089077379",pt,UEC,BRA:UNICAMP:UEC:133718,Collection,"133718","Urbanetz, C; Mariuza; Domingos; Lelo",UNICAMP,Universidade Estadual de Campinas,NA,Myrcia isaiana G.M.Barroso & Peixoto,-24.883333,-47.916667,WGS84,NA,NA,"100","0","Arbusto de 1.80, frutos verde-claro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.916667,-24.883333,"1089076809",Myrcia isaiana G.M.Barroso & Peixoto,"gass84,preswcd,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3174914","6","7707728","220","690","5014","3173889","3174914","3174914",Myrcia isaiana G.M.Barroso & Peixoto,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia isaiana,Myrcia,isaiana,SPECIES,ACCEPTED,NA,São Paulo,"2003","8","21",2003-08-21T00:00:00Z,2021-03-01T19:36:40Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,FALSE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:132882,"112",Fazenda Folha Larga,Cananéia,UEC - Herbário da Universidade Estadual de Campinas,"1089076809",pt,UEC,BRA:UNICAMP:UEC:132882,Collection,"132882","Urbanetz, C; Lindenberg, MF; Lelo; Domingos",UNICAMP,Universidade Estadual de Campinas,"Sobral, M",Myrcia isaiana G.M.Barroso & Peixoto,-24.883333,-47.916667,WGS84,NA,NA,"100","0","Árvore 20m, frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.84175,-24.900806,"1801144048",Myrcia isaiana G.M.Barroso & Peixoto,"gass84,colmafu,inmano",e1278068-7d2d-44e0-8274-a46ae6ebf957,69e3ffff-c8fa-43a5-8d76-0c24261df2d7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:18Z,2021-04-08T12:17:25Z,"267",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3174914","6","7707728","220","690","5014","3173889","3174914","3174914",Myrcia isaiana G.M.Barroso & Peixoto,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia isaiana,Myrcia,isaiana,SPECIES,ACCEPTED,NA,São Paulo,"1994","9","6",1994-09-06T00:00:00Z,2019-10-03T13:04:18Z,2021-04-08T12:17:25Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,9351dbb9-194e-4cf3-8ad2-774ee7efc326,TRUE,Magnoliopsida,BR,none,none,Brazil,SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade,BRA:UFSCAR:SORO:4071,"56","Estrada Cananéia - Pariquera-açu (via ponte), ca, 19km de Canéia. Extensa área de transição mata restinga - Mata Atlântica",Cananéia,SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade,"1801144048",pt,SORO,BRA:UFSCAR:SORO:4071,Collection,"4071","Ferreira, F.V.; Sanches, C.D.; Bastos, Gorenstein, M.R.; Hoffmann, J.R.",UFSCar,Universidade Federal de São Carlos,NA,Myrcia isaiana G.M.Barroso & Peixoto,-24.900806,-47.84175,WGS84,NA,NA,NA,NA,"Árvore, ca. 8m alt., botões verde-creme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
