X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,gadm,collectionKey,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,elevation,elevationAccuracy,otherCatalogNumbers,institutionKey,decimalLatitude,decimalLongitude,geodeticDatum,continent,fieldNotes,nomenclaturalStatus,nomenclaturalCode,taxonID,bibliographicCitation,collectionID,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,preparations,county,verbatimLocality,fieldNumber,georeferenceProtocol,higherClassification,taxonRemarks,higherGeography,institutionID,previousIdentifications,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.080833,-23.373889,"1090577424",Griffinia hyacinthina (Ker Gawl.) Ker Gawl.,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:50Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5325957","6","7707728","196","1169","7682","8061202","5325957","5325957",Griffinia hyacinthina (Ker Gawl.) Ker Gawl.,Plantae,Tracheophyta,Asparagales,Amaryllidaceae,Griffinia,Griffinia hyacinthina,Griffinia,hyacinthina,SPECIES,ACCEPTED,2006-12-03T00:00:00Z,São Paulo,"2006","12","3",2006-12-03T00:00:00Z,2019-01-25T17:38:03Z,2021-03-30T09:40:50Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,Liliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:50578,"687","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",Ubatuba,IAC - Herbário do Instituto Agronômico de Campinas,"1090577424",pt,IAC,BRA:IAC:IAC:50578,Collection,"50578","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos & S. Santos",IAC,Instituto Agronômico de Campinas,"23°22#?#26#?##?#S , 45°04#?#51#?##?#W",J.A.M.A. Gomes et al.,Griffinia hyacinthina (Ker Gawl.) Ker Gawl.,NA,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,-23.373889,-45.080833,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.836956,-23.3403,"1087613970",Griffinia hyacinthina (Ker Gawl.) Ker Gawl.,"gass84,ambinst,colmafu",d2470ef8-edfa-4ba7-821e-c3e1a537bdba,4265f332-341c-45f6-b30b-5dc2e39b86e8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:16Z,2021-04-08T12:21:49Z,"251",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5325957","6","7707728","196","1169","7682","8061202","5325957","5325957",Griffinia hyacinthina (Ker Gawl.) Ker Gawl.,Plantae,Tracheophyta,Asparagales,Amaryllidaceae,Griffinia,Griffinia hyacinthina,Griffinia,hyacinthina,SPECIES,ACCEPTED,2015-06-01T00:00:00Z,São Paulo,"2001","5","2",2001-05-02T00:00:00Z,2020-12-11T14:43:19Z,2021-04-08T12:21:49Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,b5e442dc-03c0-45f5-b326-1b481914dfde,FALSE,Liliopsida,BR,none,none,Brazil,BHCB - Herbário da Universidade Federal de Minas Gerais,BRA:UFMG:BHCB:59178,"4343","Núcleo Picinguaba, Trilha Casa da Farinha-Paraty.",Ubatuba,BHCB - Herbário da Universidade Federal de Minas Gerais,"1087613970",pt,BHCB,BRA:UFMG:BHCB:59178,Collection,"59178","Lombardi, JA",Universidade Federal de Minas Gerais,Universidade Federal de Minas Gerais,"Erva rupícola, carnosa, folhas papiráceas, pecíolo e pedúnculo avermelhados, frutos imaturos verdes.; Mata atlântica de encosta.",NA,Griffinia hyacinthina (Ker Gawl.) Ker Gawl.,"0","0",NA,NA,-23.3403,-44.836956,WGS84,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
