X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,gadm,collectionKey,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,decimalLatitude,decimalLongitude,geodeticDatum,locality,infraspecificEpithet,continent,otherCatalogNumbers,fieldNotes,institutionKey,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,individualCount,higherGeography,institutionID,endDayOfYear,startDayOfYear,higherClassification,preparations,nomenclaturalStatus,nomenclaturalCode,taxonID,identificationQualifier,bibliographicCitation,collectionID,georeferenceProtocol,organismID,locationID,datasetID,accessRights,county,references,verbatimEventDate,habitat,coordinateUncertaintyInMeters,georeferenceSources,identificationRemarks,typeStatus,georeferencedDate,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.82382,-22.77823,"2459856876",Peperomia hydrocotyloides Miq.,"gass84,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:43Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7305807","6","7707728","220","404","6678","3086367","7305807","7305807",Peperomia hydrocotyloides Miq.,Plantae,Tracheophyta,Piperales,Piperaceae,Peperomia,Peperomia hydrocotyloides,Peperomia,hydrocotyloides,SPECIES,ACCEPTED,2015-07-08T00:00:00Z,"538","0",São Paulo,"2015","7","8",2015-07-08T00:00:00Z,2020-11-04T15:15:41Z,2021-04-08T12:22:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,51c61583-68fb-4e49-bc5d-729aa098bc43,FALSE,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:133158,"990.0",Piracicaba,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459856876",pt,ESA,BRA:ESALQ:ESA:133158,Collection,"133158","Scatigna, A.V.; Correa, L. S.; Cota, M. M. T.; Gissi, D. S.; Ivanauskas, N. M.; Silva, D. M.",Universidade de São Paulo,Universidade de São Paulo,Erva geófita. Folhas discolores com estias escuras nas nervuras.,"Colletta, G.D.",Peperomia hydrocotyloides Miq.,-22.77823,-47.82382,WGS84,Estação Ecológica de Ibicatu. Floresta Estacional Semidecidual Aluvial. Barranco do leito do córrego.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.633333,-23.55,"2517366776",Peperomia hydrocotyloides Miq.,"ambcol,inmano",15f819bd-6612-4447-854b-14d12ee1022d,396d5f30-dea9-11db-8ab4-b8a03c50a862,65eb93af-41b8-4917-a5fc-cfe2a45aa4bf,NL,DWC_ARCHIVE,2021-04-18T02:53:41Z,2021-04-18T03:20:50Z,"193",396d5f30-dea9-11db-8ab4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7305807","6","7707728","220","404","6678","3086367","7305807","7305807",Peperomia hydrocotyloides Miq.,Plantae,Tracheophyta,Piperales,Piperaceae,Peperomia,Peperomia hydrocotyloides,Peperomia,hydrocotyloides,SPECIES,ACCEPTED,NA,NA,NA,São Paulo,NA,NA,NA,NA,NA,2021-04-18T03:20:50Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,Naturalis Biodiversity Center,U  0249297@BRAHMS,"Martius, CFP von  s.n.",NA,NA,"2517366776",NA,Botany,https://data.biodiversitydata.nl/naturalis/specimen/U%20%200249297,NA,U  0249297,Martius CFP von,NA,NA,NA,NA,Peperomia hydrocotyloides Miq.,-23.55,-46.633333,WGS84,"St. Paul, Brasilia",NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,Naturalis Biodiversity Center,NA,NA,Plantae|Magnoliopsidae|Piperales|Piperaceae,NA,NA,ICN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISOTYPE,NA,17abcf75-2f1e-46dd-bf75-a5b21dd02655,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
