X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,gadm,collectionKey,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,decimalLatitude,decimalLongitude,geodeticDatum,elevation,elevationAccuracy,continent,otherCatalogNumbers,fieldNotes,individualCount,preparations,institutionKey,higherGeography,county,accessRights,nomenclaturalStatus,nomenclaturalCode,taxonID,bibliographicCitation,collectionID,references,habitat,verbatimEventDate,institutionID,endDayOfYear,startDayOfYear,georeferenceProtocol,eventRemarks,higherClassification,coordinateUncertaintyInMeters,georeferenceSources,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,fieldNumber,verbatimLocality,verbatimElevation,previousIdentifications,datasetID,identificationID,typeStatus,organismID,locationID,taxonRemarks,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.178333,-24.2275,"2521005514",Lafoensia nummularifolia A.St.-Hil.,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:42Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7926518","6","7707728","220","690","6684","7286250","7926518","7926518",Lafoensia nummularifolia A.St.-Hil.,Plantae,Tracheophyta,Myrtales,Lythraceae,Lafoensia,Lafoensia nummularifolia,Lafoensia,nummularifolia,SPECIES,ACCEPTED,2015-10-31T00:00:00Z,Sp,"2014","11","5",2014-11-05T00:00:00Z,2021-03-04T18:44:55Z,2021-04-08T12:14:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:53458,"1824",Estação Experimental de Itararé,Itararé,SPSF - Herbário Dom Bento José Pickel,"2521005514",pt,SPSF,BRA:IF:SPSF:53458,Collection,"53458",F.A.R.D.P. Arzolla et al.,IF,Instituto Florestal,"COLETA: Arbusto. Frutos jovens.; GEOGRAFIA: Vegetação de Campo.;",J.B.Baitello,Lafoensia nummularifolia A.St.-Hil.,-24.2275,-49.178333,WGS84,"1030","0",SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.054444,-24.079167,"1086913227",Lafoensia nummularifolia A.St.-Hil.,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:40Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7926518","6","7707728","220","690","6684","7286250","7926518","7926518",Lafoensia nummularifolia A.St.-Hil.,Plantae,Tracheophyta,Myrtales,Lythraceae,Lafoensia,Lafoensia nummularifolia,Lafoensia,nummularifolia,SPECIES,ACCEPTED,NA,Sp,"2010","12","9",2010-12-09T00:00:00Z,2021-03-04T18:44:55Z,2021-04-08T12:14:40Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:44851,"362",Estação Experimental,Itapeva,SPSF - Herbário Dom Bento José Pickel,"1086913227",pt,SPSF,BRA:IF:SPSF:44851,Collection,"44851",C.R.Lima & J.B.Baitello & R.Cielo-Filho,IF,Instituto Florestal,"COLETA: Arbusto 2m, flores brancas; GEOGRAFIA: Borda Cerrado / Campo Cerrado;",J.B.Baitello,Lafoensia nummularifolia A.St.-Hil.,-24.079167,-49.054444,WGS84,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.081111,-24.073889,"1086910046",Lafoensia nummularifolia A.St.-Hil.,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:44Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7926518","6","7707728","220","690","6684","7286250","7926518","7926518",Lafoensia nummularifolia A.St.-Hil.,Plantae,Tracheophyta,Myrtales,Lythraceae,Lafoensia,Lafoensia nummularifolia,Lafoensia,nummularifolia,SPECIES,ACCEPTED,2009-02-02T00:00:00Z,Sp,"2009","1","27",2009-01-27T00:00:00Z,2021-03-04T18:44:55Z,2021-04-08T12:14:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:41472,"2245",Estação Ecológica,Itapeva,SPSF - Herbário Dom Bento José Pickel,"1086910046",pt,SPSF,BRA:IF:SPSF:41472,Collection,"41472",J.B.Baitello & C.R.Lima,IF,Instituto Florestal,"COLETA: Arbusto 2,5 m.&nf;Aceiro do lado da rodovia.;",J.B.Baitello,Lafoensia nummularifolia A.St.-Hil.,-24.073889,-49.081111,WGS84,"700","0",SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.069444,-24.051944,"1086911166",Lafoensia nummularifolia A.St.-Hil.,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:44Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7926518","6","7707728","220","690","6684","7286250","7926518","7926518",Lafoensia nummularifolia A.St.-Hil.,Plantae,Tracheophyta,Myrtales,Lythraceae,Lafoensia,Lafoensia nummularifolia,Lafoensia,nummularifolia,SPECIES,ACCEPTED,2009-10-27T00:00:00Z,Sp,"2009","9","22",2009-09-22T00:00:00Z,2021-03-04T18:44:55Z,2021-04-08T12:14:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:42604,"2387",Estação Experimental,Itapeva,SPSF - Herbário Dom Bento José Pickel,"1086911166",pt,SPSF,BRA:IF:SPSF:42604,Collection,"42604",J.B.Baitello & O.T. Aguiar & R.Cielo-Filho,IF,Instituto Florestal,"COLETA: Arbusto. Flores brancas.; GEOGRAFIA: Trilha do poço da Peroba #?# Lajeado;",J.A.Pastore,Lafoensia nummularifolia A.St.-Hil.,-24.051944,-49.069444,WGS84,"700","0",SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.0675,-24.078056,"1086908132",Lafoensia nummularifolia A.St.-Hil.,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:46Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7926518","6","7707728","220","690","6684","7286250","7926518","7926518",Lafoensia nummularifolia A.St.-Hil.,Plantae,Tracheophyta,Myrtales,Lythraceae,Lafoensia,Lafoensia nummularifolia,Lafoensia,nummularifolia,SPECIES,ACCEPTED,2008-03-03T00:00:00Z,Sp,"2008","2","26",2008-02-26T00:00:00Z,2021-03-04T18:44:54Z,2021-04-08T12:14:46Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:39573,"654",Estação Ecológica,Itapeva,SPSF - Herbário Dom Bento José Pickel,"1086908132",pt,SPSF,BRA:IF:SPSF:39573,Collection,"39573",R.Cielo-Filho & O.T. Aguiar & J.B.Baitello,IF,Instituto Florestal,"COLETA: Arbusto 2,5 m, flores brancas.;",J.B.Baitello,Lafoensia nummularifolia A.St.-Hil.,-24.078056,-49.0675,WGS84,"750","0",SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.068333,-24.076111,"1086908172",Lafoensia nummularifolia A.St.-Hil.,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:46Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7926518","6","7707728","220","690","6684","7286250","7926518","7926518",Lafoensia nummularifolia A.St.-Hil.,Plantae,Tracheophyta,Myrtales,Lythraceae,Lafoensia,Lafoensia nummularifolia,Lafoensia,nummularifolia,SPECIES,ACCEPTED,2008-03-03T00:00:00Z,Sp,"2008","2","26",2008-02-26T00:00:00Z,2021-03-04T18:44:55Z,2021-04-08T12:14:46Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,TRUE,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:39572,"653",Estação Ecológica,Itapeva,SPSF - Herbário Dom Bento José Pickel,"1086908172",pt,SPSF,BRA:IF:SPSF:39572,Collection,"39572",R.Cielo-Filho & O.T. Aguiar & J.B.Baitello,IF,Instituto Florestal,"COLETA: Arbusto 1,5 m, fruto verde.;",J.B.Baitello,Lafoensia nummularifolia A.St.-Hil.,-24.076111,-49.068333,WGS84,"750","0",SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.068333,-24.076111,"1094894519",Lafoensia nummularifolia A.St.-Hil.,"gass84,incomis,diffown",2e684fd6-09e2-4661-910a-0a188b610c04,60545be9-4f28-4245-b4b4-07635c8dfa54,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:35:39Z,2021-04-08T12:39:31Z,"251",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7926518","6","7707728","220","690","6684","7286250","7926518","7926518",Lafoensia nummularifolia A.St.-Hil.,Plantae,Tracheophyta,Myrtales,Lythraceae,Lafoensia,Lafoensia nummularifolia,Lafoensia,nummularifolia,SPECIES,ACCEPTED,NA,São Paulo,"2008","2","26",2008-02-26T00:00:00Z,2019-10-07T12:34:04Z,2021-04-08T12:39:31Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,TRUE,Magnoliopsida,BR,none,none,Brazil,HUEFS - Herbario da Universidade Estadual de Feira de Santana,BRA:UEFS:HUEFS:177474,"653","Estação Ecológica, trilha da Vila.",Itapeva,HUEFS - Herbario da Universidade Estadual de Feira de Santana,"1094894519",pt,HUEFS,BRA:UEFS:HUEFS:177474,Collection,"177474","Cielo-Filho, R.",UEFS,Universidade Estadual de Feira de Santana,NA,NA,Lafoensia nummularifolia A.St.-Hil.,-24.076111,-49.068333,WGS84,"750","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.068333,-24.075278,"1086908922",Lafoensia nummularifolia A.St.-Hil.,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:46Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7926518","6","7707728","220","690","6684","7286250","7926518","7926518",Lafoensia nummularifolia A.St.-Hil.,Plantae,Tracheophyta,Myrtales,Lythraceae,Lafoensia,Lafoensia nummularifolia,Lafoensia,nummularifolia,SPECIES,ACCEPTED,2008-07-22T00:00:00Z,Sp,"2008","5","14",2008-05-14T00:00:00Z,2021-03-04T18:44:55Z,2021-04-08T12:14:46Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:40340,NA,Estação Ecológica,Itapeva,SPSF - Herbário Dom Bento José Pickel,"1086908922",pt,SPSF,BRA:IF:SPSF:40340,Collection,"40340",N.M.Ivanaukas & F.M.Souza & G.Durigan & A.C.Dias,IF,Instituto Florestal,"COLETA: Cerrado típico.&nf;Arbusto 1,5m.&nf;Frutos secos.;",G.A.D.C. Franco,Lafoensia nummularifolia A.St.-Hil.,-24.075278,-49.068333,WGS84,"748","0",SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.070278,-24.075,"1086909066",Lafoensia nummularifolia A.St.-Hil.,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:46Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7926518","6","7707728","220","690","6684","7286250","7926518","7926518",Lafoensia nummularifolia A.St.-Hil.,Plantae,Tracheophyta,Myrtales,Lythraceae,Lafoensia,Lafoensia nummularifolia,Lafoensia,nummularifolia,SPECIES,ACCEPTED,2008-09-01T00:00:00Z,Sp,"2008","8","26",2008-08-26T00:00:00Z,2021-03-04T18:44:55Z,2021-04-08T12:14:46Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:40482,"2170",Estação Ecológica,Itapeva,SPSF - Herbário Dom Bento José Pickel,"1086909066",pt,SPSF,BRA:IF:SPSF:40482,Collection,"40482",J.B.Baitello & R.Cielo-Filho & C.R.Lima,IF,Instituto Florestal,"COLETA: Árvore 3 m, flores brancas.;",R.Cielo-Filho,Lafoensia nummularifolia A.St.-Hil.,-24.075,-49.070278,WGS84,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.986667,-24.321667,"1086665558",Lafoensia nummularifolia A.St.-Hil.,"gass84,colmafu,inmano",a51fa32f-831d-49d6-8b8a-c7b52ae65b3b,f6e2efc9-42a3-47ea-99c6-3eda8d653cc9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:13:16Z,2021-04-08T12:13:57Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7926518","6","7707728","220","690","6684","7286250","7926518","7926518",Lafoensia nummularifolia A.St.-Hil.,Plantae,Tracheophyta,Myrtales,Lythraceae,Lafoensia,Lafoensia nummularifolia,Lafoensia,nummularifolia,SPECIES,ACCEPTED,2008-01-01T00:00:00Z,Paraná,"2008","9","25",2008-09-25T00:00:00Z,2021-02-11T20:19:27Z,2021-04-08T12:13:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,984ad7e0-f17d-4980-9d12-2c3c9509162e,TRUE,Magnoliopsida,BR,none,none,Brazil,UPCB - Herbário do Departamento de Botânica,BRA:UFPR:UPCB:60633,"27",Parque Estadual do Cerrado.,Jaguariaíva,UPCB - Herbário do Departamento de Botânica,"1086665558",pt,UPCB,BRA:UFPR:UPCB:60633,Collection,"60633","Muelbert, A.E.",UFPR,Universidade Federal do Paraná,Arbustiva. Cerrado..,"Almeida, F.F.",Lafoensia nummularifolia A.St.-Hil.,-24.321667,-48.986667,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
