X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,gadm,collectionKey,institutionKey,continent,otherCatalogNumbers,fieldNotes,coordinateUncertaintyInMeters,references,georeferencedDate,verbatimEventDate,institutionID,nomenclaturalCode,georeferenceProtocol,county,preparations,collectionID,georeferenceSources,individualCount,nomenclaturalStatus,taxonID,identificationQualifier,bibliographicCitation,endDayOfYear,startDayOfYear,verbatimElevation,fieldNumber,higherClassification,habitat,higherGeography,typeStatus,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,verbatimLocality,typifiedName,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46,-23,"1658204131",Merostachys pluriflora Munro ex E.G.Camus,-23,-46,"gass84,incomis,diffown",68c90cbc-e74b-4fb6-8ee4-6fa3bd247837,fe647d6c-1c4b-441b-b93b-d310d074b227,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:08:48Z,2021-04-08T12:09:04Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5673759","6","7707728","196","1369","3073","3232907","5673759","5673759",Merostachys pluriflora Munro ex E.G.Camus,Plantae,Tracheophyta,Poales,Poaceae,Merostachys,Merostachys pluriflora,Merostachys,pluriflora,SPECIES,ACCEPTED,2017-06-26T00:00:00Z,"824","0",São Paulo,"2017","6","26",2017-06-26T00:00:00Z,2020-12-21T00:19:00Z,2021-04-08T12:09:04Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,VIC - Herbário da Universidade Federal de Viçosa,BRA:UFV:VIC:48757,"127","Instituto de Botânica, Parque Estadual Fontes do I, trilha principal com início próximo ao CERAD",São Paulo,VIC - Herbário da Universidade Federal de Viçosa,"1658204131",pt,VIC,BRA:UFV:VIC:48757,Collection,"48757","Vinícius-Silva, R.; Neves, G.S.",UFV,Universidade Federal de Viçosa,"Indivíduo com, aproximadamente, 7 m de altura. Colmos inicialmente eretos e, posteriormente, inclinando sobre a vegetação. Entrenós com 15-26 cm de comprimento; esverdeado com estrias, escabros. Planta encontrada em borda de mata. Após","Vinícius-Silva, R.",Merostachys pluriflora Munro ex E.G.Camus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-46.62,-23.658056,"2452933040",Merostachys pluriflora Munro ex E.G.Camus,-23.658056,-46.62,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:13Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5673759","6","7707728","196","1369","3073","3232907","5673759","5673759",Merostachys pluriflora Munro ex E.G.Camus,Plantae,Tracheophyta,Poales,Poaceae,Merostachys,Merostachys pluriflora,Merostachys,pluriflora,SPECIES,ACCEPTED,2017-06-29T00:00:00Z,"818","0",São Paulo,"2010","7","29",2010-07-29T00:00:00Z,2019-11-21T13:15:59Z,2021-04-12T14:22:13Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:420325,"2865","Parque Estadual das Fontes do Ipiranga, Zoológico",São Paulo,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452933040",pt,SP,BRA:IBT:SP:420325,Collection,"420325","Shirasuna, RT",Instituto de Botânica,Instituto de Botânica,NA,"Vinicius Silva, R",Merostachys pluriflora Munro ex E.G.Camus,NA,ef48401a-d9e5-467c-b40a-0146618d38de,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-46.628667,-23.643639,"2452929181",Merostachys pluriflora Munro ex E.G.Camus,-23.643639,-46.628667,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:13Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5673759","6","7707728","196","1369","3073","3232907","5673759","5673759",Merostachys pluriflora Munro ex E.G.Camus,Plantae,Tracheophyta,Poales,Poaceae,Merostachys,Merostachys pluriflora,Merostachys,pluriflora,SPECIES,ACCEPTED,2017-06-29T00:00:00Z,"821","0",São Paulo,"2009","2","18",2009-02-18T00:00:00Z,2019-11-21T13:15:59Z,2021-04-12T14:22:13Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:411861,"2172","Parque Estadual das Fontes do Ipiranga, Ibt, Trilha do Parque. População a partir da beira da trilha estendendo para o interior da mata.",São Paulo,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452929181",pt,SP,BRA:IBT:SP:411861,Collection,"411861","Shirasuna, RT",Instituto de Botânica,Instituto de Botânica,NA,"Vinicius Silva, R",Merostachys pluriflora Munro ex E.G.Camus,NA,ef48401a-d9e5-467c-b40a-0146618d38de,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-46.61475,-23.646389,"2452930010",Merostachys pluriflora Munro ex E.G.Camus,-23.646389,-46.61475,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:18Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5673759","6","7707728","196","1369","3073","3232907","5673759","5673759",Merostachys pluriflora Munro ex E.G.Camus,Plantae,Tracheophyta,Poales,Poaceae,Merostachys,Merostachys pluriflora,Merostachys,pluriflora,SPECIES,ACCEPTED,2017-06-29T00:00:00Z,"819","0",São Paulo,"2009","10","22",2009-10-22T00:00:00Z,2019-11-21T13:15:59Z,2021-04-12T14:22:18Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:415223A,"2610","Parque Estadual das Fontes do Ipiranga, IBt. Trilha a partir da portaria 2.",São Paulo,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452930010",pt,SP,BRA:IBT:SP:415223A,Collection,415223A,"Shirasuna, RT",Instituto de Botânica,Instituto de Botânica,NA,"Vinicius Silva, R",Merostachys pluriflora Munro ex E.G.Camus,NA,ef48401a-d9e5-467c-b40a-0146618d38de,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-46.61475,-23.646389,"2452930597",Merostachys pluriflora Munro ex E.G.Camus,-23.646389,-46.61475,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:17Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5673759","6","7707728","196","1369","3073","3232907","5673759","5673759",Merostachys pluriflora Munro ex E.G.Camus,Plantae,Tracheophyta,Poales,Poaceae,Merostachys,Merostachys pluriflora,Merostachys,pluriflora,SPECIES,ACCEPTED,2017-06-29T00:00:00Z,"819","0",São Paulo,"2009","10","22",2009-10-22T00:00:00Z,2019-11-21T13:15:59Z,2021-04-12T14:22:17Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:415223B,"2610","Parque Estadual das Fontes do Ipiranga, IBt. Trilha a partir da portaria 2.",São Paulo,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452930597",pt,SP,BRA:IBT:SP:415223B,Collection,415223B,"Shirasuna, RT",Instituto de Botânica,Instituto de Botânica,NA,"Vinicius Silva, R",Merostachys pluriflora Munro ex E.G.Camus,NA,ef48401a-d9e5-467c-b40a-0146618d38de,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-46.61475,-23.646389,"2452930603",Merostachys pluriflora Munro ex E.G.Camus,-23.646389,-46.61475,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:14Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5673759","6","7707728","196","1369","3073","3232907","5673759","5673759",Merostachys pluriflora Munro ex E.G.Camus,Plantae,Tracheophyta,Poales,Poaceae,Merostachys,Merostachys pluriflora,Merostachys,pluriflora,SPECIES,ACCEPTED,2017-06-29T00:00:00Z,"819","0",São Paulo,"2009","10","22",2009-10-22T00:00:00Z,2019-11-21T13:15:59Z,2021-04-12T14:22:14Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:415223,"2610","Parque Estadual das Fontes do Ipiranga, IBt. Trilha a partir da portaria 2.",São Paulo,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452930603",pt,SP,BRA:IBT:SP:415223,Collection,"415223","Shirasuna, RT",Instituto de Botânica,Instituto de Botânica,NA,"Vinicius Silva, R",Merostachys pluriflora Munro ex E.G.Camus,NA,ef48401a-d9e5-467c-b40a-0146618d38de,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-46.61325,-23.639194,"2452930333",Merostachys pluriflora Munro ex E.G.Camus,-23.639194,-46.61325,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:13Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5673759","6","7707728","196","1369","3073","3232907","5673759","5673759",Merostachys pluriflora Munro ex E.G.Camus,Plantae,Tracheophyta,Poales,Poaceae,Merostachys,Merostachys pluriflora,Merostachys,pluriflora,SPECIES,ACCEPTED,2017-06-29T00:00:00Z,"826","0",São Paulo,"2009","11","4",2009-11-04T00:00:00Z,2019-11-21T13:15:59Z,2021-04-12T14:22:13Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:415224,"2619","Parque Estadual das Fontes do Ipiranga, IBt. Trilha a partir da portaria 1.",São Paulo,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452930333",pt,SP,BRA:IBT:SP:415224,Collection,"415224","Shirasuna, RT",Instituto de Botânica,Instituto de Botânica,NA,"Vinicius Silva, R",Merostachys pluriflora Munro ex E.G.Camus,NA,ef48401a-d9e5-467c-b40a-0146618d38de,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-46.6361,-23.5475,"1090572112",Merostachys pluriflora Munro ex E.G.Camus,-23.5475,-46.6361,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:50Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5673759","6","7707728","196","1369","3073","3232907","5673759","5673759",Merostachys pluriflora Munro ex E.G.Camus,Plantae,Tracheophyta,Poales,Poaceae,Merostachys,Merostachys pluriflora,Merostachys,pluriflora,SPECIES,ACCEPTED,1992-02-15T00:00:00Z,NA,NA,São Paulo,"1991","11","15",1991-11-15T00:00:00Z,2019-10-03T17:21:25Z,2021-03-30T09:40:50Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:45214,s/nº,"Reserva Biológica, Parque Estadual das Fontes do Ipiranga",São Paulo,IAC - Herbário do Instituto Agronômico de Campinas,"1090572112",pt,IAC,BRA:IAC:IAC:45214,Collection,"45214",T. Sendulsky,IAC,Instituto Agronômico de Campinas,Identificação confirmada por R. Vinícius-Silva em 14/06/2018,T. Sendulsky,Merostachys pluriflora Munro ex E.G.Camus,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-46.621883,-23.654505,"1928083019",Merostachys pluriflora Munro ex E.G.Camus,-23.654505,-46.621883,colmafu,d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:06:21Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5673759","6","7707728","196","1369","3073","3232907","5673759","5673759",Merostachys pluriflora Munro ex E.G.Camus,Plantae,Tracheophyta,Poales,Poaceae,Merostachys,Merostachys pluriflora,Merostachys,pluriflora,SPECIES,ACCEPTED,NA,NA,NA,São Paulo,"1991","11",NA,1991-11-01T00:00:00Z,NA,2021-03-30T13:06:21Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,The New York Botanical Garden,16568c9d-3bcb-4f32-9d6f-a817f13a4cb6,s.n.,"Sao Paulo, Reserva Biológica, Parque Estadual das Fontes do Ipiranga",NA,Vascular plants,"1928083019",en,NY,16568c9d-3bcb-4f32-9d6f-a817f13a4cb6,PhysicalObject,"01091712",T. Sendulsky,NY,NA,NA,T. Sendulsky,Merostachys pluriflora Munro ex E.G.Camus,NA,b2190553-4505-4fdd-8fff-065c8ca26f72,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,SOUTH_AMERICA,NA,NA,"2176.57",http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1251023,2016-03-18,Nov 1991,http://biocol.org/urn:lsid:biocol.org:col:15556,ICN,"Georeferencing Quick Reference Guide, Version 2012",Sao Paulo,sheet,http://biocol.org/urn:lsid:biocol.org:col:15556,"Google Maps (map data 2016), Manis Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-46.6361,-23.5475,"1090572101",Merostachys pluriflora Munro ex E.G.Camus,-23.5475,-46.6361,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:50Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5673759","6","7707728","196","1369","3073","3232907","5673759","5673759",Merostachys pluriflora Munro ex E.G.Camus,Plantae,Tracheophyta,Poales,Poaceae,Merostachys,Merostachys pluriflora,Merostachys,pluriflora,SPECIES,ACCEPTED,1971-12-12T00:00:00Z,NA,NA,São Paulo,"1971","12","12",1971-12-12T00:00:00Z,2019-01-25T17:44:38Z,2021-03-30T09:40:50Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Liliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:45219,s/nº,"Reserva Biológica, Parque Estadual das Fontes do Ipiranga",São Paulo,IAC - Herbário do Instituto Agronômico de Campinas,"1090572101",pt,IAC,BRA:IAC:IAC:45219,Collection,"45219",T. Sendulsky,IAC,Instituto Agronômico de Campinas,NA,T. Sendulsky,Merostachys pluriflora Munro ex E.G.Camus,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
