X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,elevation,elevationAccuracy,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,identifiedBy,name,occurrenceRemarks,institutionKey,infraspecificEpithet,gadm,continent,higherGeography,county,preparations,accessRights,otherCatalogNumbers,fieldNotes,coordinateUncertaintyInMeters,habitat,georeferenceProtocol,eventRemarks,higherClassification,references,dynamicProperties,http...unknown.org.recordId,taxonID,rights,startDayOfYear,collectionID,reproductiveCondition,typeStatus,establishmentMeans,verbatimEventDate,institutionID,nomenclaturalCode,fieldNumber,projectId,individualCount,depth,depthAccuracy,namePublishedInYear,eventTime,nameAccordingTo,acceptedNameUsage,locationID,datasetID,bibliographicCitation,identificationID,parentNameUsage,endDayOfYear,georeferenceSources,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,verbatimElevation,georeferencedDate,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,verbatimLocality,disposition,taxonRemarks,locationRemarks,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.681211,-24.545186,"2365706499",Rhipsalis paradoxa (Salm-Dyck) Salm-Dyck,-24.545186,-48.681211,"cdround,gass84,colmano,inmafu",318730e8-4140-4297-b03c-4d34d0b6e0bd,4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4,43d575e8-6726-46a9-9464-dca8952b0758,BR,DWC_ARCHIVE,2021-03-27T02:05:00Z,2021-03-30T10:11:03Z,"133",4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4,PRESERVED_SPECIMEN,PRESENT,"7280743","6","7707728","220","422","2519","3084035","7280743","7280743",Rhipsalis paradoxa (Salm-Dyck) Salm-Dyck,Plantae,Tracheophyta,Caryophyllales,Cactaceae,Rhipsalis,Rhipsalis paradoxa,Rhipsalis,paradoxa,SPECIES,ACCEPTED,LC,2016-01-01T00:00:00Z,NA,NA,São Paulo,"2016","2","9",2016-02-09T00:00:00Z,NA,2021-03-30T10:11:03Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Museu Paraense Emílio Goeldi (MPEG),MG236551,"4577",PETAR- Parque Estadual Turístico so Alto Ribeira,NA,NA,"2365706499",NA,HERBMG,MG236551,NA,MG236551,"Melo, P.H.A.; Lombardi, J.A.",MPEG,NA,"Lombardi, J.A.",Rhipsalis paradoxa (Salm-Dyck) Salm-Dyck,NA,bd096872-1315-4d9a-87e9-152e4af6eee9,NA,NA,SOUTH_AMERICA,"São Paulo, Iporanga",Iporanga,exsicata,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.585833,-24.434181,"2365711414",Rhipsalis paradoxa (Salm-Dyck) Salm-Dyck,-24.434181,-48.585833,"cdround,gass84,colmano,inmafu",318730e8-4140-4297-b03c-4d34d0b6e0bd,4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4,43d575e8-6726-46a9-9464-dca8952b0758,BR,DWC_ARCHIVE,2021-03-27T02:05:00Z,2021-03-30T10:11:05Z,"133",4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4,PRESERVED_SPECIMEN,PRESENT,"7280743","6","7707728","220","422","2519","3084035","7280743","7280743",Rhipsalis paradoxa (Salm-Dyck) Salm-Dyck,Plantae,Tracheophyta,Caryophyllales,Cactaceae,Rhipsalis,Rhipsalis paradoxa,Rhipsalis,paradoxa,SPECIES,ACCEPTED,LC,2017-01-01T00:00:00Z,NA,NA,São Paulo,"2016","7","3",2016-07-03T00:00:00Z,NA,2021-03-30T10:11:05Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Museu Paraense Emílio Goeldi (MPEG),MG236579,"57",PETAR- Parque Estadual Turístico so Alto Ribeira,NA,NA,"2365711414",NA,HERBMG,MG236579,NA,MG236579,"Peixoto, T.R.; Shima, J.N.; Melo, P.H.A.",MPEG,NA,"Lombardi, J.A.",Rhipsalis paradoxa (Salm-Dyck) Salm-Dyck,NA,bd096872-1315-4d9a-87e9-152e4af6eee9,NA,NA,SOUTH_AMERICA,"São Paulo, Apiaí",Apiaí,exsicata,Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.641583,-24.0745,"1324955833",Rhipsalis paradoxa (Salm-Dyck) Salm-Dyck,-24.0745,-47.641583,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7280743","6","7707728","220","422","2519","3084035","7280743","7280743",Rhipsalis paradoxa (Salm-Dyck) Salm-Dyck,Plantae,Tracheophyta,Caryophyllales,Cactaceae,Rhipsalis,Rhipsalis paradoxa,Rhipsalis,paradoxa,SPECIES,ACCEPTED,LC,2013-04-01T00:00:00Z,"324","0",São Paulo,"2013","3","30",2013-03-30T00:00:00Z,2021-03-01T19:27:18Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:193152,"1201","Reserva Particular do Votorantim (CBA). Trilha do Chagas,UHE da Fumaça",Tapiraí,UEC - Herbário da Universidade Estadual de Campinas,"1324955833",pt,UEC,BRA:UNICAMP:UEC:193152,Collection,"193152","Polisel, RT; Diogo, IJS; Oliveira Neto, MA; Campos-Rocha, A; Souza, VC; et al.",UNICAMP,Universidade Estadual de Campinas,"Kuntz, J",Rhipsalis paradoxa (Salm-Dyck) Salm-Dyck,"Epífita. Botões; Floresta Ombrófila Densa à margem esquerda do Rio Juquiá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.37897,-24.03882,"2459845738",Rhipsalis paradoxa (Salm-Dyck) Salm-Dyck,-24.03882,-47.37897,"gass84,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:44Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7280743","6","7707728","220","422","2519","3084035","7280743","7280743",Rhipsalis paradoxa (Salm-Dyck) Salm-Dyck,Plantae,Tracheophyta,Caryophyllales,Cactaceae,Rhipsalis,Rhipsalis paradoxa,Rhipsalis,paradoxa,SPECIES,ACCEPTED,LC,2013-04-01T00:00:00Z,"324","0",São Paulo,"2013","3","30",2013-03-30T00:00:00Z,2020-11-04T14:04:12Z,2021-04-08T12:22:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,51c61583-68fb-4e49-bc5d-729aa098bc43,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:124139,"1201.0","Reserva Particular da Votorantim (CBA). Trilha do Chagas, UHE da Fumaça. Floresta Ombrófila Densa à margem esquerda do Rio Juquiá.",Tapiraí,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459845738",pt,ESA,BRA:ESALQ:ESA:124139,Collection,"124139","Polisel, R.T. ; Diogo, I.",Universidade de São Paulo,Universidade de São Paulo,"Kuntz, J.",Rhipsalis paradoxa (Salm-Dyck) Salm-Dyck,Epífita. Botões.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.37897,-24.03882,"2459848052",Rhipsalis paradoxa (Salm-Dyck) Salm-Dyck,-24.03882,-47.37897,"gass84,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:42Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7280743","6","7707728","220","422","2519","3084035","7280743","7280743",Rhipsalis paradoxa (Salm-Dyck) Salm-Dyck,Plantae,Tracheophyta,Caryophyllales,Cactaceae,Rhipsalis,Rhipsalis paradoxa,Rhipsalis,paradoxa,SPECIES,ACCEPTED,LC,2013-04-01T00:00:00Z,NA,NA,São Paulo,"2013","3","30",2013-03-30T00:00:00Z,2020-11-04T14:04:12Z,2021-04-08T12:22:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,51c61583-68fb-4e49-bc5d-729aa098bc43,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:125477,"1201.0","Reserva Particular da Votorantim (CBA). Trilha do Chagas, UHE da Fumaça. Floresta Ombrófila Densa à margem esquerda do Rio Juquiá.",Tapiraí,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459848052",pt,ESA,BRA:ESALQ:ESA:125477,Collection,"125477","Polisel, R.T.",Universidade de São Paulo,Universidade de São Paulo,"Kuntz, J.",Rhipsalis paradoxa (Salm-Dyck) Salm-Dyck,Epífita. Botões.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.363889,-21.313889,"1424298704",Rhipsalis paradoxa (Salm-Dyck) Salm-Dyck,-21.313889,-49.363889,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:16Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"7280743","6","7707728","220","422","2519","3084035","7280743","7280743",Rhipsalis paradoxa (Salm-Dyck) Salm-Dyck,Plantae,Tracheophyta,Caryophyllales,Cactaceae,Rhipsalis,Rhipsalis paradoxa,Rhipsalis,paradoxa,SPECIES,ACCEPTED,LC,NA,"533",NA,Santa Catarina,"2009","10","27",2009-10-27T00:00:00Z,NA,2021-04-06T14:39:16Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:587679,"432",Braço do Salão-Fazenda Sabiá.,Presidente Nereu,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424298704",NA,RB,urn:catalog:JBRJ:RB:587679,Physical Object,RB00587679,"J.L.Schmitt; et al.",JBRJ,NA,M.F.Freitas,Rhipsalis paradoxa (Salm-Dyck) Salm-Dyck,Epífita.Flor amarela.,NA,NA,NA,NA,NA,NA,NA,NA,RB 496429,Floresta Ombrófila Densa.Estágio Avançado.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.511111,-22.8375,"1090695437",Rhipsalis paradoxa (Salm-Dyck) Salm-Dyck,-22.8375,-46.511111,"gass84,ambinst,colmafu",fdf55163-54d8-4bc7-862d-7e41068589e3,6215eac7-a176-4a7f-9bba-552b3f5ba9a3,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:23:12Z,2021-04-08T12:23:25Z,"257",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7280743","6","7707728","220","422","2519","3084035","7280743","7280743",Rhipsalis paradoxa (Salm-Dyck) Salm-Dyck,Plantae,Tracheophyta,Caryophyllales,Cactaceae,Rhipsalis,Rhipsalis paradoxa,Rhipsalis,paradoxa,SPECIES,ACCEPTED,LC,2009-12-01T00:00:00Z,"750","0",São Paulo,"2009","11","16",2009-11-16T00:00:00Z,2020-06-15T18:29:46Z,2021-04-08T12:23:25Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,fbe9447d-917e-497a-b3c5-090dbeb64222,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,HRCB - Herbário Rioclarense,BRA:UNESP-RC:HRCB:51710,"458",Parque Ecológico da Pavuna,Botucatu,HRCB - Herbário Rioclarense,"1090695437",pt,HRCB,BRA:UNESP-RC:HRCB:51710,Collection,"51710","Santos, L.B.",Universidade Estadual Paulista,Universidade Estadual Paulista,"Lombardi, J.A.",Rhipsalis paradoxa (Salm-Dyck) Salm-Dyck,"epífita carnosa, caule com três costelas, torcidas entre si, frutos imaturos verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.366694,-23.843472,"1570748406",Rhipsalis paradoxa (Salm-Dyck) Salm-Dyck,-23.843472,-45.366694,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:30Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7280743","6","7707728","220","422","2519","3084035","7280743","7280743",Rhipsalis paradoxa (Salm-Dyck) Salm-Dyck,Plantae,Tracheophyta,Caryophyllales,Cactaceae,Rhipsalis,Rhipsalis paradoxa,Rhipsalis,paradoxa,SPECIES,ACCEPTED,LC,2008-01-01T00:00:00Z,"225","0",São Paulo,"2007","12","1",2007-12-01T00:00:00Z,2019-11-13T14:17:24Z,2021-03-30T09:57:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:191360,"372","Parque Estadual da Serra do Mar, núcleo ilhabela.",São Sebastião,SPF - Herbário da Universidade de São Paulo,"1570748406",pt,SPF,BRA:USP:SPF:191360,Collection,"191360","Calvente, AM",USP,Universidade de São Paulo,"Calvente, AM",Rhipsalis paradoxa (Salm-Dyck) Salm-Dyck,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.49525,-23.93425,"1570748517",Rhipsalis paradoxa (Salm-Dyck) Salm-Dyck,-23.93425,-46.49525,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:32Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7280743","6","7707728","220","422","2519","3084035","7280743","7280743",Rhipsalis paradoxa (Salm-Dyck) Salm-Dyck,Plantae,Tracheophyta,Caryophyllales,Cactaceae,Rhipsalis,Rhipsalis paradoxa,Rhipsalis,paradoxa,SPECIES,ACCEPTED,LC,2006-01-01T00:00:00Z,"224","0",São Paulo,"2006","5","30",2006-05-30T00:00:00Z,2019-11-13T14:17:24Z,2021-03-30T09:57:32Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:194542,"235",NA,São Vicente,SPF - Herbário da Universidade de São Paulo,"1570748517",pt,SPF,BRA:USP:SPF:194542,Collection,"194542","Calvente, AM",USP,Universidade de São Paulo,"Calvente, AM",Rhipsalis paradoxa (Salm-Dyck) Salm-Dyck,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.916667,-24.166667,"1089080326",Rhipsalis paradoxa (Salm-Dyck) Salm-Dyck,-24.166667,-47.916667,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7280743","6","7707728","220","422","2519","3084035","7280743","7280743",Rhipsalis paradoxa (Salm-Dyck) Salm-Dyck,Plantae,Tracheophyta,Caryophyllales,Cactaceae,Rhipsalis,Rhipsalis paradoxa,Rhipsalis,paradoxa,SPECIES,ACCEPTED,LC,2003-01-01T00:00:00Z,NA,NA,São Paulo,"2002","8","19",2002-08-19T00:00:00Z,2020-02-10T20:51:38Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:137463,"0489","Parque Estadual Carlos Botelho, Núcleo Sete Barras.",Sete Barras,UEC - Herbário da Universidade Estadual de Campinas,"1089080326",pt,UEC,BRA:UNICAMP:UEC:137463,Collection,"137463","Breier, TB; Budke, JC",UNICAMP,Universidade Estadual de Campinas,"Zappi, DC",Rhipsalis paradoxa (Salm-Dyck) Salm-Dyck,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
