"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","class","individualCount"
"11","2021-03-01 16:27:17-03","UNICAMP","UEC","54999","S","Plantae","Magnoliopsida",NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","(G.Lindb.) K.Schum.","Tamashiro, JY; Meira Neto, JAA; Bernacci, LC","21267","1987","09","14",NA,"Brazil","São Paulo","Fazenda Grota Funda.",NA,"Sobre árvore de 10 metros, flores cor de creme.","UEC090994","UEC090994","Taylor, NP","Atibaia","-46.5499992370605","-23.1100006103516","21675","auto","1993","12","06",NA,NA,NA,NA,NA,NA,NA
"12","2021-03-01 16:27:17-03","UNICAMP","UEC","116152","S","Plantae","Magnoliopsida",NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","(G.Lindb.) K.Schum.","Aona, LYS; Faria, AD; Singer, R","780","2000","10","22",NA,"Brazil","São Paulo","Grota Funda, afloramento dentro de mata.",NA,"Até 1m, sobre rochas, frutos róseo a vináceo, 3-4mm, achatado.","UEC090993","UEC090993","Taylor, NP; Zappi, DC","Atibaia","-46.5499992370605","-23.1100006103516","21675","auto","2004","08",NA,"900","950",NA,NA,NA,NA,NA
"13","2021-03-01 16:27:18-03","UNICAMP","UEC","48740","S","Plantae","Magnoliopsida",NA,"Cactaceae","Rhipsalis","spinescens","Rhipsalis spinescens","Lombardi","Hutchison, PC; Matthes, LAF","9039","1985","08","28",NA,"Brazil","São Paulo","Serra Bom Sucesso, overlooking Paraná to, overlooking Paraná to the south, near the field station of the Inst. Agron. Campinas (for potato)",NA,"Tope of huge sandstone outcrops.","UEC055699","UEC055699","Lombardi, JA","Itararé","-49.3400001525879","-24.1100006103516","27729","auto","1990",NA,NA,"1060","1060","holotypus",NA,NA,NA,NA
"14","2021-03-16 17:51:31-03","UCS","HUCS","36610","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","Schumann","Temponi, L.G.","589","2009","10","10",NA,"Brasil","Paraná","Trilha para a Cachoeira Jacutinga",NA,"epífita - Floresta Estacional Semidecídual",NA,NA,"Cordeiro, J.; Barbosa, E.;","Céu Azul","-53.8485984802246","-25.1466999053955","51148","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2019-08-16 08:38:53-03","UTFPR","HCF","9491","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","(G.Lindb.) K.Schum.","M.G. Caxambu","3407","2011","05","21",NA,"Brasil","PR","Arredores do Buraco do Padre",NA,"erva suculenta, heliófita, rupícola, ca. 0,20 m. Flores amarelas. Frequente nos afloramentos areniticos.",NA,NA,"M.G. Caxambu","Ponta Grossa","-49.9635","-25.162889",NA,NA,"2011","06","17","1004","1004",NA,"49°57'48,6 W","25°09'46,4 S",NA,NA
"16","2019-08-16 08:38:53-03","UTFPR","HCF","18921","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","(G.Lindb.) K.Schum.","G. Hatschbach","11670","1993","12","09",NA,"Brasil","PR","Rio São João",NA,"zona de campo, locais com afloramento de arenito. Planta ereta de flor creme.",NA,NA,"A. Soller","Carambeí","-50.0971984863281","-24.9178009033203","26641","auto","2011","11","17",NA,NA,NA,NA,NA,NA,NA
"17","2019-08-16 08:38:53-03","UTFPR","HCF","15774","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","(G.Lindb.) K.Schum.","E.D. Lozano","747","2011","09","20",NA,"Brasil","PR","Canyon Guartelá",NA,"rupícola, 30 cm, flores alvas. Afloramento rochoso.",NA,NA,"R. Kersten","Tibagi","-50.4136009216309","-24.5093994140625","56988","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2019-08-16 08:38:53-03","UTFPR","HCF","15807","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","(G.Lindb.) K.Schum.","E.D. Lozano","1327","2013","07","07",NA,"Brasil","PR","Parque Estadual do Guartelá",NA,"rupícola, 50 cm, flores alvas, afloramento rochoso.",NA,NA,"E.D. Lozano","Tibagi","-50.4136009216309","-24.5093994140625","56988","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2020-12-21 16:19:48-03","MBM","MBM","428228","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","Schumann","Lozano, E.D.; Ariati, V.; Völtz, R.R.; Roher, D.; Santos, G.H.; Ferreira, P.C.; Ariati, V.; Völtz, R.R.; Roher, D.; Santos, G.H.; Ferreira, P.C.","3700","2017","06","01","Southern America","Brazil","Paraná","PARNA dos Campos Gerais, Buraco do Padre",NA,"Rupícola, 30 cm, flores creme, em afloramento rochoso, campo cerrado.; Campos Gerais.","MBM428228",NA,"Lozano, E.D.","Ponta Grossa","-49.967944","-25.172",NA,NA,"2017",NA,NA,NA,NA,NA,"-49.967944","-25.172",NA,NA
"20","2020-12-21 16:19:48-03","MBM","MBM","72037","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","Schumann","Hatschbach, G.","11670","1964","10","03","Southern America","Brazil","Paraná","Carambeí, Rio São João",NA,"Zona de campo, locais com afloramento de arenito. Palnta ereta de flor creme","MBM072037",NA,"Taylor, N.P.","Castro","-50.0119018554688","-24.7910995483398","50779","auto","1993","12","09",NA,NA,NA,NA,NA,NA,NA
"21","2020-12-21 16:19:48-03","MBM","MBM","45968","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","Schumann","Hatschbach, G.","11326","1964","07","18","Southern America","Brazil","Paraná","Estrela",NA,"Rupícola, flor alva","MBM045968","MBM045968","Taylor, N.P.","Cerro Azul","-49.261100769043","-24.823600769043","32006","auto","1993","12","10",NA,NA,NA,NA,NA,NA,NA
"22","2020-12-21 16:19:48-03","MBM","MBM","387564","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","Schumann","Lozano, E.D.","1327","2013","07","07","Southern America","Brazil","Paraná","Parque Estadual do Guartelá",NA,"Rupícola, 50 cm, flores alvas, afloramento rochoso.; Campos Gerais","MBM387564","MBM387564","Lozano, E.D.","Tibagi","-50.4136009216309","-24.5093994140625","56988","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2020-12-21 16:19:48-03","MBM","MBM","45966","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","Schumann","Hatschbach, G.","11670","1964","10","03","Southern America","Brazil","Paraná","Rio São João, Carambeí",NA,"Zona de campo, locais com afloramento de arenito. Planta ereta de flor creme","MBM045966","MBM045966","Taylor, N.P.","Castro","-50.0119018554688","-24.7910995483398","50779","auto","1993","12","10",NA,NA,NA,NA,NA,NA,NA
"24","2020-12-21 16:19:48-03","MBM","MBM","251266","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","Schumann","Ziller, S.R.","1854","1999","09","01","Southern America","Brazil","Paraná","Fazenda Cambiju, Colônia Primavera",NA,"Estepe Gramíneo-Lenhosa. Cacto de flores amarelas, rupestre, comum nos afloramentos de arenito","MBM251266","MBM251266","Hatschbach, G.","Palmeira","-50.0064010620117","-25.4293994903564","35166","auto","1999","12",NA,NA,NA,NA,NA,NA,NA,NA
"25","2020-12-21 16:19:48-03","MBM","MBM","143698","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","Schumann","Silva, J.M.; Rauscher, I.; Rauscher, I.","873","1990","08","13","Southern America","Brazil","Paraná","Parque Estadual de Vila Velha",NA,"Flor creme, Zona de campo, dos afloramentos de arenito","MBM143698","MBM143698","Taylor, N.P.","Ponta Grossa","-50.1618995666504","-25.0949993133545","46557","auto","1993","12","10",NA,NA,NA,NA,NA,NA,NA
"26","2020-12-21 16:19:48-03","MBM","MBM","125774","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","Schumann","Dusén, P.","15591","1914","09","25","Southern America","Brazil","Paraná","Vila Velha",NA,"Cult.","MBM125774","MBM125774","Taylor, N.P.","Ponta Grossa","-50.1618995666504","-25.0949993133545","46557","auto","1993","12","10",NA,NA,NA,NA,NA,NA,NA
"27","2020-12-21 16:19:48-03","MBM","MBM","225826","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","Schumann","Carneiro, J.","333","1997","10",NA,"Southern America","Brazil","Paraná","Fazenda Giacomet-Marodin",NA,"Epífita, flor alva. Araucarieto. Unicata","MBM225826","MBM225826","Zappi, D.","Quedas do Iguaçu","-52.9081001281738","-25.4496994018555","24667","auto","2005","10",NA,NA,NA,NA,NA,NA,NA,NA
"28","2020-12-21 16:19:48-03","MBM","MBM","149911","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","Schumann","Hatschbach, G.; Guimarães, D.; Guimarães, D.","55726","1991","10","14","Southern America","Brazil","Paraná","Rio Tamanduá, próximo a barra",NA,"Epífita ereta, flor creme, estames alvos. Do Araucarieto.","MBM149911","MBM149911","Taylor, N.P.","Turvo","-51.5297012329102","-25.0428009033203","36663","auto","1993","12","09","850","850",NA,NA,NA,NA,NA
"29","2020-12-21 16:19:48-03","MBM","MBM","72040","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","Schumann","Hatschbach, G.","11326","1964","07","18","Southern America","Brazil","Paraná","Estrela",NA,"Rupícola, flor alva","MBM072040",NA,"Taylor, N.P.","Cerro Azul","-49.261100769043","-24.823600769043","32006","auto","1993","12","09",NA,NA,NA,NA,NA,NA,NA
"30","2020-12-21 16:19:48-03","MBM","MBM","332964","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","Schumann","Lozano, E.D.; Kersten, R.; Michelon, C.; Felitto, G.; Kersten, R.; Michelon, C.; Felitto, G.","747","2011","09","20","Southern America","Brazil","Paraná","Canyon Guartelá",NA,"Rupícola, 30cm, flores alvas.; Afloramento rochoso.","MBM332964","MBM332964","Kersten, R.","Tibagi","-50.4136009216309","-24.5093994140625","56988","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2015-11-06 15:03:25-02","MNHN","RECOLNAT_MNHN_P","P04557107","PreservedSpecimen",NA,NA,NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","(G.Lindb.) K.Schum.","Heiren, C.",NA,"1889","6","10",NA,"Brasil","Santa Catarina",". Blumenau, Santa Catarina, Sul, Brasil, América do Sul","hb",". . Herb. Schwake 6806 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04557107' target='other'> <mi>dwc_moreinfo</mi></a>","P04557107","P04557107_01",NA,"Blumenau","-49.0661010742188","-26.9193992614746","34291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-02-11 17:18:26-03","UFPR","UPCB","54438","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","K.Schum.","Schwartsburd, P.B.",NA,"2004","08","21",NA,"Brasil","Paraná","Parque Estadual de Vila Velha",NA,"Rupícola, floresta ombrófila mista..",NA,NA,"Guimarães, O.A.","Ponta Grossa","-50","-25.233333",NA,NA,"2008","01","18","100","100",NA,"-50","-25.233333",NA,NA
"33","2021-02-11 17:18:26-03","UFPR","UPCB","31410","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","K.Schum.","Oliveira, H.F.","322","1995","11","17",NA,"Brasil","Paraná","Arenitos, Parque Estadual de Vila Velha",NA,"Forma jovem com espinhos, fruto vinoso. Em rocha arenítica..",NA,NA,"Oliveira, H.F.","Ponta Grossa","-50.1618995666504","-25.0949993133545","46557","auto","1995","11",NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-02-11 17:18:26-03","UFPR","UPCB","31408","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","K.Schum.","Oliveira, H.F.","346","1996","07","06",NA,"Brasil","Paraná","Arenitos, Parque Estadual de Vila Velha",NA,"Rupícola, flor amarela..",NA,NA,"Oliveira, H.F.","Ponta Grossa","-50.1618995666504","-25.0949993133545","46557","auto","1996","07",NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-02-11 17:18:26-03","UFPR","UPCB","72362","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","K.Schum.","Meireles, J.","341","2009","07","12",NA,"Brasil","Paraná","Canyon do Guartelá",NA,"Rupícola..",NA,NA,"Soller, A.","Tibagi","-50.4136009216309","-24.5093994140625","56988","auto","2010","10","10","800","800",NA,NA,NA,NA,NA
"36","2021-02-11 17:18:26-03","UFPR","UPCB","31407","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","K.Schum.","Oliveira, H.F.",NA,"1995","11","17",NA,"Brasil","Paraná","Fortaleza, Parque Estadual de Vila Velha",NA,"Forma jovem, flor amarela, fruto vináceo adocicado..",NA,NA,"Oliveira, H.F.","Ponta Grossa","-50.1618995666504","-25.0949993133545","46557","auto","1995","11",NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-02-11 17:18:26-03","UFPR","UPCB","31409","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","K.Schum.","Oliveira, H.F.","326",NA,NA,NA,NA,"Brasil","Paraná","Fortaleza, Parque Estadual de Vila Velha",NA,"Rupícola, caule amarelado, flor amarela, fruto vináceo, espinhos abundantes na forma jovem desaparecendo com o tempo..",NA,NA,"Oliveira, H.F.","Ponta Grossa","-50.1618995666504","-25.0949993133545","46557","auto","1996","03",NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-02-11 17:18:26-03","UFPR","UPCB","73027","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","K.Schum.","Soller, A.","84","2011","01","31",NA,"Brasil","Paraná","P.E. Guartelá",NA,"Frutos vináceos, mais escuros nas extremidades..",NA,NA,"Soller, A.","Tibagi","-50.4136009216309","-24.5093994140625","56988","auto","2011","02","02",NA,NA,NA,NA,NA,NA,NA
"39","2021-02-11 17:18:26-03","UFPR","UPCB","73045","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","K.Schum.","Soller, A.","113","2011","02","11",NA,"Brasil","Paraná","P. E. Vila Velha",NA,NA,NA,NA,"Soller, A.","Ponta Grossa","-50.1618995666504","-25.0949993133545","46557","auto","2011","02","11",NA,NA,NA,NA,NA,NA,NA
"40","2021-02-11 17:18:26-03","UFPR","UPCB","73009","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","K.Schum.","Soller, A.","38","2010","09","10",NA,"Brasil","Paraná","P.E. Vila Velha, Arenitos",NA,"Rupícola nas rochas mais expostas ao vento.",NA,NA,"Soller, A.","Ponta Grossa","-50.1618995666504","-25.0949993133545","46557","auto","2010","10","12",NA,NA,NA,NA,NA,NA,NA
"41","2011-02-27 15:53:00-03","MO","MOBOT","1929775","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","(G. Lindb.) K. Schum.","Paul C. Hutchison|Luiz A. Matthes","Hutchison 9039","1985","8","28","South America","Brazil","São Paulo","Munic. Itararé, Serra Bom Successo, Overlooking Paraná to the south, near the field station of the Inst. Agron. Campinas (for potato). Tops of huge sandstone outcrops.",NA,NA,NA,NA,"N.P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,"1060.00000000",NA,"Holotype",NA,NA,NA,NA
"42","2008-05-27 22:02:00-03","MO","MOBOT","3167093","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","(G. Lindb.) K. Schum.","J.M. Silva","Silva 873","1990","8","13","South America","Brazil","Paraná","Parque Estadual de Vila Velha (mun. Ponta Grossa)",NA,NA,NA,NA,"N. Taylor, 23.9.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2018-12-03 15:35:23-02","UNIOESTE","UNOP","5596","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","(G. Lindb.) K. Schum.","Temponi, L.G.; Cordeiro, J.; Silva, J.M.; Cordeiro, J.; Silva, J.M.","589","2009","10","10",NA,"Brasil","Paraná","Parque Nacional do Iguaçu. Trilha da Cachoeira Jacutinga.",NA,"Epífita, flor alvacenta. Floresta estacional semidecídual.",NA,NA,"Cordeiro, J.; Barbosa, E.","Céu Azul","-53.856667","-25.241444",NA,NA,"2010",NA,NA,NA,NA,NA,"-53.856667","-25.241444",NA,NA
"44","2015-10-22 10:02:41-02","UNIOESTE","UNOP","8133","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","(G. Lindb.) K. Schum.","Boff, L.; Fragoso, R.O.; Silva, J.P.B.; Tiscoski, T.L.; Fragoso, R.O.; Silva, J.P.B.; Tiscoski, T.L.","29","2012","07","27",NA,"Brasil","Paraná","Parque Ecológico Paulo Gorski",NA,"Epífita. Caule esverdeado. Apresenta três ramificações nas pontas.",NA,NA,"Boff, L.","Cascavel","-53.4552993774414","-24.9557991027832","47841","auto","2012","08",NA,NA,NA,NA,NA,NA,NA,NA
"45","2015-10-22 10:02:41-02","UNIOESTE","UNOP","7211","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","(G. Lindb.) K. Schum.","Martinez, M.T.; Temponi, L. .G.; Temponi, L. .G.","115","2011","11","01",NA,"Brasil","Paraná","Reserva Particular do Patrimônio Natural Fazenda Santa Maria",NA,"Epífita. Estéril. Pouco ramificado.",NA,NA,"Martinez, M.T.","Santa Terezinha de Itaipu","-54.4880981445312","-25.3621997833252","24409","auto","2011","11",NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-06-15 15:29:46-03","UNESP-RC","HRCB","54230","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","(G.Lindb.) K.Schum.","Almeida, O.J.G.","15","2010","09","19",NA,"Brasil","São Paulo","Parque de Lavras",NA,"Espécoe herbácea, rupícola, caule mais ou menos cilíndrico, sulcado, frutos vermelhos.",NA,NA,"Santos, L.B.","Salto","-47.2799987792969","-23.2000007629395","11681","auto","2010","12","01",NA,NA,NA,NA,NA,NA,NA
"47","2020-09-12 05:00:02-03","US","US","3054097","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","K. Schum.","J. N. Rose","20707","1915","8","7","South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"Taylor, N. P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1"
"48","2020-09-12 05:00:02-03","US","US","3047651","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","K. Schum.","J. N. Rose & G. Rose","20707","1915","8","7","South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,"US00182397","US00182397_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1"
"49","2020-09-12 05:00:02-03","US","US","1038843","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","K. Schum.","J. N. Rose","20707","1915",NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US00182400","US00182400_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1"
"50","2020-09-12 05:00:02-03","US","US","2830830","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","K. Schum.","Collector unknown","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,"US00182398","US00182398_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1"
"51","2020-09-12 05:00:02-03","US","US","2830691","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","K. Schum.","F. Berger","s.n.",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US00182399","US00182399_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1"
