"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","recordNumber","phylum","coordinatePrecision","geoFlag","individualCount","continentOcean","preparationType","previousCatalogNumber","order","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","sex"
"805","2021-01-14 15:19:48-03","MN","R","86433","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Mickel, J.T.","1961",NA,NA,"Brandão, F.","1897","06",NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,"Herbarium Silveirae nº 113","R010041114,R010041115","R010041114 R010041115",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","2021-01-14 15:19:48-03","MN","R","18354","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.",NA,NA,NA,NA,"Damazio, L.B.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,"Herbário Damázio nº 1380","R010040155,R010040075,R010040076","R010040075 R010040076 R010040155",NA,NA,"1380",NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","2021-01-14 15:19:48-03","MN","R","28095","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Barros, I.C.L.","1980",NA,NA,"Hoehne, F.C.","1916","01",NA,"Brasil","Minas Gerais","Sabará",NA,"-43.8067016601562","-19.8864002227783",NA,NA,"Comissão Rondon","R010043501,R010043502","R010043501 R010043502",NA,NA,"6726",NA,"18805","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","2021-01-14 15:19:48-03","MN","R","28460","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.",NA,NA,NA,NA,"Sampaio, A.J.","1934","02","11","Brasil","Minas Gerais","Santa Bárbara",NA,"-43.4152984619141","-19.959400177002",NA,NA,"Jardim Botânico Belo Horizonte","R010040078,R010040079","R010040078 R010040079",NA,NA,"7043",NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809","2021-01-15 14:41:35-03","MN","R","75822","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Mickel, J.T.","1961",NA,NA,"Vidal, J.","1945","03",NA,"Brasil","Minas Gerais","São Sebastião do Paraíso",NA,"-46.9914016723633","-20.9169006347656",NA,NA,NA,"R010040134,R010040139","R010040134 R010040139",NA,NA,"I - 573",NA,"24792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"810","2021-01-15 14:41:35-03","MN","R","108235","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Mickel, J.T.","2005",NA,NA,"Vidal, J.","1945",NA,NA,"Brasil","Minas Gerais","São Sebastião do Paraíso",NA,"-46.9914016723633","-20.9169006347656",NA,NA,NA,"R010040101,R010040102,R010040103","R010040101 R010040102 R010040103",NA,NA,"I - 413",NA,"24792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811","2021-01-15 14:41:35-03","MN","R","101981","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Mickel, J.T.","1961",NA,NA,"Vidal, J.","1945","03",NA,"Brasil","Minas Gerais","São Sebastião do Paraíso",NA,"-46.9914016723633","-20.9169006347656",NA,NA,NA,"R010041130,R010041131,R010041132","R010041130 R010041131 R010041132",NA,NA,"III - 94",NA,"24792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812","2021-01-15 14:41:35-03","MN","R","101980","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Mickel, J.T.","1961",NA,NA,"Vidal, J.","1945","03",NA,"Brasil","Minas Gerais","São Sebastião do Paraíso",NA,"-46.9914016723633","-20.9169006347656",NA,NA,NA,"R010041127,R010041128,R010041129","R010041127 R010041128 R010041129",NA,NA,"III - 93",NA,"24792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813","2021-01-15 14:41:35-03","MN","R","101978","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Mickel, J.T.","2005",NA,NA,"Vidal, J.","1945","03",NA,"Brasil","Minas Gerais","São Sebastião do Paraíso",NA,"-46.9914016723633","-20.9169006347656",NA,NA,NA,"R010040579,R010040580,R010040581","R010040579 R010040580 R010040581",NA,NA,"III - 601",NA,"24792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814","2021-01-14 15:19:48-03","MN","R","138670","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Morton, C.V.",NA,NA,NA,"Irwin, H.S.","1958","12","19","Brasil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,NA,"R010041108","R010041108",NA,NA,"2298",NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","2021-01-15 14:41:35-03","MN","R","216926","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Morton, C.V. & Lellinger, D.B.","1964","09",NA,"Segadas-Vianna, F., Restinga I - 753; Dau, L.; Ormond, W.T.; Machline, G.C. & Lorêdo Junior, J.","1953","08","08","Brasil","Rio de Janeiro","Arraial do Cabo",NA,"-42.0278015136719","-22.966100692749",NA,NA,NA,"R010043541,R010043542,R010043543","R010043541 R010043542 R010043543",NA,NA,"Restinga-I -",NA,"25964","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","2021-01-14 15:19:48-03","MN","R","1441","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Mickel, J.T.","1961",NA,NA,"Schreiner, C.",NA,NA,NA,"Brasil","Rio de Janeiro","Cantagalo",NA,"-42.3680992126465","-21.9811000823975",NA,NA,NA,"R010043467,R010043471,R010043472","R010043467 R010043471 R010043472",NA,NA,NA,NA,"33898","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","2021-01-14 15:19:48-03","MN","R","409","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.",NA,NA,NA,NA,"Armond, A.F.N.",NA,NA,NA,"Brasil","Rio de Janeiro","Carmo",NA,"-42.6086006164551","-21.9335994720459",NA,NA,NA,"R010043477","R010043477",NA,NA,"355",NA,"21959","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","2021-04-02 18:54:33-03","MN","R","86350","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.",NA,NA,NA,NA,"Siqueira, E.T.","1878",NA,NA,"Brasil","Rio de Janeiro","Macaé",NA,"-41.7868995666504","-22.3708000183105",NA,NA,NA,"R010043531,R010043532","R010043531 R010043532",NA,NA,NA,NA,"47209","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","2021-01-15 14:41:35-03","MN","R","216775","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Mickel, J.T.","2005",NA,NA,"Vidal, J.","1952","06",NA,"Brasil","Rio de Janeiro","Magé",NA,"-43.040599822998","-22.6527996063232",NA,NA,NA,"R010041703,R010041706","R010041703 R010041706",NA,NA,"II - 2843",NA,"20531","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820","2021-01-15 14:41:35-03","MN","R","216742","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Mickel, J.T.","2005",NA,NA,"Vidal, J.","1952","06",NA,"Brasil","Rio de Janeiro","Magé",NA,"-43.040599822998","-22.6527996063232",NA,NA,NA,"R010040546,R010040547,R010040550","R010040546 R010040547 R010040550",NA,NA,"II - 2841",NA,"20531","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","2021-01-15 14:41:35-03","MN","R","216741","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Mickel, J.T.","2005",NA,NA,"Vidal, J.","1952","06",NA,"Brasil","Rio de Janeiro","Magé",NA,"-43.040599822998","-22.6527996063232",NA,NA,NA,"R010040409","R010040409",NA,NA,"II - 2845",NA,"20531","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","2021-01-15 14:41:35-03","MN","R","216740","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Mickel, J.T.","2005",NA,NA,"Vidal, J.","1952","06",NA,"Brasil","Rio de Janeiro","Magé",NA,"-43.040599822998","-22.6527996063232",NA,NA,NA,"R010041705","R010041705",NA,NA,"II - 2842",NA,"20531","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"823","2021-01-15 14:41:35-03","MN","R","216731","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Mickel, J.T.","2005",NA,NA,"Vidal, J.","1952","06",NA,"Brasil","Rio de Janeiro","Magé",NA,"-43.040599822998","-22.6527996063232",NA,NA,NA,"R010041704","R010041704",NA,NA,"II - 2844",NA,"20531","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824","2021-01-15 14:41:35-03","MN","R","216730","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Mickel, J.T.","2005",NA,NA,"Vidal, J.","1952","06",NA,"Brasil","Rio de Janeiro","Magé",NA,"-43.040599822998","-22.6527996063232",NA,NA,NA,"R010040371,R010040372","R010040371 R010040372",NA,NA,"II - 2846",NA,"20531","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","2021-01-14 15:19:48-03","MN","R","206314","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Silva, J.G.","1989","07","17","Silva, J.G.","1989","07","17","Brasil","Rio de Janeiro","Maricá",NA,"-42.8185997009277","-22.9193992614746",NA,NA,NA,"R010050830","R010050830",NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","2021-01-14 15:19:48-03","MN","R","196191","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.",NA,NA,NA,NA,"True, V.G.","1999","08","12","Brasil","Rio de Janeiro","Niterói",NA,"-43.1035995483398","-22.88330078125",NA,NA,NA,"R010043452,R010043453,R010043454","R010043452 R010043453 R010043454",NA,NA,"42 b",NA,"14785","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","2021-04-07 17:00:39-03","MN","R","122190","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.",NA,NA,NA,NA,"Lutz, B.M.J.; 2","1939","26",NA,"Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,NA,"1314",NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","2021-01-14 15:19:48-03","MN","R","122290","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Alston, A.H.G.",NA,NA,NA,"Lutz, B.M.J.","1939","02","26","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,"Herbário Adolpho Lutz 2300","R010041707","R010041707",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"829","2021-01-14 15:19:48-03","MN","R","37420","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Mickel, J.T.","1961",NA,NA,"Mello Leitão, C.F.","1932","04","07","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,"R010043509,R010043510,R010043514","R010043509 R010043510 R010043514",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","2021-01-14 15:19:48-03","MN","R","86435","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Mickel, J.T.","1961",NA,NA,"Diogo, J.C.","1914","11","08","Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,"R010041117","R010041117",NA,NA,"614",NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","2021-01-14 15:19:48-03","MN","R","86421","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Mickel, J.T.","1961",NA,NA,"Sampaio, A.J.","1928","07","15","Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,"R010041629","R010041629",NA,NA,"4866",NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","2021-01-14 15:19:48-03","MN","R","30788","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Mickel, J.T.","1961",NA,NA,"Lins, A.L.","1937","06",NA,"Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,"R010043507,R010043508","R010043507 R010043508",NA,NA,"66",NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","2021-01-14 15:19:48-03","MN","R","216923","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Morton, C.V.","1964",NA,NA,"Silva, I.R.","1951","03",NA,"Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,"R010043460","R010043460",NA,NA,"62",NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","2021-01-14 15:19:48-03","MN","R","216721","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Mickel, J.T.","2005",NA,NA,"Barcia, J.C.C.","1971","07",NA,"Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,"R010040553","R010040553","900","900","255",NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","2021-01-14 15:19:48-03","MN","R","16626","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Brade, A.C. & Rosenstock, E.",NA,NA,NA,"Spannagel, C.","1897","02","08","Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,"R010040086,R010040156","R010040086 R010040156",NA,NA,"573",NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","2021-01-14 15:19:48-03","MN","R","160677","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Mickel, J.T.","2005",NA,NA,"Campinada, A.","1987","02","22","Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,"R010040561","R010040561",NA,NA,"41 b",NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","2021-01-14 15:19:48-03","MN","R","160676","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Mickel, J.T.","2005",NA,NA,"Campinada, A.","1987","02","22","Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,"R010040557,R010040562","R010040557 R010040562",NA,NA,"41 a",NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","2021-01-14 15:19:48-03","MN","R","160675","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Mickel, J.T.","2005",NA,NA,"Campinada, A.","1987","02","22","Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,"R010040480","R010040480",NA,NA,"41 c",NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","2021-01-14 15:19:48-03","MN","R","1528","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.",NA,NA,NA,NA,"Diogo, J.C.","1915","03","19","Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,"R010043495,R010043494","R010043494 R010043495",NA,NA,"318",NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","2021-01-14 15:19:48-03","MN","R","216929","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Peixoto, M.F.","1986","09",NA,"Laclette, P.P.H.","1976","08","02","Brasil","Rio de Janeiro","Rio Bonito",NA,"-42.6096992492676","-22.7085990905762",NA,NA,NA,"R010043550","R010043550","300","300","126",NA,"20195","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","2021-01-14 15:19:48-03","MN","R","216728","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Mickel, J.T.","2005",NA,NA,"Laclette, P.P.H.","1976","12","12","Brasil","Rio de Janeiro","Rio Bonito",NA,"-42.6096992492676","-22.7085990905762",NA,NA,NA,"R010040367,R010040368","R010040367 R010040368",NA,NA,"449",NA,"20195","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","2021-01-14 15:19:48-03","MN","R","216710","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Mickel, J.T.","2005",NA,NA,"Laclette, P.P.H.","1977",NA,NA,"Brasil","Rio de Janeiro","Rio Bonito",NA,"-42.6096992492676","-22.7085990905762",NA,NA,NA,"R010040194,R010040195","R010040194 R010040195",NA,NA,"348",NA,"20195","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","2021-01-14 15:19:48-03","MN","R","216703","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Mickel, J.T.","2005",NA,NA,"Laclette, P.P.H.","1977","10","30","Brasil","Rio de Janeiro","Rio Bonito",NA,"-42.6096992492676","-22.7085990905762",NA,NA,NA,"R010040211,R010040212","R010040211 R010040212",NA,NA,"399",NA,"20195","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","2021-01-14 15:19:48-03","MN","R","216702","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Mickel, J.T.","2005",NA,NA,"Laclette, P.P.H.","1978","02","26","Brasil","Rio de Janeiro","Rio Bonito",NA,"-42.6096992492676","-22.7085990905762",NA,NA,NA,"R010040213,R010040214,R010040291","R010040213 R010040214 R010040291",NA,NA,"436",NA,"20195","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845","2021-01-14 15:19:48-03","MN","R","216701","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Mickel, J.T.","2005",NA,NA,"Laclette, P.P.H.","1977","10","30","Brasil","Rio de Janeiro","Rio Bonito",NA,"-42.6096992492676","-22.7085990905762",NA,NA,NA,"R010041699","R010041699",NA,NA,"415",NA,"20195","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","2021-01-14 15:19:48-03","MN","R","86441","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Mickel, J.T.","1961",NA,NA,"Peckolt, O. 471; Freire, C.V.","1934","01",NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,"R010041122","R010041122",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847","2021-01-14 15:19:48-03","MN","R","54331","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Mickel, J.T.","1961",NA,NA,"Palacios, M.A. 2730; Balegno, B. & Cuezzo, A.R.","1948","12","01","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,"R010041582,R010041583","R010041582 R010041583",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848","2021-01-14 15:19:48-03","MN","R","217372","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Mickel, J.T.","2005",NA,NA,"Trinta, E.F.","1959","04","05","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,"R010040598,R010040599","R010040598 R010040599",NA,NA,"7",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","2021-01-14 15:19:48-03","MN","R","216936","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.",NA,NA,NA,NA,"Almeida, P.R.J.","1986","11","05","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,"R010043461","R010043461",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"850","2021-01-14 15:19:47-03","MN","R","103673","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Mickel, J.T.","2005",NA,NA,"Mello Filho, L.E.","1957","01","20","Brasil","Rio de Janeiro","Santa Maria Madalena",NA,"-42.0080986022949","-21.9552993774414",NA,NA,NA,"R010040347,R010040560","R010040347 R010040560",NA,NA,"1223",NA,"30526","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","2021-01-14 15:19:47-03","MN","R","103676","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Mickel, J.T.","2005",NA,NA,"Mello Filho, L.E.","1957","01","19","Brasil","Rio de Janeiro","Santa Maria Madalena",NA,"-42.0080986022949","-21.9552993774414",NA,NA,NA,"R010040582,R010040583","R010040582 R010040583",NA,NA,"1166",NA,"30526","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","2021-01-14 15:19:48-03","MN","R","86419","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Mickel, J.T.","1961",NA,NA,"Sampaio, A.J.","1917","03","31","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,"R010041626","R010041626",NA,NA,"2076",NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","2021-01-14 15:19:48-03","MN","R","86349","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.",NA,NA,NA,NA,"Lutz, B.M.J.","1941","04",NA,"Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,"R010040014,R010040015,R010040016,R010043527,R010043528","R010040014 R010040015 R010040016 R010043527 R010043528","914","914","1807",NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","2021-01-15 14:41:35-03","MN","R","217364","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Mickel, J.T.","2005",NA,NA,"Vidal, J.","1912","12","27","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,"R010040487","R010040487",NA,NA,"II - 5806",NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","2021-01-15 14:41:35-03","MN","R","216947","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Mickel, J.T.","2005",NA,NA,"Vidal, J.","1912","12","27","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,"R010040485,R010040486","R010040485 R010040486",NA,NA,"II - 5809",NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","2021-01-15 14:41:35-03","MN","R","216725","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Mickel, J.T.","2005",NA,NA,"Vidal, J.","1952","12","17","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,"R010040290,R010040293,R010040294","R010040290 R010040293 R010040294",NA,NA,"II - 5795",NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","2021-04-07 17:00:39-03","MN","R","122291","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.",NA,NA,NA,NA,"Lutz, B. M. J.; 4","1941",NA,NA,"Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,"R010040015","R010040015",NA,NA,"1807",NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","2021-01-14 15:19:48-03","MN","R","407","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.",NA,NA,NA,NA,"Gaudichaud, C.",NA,NA,NA,"Brasil","Rio Grande do Sul","Rio Grande",NA,"-52.0985984802246","-32.0349998474121",NA,NA,NA,"R010043473,R010043474,R010043478","R010043473 R010043474 R010043478",NA,NA,"94",NA,"82892","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
