X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,recordNumber,yearIdentified,monthIdentified,dayIdentified,occurrenceRemarks,phylum,order,continentOcean,preparationType,coordinatePrecision,geoFlag,class,typeStatus,fieldNumber,individualCount,infraspecificEpithet,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.9900016784668,-23.8700008392334,"65",2020-11-04 11:14:43-03,ESALQ,ESA,"16396",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,campestris,Myrceugenia campestris,(DC.) Legr. & Kaus.,"Moraes, P.L.R.","Moraes, P.L.R.","1994","08","06",Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,ESA016396,NA,"1034.0",NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"71",2020-11-04 11:14:42-03,ESALQ,ESA,"33969",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,campestris,Myrceugenia campestris,(DC.) D.Legrand & Kausel,NA,"Yamamoto, L.F. et al.","1996","12","12",Brasil,São Paulo,Cunha,NA,-44.9599990844727,-23.0699996948242,NA,NA,NA,NA,ESA033969,NA,"3.0",NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"38855",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"72",2020-11-04 11:14:42-03,ESALQ,ESA,"53382",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,campestris,Myrceugenia campestris,(DC.) D. Legrand & Kausel,NA,"Lucas, E.J. et al.","2006","11","16",Brasil,São Paulo,Cunha,NA,-44.9599990844727,-23.0699996948242,NA,NA,NA,NA,ESA053382,NA,"382.0",NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"38855",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"73",2020-11-04 11:14:43-03,ESALQ,ESA,"25897",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,campestris,Myrceugenia campestris,(DC.) Legr.,"Moraes, P.L.R.","Moraes, P.L.R.","1994","09","01",Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,ESA025897,NA,"1047.0",NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"74",2020-11-04 11:14:42-03,ESALQ,ESA,"104492",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,campestris,Myrceugenia campestris,NA,"Aguiar, O.T.","Aguiar, O.T.","2002","03","14",Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,ESA104492,NA,"1030.0","2002","03","17",NA,Magnoliophyta,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"75",2020-11-04 11:14:42-03,ESALQ,ESA,"37202",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,campestris,Myrceugenia campestris,(DC.) D.Legrand & Kausel,"Kawasaki, M.L.","Godoy, S.A.P.; Garcia, R.J.F.; Ferreira, G.M.P.","1995","08","15",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,ESA037202,NA,"730.0",NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5900001525879,-24.5799999237061,"76",2020-11-04 11:14:42-03,ESALQ,ESA,"118685",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,campestris,Myrceugenia campestris,NA,"Aguiar, O.T.","Souza, F.M.; Ivanauskas, N.M.; Souza, D.; Silva, A.A.","2009","09","01",Brasil,São Paulo,Iporanga,Parque Estadual Turistico do Alto Ribeira,-48.5900001525879,-24.5799999237061,"-48,604,444","-24,333,611",NA,NA,ESA118685,NA,"1168.0","2009","09","08","Floresta Ombrófila Densa Montana.&nf;Arvoreta 2m altura, flores cor branca e rosa.; GEOGRAFIA: Núcleo Areado, trilha ds Serra do Facão;",Magnoliophyta,NA,NA,NA,"38740",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.58,-23.31,"79",2015-07-02 14:03:17-03,JBP,HPL,"12921",S,Plantae,Myrtaceae,Myrceugenia,campestris,Myrceugenia campestris,(DC.) D.Legrand & Kausel,O.T. Aguiar,"M. Del Bel, R.T. Polisel & R.L.R. dos Santos","2008","05","15",Brasil,SP,Mairiporã,"Coletado no Parque Estadual da Cantareira, Núcleo Águas Claras - suboesque de reflorestamento de araucárias (SAD72, Zona 23, S 23° 25' 14; W 46° 38' 1; 1077 mm).",-46.58,-23.31,NA,NA,NA,NA,NA,NA,"4","2008","07","10",NA,NA,NA,NA,NA,"15840",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7333,-23.85,"91",2018-03-08 09:13:18-03,ASU,ASU-PLANTS,ASU0043204,PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,campestris,Myrceugenia campestris,(DC.) D.Legrand & Kausel,NA,"S.A.P. Godoy; R. Garcia, G. Ferreira","1995","8","15",Brazil,Sao Paulo,Parelheiros,"Cratera, Colonia. Estrada da Vargem Grande.",-46.7333,-23.85,NA,NA,NA,NA,NA,NA,"730",NA,NA,NA,"Coor from www.fallingrain.com/world; Arvoreta ca 3.0m alto, DAP 0.02m. Cauliflora, flores alvas.",Magnoliophyta,Myrtales,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.85,-23.5333,"92",2018-03-08 09:13:18-03,ASU,ASU-PLANTS,ASU0043205,PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,campestris,Myrceugenia campestris,(DC.) D.Legrand & Kausel,NA,"L. Rossi; R.T. Shirasuna, R. Simao-Bianchini, C.Y. Kiyama.","1994","9","5",Brazil,Sao Paulo,Salespolis,Estacao Biologica de Boraceia. Mata proxima ao alojamento.,-45.85,-23.5333,NA,NA,NA,NA,NA,NA,"1658",NA,NA,NA,"Coor from www.fallingrain.com/world; Arvore, 3m alto; botoes muito jovens.",Magnoliophyta,Myrtales,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.733333,-23.983333,"105",2021-03-01 16:36:28-03,UNICAMP,UEC,"121525",S,Plantae,Myrtaceae,Myrceugenia,campestris,Myrceugenia campestris,(A.DC.) D.Legrand & Kausel,NA,"Meireles, LD; Gonçalves, APS; Soares Júnior, FJ; Meneghetti, GIP; Rodrigues, RR","2001","04","14",Brazil,São Paulo,São Paulo,"Parque estadual da Serra do Mar, Núcleo Curucutu.",-46.733333,-23.983333,"-46.733333","-23.983333","800","800",UEC051130,UEC051130,"174",NA,NA,NA,"árvore, 4 m de altura.; Subosque de Pinus com ca. 40 anos de plantio.",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.384167,-24.617778,"106",2021-03-01 16:36:28-03,UNICAMP,UEC,"142791",S,Plantae,Myrtaceae,Myrceugenia,campestris,Myrceugenia campestris,(A.DC.) D.Legrand & Kausel,"Meireles, LD","Meireles, JE; Firetti, F; Kubota, U; Ávila-Jr, R; Obando, S; Furtado, AG; et al.","2005","03","28",Brazil,São Paulo,Eldorado,"Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha Vale das Ostras, Rio das Ostras.",-48.384167,-24.617778,"-48.384167","-24.617778","400","400",UEC023631,UEC023631,"297","2013",NA,NA,"Árvore de 3m de alt, Folhas concolores menbranáceas brilhosos. Frutos jovens amarronzados com pontos pretos. Cálice persistente verde.; Floresta Ombrófila Densa Baixo Montana Ribeirinha Muito Degradada.",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.809036,-23.817583,"108",2021-03-01 16:36:28-03,UNICAMP,UEC,"161847",S,Plantae,Myrtaceae,Myrceugenia,campestris,Myrceugenia campestris,(A.DC.) D.Legrand & Kausel,"Aguiar, OT","Pastore, JFB; Arzolla, FARDP; Vilela, FESP","2007","10","09",Brazil,São Paulo,Embu-Guaçu,Parque da Várzea do Embu-Guaçu,-46.809036,-23.817583,"-46.809036","-23.817583","750","750",UEC009484,UEC009484,"1545","2007","11",NA,"Árvore, 4 metros de altura, flores brancas.; Vegetação de Várzea.",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.771389,-23.544167,"109",2021-03-01 16:36:28-03,UNICAMP,UEC,"185299",S,Plantae,Myrtaceae,Myrceugenia,campestris,Myrceugenia campestris,(A.DC.) D.Legrand & Kausel,"Sobral, MEG","Silva, SMP; Matos, VA; Ferreira, MI; Cruz, GC; Lima Júnior, EO; Silva, AM","2006","07","18",Brazil,São Paulo,Pindamonhangaba,"Brasil; São Paulo, Município de Pindamonhangaba, Fazenda São Sebastião do Ribeirão Grande; Sub-bosque, beira de trilha, próximo ao curso de água.",-45.771389,-23.544167,"-45.771389","-23.544167","557","557",UEC011053,UEC011053,"172","2007","06",NA,"Árvore pequeno porte ; Botões florais amarelos-creme bem claros.",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.916667,-22.833333,"110",2021-03-01 16:36:28-03,UNICAMP,UEC,"168943",S,Plantae,Myrtaceae,Myrceugenia,campestris,Myrceugenia campestris,(A.DC.) D.Legrand & Kausel,"Vieira, LT","Vieira, LT; Sims","2006","07","24",Brazil,São Paulo,Campinas,"Souza, Mata Ribeirão Cachoeira, Floresta Estacional Semidecídua.",-46.916667,-22.833333,"-46.916667","-22.833333","700","700",UEC040383,UEC040383,"323",NA,NA,NA,Plântula de árvore.,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.067778,-23.325556,"111",2021-03-01 16:36:28-03,UNICAMP,UEC,"166750",S,Plantae,Myrtaceae,Myrceugenia,campestris,Myrceugenia campestris,(A.DC.) D.Legrand & Kausel,"Sobral, M","Padgurschi, MCG; Tamashiro, JY; Belinello, R","2008",NA,NA,Brazil,São Paulo,São Luiz do Paraitinga,"PESM - Núcleo Santa Virgínia - Parcela K, Floresta Ombrófila Densa Montana.",-45.067778,-23.325556,"-45.067778","-23.325556","1060","1093",UEC039838,UEC039838,"1850","2009",NA,NA,"K1098 Árvore, ca. 5 m, sem flores ou frutos. Abundância: 5 ind ha-1.",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5800018310547,-23.3099994659424,"114",2021-03-01 16:36:28-03,UNICAMP,UEC,"161789",S,Plantae,Myrtaceae,Myrceugenia,campestris,Myrceugenia campestris,(A.DC.) D.Legrand & Kausel,"Aguiar, OT","Pastore, JFB; Arzolla, FARDP; Santos, JR","2005","07","20",Brazil,São Paulo,Mairiporã,"Parque Estadual da Cantareira, Região do Pinheirinho, trilha.&nf;UTM 7.410.810 N&nf; 335.200 E",-46.5800018310547,-23.3099994659424,NA,NA,"1040","1040",UEC009561,UEC009561,"1322","2007","12",NA,"Arvoreta, flores cremes.; Floresta Ombrófila Densa Montana.",Magnoliopsida,NA,NA,NA,"15840",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"115",2021-03-01 16:36:28-03,UNICAMP,UEC,"85664",S,Plantae,Myrtaceae,Myrceugenia,campestris,Myrceugenia campestris,(A.DC.) D.Legrand & Kausel,"Meireles, LD","Rossi, L; Shirasuna, RT; Simão-Bianchini, R; Kiyama, CY","1994","06","05",Brazil,São Paulo,Salesópolis,Estação Biológica de Boracéia.,-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,UEC023615,UEC023615,"1658","2004","03",NA,"Árvore 3m de alt, Botões muito jovens, em margem de Trilha.; Mata Próxima ao alojamento.",Magnoliopsida,NA,NA,NA,"18032",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"136",2020-07-15 17:55:35-03,UFRRJ,RBR,"36749",S,Plantae,Myrtaceae,Myrceugenia,campestris,Myrceugenia campestris,(DC.) D.Legrand & Kausel,M.C. Souza,A. Puttemans,"1907","08","09",Brasil,São Paulo,São Paulo,Serra da Cantareira,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,RBR00036749,RBR00036749,s.n.,"2015","03","05",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"166",2020-12-21 16:36:57-03,MBM,MBM,"41350",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,campestris,Myrceugenia campestris,(DC.) D.Legrand & Kausel,"Landrum, L.R.","Mattos, J.","1961","09","12",Brazil,São Paulo,Salesópolis,Estação Biológica de Boracéia,-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,MBM041350,MBM041350,"9102",NA,NA,NA,NA,NA,NA,Southern America,NA,"18032",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"167",2020-12-21 16:36:57-03,MBM,MBM,"212040",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,campestris,Myrceugenia campestris,(DC.) D.Legrand & Kausel,"Landrum, L.R.","Mattos, J.","1964","04","16",Brazil,São Paulo,Salesópolis,Estação Biológica de Boracéia,-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,MBM212040,MBM212040,"11770",NA,NA,NA,NA,NA,NA,Southern America,NA,"18032",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"168",2020-12-21 16:36:57-03,MBM,MBM,"235397",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,campestris,Myrceugenia campestris,(DC.) D.Legrand & Kausel,"Moraes, P.L.R. de","Moraes, P.L.R. de","1994","09","08",Brazil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,MBM235397,MBM235397,"1047",NA,NA,NA,NA,NA,NA,Southern America,NA,"27904",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"196",2020-12-21 16:36:57-03,MBM,MBM,"140679",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,campestris,Myrceugenia campestris,(DC.) D.Legrand & Kausel,"Aguiar, O.T.","Aguiar, O.T.","1989","12","14",Brazil,São Paulo,Cunha,Parque Estadual da Serra do Mar,-44.9599990844727,-23.0699996948242,NA,NA,NA,NA,MBM140679,MBM140679,"343",NA,NA,NA,NA,NA,NA,Southern America,NA,"38855",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5800018310547,-23.3099994659424,"197",2020-12-21 16:36:57-03,MBM,MBM,"146861",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,campestris,Myrceugenia campestris,(DC.) D.Legrand & Kausel,"Aguiar, O.T.","Aguiar, O.T.","1990","11","16",Brazil,São Paulo,Mairiporã,Serra da Cantareira,-46.5800018310547,-23.3099994659424,NA,NA,NA,NA,MBM146861,MBM146861,"386",NA,NA,NA,NA,NA,NA,Southern America,NA,"15840",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.4725,-23.77167,"203",2015-09-05 08:14:55-03,MNHN,RECOLNAT_MNHN_P,P04903273,PreservedSpecimen,NA,Myrtaceae,Myrceugenia,campestris,Myrceugenia campestris,(DC.) D.Legrand & Kausel,NA,"Almeida-Scabbia, R.J.|Silva, C.|Santos, M.A.","2007","10","30",Brasil,Paraíba,Santo André,"Subprefeitura de Paranapiacaba e Parque Andreense, Rua Jaraguá do Sul.",-46.4725,-23.77167,NA,NA,NA,NA,P04903273,P04903273_01,NA,NA,NA,NA,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04903273' target='other'> <mi>dwc_moreinfo</mi></a>,NA,NA,NA,hb,NA,NA,NA,NA,"5064",NA,NA,"35",São Paulo,SP,Sudeste
-46.524722,-23.3775,"209",2020-12-11 11:39:19-03,UFMG,BHCB,"150356",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,campestris,Myrceugenia campestris,(DC.) D.Legrand & Kausel,NA,"Moura, C; Pastore, JA; Vilela, FESP","2007","09","18",Brasil,São Paulo,Guarulhos,"Parque Estadual da Cantareira, Núcleo cabuçu, trilha da cachoeira",-46.524722,-23.3775,"-46.524722","-23.3775","780","780",BHCB003161,NA,"119","2007","09",NA,"Arvoreta, 2m, final de floração",Dicotyledon,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"213",2020-12-11 11:39:19-03,UFMG,BHCB,"116939",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,campestris,Myrceugenia campestris,(DC.) D.Legrand & Kausel,NA,"Lucas, EJ; et al.","2006","11","16",Brasil,São Paulo,Cunha,Parque Estadual da Serra do Mar,-44.9599990844727,-23.0699996948242,NA,NA,"1000","1000",NA,NA,"382",NA,NA,NA,"Arbusto em pastagem, frutos imaturos verdes e flores brancas",Dicotyledon,NA,Southern America,NA,"38855",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0211111,-23.2375,"234",2013-11-12 05:43:00-02,MO,MOBOT,"100225103",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,campestris,Myrceugenia campestris,(DC.) D. Legrand & Kausel,NA,Eve J. Lucas,"2006","11","16",Brazil,São Paulo,Cunha,"Parque Estadual da Serra do Mar, trilha do Rio Bonito, próximo da sede.",-45.0211111,-23.2375,NA,NA,"1060.00000000",NA,NA,NA,Lucas 382,NA,NA,NA,NA,NA,NA,South America,NA,NA,NA,NA,NA,NA,"1",NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"267",2020-09-12 05:00:02-03,US,US,"2790584",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,campestris,Myrceugenia campestris,(DC.) D. Legrand & Kausel,NA,J. R. de Mattos,"1964","4","16",Brazil,São Paulo,Salesópolis,Estação Biológica de Boracéia,-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,US01890404,US01890404_01 US01890404_02,"11770",NA,NA,NA,NA,NA,Myrtales,South America - Neotropics,NA,"18032",auto,Dicotyledonae,NA,NA,"1",NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"268",2020-09-12 05:00:02-03,US,US,"2780101",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,campestris,Myrceugenia campestris,(DC.) D. Legrand & Kausel,NA,J. R. de Mattos,"1961","9","12",Brazil,São Paulo,Salesópolis,Estação Biológica de Boracéa,-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,US01890405,US01890405_01 US01890405_02,"9102",NA,NA,NA,NA,NA,Myrtales,South America - Neotropics,NA,"18032",auto,Dicotyledonae,NA,NA,"1",NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"269",2020-09-12 05:00:02-03,US,US,"2780102",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,campestris,Myrceugenia campestris,(DC.) D. Legrand & Kausel,NA,F. C. Hoehne,"1925","9","7",Brazil,São Paulo,São Paulo,Morro do Jaraguá,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,US01890410,US01890410_01 US01890410_02,s.n.,NA,NA,NA,NA,NA,Myrtales,South America - Neotropics,NA,"53584",auto,Dicotyledonae,NA,NA,"1",NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"271",2020-09-12 05:00:02-03,US,US,"2780105",PreservedSpecimen,Plantae,Myrtaceae,Myrceugenia,campestris,Myrceugenia campestris,(DC.) D. Legrand & Kausel,NA,J. R. de Mattos & O. Handro,"1961","8","9",Brazil,São Paulo,Santo André,Estação Biológica do Alto da Serra,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,US01890406,US01890406_01 US01890406_02,"9069",NA,NA,NA,NA,NA,Myrtales,South America - Neotropics,NA,"27258",auto,Dicotyledonae,NA,NA,"1",NA,"35",São Paulo,SP,Sudeste
