X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,class,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,typeStatus,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.3400001525879,-24.1100006103516,"7",2020-11-04 11:13:28-03,ESALQ,ESA,"63590",PreservedSpecimen,Plantae,Magnoliophyta,NA,Melastomataceae,Leandra,paulina,Leandra paulina,(Schrank et Mart.) DC.,"Scaramuzza, C.A.M. ; Souza, V.C.",NA,"1993","01","01",NA,Brasil,São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,ESA063590,ESA063590,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"8",2020-11-04 11:13:28-03,ESALQ,ESA,"63589",PreservedSpecimen,Plantae,Magnoliophyta,NA,Melastomataceae,Leandra,paulina,Leandra paulina,(Schrank et Mart.) DC.,"Scaramuzza, C.A.M. ; Souza, V.C.",NA,"1993","01","01",NA,Brasil,São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,ESA063589,ESA063589,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"9",2020-11-04 11:13:28-03,ESALQ,ESA,"26493",PreservedSpecimen,Plantae,Magnoliophyta,NA,Melastomataceae,Leandra,paulina,Leandra paulina,(Schrank et Mart.) DC.,"Souza, V.C. et al.","2350.0","1993","02","17",NA,Brasil,São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,ESA026493,ESA026493,"Goldenberg, R.",NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4099998474121,-22.6599998474121,"56",2021-03-04 15:44:58-03,IF,SPSF,"31301",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Melastomataceae,Leandra,paulina,Leandra paulina,(((Spreng.) J.F. Macbr.)) ((Schr.) & Mart.),G.Durigan,"2001","2003","04","03",América do Sul,Brasil,SP,Assis,mata de brejo na Agua do Barro preto,-50.4099998474121,-22.6599998474121,NA,"COLETA: Arbusto 1,5m de altura, frutos roxos escuros; GEOGRAFIA: Cerrado;",NA,NA,M. Reginato,NA,NA,"23972",auto,Magnoliopsida,"2014","02","12",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"58",2021-03-04 15:44:58-03,IF,SPSF,"40249",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Melastomataceae,Leandra,paulina,Leandra paulina,(((Spreng.) J.F. Macbr.)) ((Schr.) & Mart.),J.L.S.Tannus & M.A.Assis,"525","2001","12","18",América do Sul,Brasil,SP,Itirapina,Estação Ecológica,-47.8199996948242,-22.25,NA,"COLETA: Subarbusato 50cm, flores brancas, frutos imaturos verdes.; GEOGRAFIA: Campo Úmido, solo alagado.&nf;Cerrado;",NA,NA,M. Reginato,NA,NA,"22843",auto,Magnoliopsida,"2014","02","12",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
