X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,typeStatus,recordedBy,recordNumber,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,stateProvince,locality,phylum,order,scientificNameAuthorship,imagecode,year,month,day,county,decimalLongitude,decimalLatitude,coordinatePrecision,geoFlag,identifiedBy,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,class,fieldNumber,individualCount,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.9300003051758,-23.5400009155273,"84",2020-12-21 16:25:39-03,MBM,MBM,"56734",PreservedSpecimen,Plantae,Fabaceae,Camptosema,isopetalum,Camptosema isopetalum,NA,"Sakane, M.","532",Southern America,Brazil,NA,NA,"Arbusto, escandente nos barrancos. Flores vermelhas-claras em cachos",MBM056734,São Paulo,"Itapevi, km 26, rodovia Castelo Branco",NA,NA,(Lam.) Taub.,MBM056734,NA,NA,NA,Itapevi,-46.9300003051758,-23.5400009155273,"12129",auto,"Lima, H.C.",NA,NA,"2009","06","16",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.633822,-23.556508,"117",2021-01-26 13:54:41-03,IMA,MAC,"4912",PreservedSpecimen,Plantae,Fabaceae,Cratylia,isopetala,Cratylia isopetala,NA,J.Mattos,"8950",NA,Brasil,NA,NA,Trepadeira. Flores vermelhas.,MAC0004912,São Paulo,"Alto da Serra, Sobre árvores isoladas.",NA,NA,(Lam.) L.P.Queiroz,NA,"1961","10","01",São Paulo,-46.633822,-23.556508,NA,NA,NA,NA,NA,NA,NA,NA,"-46.633822","-23.556508",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.142,-22.242,"122",2020-09-12 05:00:02-03,US,US,"2369837",PreservedSpecimen,Plantae,Fabaceae,Camptosema,isopetalum,Camptosema isopetalum,NA,G. Eiten & L. T. Eiten,"2225",South America - Neotropics,Brazil,NA,NA,NA,US02342717,São Paulo,"Municipio de Moji-Guacu: Campos das Sete Lagoas: Fazenda Campininha, just north of Rio Moji-Guacu, 4.6 km. NNW of Padua Sales (about 27 km. NW of city of Moji-Mirim)",NA,Rosales,(Lam.) Taub.,US02342717_01,"1960","9","1",NA,-47.142,-22.242,NA,NA,NA,"575","650",NA,NA,NA,NA,NA,Dicotyledonae,NA,"1",NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"212",2020-07-23 12:07:10-03,CEPLAC,CEPEC,"39543",PreservedSpecimen,Plantae,Fabaceae,Camptosema,isopetalum,Camptosema isopetalum,NA,J. Mattos,"8950",NA,Brasil,NA,NA,NA,NA,São Paulo,Sao Luiz da Paraitinga.,NA,NA,NA,NA,"1976","11","01",SÃO PAULO,-46.6300010681152,-23.5400009155273,"53584",auto,J. Mattos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30/12/1961,"35",São Paulo,SP,Sudeste
