X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,infraspecificEpithet,typeStatus,class,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,fieldNumber,individualCount,relatedCatalogItem,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.6399993896484,-22.7199993133545,"89",2020-11-04 11:02:27-03,ESALQ,ESA,"14844",PreservedSpecimen,Plantae,Magnoliophyta,NA,Asteraceae,Verbesina,diversifolia,Verbesina diversifolia,NA,M. Magenta,"Barreto, K.D. et al.","570.0","1993","05","27",NA,Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA014844,ESA014844,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6199989318848,-22.2199993133545,"335",2020-06-15 15:28:56-03,UNESP-RC,HRCB,"12136",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Verbesina,diversifolia,Verbesina diversifolia,DC.,"Magenta, M.A.G.","Carbonari, M.P.",s/n,"1986","08","03",NA,Brasil,São Paulo,Corumbataí,"Fazenda Corumbataí - CESP - km 3 da Rod. Santo Mauro, margem do Rio Corumbataí",-47.6199989318848,-22.2199993133545,NA,NA,NA,"Arbusto 2m de altura, DAP=7cm.",NA,NA,NA,NA,NA,"14989",auto,NA,NA,"1999","01",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.499444,-22.355194,"336",2020-06-15 15:28:56-03,UNESP-RC,HRCB,"33982",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Verbesina,diversifolia,Verbesina diversifolia,DC.,"Rampin, V.T.","Udulutsch, R.G.","294","2001","04","19",NA,Brasil,São Paulo,Rio Claro,Fazenda São José,-47.499444,-22.355194,NA,NA,NA,"Arbusto, flores brancas.",NA,NA,NA,NA,NA,NA,NA,47º29'58W,"22º21'18,7S","2005","09","05",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.499444,-22.355194,"337",2020-06-15 15:28:56-03,UNESP-RC,HRCB,"45175",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Verbesina,diversifolia,Verbesina diversifolia,DC.,"Rampin, V.T.","Pinto, T.A.",s/n,"2006","05","04",NA,Brasil,São Paulo,Rio Claro,Fazenda São José,-47.499444,-22.355194,NA,NA,NA,Borda.,NA,NA,NA,NA,NA,NA,NA,47º29'58W,"22º21'18,7S","2006","05",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.560001373291,-22.4099998474121,"338",2020-06-15 15:28:56-03,UNESP-RC,HRCB,"43010",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Verbesina,diversifolia,Verbesina diversifolia,DC.,"Rampin, V.T.","Pavão, A.C.",s/n,"2005","05","12",NA,Brasil,São Paulo,Rio Claro,Fazenda São José,-47.560001373291,-22.4099998474121,NA,NA,NA,"Árbórea, ca. 3,5m, inflorescência branca.",NA,NA,NA,NA,NA,"21773",auto,NA,NA,"2006","02",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.560001373291,-22.4099998474121,"339",2020-06-15 15:28:56-03,UNESP-RC,HRCB,"36536",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Verbesina,diversifolia,Verbesina diversifolia,DC.,"Semir, J.",Disciplina Taxonomia Vegetal,s/n,"2002","05","02",NA,Brasil,São Paulo,Rio Claro,Fazenda São José,-47.560001373291,-22.4099998474121,NA,NA,NA,"Arbusto, flores brancas.",NA,NA,NA,NA,NA,"21773",auto,NA,NA,"2005","08","19",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.560001373291,-22.4099998474121,"340",2020-06-15 15:28:56-03,UNESP-RC,HRCB,"5360",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Verbesina,diversifolia,Verbesina diversifolia,DC.,"Magenta, M.A.G.","Brunini, J.","130","1984","05","20",NA,Brasil,São Paulo,Rio Claro,Fazenda São José,-47.560001373291,-22.4099998474121,NA,NA,NA,"Árvore de 3m de altura, pétalas brancas.",NA,NA,NA,NA,NA,"21773",auto,NA,NA,"1999","01",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.560001373291,-22.4099998474121,"444",2019-11-13 11:16:37-03,USP,SPF,"174768",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Verbesina,macrophylla,Verbesina macrophylla,(Cass.) S.F.Blake,"Moreira, GL",Anônimo,s.n.,"2002","05","02",NA,Brasil,São Paulo,Rio Claro,Fazenda São José.,-47.560001373291,-22.4099998474121,NA,NA,NA,NA,SPF00174768,NA,NA,NA,NA,"21773",auto,NA,NA,"2015",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.56,-22.41,"537",2013-02-07 10:18:08-02,UMC,HUMC,"1943",S,Plantae,NA,NA,Asteraceae,Verbesina,diversifolia,Verbesina diversifolia,DC.,NA,A.C. Pavão,NA,"2005","05","12",Southern America,Brazil,São Paulo,Rio Claro,Fazenda São José,-47.56,-22.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21773",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
