X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,barcode,imagecode,locality,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,recordNumber,continentOcean,preparationType,previousCatalogNumber,phylum,order,coordinatePrecision,geoFlag,infraspecificEpithet,class,typeStatus,fieldNumber,individualCount,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.060001373291,-22.8999996185303,"116",2020-11-04 11:09:20-03,ESALQ,ESA,"2237",PreservedSpecimen,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vog.,"Azevedo-Tozzi, A.M.G.",NA,NA,NA,"Santoro, J.","1948","04","08",Brasil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,ESA002237,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"23900",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"117",2020-11-04 11:09:20-03,ESALQ,ESA,"9234",PreservedSpecimen,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vog.,"Azevedo-Tozzi, A.M.G.",NA,NA,NA,"Scaramuzza, C.A.M. ; Souza, V.C.","1989","05","13",Brasil,São Paulo,Itararé,-49.3400001525879,-24.1100006103516,NA,NA,ESA009234,NA,NA,NA,NA,NA,"235.0",NA,NA,NA,Magnoliophyta,NA,"27729",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"118",2020-11-04 11:09:20-03,ESALQ,ESA,"46851",PreservedSpecimen,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vogel,NA,NA,NA,NA,"Hoehne, W.","1942","03","03",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,ESA046851,ESA046851,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"119",2020-11-04 11:09:20-03,ESALQ,ESA,"23268",PreservedSpecimen,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vogel,NA,NA,NA,NA,"Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","1994","02","08",Brasil,São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,ESA023268,ESA023268,"Godinho. 22*39'39, 7S, 47*39'11, 5W.",NA,NA,"Arbusto, 2, 5 m alt.; flores róseas. Área perturbada.","1972.0",NA,NA,NA,Magnoliophyta,NA,"44778",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"120",2020-11-04 11:09:20-03,ESALQ,ESA,"2236",PreservedSpecimen,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vog.,"Azevedo-Tozzi, A.M.G.",NA,NA,NA,"Dedecca, D.","1950","04","01",Brasil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,ESA002236,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"23900",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"121",2020-11-04 11:09:20-03,ESALQ,ESA,"23462",PreservedSpecimen,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,NA,NA,NA,NA,NA,"Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","1994","02","24",Brasil,São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,ESA023462,NA,NA,NA,NA,NA,"2027.0",NA,NA,NA,Magnoliophyta,NA,"44778",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"122",2020-11-04 11:09:20-03,ESALQ,ESA,"121723",PreservedSpecimen,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,NA,"Souza, V.C.","2011","05","06","Souza, V.C.","2011","06","01",Brasil,São Paulo,Jundiaí,-46.8800010681152,-23.1800003051758,NA,NA,ESA121723,NA,Beira da Rodovia dos Bandeirantes. Floresta estacional decidual bastante degradada. Projeto TAV. Levantamento Florístico 1.,NA,NA,"Arbusto, ca. 1,2 m alt.; frutos castanhos.","34168.0",NA,NA,NA,Magnoliophyta,NA,"17840",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"126",2020-11-04 11:09:20-03,ESALQ,ESA,"9512",PreservedSpecimen,Plantae,Fabaceae,Desmodium,subsecundum,Desmodium subsecundum,Vogel,"Lima, L.C.P.",NA,NA,NA,"Souza, V.C. et al.","1993","02","15",Brasil,São Paulo,Itararé,-49.3400001525879,-24.1100006103516,NA,NA,ESA009512,NA,NA,NA,NA,NA,"2507.0",NA,NA,NA,Magnoliophyta,NA,"27729",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"127",2020-11-04 11:09:20-03,ESALQ,ESA,"9281",PreservedSpecimen,Plantae,Fabaceae,Desmodium,subsecundum,Desmodium subsecundum,Vogel,"Lima, L.C.P.","2011","12","01","Scaramuzza, C.A.M. ; Souza, V.C.","1991","02","07",Brasil,São Paulo,Itararé,-49.3400001525879,-24.1100006103516,NA,NA,ESA009281,NA,NA,NA,NA,NA,"625.0",NA,NA,NA,Magnoliophyta,NA,"27729",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.4099998474121,-23.4899997711182,"128",2020-11-04 11:09:20-03,ESALQ,ESA,"35087",PreservedSpecimen,Plantae,Fabaceae,Desmodium,subsecundum,Desmodium subsecundum,Vogel,"Lima, L.C.P.","2011","12","01","Souza, J.P.; Souza, V.C.; Duarte, A.R.; Elias, S.I.","1996","04","27",Brasil,São Paulo,Angatuba,-48.4099998474121,-23.4899997711182,NA,NA,ESA035087,NA,"Ca. 6 Km de Itatinga em direção a Angatuba. Borda de mata mesófila semidecídua. 23º09'26, 2S, 48º33'26, 2W. 800 m.s.m",NA,NA,"Arbusto, ca. 1 m alt.; corola lilás.","580.0",NA,NA,NA,Magnoliophyta,NA,"29114",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3199996948242,-23.3899993896484,"130",2020-11-04 11:09:20-03,ESALQ,ESA,"13544",PreservedSpecimen,Plantae,Fabaceae,Desmodium,subsecundum,Desmodium subsecundum,Vogel,"Lima, L.C.P.","2011","12","01","Miyagi, P.H.","1994","02","26",Brasil,São Paulo,Arujá,-46.3199996948242,-23.3899993896484,NA,NA,ESA013544,NA,NA,NA,NA,NA,"51.0",NA,NA,NA,Magnoliophyta,NA,"7742",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5499992370605,-23.1100006103516,"131",2020-11-04 11:09:20-03,ESALQ,ESA,"11072",PreservedSpecimen,Plantae,Fabaceae,Desmodium,subsecundum,Desmodium subsecundum,Vogel,"Lima, L.C.P.","2011","12","01","Grombone, M.T. et al.","1988","03","22",Brasil,São Paulo,Atibaia,-46.5499992370605,-23.1100006103516,NA,NA,ESA011072,NA,NA,NA,NA,NA,"21450.0",NA,NA,NA,Magnoliophyta,NA,"21675",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"156",2019-02-22 11:46:33-03,IPA,IPA,"9521",S,Plantae,Leguminosae-Pap.,Desmodium,discolor,Desmodium discolor,Vogel,Andrade-Lima,"1958","12","01","Pickel, B.","1940","04","01",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,IPA0009521,NA,"Chácara dos Morrinhos, beira da mata",NA,NA,NA,"5579",Southern America,NA,NA,Plantae,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"158",2019-07-26 11:40:26-03,IPA,IPA,"9522",S,Plantae,Leguminosae-Pap.,Desmodium,discolor,Desmodium discolor,Vogel,Andrade-Lima,"1958","12","01","Pickel, B.","1942","03","17",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,IPA0009522,NA,Casa Verde,NA,NA,Flores roxo-claro,"9522",Southern America,NA,NA,Plantae,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"176",2019-11-21 14:36:30-03,UFJF,CESJ,"28185",PreservedSpecimen,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vogel,H.F. Leitão Filho,"1968","04","23",H.F. Leitão Filho,"1968","04","23",Brasil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,CESJ028185,NA,Fazenda Santa Helena,NA,NA,"Arbusto até 1,70m. flores azuis. Floresce em Março.","361",América do Sul,NA,NA,Angiosperma,NA,"23900",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"177",2019-11-21 14:36:30-03,UFJF,CESJ,"28022",PreservedSpecimen,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vogel,A.S.Lima,"1943","08","12",J. Kiehl,"1939","02","28",Brasil,São Paulo,Cunha,-44.9599990844727,-23.0699996948242,NA,NA,CESJ028022,NA,NA,NA,NA,Herbáceo.,CESJ28022,América do Sul,NA,NA,Angiosperma,NA,"38855",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"183",2019-11-21 14:36:30-03,UFJF,CESJ,"28228",PreservedSpecimen,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vogel,O. Handro,"1947","05","23","J.Santoro; D.Dedecca","1947","03","13",Brasil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,CESJ028228,NA,Bosque dos Jequitibás,NA,NA,Herbáceo.,CESJ28228,América do Sul,NA,NA,Angiosperma,NA,"23900",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"184",2019-11-21 14:36:30-03,UFJF,CESJ,"28161",PreservedSpecimen,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vogel,NA,NA,NA,NA,J.Santoro,"1948","04","08",Brasil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,CESJ028161,NA,Campo Experimental Instituto,NA,NA,Herbáceo.,CESJ28161,América do Sul,NA,NA,Angiosperma,NA,"23900",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"185",2019-11-21 14:36:30-03,UFJF,CESJ,"27824",PreservedSpecimen,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vogel,H.F. Leitão Filho,NA,NA,NA,H.F. Leitão Filho,"1967","03","20",Brasil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,CESJ027824,NA,Fazenda Santa Elisa,NA,NA,NA,CESJ27824,América do Sul,NA,NA,Angiosperma,NA,"23900",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5200004577637,-23.2099990844727,"186",2019-11-21 14:36:30-03,UFJF,CESJ,"28080",PreservedSpecimen,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vogel,H.F. Leitão Filho,NA,NA,NA,C. Aranha,"1972","03","16",Brasil,São Paulo,Porto Feliz,-47.5200004577637,-23.2099990844727,NA,NA,CESJ028080,NA,NA,NA,NA,"Sub-arbusto até 2,0m. flores roxo-avermelhadas. Nativa.","6035",América do Sul,NA,NA,Angiosperma,NA,"19715",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.160833,-24.274444,"193",2020-02-18 09:34:17-03,UNICAMP,UEC,"098149",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vog.,NA,NA,NA,NA,"Torezan, JMD; Rodrigues, RR; Arima, LIA; Pimenta, JA; Resende, JCF; Sifuentes, DVO","1997","12","11",Brazil,São Paulo,Bom Sucesso de Itararé,-49.160833,-24.274444,"-49.160833","-24.274444",UEC051551,UEC051551,"Descida da Serra, 10 km de Bom Sucesso.",NA,NA,"flor, Erva prostrada, flores róseas, frutos imaturos verdes.","537",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.233333,-23.333333,"198",2021-03-01 16:30:29-03,UNICAMP,UEC,"24367",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vog.,"Tozzi, AMGA","1982",NA,NA,"Cerantola, B; Barbosa","1981","02","21",Brazil,São Paulo,Guareí,-48.233333,-23.333333,"-48.233333","-23.333333",UEC030843,UEC030843,Sarandi.,NA,NA,"Arbustivo, bastante frequente, medindo 2m de alt., com flor roxa. Flor em forma de Asa.; Abrigo sob-rocha Sarandi.",IPH-USP060,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.333333,-21.866667,"199",2021-03-01 16:30:29-03,UNICAMP,UEC,"77624",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vog.,"Tozzi, AMGA","1997","05",NA,"Martins, AB; et al.","1994","03","21",Brazil,São Paulo,Águas da Prata,-47.333333,-21.866667,"-47.333333","-21.866667",UEC066136,UEC066136,NA,"1120","1120","Arbusto 1,3m. Flores lilás quando botão, posteriormente azuladas, muito perfumadas.; Reserva Estadual Águas da Prata. Na beira da Rod. Governador Adhemar P. de Barros, ca. 3 km do centro de Águas da Prata.","31444",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.653194,-22.660833,"203",2021-03-01 16:30:29-03,UNICAMP,UEC,"89473",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vog.,"Tozzi, AMGA","1997","09",NA,"Barreto, KD; Fernandes, GD; Vitti, FX","1994","02","08",Brazil,São Paulo,Piracicaba,-47.653194,-22.660833,"-47.653194","-22.660833",UEC051566,UEC051566,Godinho.,NA,NA,"Arbusto. 2,5m alt.; flores róseas.; Área perturbada.","1972",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.160833,-24.274444,"204",2020-02-18 09:34:17-03,UNICAMP,UEC,"98140",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vog.,NA,NA,NA,NA,"Torezan, JMD; Rodrigues, RR; Arima, LIA; Pimenta, JA; Resende, JCF; Sifuentes, DVO","1997","12","11",Brazil,São Paulo,Bom Sucesso de Itararé,-49.160833,-24.274444,"-49.160833","-24.274444",NA,NA,"Descida da Serra, 10 km de Bom Sucesso.",NA,NA,"flor, Erva prostrada, flores róseas, frutos imaturos verdes.","537",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3199996948242,-23.3899993896484,"225",2021-03-01 16:30:29-03,UNICAMP,UEC,"89474",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vog.,"Tozzi, AMGA","1997","09",NA,"Miyagi, PH","1994","02","26",Brazil,São Paulo,Arujá,-46.3199996948242,-23.3899993896484,NA,NA,UEC051542,UEC051542,NA,NA,NA,"Herbácea, ca. 2m de altura, flores rosa, sépalas verde-azuladas.","51",NA,NA,NA,Magnoliopsida,NA,"7742",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5499992370605,-23.1100006103516,"226",2019-08-20 10:13:17-03,UNICAMP,UEC,"62181",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vog.,NA,NA,NA,NA,"Grombone-Guaratini, MT; Leitão Filho, HF; Tamashiro, JY; Bernacci, LC; Meira Neto, JAA","1988","03","22",Brazil,São Paulo,Atibaia,-46.5499992370605,-23.1100006103516,NA,NA,UEC030833,UEC030833,NA,NA,NA,"fruto, Subarbusto com 2m alt., crescendo em beira de estrada. Flores lilases e depois azuis. Frutos avermelhados.","21450",NA,NA,NA,Magnoliopsida,NA,"21675",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.060001373291,-22.3099994659424,"227",2021-03-01 16:30:29-03,UNICAMP,UEC,"87427",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vog.,"Tozzi, AMGA","1997","03","14","Cavassan, O","1992","03","18",Brazil,São Paulo,Bauru,-49.060001373291,-22.3099994659424,NA,NA,UEC030848,UEC030848,NA,NA,NA,"Caule escandente, flores roxas.; Cerrado.","458",NA,NA,NA,Magnoliopsida,NA,"29186",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"228",2021-03-01 16:30:29-03,UNICAMP,UEC,"175749",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vog.,NA,NA,NA,NA,"Gottsberger, IS; Gottsberger, G","1971","03","13",Brazil,São Paulo,Botucatu,-48.439998626709,-22.8799991607666,NA,NA,UEC051607,UEC051607,"25km SW of the city of BOTUCATU. Along the Botucatu-Itatinga road, 3km before arriving the Castelo Branco Highway, just at the border of the municípios Botucatu-Itatinga.",NA,NA,"Shrub 2m high; petals lilaceuos changing to blue, anthers bluish.; General vegetation: campo cerrado on upland (or ocasionally forest). Open marsh or secondary forest along streams.&nf;This habitat: Open marsh along a brook with small cr","1813371",NA,NA,NA,Magnoliopsida,NA,"40412",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"229",2021-03-01 16:30:29-03,UNICAMP,UEC,"178699",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vog.,"Pinto, RB","2013","11",NA,"Yanagizawa, Y; Amâncio, FAM; Duarte, LML","1982","01","26",Brazil,São Paulo,Botucatu,-48.439998626709,-22.8799991607666,NA,NA,UEC029415,UEC029415,"Distrito de Rubião Jr, a aproximadamente 2km a leste do Campus de Botucatu-UNESP.",NA,NA,"Arbusto de aproximadamente 2,5m. Flores brancas, folhas bicolores, fase final de floração; Com frutos.; Uma área de cerrado alternandoc om predominância de plantas herbáceas.","89260182",NA,NA,NA,Magnoliopsida,NA,"40412",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2999992370605,-21.2700004577637,"230",2021-03-01 16:30:29-03,UNICAMP,UEC,"55922",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vog.,"Tozzi, AMGA","1997","05",NA,"Sciamarelli, A; Coffani-Nunes, JV","1990","03","18",Brazil,São Paulo,Cajuru,-47.2999992370605,-21.2700004577637,NA,NA,UEC030816,UEC030816,Fazenda Santa Carlota.,NA,NA,"Arbusto 3,5m, flor azul.; À margem do caminho. Cerrado 3.","595",NA,NA,NA,Magnoliopsida,NA,"21243",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0499992370605,-23.5900001525879,"231",2019-08-20 10:13:18-03,UNICAMP,UEC,"8208",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vog.,"Tozzi, AMGA","1980",NA,NA,"Lima, JI","1951","03","01",Brazil,São Paulo,Itapetininga,-48.0499992370605,-23.5900001525879,NA,NA,UEC030844,UEC030844,NA,NA,NA,NA,s.n.,NA,NA,NA,Magnoliopsida,NA,"40712",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"232",2021-03-01 16:30:29-03,UNICAMP,UEC,"89494",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vog.,"Tozzi, AMGA","1997","09",NA,"Scaramuzza, CAMR; Souza, VC","1991","02","07",Brazil,São Paulo,Itararé,-49.3400001525879,-24.1100006103516,NA,NA,UEC051543,UEC051543,Estrada Itararé - Itabera.,NA,NA,"Subarbusto a arbusto, alt. 1,5,m ; flores azul-arroxeadas.; Próximo ao Rio Verde.","625",NA,NA,NA,Magnoliopsida,NA,"27729",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
