X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,infraspecificEpithet,typeStatus,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,class,relatedCatalogItem,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.060001373291,-22.8999996185303,"56",2021-03-01 16:30:15-03,UNICAMP,UEC,"177978",S,Plantae,Magnoliopsida,NA,Fabaceae,Chloroleucon,tortum,Chloroleucon tortum,(Mart.) Pittier,NA,"Bernacci, LC","3257","2001","09","26",NA,Brazil,São Paulo,Campinas,"A. Barão de Itapura, em cultivo no Parque do IAC.",-47.060001373291,-22.8999996185303,NA,"Árvore ca. 5m alt., muito ramificada, caule e ramos tortuosos, casca descamante e acinzentada, folhas jovens, flores brancas, tornando-se de cor creme, muito odoríferas.",UEC023529,UEC023529,NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"57",2021-03-01 16:31:11-03,UNICAMP,UEC,"177720",S,Plantae,Magnoliopsida,NA,Fabaceae,Pithecellobium,tortum,Pithecellobium tortum,Mart.,"Cabral, JP","Cabral, JP","15","2000","09","22",NA,Brazil,São Paulo,Campinas,IAC (Barão de Itapura),-47.060001373291,-22.8999996185303,NA,"Árvore, 4m alt. Flores brancas em conj c/ estames maiores que as flores.",UEC051262,UEC051262,NA,NA,NA,NA,"23900",auto,"2000","09","22",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"58",2019-08-20 10:14:41-03,UNICAMP,UEC,"144764",S,Plantae,Magnoliopsida,NA,Fabaceae,Pithecellobium,tortum,Pithecellobium tortum,Mart.,NA,"Ikemoto, E","0554","2005","08","30",NA,Brazil,São Paulo,Campinas,"Parque Portugal, Entorno da lagoa principal.",-47.060001373291,-22.8999996185303,NA,"Árvore de 4 m.; tronco descamante; frutos marrons.",NA,NA,NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.716667,-23.55,"111",2019-11-13 11:22:06-03,USP,SPF,"159182",PreservedSpecimen,Plantae,NA,NA,Leguminosae,Chloroleucon,tortum,Chloroleucon tortum,(Mart.) Pittier,Anônimo,"Mendonça, FB","55","2001","11","27",NA,Brasil,São Paulo,São Paulo,Cidade Universitária Armando de Salles Oliveira,-46.716667,-23.55,NA,NA,SPF00159182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.716667","-23.55",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.716667,-23.55,"112",2019-11-13 11:22:06-03,USP,SPF,"159183",PreservedSpecimen,Plantae,NA,NA,Leguminosae,Chloroleucon,tortum,Chloroleucon tortum,(Mart.) Pittier,Anônimo,"Mendonça, FB","189","2002","10","25",NA,Brasil,São Paulo,São Paulo,Cidade Universitária Armando de Salles Oliveira,-46.716667,-23.55,NA,NA,SPF00159183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.716667","-23.55",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.065751,-22.9056,"128",2019-01-25 15:40:32-02,IAC,IAC,"41805",S,Plantae,NA,NA,Fabaceae,Chloroleucon,tortum,Chloroleucon tortum,(Mart.) Pittier,L.C. Bernacci,L.C. Bernacci,"3257","2001","09","26",NA,Brasil,São Paulo,Campinas,"IAC, Av. Barão de Itapura, Parque",-47.065751,-22.9056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","09","26","-47.065751","-22.9056",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.065751,-22.9056,"129",2019-01-25 15:41:11-02,IAC,IAC,"40330",S,Plantae,NA,NA,Fabaceae,Pithecellobium,tortum,Pithecellobium tortum,Mart.,J.P. Cabral & L. Rodrigues,J.P. Cabral & L. Rodrigues,"15","2000","09","22",NA,Brasil,São Paulo,Campinas,"IAC, Av. Barão de Itapura, Parque",-47.065751,-22.9056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","09","22","-47.065751","-22.9056",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
