X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,identifiedBy,recordedBy,recordNumber,continentOcean,country,preparationType,occurrenceRemarks,barcode,imagecode,stateProvince,locality,year,month,day,county,decimalLongitude,decimalLatitude,coordinatePrecision,geoFlag,scientificNameAuthorship,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,class,typeStatus,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.060001373291,-22.8999996185303,"3",2020-11-04 12:17:22-03,ESALQ,ESA,"1586",PreservedSpecimen,Plantae,Magnoliophyta,NA,Onagraceae,Jussiaea,anastomosans,Jussiaea anastomosans,NA,"Santoro, J. ; Killip, E.P.","446.0",NA,Brasil,NA,NA,ESA001586,ESA001586,São Paulo,NA,"1936","04","08",Campinas,-47.060001373291,-22.8999996185303,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"51",2020-04-15 17:20:09-03,IBt,SP,"252314",S,Plantae,NA,NA,Onagraceae,Ludwigia,anastomosans,Ludwigia anastomosans,NA,"Ribeiro, W",s.n.,NA,Brasil,NA,NA,NA,NA,São Paulo,NA,"1991","06","09",São Paulo,-46.6300010681152,-23.5400009155273,"53584",auto,(DC.) H.Hara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
