X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,recordNumber,year,month,day,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,identifiedBy,stateProvince,county,locality,decimalLongitude,decimalLatitude,imagecode,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,infraspecificEpithet,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,class,relatedCatalogItem,relationshipType,typeStatus,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.614319,-22.744151,"110",2021-03-15 16:37:00-03,NY,NYBG,"478440",PreservedSpecimen,Plantae,Melastomataceae,Leandra,lacunosa,Leandra lacunosa,R. A. Wasum,"8712","1992","10","27",South America,Brazil,sheet,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=297250' target='other'> <mi>dwc_moreinfo</mi></a>,NY00478440,Magnoliophyta,Myrtales,Cogn.,J. J. Wurdack,São Paulo,NA,Campos do Jordao - Santa Cruz,-45.614319,-22.744151,NY00478440_01,"1650","1650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.614556,-23.657005,"112",2021-03-15 16:37:00-03,NY,NYBG,"478446",PreservedSpecimen,Plantae,Melastomataceae,Leandra,lacunosa,Leandra lacunosa,G. Edwall,"14379","1893","10","18",South America,Brazil,sheet,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=297254' target='other'> <mi>dwc_moreinfo</mi></a>,NY00478446,Magnoliophyta,Myrtales,Cogn.,F. C. Hoehne,São Paulo,Sao Paulo,Capital,-46.614556,-23.657005,NY00478446_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0497,-23.5903,"113",2021-03-15 16:37:00-03,NY,NYBG,"478448",PreservedSpecimen,Plantae,Melastomataceae,Leandra,lacunosa,Leandra lacunosa,B. Maguire,"44538","1959","11","27",South America,Brazil,sheet,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=297248' target='other'> <mi>dwc_moreinfo</mi></a>,NY00478448,Magnoliophyta,Myrtales,Cogn.,J. J. Wurdack,São Paulo,Itapetininga,10 miles south of Itapetininga on road to Sao Paulo,-48.0497,-23.5903,NY00478448_01,"600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.164784,-22.242395,"124",2021-03-15 16:37:00-03,NY,NYBG,"478442",PreservedSpecimen,Plantae,Melastomataceae,Leandra,lacunosa,Leandra lacunosa,W. Mantovani,"931","1980","08","07",South America,Brazil,sheet,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=297244' target='other'> <mi>dwc_moreinfo</mi></a>,NY00478442,Magnoliophyta,Myrtales,Cogn.,W. Mantovani,São Paulo,Moji-Guaçu,"Martinho Prado, Reserva Biologica da Fazenda Campininha",-47.164784,-22.242395,NY00478442_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.8497,-22.66,"132",2021-03-15 16:37:00-03,NY,NYBG,"02104734",PreservedSpecimen,Plantae,Melastomataceae,Leandra,lancifolia,Leandra lancifolia,P. H. Labiak E.,"4345","2008","01","07",South America,Brazil,sheet,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2550808' target='other'> <mi>dwc_moreinfo</mi></a>,NY02104734,Magnoliophyta,Myrtales,Cogn.,F. A. Michelangeli,São Paulo,Silveiras,Estrada do Parque Nacional da Serra da Bocaina para Campos Novos.,-44.8497,-22.66,NY02104734_01,"1500","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.485,-22.88375,"148",2021-02-08 11:09:25-03,UNESP-IBB,BOTU,"25340",PreservedSpecimen,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Santos, L.B.","30","2006","05","29",NA,Brasil,NA,NA,"Arbusto, folhas grossas e ásperas, caule e inflorescências pilosas e anteras roxas.; Coleção: Jardim Botânico UNESP Botucatu",BOTU025340,NA,NA,(Cham.) Cogn.,"Santos, L.B.",São Paulo,Botucatu,NA,-48.485,-22.88375,NA,NA,NA,NA,NA,NA,48°29'6w,"22°53'01,5s",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.433333,-22.866667,"151",2021-02-08 11:09:25-03,UNESP-IBB,BOTU,"29462",PreservedSpecimen,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Bignotto, R.B.","355","2004","07","28",NA,Brasil,NA,NA,"Arbusto 1,5m, pétalas brancasm androceu e gineceu rosas.; Coleção: Jardim Botânico UNESP Botucatu",BOTU029462,NA,NA,(Cham.) Cogn.,"Mantovani, W.",São Paulo,Botucatu,NA,-48.433333,-22.866667,NA,NA,NA,NA,NA,NA,48°26'w,22°52's,"2013","08",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.433333,-22.866667,"152",2021-02-08 11:09:25-03,UNESP-IBB,BOTU,"29461",PreservedSpecimen,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Bignotto, R.B.","21","2003","09","23",NA,Brasil,NA,NA,"Árvore de 1m, cálice roxo, corola vermelha.; Coleção: Jardim Botânico UNESP Botucatu <ll>dwc_commonname:</ll> b",BOTU029461,NA,NA,(Cham.) Cogn.,"Mantovani, W.",São Paulo,Botucatu,NA,-48.433333,-22.866667,NA,NA,NA,NA,NA,NA,48°26'w,22°52's,"2013","08",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.434167,-22.872222,"153",2021-02-08 11:09:25-03,UNESP-IBB,BOTU,"29464",PreservedSpecimen,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Galhego, A.A.",F5,"1994","06","28",NA,Brasil,NA,NA,Jardim Botânico UNESP Botucatu,BOTU029464,NA,NA,(Cham.) Cogn.,NA,São Paulo,Botucatu,NA,-48.434167,-22.872222,NA,NA,NA,NA,NA,NA,48°26'3w,22°52'20s,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.733333,-22.816667,"154",2021-02-08 11:09:25-03,UNESP-IBB,BOTU,"23641",PreservedSpecimen,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Ferreira, R.C.C.","83","1997","08","19",NA,Brasil,NA,NA,NA,BOTU023641,NA,NA,(Cham.) Cogn.,NA,São Paulo,Botucatu,NA,-49.733333,-22.816667,NA,NA,NA,NA,NA,NA,49° 44' w,22°49's,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.434167,-22.872222,"156",2021-02-08 11:09:25-03,UNESP-IBB,BOTU,"29463",PreservedSpecimen,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Galhego, A.A.",C15,"1994","08","30",NA,Brasil,NA,NA,"Arbusto.; Coleção: Jardim Botânico UNESP Botucatu",BOTU029463,NA,NA,(Cham.) Cogn.,NA,São Paulo,Botucatu,NA,-48.434167,-22.872222,NA,NA,NA,NA,NA,NA,48°26'3w,22°52'20s,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.485,-22.88375,"159",2021-02-08 11:09:25-03,UNESP-IBB,BOTU,"25345",PreservedSpecimen,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Santos, L.B.","35","2006","07","03",NA,Brasil,NA,NA,"Arbusto, folhas grossas e ásperas, caule e inflorescências pilosas e anteras roxas.; Coleção: Jardim Botânico UNESP Botucatu",BOTU025345,NA,NA,(Cham.) Cogn.,"Santos, L.B.",São Paulo,Botucatu,NA,-48.485,-22.88375,NA,NA,NA,NA,NA,NA,48°29'6w,"22°53'01,5s",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.733333,-22.816667,"160",2021-02-08 11:09:23-03,UNESP-IBB,BOTU,"23640",PreservedSpecimen,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Ferreira, R.C.C.","17","1997","05","13",NA,Brasil,NA,NA,2m.,BOTU023640,NA,NA,(Cham.) Cogn.,NA,São Paulo,Botucatu,NA,-49.733333,-22.816667,NA,NA,NA,NA,NA,NA,49° 44' w,22°49's,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.375,-22.875,"171",2021-02-08 11:09:25-03,UNESP-IBB,BOTU,"2615",PreservedSpecimen,Plantae,Melastomataceae,Leandra,lacunosa,Leandra lacunosa,"Vallota, F.Q.",NA,"1976","08","12",NA,Brasil,NA,NA,NA,BOTU002615,NA,NA,Cogn.,"Chiea, S.A.C.",São Paulo,Botucatu,NA,-48.375,-22.875,NA,NA,NA,NA,NA,NA,48°22'30w,22°52'30s,"1997","08",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5499992370605,-23.0200004577637,"187",2021-03-30 12:44:24-03,EAO,IAN,"55185",PreservedSpecimen,Plantae,Melastomataceae,Leandra,lacunosa,Leandra lacunosa,"Viégas, AP; Costa, A","2315","1938","09","25",Southern America,Brasil,NA,NA,NA,IAN055185,Dicotiledônea,NA,Cogn.,NA,São Paulo,Taubaté,NA,-45.5499992370605,-23.0200004577637,NA,NA,NA,"25704",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"189",2020-01-20 14:40:35-03,UPM,MACK,"2132",PreservedSpecimen,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,T. A. B. Mortale,"65","2013","02","16",NA,Brasil,NA,NA,NA,NA,NA,NA,(Cham.) Cogn.,E. D. Junior et al.,SP,Campos do Jordão,NA,-45.5900001525879,-22.7299995422363,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7200012207031,-23.3199996948242,"190",2020-01-20 14:40:35-03,UPM,MACK,"3424",PreservedSpecimen,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,T. Rezende,"27","2016","10","03",NA,Brasil,NA,NA,NA,"HMACK00003424-T.Rezende27-3/10/2016,ParqueEstadualdoJuquery,FrancodaRocha,SP,Brasil",NA,NA,(Cham.) Cogn.,NA,SP,Franco da Rocha,Parque Estadual do Juquery,-46.7200012207031,-23.3199996948242,NA,NA,NA,"12135",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"191",2020-01-20 14:40:35-03,UPM,MACK,"2405",PreservedSpecimen,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,F. G. Pereira,"342","2011","07","28",NA,Brasil,NA,NA,NA,NA,NA,NA,(Cham.) Cogn.,B. Pucci,SP,São Paulo,Parque Vila do Rodeio,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,NA,NA,"2011","08","19",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"192",2020-01-20 14:40:35-03,UPM,MACK,"2133",PreservedSpecimen,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,T. A. B. Mortale,"42","2012","12","01",NA,Brasil,NA,NA,NA,NA,NA,NA,(Cham.) Cogn.,E. D. Junior et al.,SP,Campos do Jordão,NA,-45.5900001525879,-22.7299995422363,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"193",2020-01-20 14:40:35-03,UPM,MACK,"2134",PreservedSpecimen,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,T. A. B. Mortale,"45","2012","12","01",NA,Brasil,NA,NA,NA,NA,NA,NA,(Cham.) Cogn.,E. D. Junior et al.,SP,Campos do Jordão,NA,-45.5900001525879,-22.7299995422363,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7200012207031,-23.3199996948242,"194",2020-01-20 14:40:35-03,UPM,MACK,"3126",PreservedSpecimen,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,L. O. Andrade,"98","2016","10","09",NA,Brasil,NA,NA,NA,NA,NA,NA,(Cham.) Cogn.,L. O. Andrade,SP,Franco da Rocha,Parque Estadual do Juquery,-46.7200012207031,-23.3199996948242,NA,NA,NA,"12135",auto,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"195",2020-01-20 14:40:35-03,UPM,MACK,"2099",PreservedSpecimen,Plantae,Melastomataceae,Leandra,lacunosa,Leandra lacunosa,T. A. B. Mortale,"51","2013","02","16",NA,Brasil,NA,NA,NA,NA,NA,NA,Cogn.,T. Mortale,SP,Campos do Jordão,Trilha For Seasons,-45.5900001525879,-22.7299995422363,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.699467,-23.341519,"196",2019-12-12 15:31:46-03,UFABC,HUFABC,"000571",PreservedSpecimen,Plantae,Melastomataceae,Leandra,lacunosa,Leandra lacunosa,"Gonçalves, M V",GON0002,"2017","11","18",NA,Brasil,NA,NA,"Arbusto, cerca de 1m alt. Flores brancas, com estames falciformes roxos e frutos roxos escuros. Único indivíduo na área de coleta.",HUFABC000571,Angiospermas,NA,cogn.,NA,São Paulo,Franco da Rocha,"Parque Estadual do Juquery, À esquerda da trilha do ovo da pata, após a pista de pouso, antes do mirante.",-46.699467,-23.341519,HUFABC000571,NA,NA,NA,NA,NA,"-46.699467","-23.341519",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"216",2019-10-09 11:20:10-03,UFBA,ALCB,NA,PreservedSpecimen,Plantae,Melastomataceae,Leandra,lacunosa,Leandra lacunosa,"Hoehne, W",s/n,"1948","09","21",Southern America,Brasil,NA,NA,NA,NA,Dicotyledon,NA,Cogn.,NA,São Paulo,São Paulo,Prox. a Congonhas,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"217",2019-10-09 11:20:10-03,UFBA,ALCB,"39997",PreservedSpecimen,Plantae,Melastomataceae,Leandra,lacunosa,Leandra lacunosa,"Hoehne, W",s/n,"1948","09","21",Southern America,Brasil,NA,NA,NA,ALCB061761,Dicotyledon,NA,Cogn.,NA,São Paulo,São Paulo,Prox. a Congonhas,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1699981689453,-21.7900009155273,"237",2020-11-04 11:13:27-03,ESALQ,ESA,"33292",PreservedSpecimen,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Rocha, Y.T.","181.0",NA,NA,NA,NA,Brasil,NA,NA,NA,ESA033292,Magnoliophyta,NA,Cogn.,"Chiea, S.C.A.",São Paulo,Araraquara,NA,-48.1699981689453,-21.7900009155273,ESA033292,NA,NA,"29178",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.2000007629395,-22.6299991607666,"238",2020-11-04 11:13:22-03,ESALQ,ESA,"26057",PreservedSpecimen,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Souza, V.C. ; Souza, J.P.","9671.0","1995","12","19",NA,Brasil,NA,NA,"Arbusto, ca. 1,5 m alt.; frutos imaturos verdes, passando a negros.",ESA026057,Magnoliophyta,NA,Cogn.,"Chiea, S.A.C.",São Paulo,Platina,"Cerca de 9 Km da cidade em direção a Assis pela Rodovia Clementino Alves de Souza, próximo à entrada da Fazenda Santo Antônio. Cerradão",-50.2000007629395,-22.6299991607666,ESA026057,NA,NA,"16708",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.1399993896484,-24.3099994659424,"239",2020-11-04 11:13:22-03,ESALQ,ESA,"25772",PreservedSpecimen,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Miyagi, P.H. ; Souza, V.C.; Souza, J.P.; Scalon, V.R.","572.0","1995","05","27",NA,Brasil,NA,NA,"Arbusto, ca. 1,5 m alt.; pétalas alvo-rosadas.",ESA025772,Magnoliophyta,NA,Cogn.,"Chiea, S.C.",São Paulo,Bom Sucesso de Itararé,Fazenda São Nicolau. Campo rupestre na borda de encosta íngreme.,-49.1399993896484,-24.3099994659424,ESA025772,NA,NA,"14955",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1699981689453,-21.7900009155273,"241",2020-11-04 11:13:27-03,ESALQ,ESA,"32732",PreservedSpecimen,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Rocha, Y.T.","2360.0",NA,NA,NA,NA,Brasil,NA,NA,NA,ESA032732,Magnoliophyta,NA,Cogn.,"Chiea, S.C.A.",São Paulo,Araraquara,NA,-48.1699981689453,-21.7900009155273,ESA032732,NA,NA,"29178",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"242",2020-11-04 11:13:27-03,ESALQ,ESA,"62591",PreservedSpecimen,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Albuquerque, J.E. et al.","1845.0","1999","01","01",NA,Brasil,NA,NA,NA,ESA062591,Magnoliophyta,NA,Cogn.,"Albuquerque, G.B.",São Paulo,Botucatu,NA,-48.439998626709,-22.8799991607666,ESA062591_1 ESA062591_2,NA,NA,"40412",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"243",2020-11-04 11:13:22-03,ESALQ,ESA,"26237",PreservedSpecimen,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Souza, V.C. et al.","8855.0","1995","08","18",NA,Brasil,NA,NA,NA,ESA026237,Magnoliophyta,NA,Cogn.,"Chiea, S.C.A.",São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,ESA026237,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"244",2020-11-04 11:13:27-03,ESALQ,ESA,"37055",PreservedSpecimen,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Hoehne, W.",NA,"1945","07","25",NA,Brasil,NA,NA,NA,ESA037055,Magnoliophyta,NA,Cogn.,NA,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,ESA037055,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"245",2020-11-04 11:13:27-03,ESALQ,ESA,"2635",PreservedSpecimen,Plantae,Melastomataceae,Leandra,aurea,Leandra aurea,"Joly, A.B.",NA,"1946","12","13",NA,Brasil,NA,NA,NA,ESA002635,Magnoliophyta,NA,Cogn.,"Chiea, S.C.A.",São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
