X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,coordinatePrecision,geoFlag,class,verbatimLongitude,verbatimLatitude,relatedCatalogItem,fieldNumber,yearIdentified,monthIdentified,dayIdentified,individualCount,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.8899993896484,-22.0100002288818,"108",2021-02-08 12:54:03-03,UFRGS,ICN,"144491",S,Plantae,Monocotyledon,NA,Poaceae,Paspalum,cinerascens,Paspalum cinerascens,(Döll) A.G. Burm. & C.N. Bastos,"Valls, JFM; Oliveira, RC","Sendulsky, T","74","1963","03","25",América do Sul,Brasil,SP,São Carlos,Km 22 da rodovia Washington Luís,-47.8899993896484,-22.0100002288818,NA,NA,NA,"Doação Herbário SP.; Até 1m de altura.; Cerrado.",NA,NA,"45913",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"112",2019-11-21 10:16:22-03,IBt,SP,"66004",S,Plantae,NA,NA,Poaceae,Paspalum,cinerascens,Paspalum cinerascens,(Döll) A.G.Burm. & M.Bastos,"Valls, JFM; Oliveira, RC","Sendulsky, T","82","1963","03","25",NA,Brasil,São Paulo,Itirapina,"5 km along road Washington Luiz, entrance for Itirapina-Rio Claro (road side).",-47.8199996948242,-22.25,NA,NA,NA,NA,SP036223,SP036223,"22843",auto,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"113",2019-11-21 10:16:22-03,IBt,SP,"9854",S,Plantae,NA,NA,Poaceae,Paspalum,cinerascens,Paspalum cinerascens,(Döll) A.G.Burm. & M.Bastos,"Chase, A","Usteri, A",s.n.,"1907","02","17",NA,Brasil,São Paulo,Jundiaí,NA,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,SP036222,SP036222,"17840",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8899993896484,-22.0100002288818,"114",2019-11-21 10:16:22-03,IBt,SP,"66083",S,Plantae,NA,NA,Poaceae,Paspalum,cinerascens,Paspalum cinerascens,(Döll) A.G.Burm. & M.Bastos,"Valls, JFM; Oliveira, RC","Sendulsky, T","74","1963","03","25",NA,Brasil,São Paulo,São Carlos,"222km along road Washington Luiz, entrance for Analândia.",-47.8899993896484,-22.0100002288818,NA,NA,NA,NA,SP036224,SP036224,"45913",auto,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
