X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,county,infraspecificEpithet,typeStatus,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,coordinatePrecision,geoFlag,fieldNumber,class,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.69906,-23.63797,"2",2021-03-15 16:37:00-03,NY,NYBG,"1181363",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Siphoneugena,kiaerskoviana,Siphoneugena kiaerskoviana,(Burret) Kausel,NA,G. A. D. Correa Franco,"3011","2000","04","25",South America,Brazil,São Paulo,"Estrada intermediária, Parque Estadual da Serra do Mar, km 45.",-45.69906,-23.63797,"1150","1150",sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1369037' target='other'> <mi>dwc_moreinfo</mi></a>,NY01181363,NY01181363_01,Salesópolis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.683333,-23.633333,"6",2021-03-01 16:37:01-03,UNICAMP,UEC,"116460",S,Plantae,Magnoliopsida,NA,Myrtaceae,Siphoneugena,kiaerskoviana,Siphoneugena kiaerskoviana,(Burret) Kausel,"Proença, C","Oliveira, AA; et al.","3690","2000","04","25",NA,Brazil,São Paulo,"Parque Estadual da Serra do Mar, Estrada intermediária, Km45. Floresta Ombrófila Densa com perturbação.",-45.683333,-23.633333,"1060","1130",NA,"árvore, 10m alt., flores brancas. Interior de mata.",UEC106086,UEC106086,Salesópolis,NA,NA,"-45.683333","-23.633333","2009","10",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.698889,-23.637778,"7",2021-03-01 16:37:01-03,UNICAMP,UEC,"116344",S,Plantae,Magnoliopsida,NA,Myrtaceae,Siphoneugena,kiaerskoviana,Siphoneugena kiaerskoviana,(Burret) Kausel,"Proença, C","Franco, G; et al.","3011","2000","04","25",NA,Brazil,São Paulo,"Parque Estadual da Serra do Mar, Estrada intermediária, Km45. Floresta Ombrófila Densa com perturbação.",-45.698889,-23.637778,"1150","1150",NA,"Árvore com botões avermelhados, flores brancas com cálice vinho-branco. Borda de mata.",UEC106108,UEC106108,Salesópolis,NA,NA,"-45.698889","-23.637778","2009","10",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"8",2021-03-26 10:43:32-03,UDESC,LUSC,"7125",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Siphoneugena,kiaerskoviana,Siphoneugena kiaerskoviana,(Burret) Kausel,J.E.Q.Faria,"G.Franco; et.al","3011","2000","04","25",NA,Brasil,São Paulo,"Estrada intermediária, Parque Estadual da Serra do Mar, km45. Floresta Ombrófila Densa com perturbação.",-45.8400001525879,-23.5300006866455,NA,NA,NA,"Árvore com botões avermelhados, flores brancas com cálice vinho-branco. Habitat: Borda de mata. Habito: Árvore",LUSC007615,LUSC007615,Salesópolis,NA,NA,NA,NA,NA,NA,"18032",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.698906,-23.637797,"29",2020-12-11 11:39:42-03,UFMG,BHCB,"107627",PreservedSpecimen,Plantae,Dicotyledon,NA,Myrtaceae,Siphoneugena,kiaerskoviana,Siphoneugena kiaerskoviana,(Burret) Kausel,NA,"Franco, G; Baptista, VR; Ferreira, L; Cielo, F; Zidko, A; Mendonça, CG; Rodrigues, RR; Sou","3011","2000","04","25",Southern America,Brasil,São Paulo,"Parque Estadual da Serra do Mar, Estrada intermediária, Parque Estadual da Serra do Mar.",-45.698906,-23.637797,"1150","1150",NA,"Árvore com botões avermelhados, flores brancas com cálice vinho-branco.; Floresta ombrófila densa com pertubação. Borda de mata.",BHCB015625,NA,Salesópolis,NA,NA,"-45.698906","-23.637797","2012","11",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.68722222,-21.40222222,"32",2020-06-22 14:18:55-03,UNESP-IBILCE,SJRP,"33619",PreservedSpecimen,Plantae,Tracheophyta,Myrtales,Myrtaceae,Siphoneugena,kiaerskoviana,Siphoneugena kiaerskoviana,(Burret) Kausel,NA,"Almeida Neto, A. & Ranga, N. T.","360.0","2009","02","17",América do Sul,Brasil,São Paulo,Fazenda Santa Lúcia,-48.68722222,-21.40222222,NA,NA,NA,"Árvore, P-A 17, I-108. Biota",NA,NA,Taquaritinga (P8),NA,NA,"-48.68722222","-21.40222222",NA,NA,NA,NA,NA,Magnoliopsida,NA,"35",São Paulo,SP,Sudeste
-46.5200004577637,-22.5900001525879,"37",2017-11-24 14:11:50-02,UFLA,ESAL,"9875",S,Plantae,NA,NA,Myrtaceae,Siphoneugena,kiaerskoviana,Siphoneugena kiaerskoviana,(Burret) Kausel,Eduardo Van den Berg,"Sartori, RA",s.n.,NA,NA,NA,NA,Brasil,São Paulo,Bairro do Porto,-46.5200004577637,-22.5900001525879,NA,NA,NA,"árvore; ; amarela;; floresta",NA,NA,Socorro,NA,NA,NA,NA,NA,NA,"17674",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.683333,-23.633333,"50",2019-11-01 15:07:00-03,UnB,UB,"193181",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Myrtaceae,Siphoneugena,kiaerskoviana,Siphoneugena kiaerskoviana,Burret,"Faria, JEQ","Oliveira, AA; et al.","3690","2000","04","25",Southern America,Brasil,São Paulo,"Estrada Intermediária, PArque Estadual da Serra do MAr, Km 45",-45.683333,-23.633333,"1060","1130",NA,"Árvore 10m. Flores brancas; Floresta ombrófila densa com diferentes graus de degradação. Interior da mata",NA,NA,Salesópolis,NA,NA,"-45.683333","-23.633333","2012","11",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
