X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,continentOcean,locality,preparationType,previousCatalogNumber,occurrenceRemarks,phylum,order,recordNumber,coordinatePrecision,geoFlag,class,relatedCatalogItem,infraspecificEpithet,relationshipType,individualCount,fieldNumber,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.3400001525879,-24.1100006103516,"98",2020-11-04 11:21:01-03,ESALQ,ESA,"27831",PreservedSpecimen,Plantae,Araucariaceae,Araucaria,angustifolia,Araucaria angustifolia,(Bertol.) Kuntze,"Souza, V.C.",NA,NA,NA,"Souza, V.C. et al.","1996","01","25",Brasil,São Paulo,Itararé,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,ESA027831,NA,NA,NA,NA,NA,NA,Pinophyta,NA,"10840.0","27729",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"99",2020-11-04 11:21:01-03,ESALQ,ESA,"132563",PreservedSpecimen,Plantae,Araucariaceae,Araucaria,angustifolia,Araucaria angustifolia,NA,"Brosler, E. et al.","2009","10","18","Brosler, E. et al.","2009","10","18",Brasil,São Paulo,Itararé,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,ESA132563,NA,NA,NA,NA,NA,NA,Pinophyta,NA,"1.0","27729",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.0499992370605,-23.1499996185303,"100",2020-11-04 11:21:01-03,ESALQ,ESA,"78",PreservedSpecimen,Plantae,Araucariaceae,Araucaria,angustifolia,Araucaria angustifolia,(Bertol.) Kuntze,"Chaddad Jr., J.",NA,NA,NA,"Ferraz, J.R.P.","1979","06","29",Brasil,São Paulo,Itupeva,-47.0499992370605,-23.1499996185303,NA,NA,NA,NA,ESA000078,NA,NA,NA,NA,NA,NA,Pinophyta,NA,NA,"11330",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"101",2020-11-04 11:21:01-03,ESALQ,ESA,"3961",PreservedSpecimen,Plantae,Araucariaceae,Araucaria,angustifolia,Araucaria angustifolia,(Bertol.) Kuntze,"Chaddad Jr., J.",NA,NA,NA,NA,NA,NA,NA,Brasil,São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA003961,NA,NA,NA,NA,NA,NA,Pinophyta,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"102",2020-11-04 11:21:01-03,ESALQ,ESA,"50719",PreservedSpecimen,Plantae,Araucariaceae,Araucaria,angustifolia,Araucaria angustifolia,NA,"Camargo, A.M.",NA,NA,NA,"Camargo, A.M.","2004","10","25",Brasil,São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA050719,NA,NA,NA,NA,NA,NA,Pinophyta,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"119",2019-02-15 11:33:19-02,IPA,IPA,"8803",S,Plantae,Araucariaceae,Araucaria,angustifolia,Araucaria angustifolia,(Bertol.) Kuntze,NA,NA,NA,NA,"Pickel, B.","1940","10","30",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,IPA0008803,NA,Southern America,Horto Florestal,NA,NA,Cultivada.,Plantae,NA,"5714","53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"120",2019-02-15 11:33:19-02,IPA,IPA,"8805",S,Plantae,Araucariaceae,Araucaria,angustifolia,Araucaria angustifolia,(Bertol.) Kuntze,NA,NA,NA,NA,"Koscinski, M.","1940","04","02",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,IPA0008805,NA,Southern America,Horto Florestal,NA,NA,Botões floridos. Os botões globosos femininos e os oblongos masculinos.,Plantae,NA,s.n.,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"121",2019-02-15 11:33:19-02,IPA,IPA,"8804",S,Plantae,Araucariaceae,Araucaria,angustifolia,Araucaria angustifolia,(Bertol.) Kuntze,"Pickel, B.",NA,NA,NA,"Koscinski, M.",NA,NA,NA,Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,IPA0008804,NA,Southern America,"Horto Florestal, na mata.",NA,NA,Flores masculinas.,Plantae,NA,"1940","53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"166",2021-03-01 16:43:31-03,UNICAMP,UEC,"144883",S,Plantae,Araucariaceae,Araucaria,angustifolia,Araucaria angustifolia,(Bertol.) Kuntze,NA,NA,NA,NA,"Ikemoto, E","2005","10","07",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,UEC062560,UEC062560,NA,Entorno da lagoa principal,NA,NA,Árvore de 7m.,Pinopsida,NA,"05162","23900",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.64,-22.72,"273",2013-04-01 09:20:30-03,IPT,BCTW,"13887",S,Plantae,NA,Araucaria,angustifolia,Araucaria angustifolia,(Bertol.) Kuntze,NA,NA,NA,NA,NA,NA,NA,NA,Brasil,São Paulo,Piracicaba,-47.64,-22.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinophyta,NA,NA,"44778",auto,Pinopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.68,-22.68,"275",2013-04-01 09:20:30-03,IPT,BCTW,"5936",S,Plantae,NA,Araucaria,angustifolia,Araucaria angustifolia,(Bertol.) Kuntze,NA,NA,NA,NA,NA,NA,NA,NA,Brasil,São Paulo,Monte Alegre do Sul,-46.68,-22.68,NA,NA,NA,NA,NA,NA,NA,Estação Experimental de Ibiti,NA,NA,NA,Pinophyta,NA,NA,"11114",auto,Pinopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.64,-22.72,"283",2013-04-01 09:20:30-03,IPT,BCTW,"13888",S,Plantae,NA,Araucaria,angustifolia,Araucaria angustifolia,(Bertol.) Kuntze,NA,NA,NA,NA,NA,NA,NA,NA,Brasil,São Paulo,Piracicaba,-47.64,-22.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinophyta,NA,NA,"44778",auto,Pinopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"351",2015-09-03 18:31:25-03,MNHN,RECOLNAT_MNHN_P,P01635401,PreservedSpecimen,NA,Araucariaceae,Araucaria,brasiliana,Araucaria brasiliana,A.Rich.,NA,NA,NA,NA,"Schnell, R.","1958","9","14",Brasil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,P01635401,P01635401_01,NA,NA,hb,NA,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01635401' target='other'> <mi>dwc_moreinfo</mi></a>,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,"8904",NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"352",2015-09-03 18:31:25-03,MNHN,RECOLNAT_MNHN_P,P01635400,PreservedSpecimen,NA,Araucariaceae,Araucaria,brasiliana,Araucaria brasiliana,A.Rich.,NA,NA,NA,NA,"Schnell, R.","1958","9","14",Brasil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,P01635400,P01635400_01,NA,NA,hb,NA,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01635400' target='other'> <mi>dwc_moreinfo</mi></a>,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,"8904",NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"478",2020-06-15 15:28:38-03,UNESP-RC,HRCB,"49661",PreservedSpecimen,Plantae,Araucariaceae,Araucaria,angustifolia,Araucaria angustifolia,(Bertol.) Kuntze,"Lombardi, J.A.","2008","03",NA,Lombardi,"2008","03","25",Brasil,São Paulo,Jundiaí,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,NA,NA,NA,Reserva Biológica Municipal da Serra do Japi,NA,NA,"Árvore ca.20m, cones femininos verdes.",NA,NA,"7379","17840",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"486",2019-05-23 11:07:39-03,UFLA,ESAL,"967",S,Plantae,Araucariaceae,Araucaria,angustifolia,Araucaria angustifolia,(Bertol.) Kuntze,F. C. Hoehne,NA,NA,NA,"Hoehne, FC",NA,NA,NA,Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,Jardim Botânico,NA,NA,"; ; ;",NA,NA,"29555","53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"533",2020-09-12 05:00:02-03,US,US,"1421622",PreservedSpecimen,Plantae,Pinaceae,Araucaria,brasiliana,Araucaria brasiliana,A. Rich.,NA,NA,NA,NA,J. W. Harshberger,"1923","7",NA,Brazil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,US01327565,US01327565_01 US01327565_02,South America - Neotropics,NA,NA,NA,NA,NA,Coniferales,"936","21048",auto,Gymnospermae,NA,NA,NA,"1",NA,NA,"35",São Paulo,SP,Sudeste
-46.7725,-23.663056,"552",2019-11-13 11:15:44-03,USP,SPF,"121017",PreservedSpecimen,Plantae,Araucariaceae,Araucaria,angustifolia,Araucaria angustifolia,(Bertol.) Kuntze,"Garcia, RJF","1995",NA,NA,"Garcia, RJF","1992","06","25",Brasil,São Paulo,São Paulo,-46.7725,-23.663056,"-46.7725","-23.663056",NA,NA,SPF00121017,NA,NA,trilha da Araucária.,NA,NA,NA,NA,NA,"78",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.741389,-23.563056,"555",2021-03-15 18:25:06-03,USP,SPF,"225718",PreservedSpecimen,Plantae,Araucariaceae,Araucaria,angustifolia,Araucaria angustifolia,(Bertol.) Kuntze,"Motta, LB","2016","05","30","Furlan, CM","2016","05","25",Brasil,São Paulo,São Paulo,-46.741389,-23.563056,"-46.741389","-23.563056","726","726",SPF00225718,NA,NA,"Cidade Universitária Armando de Salles Oliveira, Raia Olímpica.",NA,NA,"Árvore 10 m alt., em estado reprodutivo com estróbilos masculinos. Voucher de estudo fitoquímico.; Cultivada em arborização urbana.",NA,NA,"80",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9099998474121,-23.6000003814697,"558",2021-03-15 18:25:06-03,USP,SPF,"206296",PreservedSpecimen,Plantae,Araucariaceae,Araucaria,angustifolia,Araucaria angustifolia,(Bertol.) Kuntze,"Ceccantini, GCT",NA,NA,NA,"Ceccantini, GCT; Cardim, RH; Araújo, A","2008","03","14",Brasil,São Paulo,Cotia,-46.9099998474121,-23.6000003814697,NA,NA,NA,NA,SPF00206296,NA,NA,"Caucaia, Condomínio Los Álamos.",NA,NA,"Árvore masculina, tombada por tempestade, cultivada.",NA,NA,"3404","23869",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"559",2019-11-13 11:15:44-03,USP,SPF,"19565",PreservedSpecimen,Plantae,Araucariaceae,Araucaria,angustifolia,Araucaria angustifolia,(Bertol.) Kuntze,"Hoehne, FC","1932",NA,NA,"Hoehne, FC","1932","05","13",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00019565,NA,NA,Parque do Estado.,NA,NA,NA,NA,NA,s.n.,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"560",2019-11-13 11:15:44-03,USP,SPF,"11308",PreservedSpecimen,Plantae,Araucariaceae,Araucaria,angustifolia,Araucaria angustifolia,(Bertol.) Kuntze,"Hoehne, W","1944",NA,NA,"Hoehne, W","1944","08","17",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00011308,NA,NA,Parque do Estado.,NA,NA,NA,NA,NA,"1438","53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"561",2019-11-13 11:15:44-03,USP,SPF,"12115",PreservedSpecimen,Plantae,Araucariaceae,Araucaria,angustifolia,Araucaria angustifolia,(Bertol.) Kuntze,"Hoehne, W","1947",NA,NA,"Hoehne, W","1947","02","11",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00012115,NA,NA,Parque do Estado de São Paulo.,NA,NA,NA,NA,NA,"2396","53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.31,-23.2217,"575",2019-01-25 15:38:26-02,IAC,IAC,"46142",S,Plantae,Araucariaceae,Araucaria,angustifolia,Araucaria angustifolia,(Bertol.) Kuntze,M.A.C. Pilla,"2005","06","28",M.A.C. Pilla,"2005","06","28",Brasil,São Paulo,São Luís do Paraitinga,-45.31,-23.2217,"-45.3100","-23.2217",NA,NA,NA,NA,NA,Estrada do Bairro Puruba (PESM - Núcleo Santa Virgínia),NA,NA,Nome popular: pinhão,NA,NA,"175",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9099998474121,-23.6000003814697,"599",2020-09-22 13:48:28-03,USP,SPFW,"5978",PreservedSpecimen,Plantae,Araucariaceae,Araucaria,angustifolia,Araucaria angustifolia,(Bertol.) Kuntze,G.C.T. Ceccantini,NA,NA,NA,"Ceccantini, G.C.T. Cardim, R.H.H.; Araújo, A.","2009","03","14",Brasil,São Paulo,Cotia,-46.9099998474121,-23.6000003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3404","23869",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6800003051758,-23.3500003814697,"616",2019-10-03 10:03:24-03,UFSCar,SORO,"6195",PreservedSpecimen,Plantae,Araucariaceae,Araucaria,angustifolia,Araucaria angustifolia,(Bertol.) Kuntze,NA,NA,NA,NA,NA,"2008","03","13",Brasil,São Paulo,Iperó,-47.6800003051758,-23.3500003814697,NA,NA,NA,NA,NA,NA,NA,Flona Ipanema.,NA,NA,NA,NA,NA,NA,"17831",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7400016784668,-23.3600006103516,"677",2019-11-21 09:59:27-03,IBt,SP,"218550",S,Plantae,Araucariaceae,Araucaria,angustifolia,Araucaria angustifolia,(Bertol.) Kuntze,NA,NA,NA,NA,"Ortiz, CC","1987","06","12",Brasil,São Paulo,Caieiras,-46.7400016784668,-23.3600006103516,NA,NA,NA,NA,NA,NA,NA,Cia Melhoramentos,NA,NA,NA,NA,NA,s.n.,"9448",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7400016784668,-23.3600006103516,"678",2019-11-21 09:59:26-03,IBt,SP,"218549",S,Plantae,Araucariaceae,Araucaria,angustifolia,Araucaria angustifolia,(Bertol.) Kuntze,NA,NA,NA,NA,"Ortiz, CC","1987","06","12",Brasil,São Paulo,Caieiras,-46.7400016784668,-23.3600006103516,NA,NA,NA,NA,NA,NA,NA,Cia Melhoramentos,NA,NA,NA,NA,NA,s.n.,"9448",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"679",2020-05-07 17:13:59-03,IBt,SP,"262130",S,Plantae,Araucariaceae,Araucaria,angustifolia,Araucaria angustifolia,(Bertol.) Kuntze,NA,NA,NA,NA,"Lorenzi, H","1991","05","15",Brasil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,s.n.,"21048",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
