X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,identifiedBy,coordinatePrecision,geoFlag,class,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.59,-22.73,"9",2021-03-15 16:37:00-03,NY,NYBG,"505008",PreservedSpecimen,Plantae,Magnoliophyta,Asparagales,Orchidaceae,Gomesa,longicornu,Gomesa longicornu,(Mutel) M.W.Chase & N.H.Williams,F. C. Hoehne,"8982","1923","11","06",South America,Brazil,São Paulo,Campos do Jordao,NA,-45.59,-22.73,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=707245' target='other'> <mi>dwc_moreinfo</mi></a>,NY00505008,NY00505008_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"29",2021-03-31 13:41:09-03,MN,R,"170080",PreservedSpecimen,Plantae,NA,NA,Orchidaceae,Oncidium,macronyx,Oncidium macronyx,Rchb. f.,"Emmerich, W.",NA,"1978","12","11",NA,Brasil,São Paulo,Campos do Jordão,NA,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"83",2019-11-01 15:28:32-03,PUC-RIO,FCAB,"2090",PreservedSpecimen,Plantae,NA,Angiospermae,Orchidaceae,Oncidium,longicornu,Oncidium longicornu,Mutel,P.E. Leite S.J.,s.n.,"1945","12",NA,NA,Brasil,São Paulo,Campos do Jordão,NA,-45.5900001525879,-22.7299995422363,NA,Basiônimo de Coppensia longicorna (Mutel) F.Barros & V.T.Rodrigues.,"002090",NA,NA,NA,P.E. Leite S.J.,"21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.883333,-23.25,"174",2021-03-04 15:42:04-03,IF,SPSF,"47563",PreservedSpecimen,Plantae,Magnoliophyta,Orchidales,Orchidaceae,Coppensia,longicorna,Coppensia longicorna,F.Barros & V.T.Rodrigues,T.E.Barreto,"102","2013","03","25",América do Sul,Brasil,SP,Campos do Jordão,Fazenda Prana,-45.883333,-23.25,NA,"COLETA: Epífita.; GEOGRAFIA: FOD Altomontana.;",NA,NA,NA,NA,NA,NA,NA,Liliopsida,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.481389,-22.691111,"207",2019-11-21 10:13:20-03,IBt,SP,"349603",S,Plantae,NA,NA,Orchidaceae,Gomesa,longicornu,Gomesa longicornu,(Mutel) M.W.Chase & N.H.Williams,"Konno, T; Costa, CB; Fiaschi, P; Bitencourt, MG","716","2000","12","05",NA,Brasil,São Paulo,Campos do Jordão,"Parque Estadual de Campos do Jordão, Trilha do Rio Sapucaí",-45.481389,-22.691111,NA,NA,NA,NA,NA,NA,"Barros, F",NA,NA,NA,"2006","08",NA,"-45.481389","-22.691111",NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"236",2019-11-21 10:13:20-03,IBt,SP,"8982",S,Plantae,NA,NA,Orchidaceae,Gomesa,longicornu,Gomesa longicornu,(Mutel) M.W.Chase & N.H.Williams,"Hoehne, FC",s.n.,"1923","11","06",NA,Brasil,São Paulo,Campos do Jordão,NA,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,NA,NA,"Meneguzzo, TEC","21048",auto,NA,"2017",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"237",2019-11-21 10:13:20-03,IBt,SP,"54184",S,Plantae,NA,NA,Orchidaceae,Gomesa,longicornu,Gomesa longicornu,(Mutel) M.W.Chase & N.H.Williams,"Pabst, GFJ","336","1946","12","20",NA,Brasil,São Paulo,Campos do Jordão,NA,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,NA,NA,"Meneguzzo, TEC","21048",auto,NA,"2017",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"238",2019-11-21 10:13:20-03,IBt,SP,"54183",S,Plantae,NA,NA,Orchidaceae,Gomesa,longicornu,Gomesa longicornu,(Mutel) M.W.Chase & N.H.Williams,"Pabst, GFJ","335","1946","12","20",NA,Brasil,São Paulo,Campos do Jordão,NA,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,NA,NA,"Meneguzzo, TEC","21048",auto,NA,"2017",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"239",2019-11-21 10:13:20-03,IBt,SP,"58229",S,Plantae,NA,NA,Orchidaceae,Gomesa,longicornu,Gomesa longicornu,(Mutel) M.W.Chase & N.H.Williams,"Handro, O","204","1950","12",NA,NA,Brasil,São Paulo,Campos do Jordão,NA,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,NA,NA,"Meneguzzo, TEC","21048",auto,NA,"2017",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"240",2019-11-21 10:13:20-03,IBt,SP,"32516",S,Plantae,NA,NA,Orchidaceae,Gomesa,longicornu,Gomesa longicornu,(Mutel) M.W.Chase & N.H.Williams,"Kuhlmann, M",s.n.,"1935","01","23",NA,Brasil,São Paulo,Campos do Jordão,Estrada de Abernessia a Umuarama,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,NA,NA,"Meneguzzo, TEC","21048",auto,NA,"2017",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
