X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,county,class,relatedCatalogItem,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,individualCount,fieldNumber,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.809771,-22.434053,"3",2021-03-15 16:37:00-03,NY,NYBG,"805189",PreservedSpecimen,Plantae,Magnoliophyta,Asterales,Asteraceae,Lessingianthus,niederleinii,Lessingianthus niederleinii,(Hieron.) H.Rob.,F. C. Hoehne,"20361","1927","05","17",South America,Brazil,São Paulo,Itapira,-46.809771,-22.434053,NA,NA,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=12106' target='other'> <mi>dwc_moreinfo</mi></a>,NY00805189,NY00805189_01,NA,Itapira,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"15",2020-11-04 11:02:44-03,ESALQ,ESA,"83412",PreservedSpecimen,Plantae,Magnoliophyta,NA,Asteraceae,Vernonia,profusa,Vernonia profusa,Dematt & Cabrera,"Hayashi, A.H. et al.","17.0","2001","05","31",NA,Brasil,São Paulo,NA,-46.9421997070312,-22.372200012207,NA,NA,NA,NA,ESA083412,ESA083412,"Dematteis, M.",Mogi Guaçu,NA,NA,"39309",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4099998474121,-22.6599998474121,"30",2021-03-01 16:25:58-03,UNICAMP,UEC,"48106",S,Plantae,Magnoliopsida,NA,Asteraceae,Vernonia,niederleinii,Vernonia niederleinii,Hieron.,"Leitão Filho, HF; Martins, FR; Rodrigues, RR","20084","1988","02","18",NA,Brazil,São Paulo,Estação experimental do Instituto Florestal,-50.4099998474121,-22.6599998474121,NA,NA,NA,"Subarbusto até 1,4m; capítulos com flores lilases ou purpúreas.; Em área de cerrado/cerradão.",UEC135463,UEC135463,"Dematteis, M",Assis,NA,NA,"23972",auto,"2007",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-51.5499992370605,-22,"69",2020-12-21 16:16:26-03,MBM,MBM,"197950",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Lessingianthus,niederleinii,Lessingianthus niederleinii,(Hieron.) H. Rob.,"Silva, M.R.P.; et al.; et al.","3078","1996","03","08",Southern America,Brazil,São Paulo,"Rod. SP-272, km 22-26",-51.5499992370605,-22,NA,NA,NA,NA,MBM197950,MBM197950,"Dematteis, M.",Presidente Bernardes,NA,NA,"48271",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"77",2020-12-21 16:17:47-03,MBM,MBM,"201297",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Vernonia,profusa,Vernonia profusa,Dematteis & Cabrera,"Panizza, S.",s.n.,"1973","04","04",Southern America,Brazil,São Paulo,"Vian Anhanguera, km 257",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,MBM201297,MBM201297,"Dematteis, M.",São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
