X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,typeStatus,recordedBy,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,recordNumber,year,month,day,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,fieldNumber,verbatimLongitude,verbatimLatitude,class,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.4700012207031,-20.25,"15",2019-08-20 09:59:13-03,UNICAMP,UEC,"100273",S,Plantae,Liliopsida,NA,Bromeliaceae,Dyckia,minarum,Dyckia minarum,Mez,"Santos-Silva, F",NA,"Amaral, MCE; Belinello, R; Arantes, AA",NA,Brazil,São Paulo,Pedregulho,Distrito estreito. Ao lado da represa de,-47.4700012207031,-20.25,NA,"flor, Flores vermelhas. Cerrado.",UEC075930,NA,"9783","1997","04","20",NA,NA,"27552",auto,"2016","02","24",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"16",2021-03-01 16:19:02-03,UNICAMP,UEC,"186411",S,Plantae,Liliopsida,NA,Bromeliaceae,Dyckia,minarum,Dyckia minarum,Mez,"Santos-Silva, F",NA,"Amaral, MCE; Arantes, AA; Belinello, R; et al.",NA,Brazil,São Paulo,Pedregulho,"distrito estreito, ao lado da represa de furnas",-47.4700012207031,-20.25,NA,"flores vermelhas; campo rupestre, cerrado",UEC112673,UEC112673,97/83,"1997","04","20",NA,NA,"27552",auto,"2016","02","24",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"17",2021-03-01 16:19:02-03,UNICAMP,UEC,"134634",S,Plantae,Liliopsida,NA,Bromeliaceae,Dyckia,minarum,Dyckia minarum,Mez,"Santos-Silva, F",NA,"Amaral, MCE; Arantes, AA; Belinello, R; et al.",NA,Brazil,São Paulo,Pedregulho,"distrito estreito, ao lado da represa de furnas",-47.4700012207031,-20.25,NA,"flores vermelhas; campo rupestre, cerrado",UEC011154,UEC011154,97/83,"1997","04","20",NA,NA,"27552",auto,"2016","02","24",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"18",2021-03-01 16:19:02-03,UNICAMP,UEC,"84705",S,Plantae,Liliopsida,NA,Bromeliaceae,Dyckia,minarum,Dyckia minarum,Mez,"Santos-Silva, F",NA,"Marcondes-Ferreira, W; Belinello, R",NA,Brazil,São Paulo,Pedregulho,"Estreito, Fazenda Três irmãos.",-47.4700012207031,-20.25,NA,"Flores abóbora.; Campo rupestre, solo arenoso e afloramentos de quartzito.",UEC071467,UEC071467,"1281","1996","01","18",NA,NA,"27552",auto,"2016","02","24",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"19",2019-08-20 09:59:13-03,UNICAMP,UEC,"94846",S,Plantae,Liliopsida,NA,Bromeliaceae,Dyckia,minarum,Dyckia minarum,Mez,"Santos-Silva, F",NA,"Marcondes-Ferreira, W; Belinello, R; Semir, J; Dutilh, JHA; Nakajima, JN; Hind, DJN",NA,Brazil,São Paulo,Pedregulho,"Estreito, Perto da Fazenda Três Irmãos",-47.4700012207031,-20.25,NA,"flor, Sépalas salmon, pétalas laranja forte, estames amarelos, eixo salmon e brácteas creme",UEC075924,UEC075924,"1502","1997","11","05",NA,NA,"27552",auto,"2016","02","24",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48,-25,"46",2021-02-11 17:18:23-03,UFPR,UPCB,"66909",PreservedSpecimen,Plantae,NA,NA,Bromeliaceae,Dyckia,minarum,Dyckia minarum,Mez,"Völtz, R.R.",NA,"Völtz, R.R.",NA,Brasil,Paraná,Campina Grande do Sul,"Serra do Capivari, Pico Capivari Médio.",-48,-25,NA,Planta rupícola com inflorescência em racemo de pétalas laranjas. Refúgios Vegetacionais..,UPCB0033312,UPCB0033312,"51","2009","08","16","1552","1552",NA,NA,"2009","11","19",NA,"-48","-25",NA,NA,"35",São Paulo,SP,Sudeste
-46.5499992370605,-23.1100006103516,"108",2019-11-21 10:02:37-03,IBt,SP,"201244",S,Plantae,NA,NA,Bromeliaceae,Dyckia,minarum,Dyckia minarum,Mez,NA,NA,"Chiea, SC",NA,Brasil,São Paulo,Atibaia,NA,-46.5499992370605,-23.1100006103516,NA,NA,SP051614,SP051614,"371","1983","10","26",NA,NA,"21675",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5499992370605,-23.1100006103516,"109",2021-01-07 09:33:28-03,IBt,SP,47469a,Extra,Plantae,NA,NA,Bromeliaceae,Dyckia,minarum,Dyckia minarum,Mez,"Smith, LB",NA,"Gehrt, A",NA,Brasil,São Paulo,Atibaia,Pedra Grande,-46.5499992370605,-23.1100006103516,NA,NA,SP051622,SP051622,s.n.,"1942","10","23",NA,NA,"21675",auto,"1952","02",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5499992370605,-23.1100006103516,"110",2019-11-21 10:02:37-03,IBt,SP,"47469",S,Plantae,NA,NA,Bromeliaceae,Dyckia,minarum,Dyckia minarum,Mez,"Smith, LB",NA,"Gehrt, A",NA,Brasil,São Paulo,Atibaia,Pedra Grande,-46.5499992370605,-23.1100006103516,NA,NA,SP051621,SP051621,s.n.,"1942","10","23",NA,NA,"21675",auto,"1952","02",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
