X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,minimumElevationInMeters,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,maximumElevationInMeters,coordinatePrecision,geoFlag,class,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.1197,-22.73,"1",2021-03-15 16:37:00-03,NY,NYBG,"1016226",PreservedSpecimen,Plantae,Magnoliophyta,Lamiales,Lentibulariaceae,Utricularia,warmingii,Utricularia warmingii,Kamienski,E. Fromm Trinta,M. Kuhlmann,s.n.,"1939","03","18",South America,Brazil,São Paulo,Lorena,"Lagoa, estrada para Piquete, beira do Paraiba.",-45.1197,-22.73,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1142763' target='other'> <mi>dwc_moreinfo</mi></a>,NY01016226,NY01016226_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.1199989318848,-22.7299995422363,"11",2015-09-04 10:49:59-03,MNHN,RECOLNAT_MNHN_P,P04429021,PreservedSpecimen,NA,NA,NA,Lentibulariaceae,Utricularia,warmingii,Utricularia warmingii,Kamienski,NA,"Kuhlmann, M.|Gehrt, A.",NA,"1939","3","18",NA,Brasil,São Paulo,Lorena,"Estrada para Piquete; Beira do Paraiba.",-45.1199989318848,-22.7299995422363,hb,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04429021' target='other'> <mi>dwc_moreinfo</mi></a>,P04429021,P04429021_01,NA,NA,NA,NA,NA,NA,NA,"27246",auto,NA,"35",São Paulo,SP,Sudeste
-49.3699989318848,-20.8199996948242,"13",2020-09-09 13:31:22-03,UNESP-IBILCE,SJRP,"29851",PreservedSpecimen,Plantae,Tracheophyta,Lamiales,Lentibulariaceae,Utricularia,warmingii,Utricularia warmingii,Kamienski,NA,Renato Brás Araujo,NA,"2007","05","17",América do Sul,Brasil,São Paulo,São José do Rio Preto,"Rio Turvo, Lagoa Braço Morto",-49.3699989318848,-20.8199996948242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20305",auto,Magnoliopsida,"35",São Paulo,SP,Sudeste
