X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,coordinatePrecision,occurrenceRemarks,barcode,imagecode,geoFlag,dayIdentified,locality,typeStatus,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,continentOcean,individualCount,fieldNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.420833,-23.757778,"7",2019-08-16 08:38:46-03,UTFPR,HCF,"15932",S,Plantae,Bignoniaceae,Lundia,damazioi,Lundia damazioi,C.DC.,M. Kaehler,"2010",NA,P.H. Labiak,"5181","2009","01","20",Brasil,SP,Piedade,-47.420833,-23.757778,NA,liana lenhosa. Mata Secundária. Flores brancas com falce amarelada. Cálice castanho-esbranquiçado. Floresta Atlântica.,NA,NA,NA,NA,"Estrada de Piedade para Juquiá, Km 124",NA,47°25'15 W,23°45'28 S,"960","960",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.420833,-23.757778,"8",2020-12-21 16:18:25-03,MBM,MBM,"393030",PreservedSpecimen,Plantae,Bignoniaceae,Lundia,damazioi,Lundia damazioi,C. DC.,"Kaehler, M.","2010",NA,"Labiak, P.H.; Schwartsburd, P.B.; Schwartsburd, P.B.","5181","2009","01","20",Brazil,São Paulo,Piedade,-47.420833,-23.757778,NA,"Liana lenhosa. Flores brancas com falce amarelada. Cálice castanho-esbranquiçado.; Floresta Atlântica, mata secundária.",MBM393030,MBM393030,NA,NA,"Estrada de Piedade para Juquiá, Km 124 da SP-079. Próximo à entrada para a Pousada Vale dos Eucaliptos",NA,"-47.420833","-23.757778","960","960",Southern America,NA,NA,"35",São Paulo,SP,Sudeste
-44.84,-22.815,"10",2021-02-11 17:18:17-03,UFPR,UPCB,"58464",PreservedSpecimen,Plantae,Bignoniaceae,Lundia,neolonga,Lundia neolonga,L.G.Lohmann,"Kaehler, M.","2008","02","Kaehler, M.","156","2008","01","07",Brasil,São Paulo,Silveiras,-44.84,-22.815,NA,Liana com pétalas brancas externamente e amarelas internamente. Sépalas brancas e anteras amarelas. Odor adocicado. (Material alcoolizado).,NA,NA,NA,NA,Macacos,NA,"-44.84","-22.815","1060","1060",NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.131444,-23.765,"29",2021-03-15 18:26:05-03,USP,SPF,"213255",PreservedSpecimen,Plantae,Bignoniaceae,Lundia,damazioi,Lundia damazioi,C.DC.,"Kaehler, M","2010","10","Fonseca, LHM","155","2010","10","23",Brasil,São Paulo,Itapetininga,-48.131444,-23.765,NA,Liana. Folhas discolores com face abaxial em tom mais claro. Cálice alvo-esverdeado. Fauce amarela.,SPF00213255,NA,NA,"26",Beira da rodovia Antônio Romano Schincariol (SP-127).,NA,"-48.131444","-23.765","661","661",NA,NA,NA,"35",São Paulo,SP,Sudeste
